Time,pressure_obj,tank_obj,pump_efficiency_obj,smoothness_obj,pump_price_obj,hydraulically_unstable,reward,centered
1800,1.0,-0.15832225624609586,0,0,0.8722784817351715,True,0.9872278481735172,True
3600,1.0,0.48069768782038713,0,0,0.7494487992025313,False,0.9749448799202531,True
5400,1.0,0.7249207334981929,0,0,0.5851276360737241,False,0.9585127636073725,True
7200,1.0,0.7927903975443215,0,0,0.6129171488543723,False,0.9612917148854373,True
9000,1.0,0.7739650724249716,0,0,0.6248083000457683,False,0.9624808300045768,True
10800,1.0,0.6500255873658,0,0,0.6968302031162354,False,0.9696830203116236,True
12600,1.0,0.5802681378043728,0,0,0.7176008886913516,False,0.9717600888691352,True
14400,1.0,0.5831871400265728,0,0,0.659141830481889,False,0.9659141830481889,True
16200,1.0,0.626337262776347,0,0,0.5755930407869039,False,0.9575593040786904,True
18000,1.0,0.6226740236825115,0,0,0.6813752214072217,False,0.9681375221407222,True
19800,1.0,0.6160934383687277,0,0,0.5874529564778055,False,0.9587452956477805,True
21600,1.0,0.6028579416770847,0,0,0.5403634101648505,False,0.954036341016485,True
23400,1.0,0.629212263536239,0,0,0.5573366966764,False,0.9557336696676401,True
25200,1.0,0.549451178129188,0,0,0.6409745500342126,False,0.9640974550034213,True
27000,1.0,0.6672257261230279,0,0,0.49783054332928833,False,0.9497830543329289,True
28800,1.0,0.5355010206325239,0,0,0.4482330554212043,False,0.9448233055421205,True
30600,1.0,0.7729562856271566,0,0,0.4872230809439939,False,0.9487223080943994,True
32400,1.0,0.6173172875286271,0,0,0.2759476429608515,False,0.9275947642960851,True
34200,1.0,0.697335849093085,0,0,0.3088069710935232,False,0.9308806971093524,True
36000,1.0,0.9048017875765413,0,0,0.41577615464217477,False,0.9415776154642175,True
37800,1.0,0.7590673017955295,0,0,0.5484331628013221,False,0.9548433162801322,True
39600,1.0,0.8142489817206668,0,0,0.5230139764182826,False,0.9523013976418283,True
41400,1.0,0.7422858547398961,0,0,0.5780010028327229,False,0.9578001002832723,True
43200,1.0,0.3556860007437241,0,0,0.5870308800713613,False,0.9587030880071361,True
45000,1.0,0.8605384183453757,0,0,0.6087001196653872,False,0.9608700119665388,True
46800,1.0,0.7279160527845924,0,0,0.46382442786204836,False,0.9463824427862049,True
48600,1.0,0.856290376941244,0,0,0.44336519615666947,False,0.944336519615667,True
50400,1.0,0.762931968281173,0,0,0.4343471143862522,False,0.9434347114386252,True
52200,1.0,0.7891443461819379,0,0,0.46272915051088803,False,0.9462729150510888,True
54000,1.0,0.6636733055568378,0,0,0.6211475215394764,False,0.9621147521539477,True
55800,1.0,0.45253112998803824,0,0,0.8224548722098957,False,0.9822454872209896,True
57600,1.0,0.23320392677043023,0,0,0.8548294853607813,False,0.9854829485360781,True
59400,1.0,0.6925998195913293,0,0,0.6247323904358464,False,0.9624732390435846,True
61200,1.0,0.6625939119420974,0,0,0.3956526949288056,False,0.9395652694928806,True
63000,1.0,0.6490973589796667,0,0,0.414810479299601,False,0.9414810479299601,True
64800,1.0,0.4955227252780986,0,0,0.8193241707505743,False,0.9819324170750574,True
66600,1.0,0.0,0,0,1.0,False,1.0,True
68400,1.0,0.1528087764872111,0,0,0.8789160898359889,False,0.987891608983599,True
70200,1.0,0.772123546821306,0,0,0.481824409108354,False,0.9481824409108355,True
72000,1.0,0.616430726423188,0,0,0.3699028885219042,False,0.9369902888521905,True
73800,1.0,0.6319472266560261,0,0,0.7024655960536625,False,0.9702465596053663,True
75600,1.0,0.0,0,0,1.0,False,1.0,True
77400,1.0,0.270514749437856,0,0,0.8780933142819921,False,0.9878093314281993,True
79200,1.0,0.4579939477122986,0,0,0.7008717630052348,False,0.9700871763005235,True
81000,1.0,0.5560401069057646,0,0,0.6559320658273808,False,0.9655932065827381,True
82800,1.0,0.1794225932875481,0,0,0.878415360551178,False,0.9878415360551178,True
84600,1.0,0.0,0,0,1.0,False,1.0,True
86400,1.0,0.8372002157178865,0,0,0.7551209997644365,False,0.9755120999764437,True
