#{"t_start": 1744375389.211331, "env_id": "ATM"}
r,l,t
13.531074,48,0.949997
19.279615,48,1.561951
20.477969,48,2.45926
21.902224,48,3.082745
20.704642,48,4.003114
21.545517,48,4.649085
21.336441,48,5.587194
20.510515,48,6.19853
20.890303,48,7.098675
21.408008,48,7.720138
21.62399,48,8.630314
20.544685,48,9.266992
21.295778,48,10.179744
21.570478,48,10.808765
20.937911,48,11.726388
21.77737,48,12.362139
21.416741,48,13.260038
21.247062,48,13.859924
20.936108,48,14.751427
21.651519,48,15.395221
21.295522,48,16.365396
21.38576,48,16.979057
21.580204,48,17.895322
21.315538,48,19.370111
21.389989,48,19.983047
21.38779,48,20.878482
21.524842,48,21.461547
21.488103,48,22.384467
21.37262,48,22.986049
21.629502,48,23.882129
21.528492,48,24.461051
21.390437,48,25.336699
21.618076,48,25.94229
21.440794,48,26.86337
21.133987,48,27.475366
21.506255,48,28.36212
19.762516,48,28.972516
21.086379,48,29.863949
21.012641,48,30.473936
20.837108,48,31.373155
21.318337,48,31.988725
21.604217,48,33.001746
20.986274,48,33.607989
20.139049,48,34.528253
20.504092,48,35.139723
21.740095,48,36.035346
20.491583,48,36.66689
20.625448,48,37.618308
21.61178,48,38.229904
21.522645,48,38.841204
21.637886,48,39.783209
21.49452,48,40.409717
21.751366,48,41.325361
21.112618,48,41.952481
19.914804,48,42.93746
20.064951,48,43.57805
21.732838,48,44.492556
21.119101,48,45.125383
21.872713,48,46.04486
20.892184,48,46.668539
19.330186,48,47.634222
21.090837,48,48.250621
19.840094,48,49.187063
20.588333,48,49.814156
21.880759,48,50.719507
21.070443,48,52.079578
20.925844,48,53.007249
20.2681,48,53.654129
21.428045,48,54.576737
21.407119,48,55.196884
21.773336,48,56.128877
20.575719,48,56.741295
21.719289,48,57.668987
21.159854,48,58.315133
21.242509,48,58.966845
21.487936,48,59.910512
21.455052,48,60.530931
20.609098,48,61.448511
20.680669,48,62.090151
20.917413,48,63.022972
21.642005,48,63.668745
21.478253,48,64.59508
18.239961,48,65.234937
18.218671,48,66.164067
20.377412,48,66.779148
21.191683,48,67.693562
21.709106,48,68.315966
21.155006,48,69.30606
21.474729,48,69.926956
21.774087,48,70.867176
21.793843,48,71.496801
21.748791,48,72.438654
20.551199,48,73.059713
20.597954,48,74.022988
21.100569,48,74.633057
19.206647,48,75.575819
21.384919,48,76.19248
20.901353,48,77.109382
21.604758,48,77.727943
20.417063,48,78.349319
21.653431,48,79.270846
21.425529,48,79.937245
20.26723,48,80.872765
21.138356,48,81.515926
20.683261,48,82.471719
19.235762,48,83.096097
21.282988,48,84.055933
20.180211,48,85.484932
21.710485,48,86.426554
20.446355,48,87.107309
21.918984,48,88.027547
20.142671,48,88.662733
20.875509,48,89.601282
21.686359,48,90.265465
21.062179,48,91.246279
21.01249,48,91.894448
22.007513,48,92.81422
20.744743,48,93.446167
21.196502,48,94.398424
20.943438,48,95.076048
21.636879,48,96.056642
22.091573,48,96.679847
19.611067,48,97.640226
20.144997,48,98.350566
21.173852,48,98.969693
21.778333,48,99.924571
20.887336,48,100.575019
21.508678,48,101.513141
21.612003,48,102.158435
21.432322,48,103.103632
19.217352,48,103.756696
20.707052,48,104.692219
21.839542,48,105.350901
20.803559,48,106.295009
20.764067,48,106.91665
21.517268,48,107.878057
21.688228,48,108.510638
21.254792,48,109.437332
21.890486,48,110.097342
19.783781,48,111.030045
20.775672,48,111.689347
21.170091,48,112.659786
20.540446,48,113.287998
19.952833,48,114.244643
20.950405,48,114.887394
20.024743,48,115.864185
20.553277,48,116.514196
20.911678,48,118.235098
20.35349,48,118.857049
20.260201,48,119.49793
20.862413,48,120.450701
21.047697,48,121.075429
20.427125,48,122.026102
20.749565,48,122.657617
21.43241,48,123.635994
21.337335,48,124.27104
20.576048,48,125.208859
21.288559,48,125.846111
20.899628,48,126.806535
21.058807,48,127.4308
21.882585,48,128.372862
21.631347,48,129.047285
21.385091,48,129.977078
19.919694,48,130.610686
20.060255,48,131.567223
21.453206,48,132.234886
20.366212,48,133.178494
20.354322,48,133.865067
20.560414,48,134.823521
21.020995,48,135.448107
20.945245,48,136.404221
21.423696,48,137.078308
21.495458,48,138.029988
19.186029,48,138.667231
21.20025,48,139.278394
21.052565,48,140.244574
21.783468,48,140.875963
21.555556,48,141.82321
20.286806,48,142.486783
20.605254,48,143.434982
20.925471,48,144.072622
20.878316,48,145.049477
21.710259,48,145.685954
20.10977,48,146.624307
20.960159,48,147.293878
21.500608,48,148.241445
19.888248,48,148.865614
21.497029,48,149.814429
20.389315,48,151.221422
20.853644,48,152.18028
22.025619,48,152.806483
20.194909,48,153.772825
21.215046,48,154.403386
21.47518,48,155.341614
22.365118,48,155.997336
20.312429,48,156.99033
21.826241,48,157.620305
22.14878,48,158.561948
20.294657,48,159.227649
21.868739,48,159.880326
20.906902,48,160.847186
21.267006,48,161.463636
21.1535,48,162.423644
20.420777,48,163.062588
21.482879,48,164.063987
21.468425,48,164.702065
21.284305,48,165.663593
20.87803,48,166.340521
20.988957,48,167.317186
20.357088,48,167.954555
20.467952,48,168.91082
19.714521,48,169.564902
21.195193,48,170.504618
21.702096,48,171.149239
20.278788,48,172.10434
21.358262,48,172.76017
21.782183,48,173.749965
19.959564,48,174.382762
20.688216,48,175.464321
21.862656,48,176.152097
21.013461,48,177.15809
21.690953,48,177.786493
22.043231,48,178.72764
21.564483,48,179.370753
21.078658,48,180.008569
21.537535,48,180.984366
21.108491,48,181.60626
20.754942,48,182.566727
21.619673,48,183.21109
21.688912,48,184.957845
20.960608,48,185.604635
21.881409,48,186.542021
20.251869,48,187.185119
19.283862,48,188.162262
