#{"t_start": 1744375389.1445673, "env_id": "ATM"}
r,l,t
17.369283,48,1.016826
20.591065,48,1.628836
18.352821,48,2.525446
21.422354,48,3.149557
20.678249,48,4.070812
21.195082,48,4.715734
20.801075,48,5.654552
21.544134,48,6.265898
21.593306,48,7.165299
21.752463,48,7.786811
20.957768,48,8.696788
20.31115,48,9.333305
21.384849,48,10.246557
21.807169,48,10.875806
21.651215,48,11.793335
21.748914,48,12.42855
21.618733,48,13.326441
21.72705,48,13.926862
21.458147,48,14.818267
21.302712,48,15.461855
21.534055,48,16.432014
21.115042,48,17.045706
21.431562,48,17.962746
21.504113,48,19.436422
21.234296,48,20.049829
21.420476,48,20.945034
21.047804,48,21.528073
21.358168,48,22.452007
21.322461,48,23.051777
20.998555,48,23.94897
21.252054,48,24.527231
21.456013,48,25.403032
21.268212,48,26.00887
19.635873,48,26.929932
21.528002,48,27.542082
21.480186,48,28.427685
20.909947,48,29.039496
20.270275,48,29.930846
21.257118,48,30.540252
21.37343,48,31.439991
20.505981,48,32.055748
20.055843,48,33.067484
20.284201,48,33.674191
20.975309,48,34.594662
18.628513,48,35.206521
19.668227,48,36.103115
19.656717,48,36.732646
19.884607,48,37.684775
21.411993,48,38.296873
18.723958,48,38.907243
20.301357,48,39.850566
19.461408,48,40.476615
20.003756,48,41.392124
21.125176,48,42.019395
20.412871,48,43.004224
16.627283,48,43.644914
21.088059,48,44.559165
21.112346,48,45.19228
19.447923,48,46.111361
18.289243,48,46.735097
20.016225,48,47.700986
21.207093,48,48.317432
19.710678,48,49.253041
19.551853,48,49.880931
19.082185,48,50.786224
19.9708,48,52.145617
20.89679,48,53.073705
18.618055,48,53.720713
19.441285,48,54.643381
20.268508,48,55.263675
21.071822,48,56.197903
20.806751,48,56.807934
20.507433,48,57.735396
20.930077,48,58.382822
20.147549,48,59.034888
21.278334,48,59.978147
18.731638,48,60.597752
19.074127,48,61.515608
19.393431,48,62.157863
19.301962,48,63.089242
18.757668,48,63.735055
20.289409,48,64.662248
20.138251,48,65.301556
20.2525,48,66.231957
20.728792,48,66.846617
20.447329,48,67.760551
21.544757,48,68.382408
19.424952,48,69.372857
19.876614,48,69.993587
20.685587,48,70.935519
20.315077,48,71.563376
19.30553,48,72.505139
20.9757,48,73.126249
19.832923,48,74.089071
20.697613,48,74.699777
19.014831,48,75.642109
17.275901,48,76.259273
20.007327,48,77.175851
19.720773,48,77.796166
19.583895,48,78.415898
20.501813,48,79.337372
20.311126,48,80.003731
17.258091,48,80.941716
18.178163,48,81.582498
18.536453,48,82.538198
19.118444,48,83.16366
20.108864,48,84.123723
18.161105,48,85.551749
19.44492,48,86.493317
19.272293,48,87.173896
21.577846,48,88.092705
19.411779,48,88.729254
19.367978,48,89.668872
20.786443,48,90.332465
19.997875,48,91.313307
19.457675,48,91.960587
21.619061,48,92.881707
20.929556,48,93.51636
21.162727,48,94.466563
18.97948,48,95.142243
18.329361,48,96.123335
20.670766,48,96.746944
17.956412,48,97.706245
19.171537,48,98.417624
21.263738,48,99.037017
