train/ent_coef,train/critic_loss,time/time_elapsed,rollout/ep_len_mean,time/fps,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/ep_b3_mean,eval/ep_nodes_below_zero,eval/ep_b1_mean,eval/ep_b3_std,eval/ep_timesteps_below_zero,eval/ep_b1_std,eval/ep_b2_mean,eval/ep_nodes_above_threshold,eval/ep_b2_std,eval/ep_pressure_obj_mean,eval/ep_pump_price_obj_std,eval/ep_nodes_below_threshold,eval/ep_pump_price_obj_mean,eval/ep_pressure_obj_std
0.009999999776482582,0.040665507316589355,0,48.0,671,35,-0.4424170255661011,4,384,0.003,16.010877625,,,,,,,,,,,,,,
,,0,48.0,662,,,8,384,,16.010877625,,,,,,,,,,,,,,
0.009999999776482582,0.027488961815834045,1,48.0,642,83,-0.619413435459137,12,768,0.003,16.348110000000002,,,,,,,,,,,,,,
,,1,48.0,638,,,16,768,,16.348110000000002,,,,,,,,,,,,,,
0.009999999776482582,0.015068989247083664,2,48.0,553,131,-0.749616801738739,20,1152,0.003,17.915697541666667,0.8537728132903226,0.0,0.6243853163617685,0.11674920984623684,0,0.3358029920492659,0.8699371496623067,0.0,0.0846251909115383,1.0,0.19698274598865093,0.0,0.5244231846786174,0.0
,,2,48.0,547,,,24,1152,,17.915697541666667,,,,,,,,,,,,,,
0.009999999776482582,0.012004007585346699,2,48.0,566,179,-0.8248336911201477,28,1536,0.003,18.7591358125,,,,,,,,,,,,,,
,,2,48.0,564,,,32,1536,,18.7591358125,,,,,,,,,,,,,,
0.009999999776482582,0.010780765675008297,3,48.0,529,227,-0.8868632316589355,36,1920,0.003,19.3067326,0.6821082766828139,0.0,0.9562655178523264,0.21776600348534828,0,0.021472506060201596,0.6704139604241671,0.0,0.211205321166509,0.9978070175438596,0.15834302606449577,0.0,0.5793145419949385,0.01062847034333995
,,3,48.0,526,,,40,1920,,19.3067326,,,,,,,,,,,,,,
0.009999999776482582,0.01319904439151287,4,48.0,526,275,-1.004528284072876,44,2304,0.003,19.53040425,,,,,,,,,,,,,,
,,4,48.0,525,,,48,2304,,19.53040425,,,,,,,,,,,,,,
0.009999999776482582,0.013889243826270103,5,48.0,506,323,-1.0861371755599976,52,2688,0.003,19.759434303571428,0.8304381434667734,0.0,0.7951543278495347,0.10908386825006125,0,0.1472994096438453,0.8509799836230929,0.0,0.10459959624279205,0.9835526315789473,0.18395685874198153,0.007653061224489796,0.5934728824237551,0.06437448089343181
,,5,48.0,504,,,56,2688,,19.759434303571428,,,,,,,,,,,,,,
0.009999999776482582,0.01683207042515278,5,48.0,517,371,-1.1755107641220093,60,3072,0.003,19.970866609375,,,,,,,,,,,,,,
,,5,48.0,516,,,64,3072,,19.970866609375,,,,,,,,,,,,,,
0.009999999776482582,0.01959056407213211,6,48.0,504,419,-1.2914966344833374,68,3456,0.003,20.11322523611111,0.7048092572925909,0.0,0.8799954825173306,0.0920992857608633,0,0.1188433474140567,0.880810419940381,0.0,0.07295528943428767,0.9945175438596491,0.11391694243939317,0.002551020408163265,0.572314877438642,0.03798357034142275
,,6,48.0,502,,,72,3456,,20.11322523611111,,,,,,,,,,,,,,
0.009999999776482582,0.019920770078897476,7,48.0,508,467,-1.3346463441848755,76,3840,0.003,20.221751462500002,,,,,,,,,,,,,,
,,7,48.0,507,,,80,3840,,20.221751462500002,,,,,,,,,,,,,,
0.009999999776482582,0.02079273760318756,8,48.0,497,515,-1.4061367511749268,84,4224,0.003,20.351611545454546,0.7211829269071881,0.0,0.8360035743903828,0.10560647346562455,0,0.13663250204303706,0.8950307817472895,0.0,0.07282474569306124,0.9945175438596491,0.13144514742226748,0.002551020408163265,0.6118665899597816,0.03798357034142275
,,8,48.0,496,,,88,4224,,20.351611545454546,,,,,,,,,,,,,,
0.009999999776482582,0.013655670918524265,9,48.0,504,563,-1.5318851470947266,92,4608,0.003,20.447705083333332,,,,,,,,,,,,,,
,,9,48.0,503,,,96,4608,,20.447705083333332,,,,,,,,,,,,,,
0.009999999776482582,0.01876017078757286,10,48.0,496,611,-1.609460473060608,100,4992,0.003,20.71582748,0.6746467647156804,0.0,0.7995311425311912,0.1723171398900181,0,0.22753901458271228,0.8737671920829081,0.0,0.08309656136846078,0.9846491228070176,0.14241191971455025,0.01020408163265306,0.5953969754216573,0.07750327874955296
,,10,48.0,495,,,104,4992,,20.71582748,,,,,,,,,,,,,,
0.009999999776482582,0.01673993654549122,10,48.0,498,659,-1.6606448888778687,108,5376,0.003,21.108127699999997,,,,,,,,,,,,,,
,,10,48.0,498,,,112,5376,,21.108127699999997,,,,,,,,,,,,,,
0.009999999776482582,0.011729065328836441,12,48.0,471,707,-1.7797194719314575,116,5760,0.003,21.326765230000007,0.7371327539748942,0.0,0.8379350282363216,0.09315462240658566,0,0.20112310413590842,0.8894587047843708,0.0,0.08173053140621571,0.9989035087719298,0.18449837118036275,0.0,0.5864745614372845,0.007596714068284557
,,12,48.0,470,,,120,5760,,21.326765230000007,,,,,,,,,,,,,,
