#{"t_start": 1744205260.7741063, "env_id": "ATM"}
r,l,t
15.253253,48,0.652669
15.036389,48,1.263011
20.899022,48,2.128117
20.281823,48,2.750641
17.093169,48,3.659198
20.633178,48,4.293302
21.719869,48,5.225317
21.500834,48,5.827155
21.637528,48,6.711311
21.771679,48,7.348336
21.753542,48,8.271998
20.957486,48,8.900688
21.895304,48,9.828196
21.432548,48,10.463357
20.95338,48,11.380878
21.646973,48,11.999123
21.090341,48,12.945619
22.055432,48,13.578289
21.991186,48,14.506653
21.99156,48,15.126521
21.979145,48,16.111639
21.734802,48,16.753486
22.054122,48,17.675088
21.921786,48,18.331164
21.9137,48,18.943722
21.704889,48,19.890106
21.122253,48,20.516335
21.381255,48,21.453891
21.754999,48,22.064234
21.964995,48,23.008601
21.882102,48,23.632513
22.053601,48,24.559728
21.997213,48,25.194465
21.81883,48,26.103395
21.239229,48,26.726239
21.988509,48,27.653829
20.689894,48,28.424052
22.02263,48,29.527211
21.743715,48,30.172285
21.7707,48,31.111994
21.463663,48,31.795735
21.160381,48,33.598842
21.442641,48,34.260745
21.313514,48,35.24699
21.801898,48,35.923029
21.75479,48,36.890297
20.339837,48,37.526794
21.620676,48,38.451242
21.827081,48,39.114114
20.529707,48,39.77505
21.121182,48,40.699771
21.961727,48,41.322493
21.278623,48,42.25138
22.042306,48,42.868504
21.561517,48,43.785609
21.6328,48,44.472746
21.686376,48,45.397069
20.735132,48,46.080692
21.882616,48,47.502942
20.892678,48,48.213336
22.223308,48,49.199461
21.408732,48,49.92333
21.568898,48,50.875065
21.446701,48,51.485396
21.940667,48,52.426307
21.422017,48,53.084555
21.888993,48,54.067048
21.55673,48,54.748312
19.923901,48,55.686848
21.241512,48,56.316181
21.795534,48,57.231612
21.141419,48,57.847378
20.658014,48,58.813042
21.733152,48,59.455374
21.692598,48,60.082993
21.574489,48,60.996905
20.926226,48,61.633475
21.617284,48,62.86343
22.081138,48,63.476169
21.461182,48,64.413597
21.650895,48,65.084208
21.243679,48,66.032565
21.853304,48,66.683222
20.976466,48,67.644298
21.083686,48,68.253592
20.916182,48,69.171168
21.044565,48,69.79874
21.363867,48,70.771829
21.09604,48,71.438134
21.258321,48,72.383643
19.985842,48,72.987119
21.537945,48,73.928852
21.525327,48,74.564878
21.24427,48,75.557503
19.776549,48,76.212169
20.613947,48,77.469724
20.762514,48,78.144056
20.795668,48,79.132564
21.618192,48,79.773734
20.873399,48,80.422054
19.967036,48,81.460157
