time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,time/episodes,rollout/ep_rew_mean,train/actor_loss,time/time_elapsed,train/critic_loss,train/n_updates,train/ent_coef,eval/ep_b3_mean,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_b2_std,eval/ep_b1_std,eval/ep_pressure_obj_mean,eval/ep_b1_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_pressure_obj_std
477,48.0,30720,0.003,636,21.37877622,-6.16454553604126,64,0.004996003583073616,3827,0.009999999776482582,0.8170790189035951,0.1940750068207985,0.7568634843937395,0.15445530115690204,0.12456216611635881,1.0,0.8494409920873162,0.6048879302896788,0.10744316973645146,0.0
477,48.0,30720,,640,21.37877622,,64,,,,,,,,,,,,,
478,48.0,31104,0.003,644,21.40364564,-6.47859001159668,64,0.010285141877830029,3875,0.009999999776482582,,,,,,,,,,
478,48.0,31104,,648,21.40364564,,64,,,,,,,,,,,,,
477,48.0,31488,0.003,652,21.411088279999998,-6.256284236907959,65,0.008589783683419228,3923,0.009999999776482582,0.81704830791448,0.20610939440776652,0.7797224167039607,0.14347210913298572,0.10890638782976099,1.0,0.8498963800883493,0.6267521248318485,0.11346608824390729,0.0
477,48.0,31488,,656,21.411088279999998,,65,,,,,,,,,,,,,
478,48.0,31872,0.003,660,21.437078960000004,-6.312707424163818,66,0.007321363314986229,3971,0.009999999776482582,,,,,,,,,,
478,48.0,31872,,664,21.437078960000004,,66,,,,,,,,,,,,,
477,48.0,32256,0.003,668,21.444132070000002,-6.294094562530518,67,0.005251537077128887,4019,0.009999999776482582,0.8098176197999245,0.1646724024076754,0.7472394058280253,0.1585906437436507,0.1310646086081058,0.9945175438596491,0.8416086194121795,0.6170690247174505,0.11669131223566201,0.03798357034142275
477,48.0,32256,,672,21.444132070000002,,67,,,,,,,,,,,,,
478,48.0,32640,0.003,676,21.420063350000007,-6.50205659866333,68,0.00930088385939598,4067,0.009999999776482582,,,,,,,,,,
478,48.0,32640,,680,21.420063350000007,,68,,,,,,,,,,,,,
478,48.0,33024,0.003,684,21.46896789,-6.492925643920898,69,0.010540501214563847,4115,0.009999999776482582,0.7653485989953441,0.2001416359289736,0.7069751661032238,0.18098675714984716,0.1525999120460103,0.9824561403508771,0.8312659058907281,0.6297959965679079,0.1478260909918057,0.06453640556666265
477,48.0,33024,,688,21.46896789,,69,,,,,,,,,,,,,
479,48.0,33408,0.003,692,21.47247784,-6.702182292938232,69,0.006066413596272469,4163,0.009999999776482582,,,,,,,,,,
479,48.0,33408,,696,21.47247784,,69,,,,,,,,,,,,,
478,48.0,33792,0.003,700,21.467686389999994,-6.567975044250488,70,0.012235525995492935,4211,0.009999999776482582,0.768729864664797,0.21355585572882024,0.7485251528257417,0.17787026553719834,0.15183361926727573,0.9945175438596491,0.8304048705729373,0.5907180651247695,0.16338243651057735,0.03798357034142275
477,48.0,33792,,704,21.467686389999994,,70,,,,,,,,,,,,,
478,48.0,34176,0.003,708,21.47883398,-6.545012474060059,71,0.009680939838290215,4259,0.009999999776482582,,,,,,,,,,
478,48.0,34176,,712,21.47883398,,71,,,,,,,,,,,,,
478,48.0,34560,0.003,716,21.47294647,-6.456744194030762,72,0.005646069534122944,4307,0.009999999776482582,0.7609811592728158,0.19013971585600659,0.7243352980627497,0.18359852909751825,0.1193712734339011,0.9945175438596491,0.8676406451289221,0.6173390691638948,0.15155907740947064,0.03798357034142275
477,48.0,34560,,720,21.47294647,,72,,,,,,,,,,,,,
479,48.0,34944,0.003,724,21.434501809999993,-6.813950061798096,72,0.005801192484796047,4355,0.009999999776482582,,,,,,,,,,
479,48.0,34944,,728,21.434501809999993,,72,,,,,,,,,,,,,
478,48.0,35328,0.003,732,21.397282150000006,-6.7293171882629395,73,0.008123086765408516,4403,0.009999999776482582,0.824626963079549,0.20098530304708756,0.7045470419576381,0.19217762018413595,0.12701441457271775,0.9956140350877193,0.8376382481950357,0.6339522644534181,0.10462729338391305,0.030386856273138196
478,48.0,35328,,736,21.397282150000006,,73,,,,,,,,,,,,,
479,48.0,35712,0.003,740,21.39246636,-6.476071834564209,74,0.016602009534835815,4451,0.009999999776482582,,,,,,,,,,
479,48.0,35712,,744,21.39246636,,74,,,,,,,,,,,,,
478,48.0,36096,0.003,748,21.384212489999996,-6.610657215118408,75,0.008197465911507607,4499,0.009999999776482582,0.8026724886790481,0.19949456150350395,0.7334271752702137,0.14849067094773857,0.1234787226698039,0.9890350877192983,0.8461464791537018,0.6342222347824581,0.1273687906964893,0.053142351716699704
478,48.0,36096,,752,21.384212489999996,,75,,,,,,,,,,,,,
479,48.0,36480,0.003,756,21.396612089999998,-7.15280818939209,76,0.004801759030669928,4547,0.009999999776482582,,,,,,,,,,
479,48.0,36480,,760,21.396612089999998,,76,,,,,,,,,,,,,
476,48.0,36864,0.003,764,21.361411329999996,-6.7851057052612305,77,0.006898879073560238,4595,0.009999999776482582,0.824065253772871,0.1676610314285563,0.7259701920396618,0.16333338871508304,0.11805695058984687,0.9945175438596491,0.8497755797197095,0.6137144724251727,0.1102248907636067,0.03798357034142275
476,48.0,36864,,768,21.361411329999996,,77,,,,,,,,,,,,,
477,48.0,37248,0.003,772,21.358187450000006,-7.151915073394775,78,0.00692841038107872,4643,0.009999999776482582,,,,,,,,,,
477,48.0,37248,,776,21.358187450000006,,78,,,,,,,,,,,,,
