#{"t_start": 1744205260.7325542, "env_id": "ATM"}
r,l,t
16.784342,48,0.694335
15.29872,48,1.30462
21.521723,48,2.168843
21.681606,48,2.791881
19.415709,48,3.700992
21.200879,48,4.334355
21.812416,48,5.267003
21.730903,48,5.869614
21.896036,48,6.752982
19.788159,48,7.390498
21.442169,48,8.313137
20.984409,48,8.942769
21.708342,48,9.869357
21.384253,48,10.505482
21.490083,48,11.422593
21.835393,48,12.038786
20.954639,48,12.987061
21.34273,48,13.61851
20.477244,48,14.548017
21.936641,48,15.168111
21.813226,48,16.155356
21.708663,48,16.794814
21.153223,48,17.716018
21.446373,48,18.372687
21.558875,48,18.986148
21.620696,48,19.930428
21.959871,48,20.558312
21.895929,48,21.495881
21.86798,48,22.109173
21.59081,48,23.046473
22.033606,48,23.673101
21.960344,48,24.601438
20.783172,48,25.236644
21.385101,48,26.146305
21.681156,48,26.767693
21.199502,48,27.695323
21.92457,48,28.467225
20.749051,48,29.568494
21.960622,48,30.215641
21.885574,48,31.154134
21.638572,48,31.8381
22.121513,48,33.639095
21.694943,48,34.30747
21.739242,48,35.288977
21.374658,48,35.964776
21.344091,48,36.933954
21.476722,48,37.568542
20.315625,48,38.495016
21.70014,48,39.157008
19.942162,48,39.817188
21.191932,48,40.742141
20.935902,48,41.365324
21.555895,48,42.293157
21.972738,48,42.910743
21.155644,48,43.828179
22.04801,48,44.514105
20.920446,48,45.438438
21.646533,48,46.123292
21.681327,48,47.538484
20.904973,48,48.254976
21.324002,48,49.239498
21.792022,48,49.96488
21.883197,48,50.916798
21.504925,48,51.527515
21.846238,48,52.468066
21.903913,48,53.12651
22.137116,48,54.109399
21.821035,48,54.792592
19.997931,48,55.725132
21.474418,48,56.355403
21.746427,48,57.273487
21.98068,48,57.892168
21.277192,48,58.859196
21.488987,48,59.496461
21.728493,48,60.122417
21.514561,48,61.039494
20.918619,48,61.673834
21.81601,48,62.904608
22.07277,48,63.518865
21.878418,48,64.454901
21.846044,48,65.124597
21.477784,48,66.073981
21.480203,48,66.723608
21.506795,48,67.682791
22.027437,48,68.295998
21.731084,48,69.212795
20.707976,48,69.840511
21.967561,48,70.812603
21.991954,48,71.483597
21.083877,48,72.424016
21.619241,48,73.028764
21.520942,48,73.970228
20.298136,48,74.603162
22.124508,48,75.598628
21.431924,48,76.251557
21.097816,48,77.51021
21.509645,48,78.186797
22.014492,48,79.173577
21.320293,48,79.815362
