#{"t_start": 1744205260.7236595, "env_id": "ATM"}
r,l,t
15.242163,48,0.703743
15.289105,48,1.313297
21.322965,48,2.177858
21.46432,48,2.800271
18.763486,48,3.713067
21.996199,48,4.344215
21.95291,48,5.275937
21.916531,48,5.877467
21.850092,48,6.762
21.009437,48,7.398793
21.004866,48,8.322266
21.438713,48,8.951623
21.094606,48,9.88189
21.5979,48,10.513988
21.081339,48,11.432091
21.877382,48,12.047942
21.953731,48,12.994583
21.419337,48,13.627648
21.610072,48,14.556763
21.360556,48,15.177439
21.600299,48,16.163639
21.782717,48,16.804244
21.895052,48,17.724205
21.825849,48,18.38157
21.875404,48,18.994447
21.89429,48,19.939649
22.136999,48,20.567011
21.668161,48,21.505077
20.601269,48,22.116033
21.418771,48,23.054901
22.008889,48,23.681698
21.934116,48,24.612174
21.052443,48,25.245478
21.840201,48,26.154344
21.383597,48,26.776639
21.64821,48,27.707269
21.056545,48,28.474921
21.848855,48,29.57805
20.774766,48,30.222895
21.166554,48,31.162522
21.484871,48,31.845982
21.751051,48,33.648066
20.351132,48,34.311567
20.366117,48,35.298098
21.234523,48,35.974221
21.096808,48,36.940331
21.283351,48,37.576198
20.621696,48,38.501507
20.263025,48,39.164853
21.693393,48,39.824943
21.62284,48,40.751188
21.121183,48,41.372389
21.493306,48,42.303147
21.968927,48,42.919262
21.306589,48,43.83547
21.865938,48,44.522779
20.952981,48,45.447111
21.646633,48,46.130595
20.18021,48,47.546422
21.778273,48,48.263783
20.431862,48,49.246663
20.549811,48,49.974407
21.381321,48,50.926174
21.302753,48,51.536233
21.164198,48,52.47793
21.617177,48,53.134468
21.852156,48,54.117036
20.673209,48,54.798645
21.783077,48,55.734539
21.026149,48,56.363818
21.079785,48,57.284177
21.025824,48,57.899018
21.422277,48,58.863329
21.093879,48,59.505427
20.836665,48,60.130483
21.328807,48,61.047618
21.451646,48,61.683922
21.446834,48,62.913448
21.531527,48,63.528223
21.050152,48,64.464037
21.594829,48,65.13406
20.123963,48,66.083012
21.666039,48,66.732129
21.272084,48,67.690821
21.392875,48,68.303993
20.878284,48,69.221743
21.282421,48,69.849678
21.439191,48,70.821981
21.649804,48,71.49134
21.928137,48,72.430929
20.373033,48,73.038259
21.0609,48,73.979416
20.99279,48,74.611293
20.101254,48,75.608149
21.807649,48,76.260986
19.882424,48,77.518959
20.904645,48,78.194603
21.15746,48,79.18303
21.278351,48,79.824111
20.877377,48,80.472613
20.983881,48,81.510352
19.611716,48,82.17478
18.892675,48,83.095487
18.944706,48,83.71196
20.732091,48,84.677306
20.398343,48,85.310806
20.364889,48,86.244714
21.138684,48,86.854947
