Time,Trial-0,Trial-1,Trial-2,Trial-3,Trial-4,Trial-5,Trial-6,Trial-7,Trial-8,Trial-9
1800,0.9716623555576882,0.9716724995412327,0.9716548769954972,0.9716876408724382,0.9717323550704731,0.9717589309692987,0.9717958846404219,0.9717505274237657,0.9717897278031338,0.971785542095136
3600,0.9740507311389134,0.9742876481605839,0.9740106464821703,0.9742301747936929,0.9748300918430107,0.9753498564002118,0.9756210286146889,0.9751832895199487,0.9754920406076225,0.9754442904214304
5400,0.9519073663313747,0.9559778640320781,0.9625941120839762,0.9601416436982833,0.962662476358879,0.9636566824230789,0.9656517081544488,0.9633243000104752,0.9654618038574404,0.965233173746838
7200,0.9486488191187379,0.9496692527393906,0.9497513039820993,0.9515346454801007,0.9523495851676884,0.9514600811170547,0.9520134429717156,0.9499595095501174,0.9526349635950253,0.9507175242375369
9000,0.956468867698107,0.9558083109528285,0.9554984814626666,0.9563081788517309,0.9577469249250019,0.9573982952076151,0.9577938681932487,0.9559069546759071,0.9560342997561377,0.9550752455083991
10800,0.9681820169178791,0.9668324576414483,0.9661583280292761,0.9680853678911565,0.9700412959394957,0.9694195715262288,0.9698783590046187,0.9696667345156749,0.9675368618420139,0.9664828409504164
12600,0.9841718533739019,0.9873215329471506,0.9874109181092264,0.9873329267496201,0.9876506977423444,0.9873987423543329,0.986581477920788,1.0,0.9874805795545204,0.9864319670167645
14400,0.977698644669753,0.9779454759327806,0.978145092419192,0.9755418618858644,0.9725735976093648,0.9724400039298237,0.9718299333628018,0.9742121545842807,0.9741340683726093,0.9787555792254505
16200,0.9656138746159462,0.9670837562083968,0.9676178212517687,0.9663366501662306,0.9659923225258722,0.9685452408393647,0.9697308118427289,0.9639734165489121,0.9718708890984096,0.9670415939299458
18000,0.9547873890143264,0.95644293662611,0.9561801699327902,0.9565517256024202,0.9579082249299258,0.958891269537622,0.9598463208210298,0.955437872435179,0.9611265921503795,0.9563841587507041
19800,0.9705008834168493,0.9702736741061619,0.9700024785650011,0.9707378806187172,0.9707424472286716,0.9698054807621787,0.969601553300964,0.9706517598664587,0.9685000109023143,0.9699357836953043
21600,0.9676067360994782,0.9672918862556396,0.9673572507740111,0.9677340397764227,0.9674553820223023,0.9665725849740175,0.9662533382887659,0.9680121462107851,0.9657983075687606,0.9676961293576658
23400,0.9639867477881969,0.963893075958176,0.9639112978916123,0.963873741524656,0.963762186676686,0.9637535005151089,0.9638148307829292,0.9640580624293661,0.9637039093996941,0.963909557866425
25200,0.9610303692351208,0.9610038953065276,0.9610498592229925,0.9610049054893456,0.9609574011940258,0.9610310050098028,0.9612076434149995,0.961303143892426,0.9611506739194221,0.9611079403761639
27000,0.959664823112013,0.9596133034003905,0.9598023335300135,0.959736639610544,0.959654752130243,0.9598015517001263,0.9601896502013958,0.9603491111798997,0.9598507866197352,0.9598097777492112
28800,0.9581041659484703,0.9581523946357772,0.958157568358181,0.9581486140394122,0.9582493603715668,0.9583570607159236,0.9586991182609853,0.9587191348982573,0.9584742515152793,0.9584359724851785
30600,0.945686509021189,0.9448176498280635,0.9356343131288061,0.9572558427880896,0.9574051450293645,0.9575414385031714,0.9578437824628054,0.9579455270992583,0.9575809720727947,0.957564396104739
32400,0.9311102580617103,0.9338406414095587,0.9323998912797717,0.9310430069640189,0.9363747733526852,0.9405112229826071,0.9567645450198842,0.9439434080631246,0.9390531514890649,0.9364284419639624
34200,0.9350213322337603,0.9334067674630607,0.9321413442567815,0.9325153146916605,0.9318539706591821,0.9324502510024173,0.9301589442717316,0.9314129861435094,0.9342554764288564,0.9351150591778075
36000,0.9416070375762794,0.9395023240566072,0.9373366865510038,0.9338580450589815,0.9307828502350641,0.929992092134643,0.9298551764205345,0.9293212844108713,0.9309213741484985,0.9311585446982207
37800,0.9584725020234205,0.9584910996787525,0.9587751980405531,0.9585462433088024,0.9584575711175803,0.9455628193878378,0.9586871306655982,0.9586160275393328,0.9587716800625433,0.9586198883177175
39600,0.9584420461026754,0.958718928563812,0.9595311316183739,0.959549722266135,0.9597686159457148,0.9599788137127517,0.9600556985152218,0.9600416823022926,0.9599840680159052,0.9598202846252618
41400,0.93649150859916,0.9395397735852248,0.946204404257869,0.9453746444821242,0.9490993609180154,0.9591674537047784,0.9591233230293265,0.9589512656745215,0.9588291416282212,0.9586845007365388
43200,0.9332072889495737,0.9327490216431895,0.9327280141676905,0.9332121191181202,0.9333430798902895,0.941006769146621,0.9402779884675884,0.9390757015138769,0.9376667903356327,0.936921593982322
45000,0.9392363138144594,0.938501334697892,0.934161807868553,0.935003129858597,0.9316188531929216,0.9325933106682757,0.93394310768666,0.934079248789087,0.932739269079151,0.9306957945105879
46800,0.9474098475011863,0.9458902094413721,0.9446598975323262,0.9427881114705753,0.9411328935256954,0.9375704778399366,0.9396887293745313,0.9390521138828627,0.9366461364160921,0.9377662819143222
