train/ent_coef,train/critic_loss,time/time_elapsed,rollout/ep_len_mean,time/fps,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/ep_b3_mean,eval/ep_nodes_below_zero,eval/ep_b1_mean,eval/ep_b3_std,eval/ep_timesteps_below_zero,eval/ep_b1_std,eval/ep_b2_mean,eval/ep_nodes_above_threshold,eval/ep_b2_std,eval/ep_pressure_obj_mean,eval/ep_pump_price_obj_std,eval/ep_nodes_below_threshold,eval/ep_pump_price_obj_mean,eval/ep_pressure_obj_std
0.009999999776482582,0.030829917639493942,0,48.0,639,35,-0.4758698344230652,4,384,0.003,13.441878625000001,,,,,,,,,,,,,,
,,0,48.0,631,,,8,384,,13.441878625000001,,,,,,,,,,,,,,
0.009999999776482582,0.008072542026638985,1,48.0,611,83,-0.6602646708488464,12,768,0.003,16.994398375000003,,,,,,,,,,,,,,
,,1,48.0,608,,,16,768,,16.994398375000003,,,,,,,,,,,,,,
0.009999999776482582,0.005933747626841068,2,48.0,532,131,-0.7351008057594299,20,1152,0.003,18.511535291666664,0.25553991937086445,0.0,0.985301992323516,0.2408447574435555,0,0.01724743068424123,0.28756502738915346,0.0,0.2663201391446167,0.9265350877192983,0.05769495629435893,0.02040816326530612,0.5547498311090562,0.17362467449293645
,,2,48.0,527,,,24,1152,,18.511535291666664,,,,,,,,,,,,,,
0.009999999776482582,0.011314010247588158,2,48.0,543,179,-0.8497090935707092,28,1536,0.003,18.74950734375,,,,,,,,,,,,,,
,,2,48.0,541,,,32,1536,,18.74950734375,,,,,,,,,,,,,,
0.009999999776482582,0.011442485265433788,3,48.0,508,227,-0.9589195251464844,36,1920,0.003,19.292244175,0.3071840135071609,0.0,0.9643069094196345,0.17156747815492965,0,0.03506532444541059,0.731378986335693,0.0,0.1996780981077607,1.0,0.1886040461952834,0.0,0.5029828493892119,0.0
,,3,48.0,506,,,40,1920,,19.292244175,,,,,,,,,,,,,,
0.009999999776482582,0.008489686995744705,4,48.0,519,275,-1.031383991241455,44,2304,0.003,19.679409291666666,,,,,,,,,,,,,,
,,4,48.0,518,,,48,2304,,19.679409291666666,,,,,,,,,,,,,,
0.009999999776482582,0.015660550445318222,5,48.0,501,323,-1.0895072221755981,52,2688,0.003,19.973709285714282,0.6213583925201835,0.0,0.8878913195420972,0.21169158533527707,0,0.18216470166889684,0.7348955484666794,0.0,0.18560501585586744,0.9616228070175438,0.1300170990926144,0.0,0.5895042582164244,0.09386156779932016
,,5,48.0,499,,,56,2688,,19.973709285714282,,,,,,,,,,,,,,
0.009999999776482582,0.009977169334888458,6,48.0,510,371,-1.2413148880004883,60,3072,0.003,20.174530546874998,,,,,,,,,,,,,,
,,6,48.0,510,,,64,3072,,20.174530546874998,,,,,,,,,,,,,,
0.009999999776482582,0.014062970876693726,7,48.0,489,419,-1.2502027750015259,68,3456,0.003,20.138739277777777,0.569287522436978,0.0,0.9597446409678659,0.18263500296088386,0,0.0539953119924247,0.6489521786255903,0.0,0.2211431865265766,0.9890350877192983,0.14965534787056778,0.0,0.5720841110728413,0.0531423517166997
,,7,48.0,488,,,72,3456,,20.138739277777777,,,,,,,,,,,,,,
0.009999999776482582,0.01229255273938179,8,48.0,469,467,-1.423331379890442,76,3840,0.003,20.216824475,,,,,,,,,,,,,,
,,8,48.0,469,,,80,3840,,20.216824475,,,,,,,,,,,,,,
0.009999999776482582,0.014181189239025116,9,48.0,463,515,-1.4588080644607544,84,4224,0.003,20.270163454545454,0.7312938981779634,0.0,0.9589754466763035,0.15255550143607569,0,0.08561746785916036,0.42847459091110307,0.0,0.22293100707096206,1.0,0.10011485494413122,0.0,0.5508512211188964,0.0
,,9,48.0,462,,,88,4224,,20.270163454545454,,,,,,,,,,,,,,
0.009999999776482582,0.01160837709903717,9,48.0,470,563,-1.5711805820465088,92,4608,0.003,20.347510354166666,,,,,,,,,,,,,,
,,9,48.0,470,,,96,4608,,20.347510354166666,,,,,,,,,,,,,,
0.009999999776482582,0.011106518097221851,10,48.0,463,611,-1.617175579071045,100,4992,0.003,20.71168319,0.7290491495466612,0.0,0.8678014171022013,0.2535875911847898,0,0.17208654934287382,0.650207316205372,0.0,0.20561552359282217,0.9835526315789473,0.20124382236947347,0.0,0.548801239647375,0.06437448089343181
,,10,48.0,462,,,104,4992,,20.71168319,,,,,,,,,,,,,,
0.009999999776482582,0.016761433333158493,11,48.0,470,659,-1.647720217704773,108,5376,0.003,21.01581163,,,,,,,,,,,,,,
,,11,48.0,470,,,112,5376,,21.01581163,,,,,,,,,,,,,,
0.009999999776482582,0.010800959542393684,12,48.0,465,707,-1.8074009418487549,116,5760,0.003,21.0488586,0.7385726142555734,0.0,0.9167997705348371,0.1853702182998136,0,0.09484869975130307,0.6241804402082957,0.0,0.2114024747844935,0.9835526315789473,0.13783558760423953,0.0,0.6024402701291324,0.06437448089343181
,,12,48.0,464,,,120,5760,,21.0488586,,,,,,,,,,,,,,
0.009999999776482582,0.018343312665820122,13,48.0,471,755,-1.8362559080123901,124,6144,0.003,21.114279100000005,,,,,,,,,,,,,,
,,13,48.0,470,,,128,6144,,21.114279100000005,,,,,,,,,,,,,,
0.009999999776482582,0.01077533420175314,13,48.0,466,803,-1.9532214403152466,132,6528,0.003,21.194590079999998,0.6820174203496457,0.0,0.9316609613404669,0.13710735508084396,0,0.07850302345881552,0.7444699204079149,0.0,0.17087478866047193,0.9835526315789473,0.16581522025126477,0.0,0.5956040987474859,0.06437448089343181
,,14,48.0,465,,,136,6528,,21.194590079999998,,,,,,,,,,,,,,
0.009999999776482582,0.010852357372641563,14,48.0,470,851,-2.048595666885376,140,6912,0.003,21.16591853,,,,,,,,,,,,,,
,,14,48.0,470,,,144,6912,,21.16591853,,,,,,,,,,,,,,
0.009999999776482582,0.009008435532450676,15,48.0,465,899,-2.0702996253967285,148,7296,0.003,21.15794099,0.6816842103143994,0.0,0.9047535112581162,0.19749869042616092,0,0.10928119937348987,0.7031995968540512,0.0,0.23270908532634146,0.9945175438596491,0.16216226301504436,0.0,0.5784894539728135,0.03798357034142275
,,15,48.0,465,,,152,7296,,21.15794099,,,,,,,,,,,,,,
0.009999999776482582,0.0058295466005802155,16,48.0,470,947,-2.1910769939422607,156,7680,0.003,21.1567976,,,,,,,,,,,,,,
,,16,48.0,470,,,160,7680,,21.1567976,,,,,,,,,,,,,,
0.009999999776482582,0.00748512102290988,17,48.0,465,995,-2.2891812324523926,164,8064,0.003,21.22228725,0.5436707190974285,0.0,0.9461650680177753,0.1605307867238654,0,0.0721836380994914,0.761811062814184,0.0,0.15362764707638116,1.0,0.17123142355646878,0.0,0.5791342952250472,0.0
,,17,48.0,465,,,168,8064,,21.22228725,,,,,,,,,,,,,,
0.009999999776482582,0.006161779165267944,17,48.0,470,1043,-2.3348028659820557,172,8448,0.003,21.31337353,,,,,,,,,,,,,,
,,17,48.0,470,,,176,8448,,21.31337353,,,,,,,,,,,,,,
0.009999999776482582,0.006897983141243458,18,48.0,467,1091,-2.478053331375122,180,8832,0.003,21.381037300000003,0.6026451013179108,0.0,0.9434407148697626,0.11265923472987187,0,0.08518788138637153,0.7245906346295968,0.0,0.17192646632690206,1.0,0.14669999876029688,0.0,0.5944560586931994,0.0
,,18,48.0,466,,,184,8832,,21.381037300000003,,,,,,,,,,,,,,
0.009999999776482582,0.012209916487336159,19,48.0,471,1139,-2.4236061573028564,188,9216,0.003,21.42106003,,,,,,,,,,,,,,
,,19,48.0,471,,,192,9216,,21.42106003,,,,,,,,,,,,,,
0.009999999776482582,0.004358693026006222,20,48.0,469,1187,-2.5880727767944336,196,9600,0.003,21.490790569999998,0.6358308917058624,0.0,0.9597356710770379,0.11861774711422059,0,0.030093109054001744,0.6742204948945112,0.0,0.16640499435536657,1.0,0.11611614347204936,0.0,0.6006380255758467,0.0
,,20,48.0,468,,,200,9600,,21.490790569999998,,,,,,,,,,,,,,
0.009999999776482582,0.005897402763366699,21,48.0,472,1235,-2.6244101524353027,204,9984,0.003,21.517477050000004,,,,,,,,,,,,,,
,,21,48.0,472,,,208,9984,,21.517477050000004,,,,,,,,,,,,,,
0.009999999776482582,0.006217184476554394,21,48.0,476,1283,-2.702596664428711,212,10368,0.003,21.5377996,,,,,,,,,,,,,,
,,21,48.0,476,,,216,10368,,21.5377996,,,,,,,,,,,,,,
0.009999999776482582,0.010989445261657238,23,48.0,467,1331,-2.8244190216064453,220,10752,0.003,21.58396402,0.7402889792669443,0.0,0.9388887568051189,0.08554097636939322,0,0.0699360772374043,0.6898590573840403,0.0,0.16808727344867366,1.0,0.14351430286113273,0.0,0.6080735560236195,0.0
,,23,48.0,466,,,224,10752,,21.58396402,,,,,,,,,,,,,,
0.009999999776482582,0.004647753667086363,23,48.0,470,1379,-2.8552701473236084,228,11136,0.003,21.616556100000004,,,,,,,,,,,,,,
,,23,48.0,470,,,232,11136,,21.616556100000004,,,,,,,,,,,,,,
0.009999999776482582,0.007262022700160742,24,48.0,467,1427,-2.9587786197662354,236,11520,0.003,21.632248410000003,0.7033050501486127,0.0,0.9196946562208163,0.1307350414093725,0,0.09433393104000634,0.7544455106758748,0.0,0.1333920682652994,1.0,0.14645810716376156,0.0,0.6143436621754638,0.0
,,24,48.0,467,,,240,11520,,21.632248410000003,,,,,,,,,,,,,,
0.009999999776482582,0.008812565356492996,25,48.0,469,1475,-3.0867247581481934,244,11904,0.003,21.62193178999999,,,,,,,,,,,,,,
,,25,48.0,469,,,248,11904,,21.62193178999999,,,,,,,,,,,,,,
0.009999999776482582,0.010515781119465828,26,48.0,466,1523,-3.1628336906433105,252,12288,0.003,21.656632109999997,0.6635128037923104,0.0,0.9344923741618668,0.1562258163999921,0,0.07253842329081255,0.7041594250459251,0.0,0.16802913037974956,1.0,0.1367629339110121,0.0,0.5975302118399414,0.0
,,26,48.0,466,,,256,12288,,21.656632109999997,,,,,,,,,,,,,,
0.009999999776482582,0.00504315085709095,26,48.0,469,1571,-3.2359728813171387,260,12672,0.003,21.651630460000007,,,,,,,,,,,,,,
,,26,48.0,469,,,264,12672,,21.651630460000007,,,,,,,,,,,,,,
0.009999999776482582,0.00957599189132452,27,48.0,467,1619,-3.258805274963379,268,13056,0.003,21.650977120000004,0.6521400423335436,0.0,0.895874295516472,0.14400457626240276,0,0.14063025504948795,0.7867295709789207,0.0,0.14024245710455532,1.0,0.1695739376811354,0.0,0.5984609447807466,0.0
,,27,48.0,467,,,272,13056,,21.650977120000004,,,,,,,,,,,,,,
0.009999999776482582,0.01546887494623661,28,48.0,469,1667,-3.379521369934082,276,13440,0.003,21.65240255,,,,,,,,,,,,,,
,,28,48.0,469,,,280,13440,,21.65240255,,,,,,,,,,,,,,
0.009999999776482582,0.004747115075588226,29,48.0,467,1715,-3.4694771766662598,284,13824,0.003,21.65525034,0.6415522077515068,0.0,0.9180426782146479,0.1705630190799002,0,0.09647665077609274,0.7392768146421635,0.0,0.14768182366723132,0.9923245614035089,0.1693826179703957,0.0,0.6110018479659699,0.040608304570740425
,,29,48.0,467,,,288,13824,,21.65525034,,,,,,,,,,,,,,
0.009999999776482582,0.00861846748739481,30,48.0,470,1763,-3.437176465988159,292,14208,0.003,21.664176790000003,,,,,,,,,,,,,,
,,30,48.0,469,,,296,14208,,21.664176790000003,,,,,,,,,,,,,,
0.009999999776482582,0.005133357830345631,31,48.0,467,1811,-3.536545753479004,300,14592,0.003,21.662162170000006,0.7137676225286008,0.0,0.9221946830307421,0.10416941295458244,0,0.08846174250565081,0.7395047196917796,0.0,0.1445669534273201,0.9945175438596491,0.15740784484749454,0.0,0.6100527987265564,0.03798357034142275
,,31,48.0,467,,,304,14592,,21.662162170000006,,,,,,,,,,,,,,
0.009999999776482582,0.004617403261363506,31,48.0,470,1859,-3.7025671005249023,308,14976,0.003,21.656946629999997,,,,,,,,,,,,,,
,,31,48.0,470,,,312,14976,,21.656946629999997,,,,,,,,,,,,,,
0.009999999776482582,0.006589769851416349,32,48.0,468,1907,-3.8177645206451416,316,15360,0.003,21.62933494,0.647554925840085,0.0,0.9159739420993674,0.1331772095961145,0,0.0986911359580048,0.8075524724857339,0.0,0.11104490151415874,0.9945175438596491,0.20464964619338655,0.0,0.6162313864677881,0.03798357034142275
,,32,48.0,467,,,320,15360,,21.62933494,,,,,,,,,,,,,,
0.009999999776482582,0.006051527336239815,33,48.0,469,1955,-3.758817434310913,324,15744,0.003,21.591524890000006,,,,,,,,,,,,,,
,,33,48.0,469,,,328,15744,,21.591524890000006,,,,,,,,,,,,,,
