train/n_updates,train/ent_coef,train/actor_loss,time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/critic_loss,time/fps,time/time_elapsed,train/learning_rate,eval/ep_b1_std,eval/ep_nodes_above_threshold,eval/ep_pressure_obj_mean,eval/ep_nodes_below_threshold,eval/ep_pressure_obj_std,eval/ep_b3_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_b2_std,eval/ep_b1_mean,eval/ep_timesteps_below_zero,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_nodes_below_zero
1091,0.009999999776482582,-2.3679189682006836,180,48.0,8832,21.121896839999998,0.07776404172182083,446,19,0.003,0.11539876763608786,0.0,1.0,0.0,0.0,0.6867055446170681,0.5583865649683621,0.06750614194805536,0.10516396694591074,0.8796723243796782,0,0.2726753850398566,0.8974963558561139,0.0
,,,184,48.0,8832,21.121896839999998,,446,19,,,,,,,,,,,,,,,
1139,0.009999999776482582,-2.4590392112731934,188,48.0,9216,21.147976700000005,0.02252301201224327,450,20,0.003,,,,,,,,,,,,,,
,,,192,48.0,9216,21.147976700000005,,450,20,,,,,,,,,,,,,,,
1187,0.009999999776482582,-2.508540630340576,196,48.0,9600,21.19115748,0.04448651522397995,447,21,0.003,0.06953226926552072,0.0,1.0,0.0,0.0,0.6954050529629251,0.5587776647671451,0.06443095630162271,0.10800278202192988,0.917829047869245,0,0.26162375700810425,0.8755753792659768,0.0
,,,200,48.0,9600,21.19115748,,447,21,,,,,,,,,,,,,,,
1235,0.009999999776482582,-2.659578323364258,204,48.0,9984,21.175231009999997,0.11538426578044891,452,22,0.003,,,,,,,,,,,,,,
,,,208,48.0,9984,21.175231009999997,,452,22,,,,,,,,,,,,,,,
1283,0.009999999776482582,-2.611882209777832,212,48.0,10368,21.18660856,0.21207311749458313,457,22,0.003,,,,,,,,,,,,,,
,,,216,48.0,10368,21.18660856,,457,22,,,,,,,,,,,,,,,
1331,0.009999999776482582,-2.808812141418457,220,48.0,10752,21.18981299,0.13071095943450928,454,23,0.003,0.048237855868151186,0.0,1.0,0.0,0.0,0.6782753531683114,0.5950280230571514,0.06633569952915472,0.14623702730186292,0.914593603138603,0,0.21051169647769222,0.8292446517812153,0.0
,,,224,48.0,10752,21.18981299,,454,23,,,,,,,,,,,,,,,
1379,0.009999999776482582,-2.7846646308898926,228,48.0,11136,21.18572228,0.08754530549049377,458,24,0.003,,,,,,,,,,,,,,
,,,232,48.0,11136,21.18572228,,457,24,,,,,,,,,,,,,,,
1427,0.009999999776482582,-2.986328125,236,48.0,11520,21.18690986,0.1351262927055359,450,25,0.003,0.02745222682867146,0.0,1.0,0.0,0.0,0.7844507952995097,0.6441807053331355,0.027250520975175944,0.16556051254275808,0.9110190919122605,0,0.14953398128813483,0.7763579400815933,0.0
,,,240,48.0,11520,21.18690986,,450,25,,,,,,,,,,,,,,,
1475,0.009999999776482582,-3.0489351749420166,244,48.0,11904,21.156531,0.14334596693515778,454,26,0.003,,,,,,,,,,,,,,
,,,248,48.0,11904,21.156531,,454,26,,,,,,,,,,,,,,,
1523,0.009999999776482582,-3.1047043800354004,252,48.0,12288,21.200835950000002,0.08300402760505676,452,27,0.003,0.052956981529274756,0.0,1.0,0.0,0.0,0.6466069796516838,0.5848708341352334,0.06744831504842384,0.16604921413522866,0.9180919371960802,0,0.21626639520171848,0.822917000796276,0.0
,,,256,48.0,12288,21.200835950000002,,452,27,,,,,,,,,,,,,,,
1571,0.009999999776482582,-3.178351640701294,260,48.0,12672,21.176976670000002,0.15901941061019897,455,27,0.003,,,,,,,,,,,,,,
,,,264,48.0,12672,21.176976670000002,,455,27,,,,,,,,,,,,,,,
1619,0.009999999776482582,-3.147371292114258,268,48.0,13056,21.17507835,0.1402675360441208,454,28,0.003,0.023832328428200603,0.0,1.0,0.0,0.0,0.5562073074694449,0.5884973091456075,0.07703919803146854,0.11622402381875704,0.9488027304674369,0,0.16673139729981143,0.8166488541013531,0.0
,,,272,48.0,13056,21.17507835,,454,28,,,,,,,,,,,,,,,
1667,0.009999999776482582,-3.3418514728546143,276,48.0,13440,21.125348860000003,0.10609088838100433,458,29,0.003,,,,,,,,,,,,,,
,,,280,48.0,13440,21.125348860000003,,458,29,,,,,,,,,,,,,,,
1715,0.009999999776482582,-3.285742998123169,284,48.0,13824,21.14461549,0.21177361905574799,457,30,0.003,0.022227269487867924,0.0,1.0,0.0,0.0,0.6283317698160863,0.6204900902413345,0.07264642371878541,0.15953886624944072,0.9278717030939478,0,0.16296176526798445,0.77451456122147,0.0
,,,288,48.0,13824,21.14461549,,456,30,,,,,,,,,,,,,,,
1763,0.009999999776482582,-3.422344207763672,292,48.0,14208,21.16137974,0.11339080333709717,460,30,0.003,,,,,,,,,,,,,,
,,,296,48.0,14208,21.16137974,,460,30,,,,,,,,,,,,,,,
1811,0.009999999776482582,-3.578850030899048,300,48.0,14592,21.1662134,0.15030065178871155,459,31,0.003,0.028893717644874577,0.0,1.0,0.0,0.0,0.6030157296894415,0.5837201936553389,0.06732075322908392,0.09654778362503029,0.8864057929803602,0,0.1712660270135799,0.901454290381662,0.0
,,,304,48.0,14592,21.1662134,,458,31,,,,,,,,,,,,,,,
1859,0.009999999776482582,-3.4668545722961426,308,48.0,14976,21.15182487,0.3931092619895935,460,32,0.003,,,,,,,,,,,,,,
,,,312,48.0,14976,21.15182487,,460,32,,,,,,,,,,,,,,,
1907,0.009999999776482582,-3.6718552112579346,316,48.0,15360,21.132898649999998,0.1560967117547989,458,33,0.003,0.044328056440684924,0.0,1.0,0.0,0.0,0.49485483555340193,0.5902306497930038,0.09169608482002158,0.12418430503830317,0.9220837198613329,0,0.2261123102880202,0.842335767708425,0.0
,,,320,48.0,15360,21.132898649999998,,458,33,,,,,,,,,,,,,,,
1955,0.009999999776482582,-3.6593589782714844,324,48.0,15744,21.133563010000003,0.519193708896637,460,34,0.003,,,,,,,,,,,,,,
,,,328,48.0,15744,21.133563010000003,,460,34,,,,,,,,,,,,,,,
2003,0.009999999776482582,-3.892717123031616,332,48.0,16128,21.105958000000005,0.131822869181633,459,35,0.003,0.03419214861356215,0.0,0.9923245614035089,0.007518796992481203,0.040608304570740425,0.5911276891176448,0.6445248092109829,0.06633019500353259,0.0721170019858858,0.8980972343216824,0,0.1426723822676444,0.8588316937479845,0.0
,,,336,48.0,16128,21.105958000000005,,458,35,,,,,,,,,,,,,,,
2051,0.009999999776482582,-3.813279867172241,340,48.0,16512,21.129545049999997,0.28543779253959656,461,35,0.003,,,,,,,,,,,,,,
,,,344,48.0,16512,21.129545049999997,,461,35,,,,,,,,,,,,,,,
2099,0.009999999776482582,-4.028295040130615,348,48.0,16896,21.09616122,0.16153359413146973,459,36,0.003,0.024293316584779116,0.0,0.9780701754385964,0.021482277121374866,0.07350268259617476,0.5754630252676001,0.629122541810322,0.06856048529865759,0.12352218162573893,0.9355391922917372,0,0.14510888254895912,0.7797376353511196,0.0
,,,352,48.0,16896,21.09616122,,459,36,,,,,,,,,,,,,,,
2147,0.009999999776482582,-4.105869770050049,356,48.0,17280,21.04137819,0.2194119393825531,461,37,0.003,,,,,,,,,,,,,,
,,,360,48.0,17280,21.04137819,,461,37,,,,,,,,,,,,,,,
2195,0.009999999776482582,-3.987649440765381,364,48.0,17664,21.031701529999996,0.31323039531707764,458,38,0.003,0.07235131745232914,0.0,0.9956140350877193,0.004296455424274973,0.030386856273138196,0.6025495696693918,0.5957889770937658,0.07454999320822962,0.1409635883081886,0.8765228575244929,0,0.21323484786283195,0.8680608964077471,0.0
,,,368,48.0,17664,21.031701529999996,,458,38,,,,,,,,,,,,,,,
2243,0.009999999776482582,-4.261717319488525,372,48.0,18048,21.028367380000006,0.341789186000824,461,39,0.003,,,,,,,,,,,,,,
,,,376,48.0,18048,21.028367380000006,,461,39,,,,,,,,,,,,,,,
2291,0.009999999776482582,-4.259856700897217,380,48.0,18432,20.99574075,0.15979622304439545,457,40,0.003,0.02011249455162357,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.5704696473679631,0.5615079387956591,0.08010182605300446,0.30313346752421044,0.975119050877017,0,0.1021874249366488,0.5384380438487547,0.0
,,,384,48.0,18432,20.99574075,,456,40,,,,,,,,,,,,,,,
2339,0.009999999776482582,-4.189635753631592,388,48.0,18816,20.954495830000006,0.515585720539093,458,41,0.003,,,,,,,,,,,,,,
,,,392,48.0,18816,20.954495830000006,,458,41,,,,,,,,,,,,,,,
2387,0.009999999776482582,-4.328858852386475,396,48.0,19200,20.908241380000003,0.5033155679702759,457,41,0.003,0.04376448598915216,0.0,0.9890350877192983,0.010741138560687433,0.053142351716699704,0.2407268398531496,0.6072856341760395,0.1467189278714789,0.09831700022283657,0.8985846835394982,0,0.15035339471415313,0.8541434344577954,0.0
,,,400,48.0,19200,20.908241380000003,,457,41,,,,,,,,,,,,,,,
2435,0.009999999776482582,-4.487436294555664,404,48.0,19584,20.82984587,0.2102682739496231,459,42,0.003,,,,,,,,,,,,,,
,,,408,48.0,19584,20.82984587,,459,42,,,,,,,,,,,,,,,
2483,0.009999999776482582,-4.534728050231934,412,48.0,19968,20.86424614,0.34742432832717896,461,43,0.003,,,,,,,,,,,,,,
,,,416,48.0,19968,20.86424614,,461,43,,,,,,,,,,,,,,,
2531,0.009999999776482582,-4.600368499755859,420,48.0,20352,20.86392911,0.3670949339866638,460,44,0.003,0.033431197313319574,0.0,0.9769736842105262,0.022556390977443608,0.0711168885338639,0.613625501821809,0.5712465864513655,0.08732724978569414,0.07491979302865823,0.845889602597461,0,0.1486690078933513,0.9470670720133654,0.0
,,,424,48.0,20352,20.86392911,,460,44,,,,,,,,,,,,,,,
2579,0.009999999776482582,-4.493890285491943,428,48.0,20736,20.879285979999995,0.4552531838417053,461,44,0.003,,,,,,,,,,,,,,
,,,432,48.0,20736,20.879285979999995,,461,44,,,,,,,,,,,,,,,
2627,0.009999999776482582,-4.729849815368652,436,48.0,21120,20.880354859999997,0.305728554725647,459,45,0.003,0.025330888591330463,0.0,1.0,0.0,0.0,0.5228896509280877,0.5978718665084066,0.09166005812502394,0.18283975151756027,0.9324223656698836,0,0.1695033171294061,0.7849875358283928,0.0
,,,440,48.0,21120,20.880354859999997,,459,45,,,,,,,,,,,,,,,
2675,0.009999999776482582,-4.796571254730225,444,48.0,21504,20.8607288,0.33583927154541016,453,47,0.003,,,,,,,,,,,,,,
,,,448,48.0,21504,20.8607288,,453,47,,,,,,,,,,,,,,,
2723,0.009999999776482582,-4.94342041015625,452,48.0,21888,20.884080579999996,0.11522890627384186,452,48,0.003,0.04126175471053904,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.5836562888615853,0.5983193580072291,0.0817610950013953,0.1081998026809502,0.8791092514646984,0,0.18711053794838145,0.8858278550045022,0.0
,,,456,48.0,21888,20.884080579999996,,452,48,,,,,,,,,,,,,,,
2771,0.009999999776482582,-4.9715657234191895,460,48.0,22272,20.913068589999998,0.32511502504348755,454,49,0.003,,,,,,,,,,,,,,
,,,464,48.0,22272,20.913068589999998,,454,49,,,,,,,,,,,,,,,
2819,0.009999999776482582,-4.859541893005371,468,48.0,22656,20.927967970000005,0.6756458282470703,453,49,0.003,0.04138412087991482,0.0,1.0,0.0,0.0,0.30023300559115806,0.5582773290247516,0.12591857144303498,0.07595968018605587,0.8858300814478453,0,0.12079833590492385,0.904749731444745,0.0
,,,472,48.0,22656,20.927967970000005,,453,49,,,,,,,,,,,,,,,
2867,0.009999999776482582,-5.042639255523682,476,48.0,23040,20.87096909,0.4165112376213074,455,50,0.003,,,,,,,,,,,,,,
,,,480,48.0,23040,20.87096909,,455,50,,,,,,,,,,,,,,,
2915,0.009999999776482582,-5.069949150085449,484,48.0,23424,20.818940710000003,0.4215189218521118,454,51,0.003,0.07249350609157638,0.0,0.9769736842105262,0.022556390977443608,0.07028325517529897,0.11606093301027559,0.5551583193883228,0.16446857446039745,0.15214949687546844,0.8763319925041302,0,0.2296264630925857,0.8382196789482825,0.0
,,,488,48.0,23424,20.818940710000003,,454,51,,,,,,,,,,,,,,,
2963,0.009999999776482582,-4.961555480957031,492,48.0,23808,20.85341179,0.880583643913269,456,52,0.003,,,,,,,,,,,,,,
,,,496,48.0,23808,20.85341179,,456,52,,,,,,,,,,,,,,,
3011,0.009999999776482582,-5.356584072113037,500,48.0,24192,20.84288566,0.5824617743492126,455,53,0.003,0.05460677046831563,0.0,0.9791666666666666,0.02040816326530612,0.08530889468644254,0.4183876578558115,0.5722031062676204,0.10635931660162441,0.14106236124918575,0.8899143060514593,0,0.1720957423389022,0.8565048372856615,0.0
,,,504,48.0,24192,20.84288566,,455,53,,,,,,,,,,,,,,,
3059,0.009999999776482582,-5.321706295013428,508,48.0,24576,20.82395147,0.3917083740234375,457,53,0.003,,,,,,,,,,,,,,
,,,512,48.0,24576,20.82395147,,457,53,,,,,,,,,,,,,,,
3107,0.009999999776482582,-5.393306732177734,516,48.0,24960,20.78410831,0.4886395335197449,456,54,0.003,0.05440967165014721,0.0,0.9846491228070176,0.015037593984962405,0.07750327874955294,0.2810997114758969,0.5512432568700825,0.13619121939449552,0.1308880718250124,0.8960617685459785,0,0.18733950754854392,0.8598201114901882,0.0
,,,520,48.0,24960,20.78410831,,455,54,,,,,,,,,,,,,,,
3155,0.009999999776482582,-5.598247051239014,524,48.0,25344,20.694036099999995,0.6111191511154175,456,55,0.003,,,,,,,,,,,,,,
,,,528,48.0,25344,20.694036099999995,,456,55,,,,,,,,,,,,,,,
3203,0.009999999776482582,-5.506320953369141,532,48.0,25728,20.625795470000003,0.6080312728881836,454,56,0.003,0.0194621927565532,0.0,0.9528508771929824,0.04618689581095596,0.15554033502386314,0.061631285136416566,0.5940012692373415,0.17753075864936607,0.2955368031416654,0.9615155290239399,0,0.11916364803392358,0.35743609295710427,0.0
,,,536,48.0,25728,20.625795470000003,,454,56,,,,,,,,,,,,,,,
3251,0.009999999776482582,-5.516672611236572,540,48.0,26112,20.579055789999998,0.6652178168296814,456,57,0.003,,,,,,,,,,,,,,
,,,544,48.0,26112,20.579055789999998,,456,57,,,,,,,,,,,,,,,
3299,0.009999999776482582,-5.561563014984131,548,48.0,26496,20.532447129999994,0.35700446367263794,455,58,0.003,0.0178174666147026,0.0,0.9989035087719298,0.0010741138560687433,0.007596714068284557,0.3777596376033112,0.6080011843096563,0.11253110258477692,0.15004699272369132,0.9269165678555339,0,0.13959970370240452,0.8053862943322482,0.0
,,,552,48.0,26496,20.532447129999994,,455,58,,,,,,,,,,,,,,,
3347,0.009999999776482582,-5.778913974761963,556,48.0,26880,20.523905919999997,0.4515497386455536,457,58,0.003,,,,,,,,,,,,,,
,,,560,48.0,26880,20.523905919999997,,457,58,,,,,,,,,,,,,,,
3395,0.009999999776482582,-5.70908260345459,564,48.0,27264,20.38947129,0.6187670230865479,456,59,0.003,0.04935901644467012,0.0,0.9978070175438596,0.0021482277121374865,0.015193428136569096,0.37057838971696494,0.49052116854759803,0.11171555176643097,0.07800743829663477,0.8631221605462158,0,0.1436023081210048,0.9293500596760894,0.0
,,,568,48.0,27264,20.38947129,,456,59,,,,,,,,,,,,,,,
3443,0.009999999776482582,-5.633324146270752,572,48.0,27648,20.4129085,0.36359497904777527,458,60,0.003,,,,,,,,,,,,,,
,,,576,48.0,27648,20.4129085,,458,60,,,,,,,,,,,,,,,
3491,0.009999999776482582,-5.817656517028809,580,48.0,28032,20.336899080000002,0.49904128909111023,457,61,0.003,0.03034034421325152,0.0,0.974780701754386,0.024704618689581095,0.1411375048982166,0.072390304866459,0.581811757060814,0.17376263082575977,0.11515987026049303,0.9759393713567409,1,0.09525685768620597,0.47608822322516225,0.0053705692803437165
,,,584,48.0,28032,20.336899080000002,,457,61,,,,,,,,,,,,,,,
3539,0.009999999776482582,-6.071018218994141,588,48.0,28416,20.20828209,0.3753983974456787,458,61,0.003,,,,,,,,,,,,,,
,,,592,48.0,28416,20.20828209,,458,61,,,,,,,,,,,,,,,
3587,0.009999999776482582,-6.070115566253662,596,48.0,28800,20.135025680000002,0.7584578990936279,458,62,0.003,0.055499927883716445,0.0,1.0,0.0,0.0,0.33127156480413467,0.5274965801830584,0.12986805373559912,0.10778428883475796,0.8736457899780377,0,0.16993096690411522,0.9055078246753234,0.0
,,,600,48.0,28800,20.135025680000002,,458,62,,,,,,,,,,,,,,,
3635,0.009999999776482582,-6.213285446166992,604,48.0,29184,20.18182186,0.428291380405426,459,63,0.003,,,,,,,,,,,,,,
,,,608,48.0,29184,20.18182186,,459,63,,,,,,,,,,,,,,,
3683,0.009999999776482582,-5.917328834533691,612,48.0,29568,20.034842660000002,0.5074862241744995,461,64,0.003,,,,,,,,,,,,,,
,,,616,48.0,29568,20.034842660000002,,461,64,,,,,,,,,,,,,,,
3731,0.009999999776482582,-6.186683654785156,620,48.0,29952,20.10245066,0.8793158531188965,460,65,0.003,0.04147648754238024,0.0,0.9769736842105262,0.022556390977443608,0.07356112740329313,0.32533275384254756,0.6278001540469299,0.1274369858056952,0.18872610950491506,0.9269138077955544,0,0.20970108193882817,0.702215671964,0.0
,,,624,48.0,29952,20.10245066,,460,65,,,,,,,,,,,,,,,
3779,0.009999999776482582,-6.270109176635742,628,48.0,30336,20.035551400000003,0.7845821976661682,462,65,0.003,,,,,,,,,,,,,,
,,,632,48.0,30336,20.035551400000003,,462,65,,,,,,,,,,,,,,,
3827,0.009999999776482582,-6.273976802825928,636,48.0,30720,20.000307760000002,0.5933005213737488,461,66,0.003,0.031952508029392826,0.0,0.9385964912280702,0.06015037593984962,0.20058655466961306,0.46200013741117507,0.6017298865158291,0.14215492561319062,0.18120063693766547,0.9484228128944812,1,0.16433894352726244,0.6326751883530294,0.0010741138560687433
,,,640,48.0,30720,20.000307760000002,,461,66,,,,,,,,,,,,,,,
3875,0.009999999776482582,-6.211775779724121,644,48.0,31104,19.95855895,0.9514595866203308,462,67,0.003,,,,,,,,,,,,,,
,,,648,48.0,31104,19.95855895,,462,67,,,,,,,,,,,,,,,
3923,0.009999999776482582,-6.278665542602539,652,48.0,31488,19.808348340000002,0.713536262512207,461,68,0.003,0.22692382955184623,0.0,0.9649122807017544,0.034371643394199784,0.1474057436874082,0.08496890843093549,0.5890241653019669,0.17180714059536886,0.07796608189878051,0.2519367637338158,1,0.10976527207986919,0.9594144113807453,0.0053705692803437165
,,,656,48.0,31488,19.808348340000002,,461,68,,,,,,,,,,,,,,,
3971,0.009999999776482582,-6.365933418273926,660,48.0,31872,19.79938917,0.5064995288848877,463,68,0.003,,,,,,,,,,,,,,
,,,664,48.0,31872,19.79938917,,463,68,,,,,,,,,,,,,,,
4019,0.009999999776482582,-6.453611373901367,668,48.0,32256,19.78982258,0.8760071396827698,461,69,0.003,0.051680460503856676,0.0,0.9287280701754387,0.06981740064446831,0.1834457274636225,0.4224283382253638,0.6315160908871027,0.10315207963483863,0.12757142289344406,0.9020370964756504,1,0.24021826484565717,0.8086479012444718,0.004296455424274973
,,,672,48.0,32256,19.78982258,,461,69,,,,,,,,,,,,,,,
4067,0.009999999776482582,-6.471487045288086,676,48.0,32640,19.812847089999998,1.250345230102539,462,70,0.003,,,,,,,,,,,,,,
,,,680,48.0,32640,19.812847089999998,,462,70,,,,,,,,,,,,,,,
4115,0.009999999776482582,-6.665980339050293,684,48.0,33024,19.881201370000003,0.21146367490291595,461,71,0.003,0.2210143453591794,0.0,0.962719298245614,0.036519871106337275,0.15581244849406292,0.4930565950474827,0.641974576617512,0.1028525053818278,0.21347730782370156,0.8117801938393365,1,0.2371796711707624,0.7899698540253706,0.00966702470461869
,,,688,48.0,33024,19.881201370000003,,461,71,,,,,,,,,,,,,,,
4163,0.009999999776482582,-6.64971399307251,692,48.0,33408,19.86352092,0.8676038980484009,463,72,0.003,,,,,,,,,,,,,,
,,,696,48.0,33408,19.86352092,,463,72,,,,,,,,,,,,,,,
4211,0.009999999776482582,-6.735648155212402,700,48.0,33792,19.86770829,1.3005716800689697,462,73,0.003,0.04208774316668313,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.5863256853106937,0.5949063561398554,0.10079575856922965,0.12813222620977965,0.9276610967719512,0,0.15540984504373073,0.8175723088628583,0.0
,,,704,48.0,33792,19.86770829,,462,73,,,,,,,,,,,,,,,
4259,0.009999999776482582,-6.561749458312988,708,48.0,34176,19.88586617,0.8114508986473083,463,73,0.003,,,,,,,,,,,,,,
,,,712,48.0,34176,19.88586617,,463,73,,,,,,,,,,,,,,,
4307,0.009999999776482582,-6.897385120391846,716,48.0,34560,19.87284625,0.7760387063026428,463,74,0.003,0.046386932955965104,0.0,0.9890350877192983,0.010741138560687433,0.053142351716699704,0.45810468254219666,0.6019594649736862,0.09302376930143598,0.1199920968250451,0.9191817643346306,0,0.18066360601827441,0.8218791349191246,0.0
