Time,Trial-0,Trial-1,Trial-2,Trial-3,Trial-4,Trial-5,Trial-6,Trial-7,Trial-8,Trial-9
1800,1.0,0.9708769139256388,0.9823186943569449,0.9821972341821407,0.9851666210656864,0.9840761049533694,0.9839306468669634,0.9826742104353949,0.9768763765627666,0.9825816029806748
3600,0.9879068958708983,0.9867165362435664,0.9861732632371112,0.9861759699500721,0.9871584453107647,0.9871074977025273,0.985796729416996,0.986160879491175,0.9866422706663988,0.9862141900170751
5400,0.9552717003765193,0.9551533224249835,0.9551482311731214,0.9547164407195795,0.9552502758131254,0.9545207407890486,0.9539317695563823,0.9559828088633743,0.9567556300059783,0.9578009808222768
7200,0.9617382496765587,0.9621186061194626,0.9634929838777639,0.9652935399765453,0.9638538656630543,0.9668400892365483,0.9676834243484959,0.9651274224376963,0.9645193306015741,0.9645488104602508
9000,0.9854291195646997,0.9857008724974227,0.9875503095989415,0.9868659085434501,0.9860827653253713,0.9871989635167003,0.9875953756463155,0.9841595026832303,0.9679226066439097,0.9756893302311334
10800,0.9853891066569755,0.9844373883795821,0.9863186071998924,0.98451052422447,0.984107322819698,0.9840587841473518,0.9838148069661944,0.983562377909492,0.9850866458638473,0.985961129087896
12600,0.9851082674472765,0.9842645645262058,0.9850119158371684,0.9657756139372451,0.9830761848081139,0.9689329914515958,0.9691195654933394,0.9690798734331653,0.962234738114252,0.9590856701035305
14400,0.9558966634054897,0.9559864057231019,0.9553478970139986,0.9557765100422447,0.9554177456304828,0.958645682165456,0.9583413566075497,0.9582865952581037,0.9837769837673426,0.9840165914121782
16200,0.9690290941047103,0.9687030496267892,0.96625549299323,0.9680680382479228,0.9680411049838479,0.9666086745676964,0.9656785652138047,0.9688404902138081,0.9597874224578099,0.9658117277489557
18000,0.9878287813110604,0.9876877027120213,0.9876676599761464,0.9869960450713857,0.9872081152507735,0.9854546395261936,0.9867309997870714,0.9877218021712418,0.9865514740635706,1.0
19800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866970271820238,0.9850838339564325,0.9833708145552029
21600,0.9669705148485426,0.968863185425826,0.5366416339872919,0.7251662612363187,0.7280319499363287,0.9847564494407902,0.9860259465595835,0.9880845679676269,0.9881156358983267,0.7264409145750305
23400,0.951929428175264,0.9486397026855916,0.9275771814885158,0.9277356665318979,0.9267493740618431,0.9461893581376623,0.9464269142659294,0.9401999071384837,0.9415589373369784,0.9269185908407149
25200,0.9545422487989196,0.9557113389975765,0.9615831572053215,0.9609365841923916,0.9607095059280061,0.9525362807018601,0.9494110989154381,0.957569801613539,0.9584319625027249,0.9568412077017303
27000,0.9480330855328878,0.9466261869700419,0.9598809071568907,0.95749900918742,0.9553739459509958,0.9463584030279459,0.9444273816739892,0.9391813513479264,0.9374188649639363,0.9422486377301725
28800,0.9544639116004311,0.953799481157378,0.9422071561129679,0.9436833868765613,0.9438284799166263,0.9488464917531091,0.9475977046753855,0.9506512008052347,0.950369018151845,0.9461065120581945
30600,0.949947578470952,0.9549346571401216,0.9549204324285956,0.9564793313330202,0.9570293606260339,0.9566386851953566,0.9567936544896575,0.956317651413371,0.956526204298895,0.9572223142516976
32400,0.9553714554872451,0.9550126214194194,0.9544472754502166,0.9553087034481516,0.9586116285742614,0.9604558460334943,0.9604952448935332,0.9623362937252398,0.9633868839021735,0.9623200295055755
34200,0.9520916613145926,0.953522828796262,0.9543279371619259,0.9456917631029587,0.9534827752034293,0.9540573373023892,0.9556090533520015,0.9577128411243772,0.9569589974111119,0.9573014248355635
36000,0.944993767244962,0.9433127530301294,0.9449056172586668,0.9475152571381668,0.9417451744510663,0.9382332715644559,0.9407659898113637,0.9391310216186315,0.9385089391779121,0.938281003573716
37800,0.9472908318634452,0.9509926925089317,0.9480587456823436,0.9468050676242087,0.9489156311777504,0.954998531346453,0.9527027755805668,0.9561205662826893,0.9532711650107072,0.9489535961689314
39600,0.9447260608342314,0.9450732144125932,0.9464355710577677,0.9508111205017087,0.9490969118925392,0.9488484960503779,0.950863405699548,0.947559722941085,0.9467020388222529,0.9504272925630128
41400,0.9478272789175667,0.9483085892714681,0.9456475747992071,0.9454393540347895,0.9470669325414723,0.9459694089833954,0.9446215092814475,0.9477191022697572,0.9473715993292983,0.9472892048430395
43200,0.9451733678620746,0.9452375276934667,0.9466520783107041,0.9463940092255619,0.9452900801407476,0.9447555997651854,0.9459709378042249,0.9491142782803182,0.9489987168096714,0.9530345152429758
