#{"t_start": 1744376045.6513674, "env_id": "ATM"}
r,l,t
14.09461,48,0.878645
20.03941,48,1.513056
20.002038,48,2.424337
20.660455,48,3.105651
21.457933,48,4.05069
21.716352,48,4.667227
21.421081,48,5.566835
21.587111,48,6.187772
20.826378,48,7.136609
21.572194,48,7.740861
20.54615,48,8.679467
21.481395,48,9.31054
21.408323,48,10.216511
21.901981,48,10.834153
21.591788,48,11.75389
21.700907,48,12.476393
21.407654,48,13.662086
21.781852,48,14.283509
21.354357,48,15.172069
21.415331,48,15.78022
21.357462,48,16.719814
21.571928,48,17.36351
21.642499,48,18.277283
21.245129,48,18.915014
20.886666,48,19.515986
21.444753,48,20.404382
21.043883,48,21.01121
21.626718,48,21.91271
21.034748,48,22.522666
21.124735,48,24.203939
21.43332,48,24.845897
21.294301,48,25.743576
21.635479,48,26.359251
21.814195,48,27.262215
21.19887,48,27.898249
20.91595,48,29.174255
21.758291,48,29.813197
21.313484,48,30.724424
20.6586,48,31.328047
20.823809,48,32.247987
21.655532,48,32.876276
21.774125,48,33.818426
20.64351,48,34.433713
21.907722,48,35.362909
21.519647,48,35.970804
21.822369,48,36.879261
21.192419,48,37.500683
21.282963,48,38.423417
21.300122,48,39.065765
20.555217,48,39.716074
21.664457,48,40.679682
21.610242,48,41.30395
21.220024,48,42.239369
21.312205,48,43.11616
20.93304,48,44.057493
21.382214,48,44.69281
21.876274,48,45.617525
20.23802,48,46.269866
21.476325,48,47.204226
21.040469,48,47.846704
21.838927,48,48.79481
19.769001,48,49.451941
18.84029,48,50.458136
20.656241,48,51.125622
21.602184,48,52.089937
20.071743,48,52.735151
21.203852,48,53.680507
19.798252,48,54.326301
21.785643,48,55.290241
21.780456,48,56.78363
19.449098,48,57.724419
21.305611,48,58.517419
21.282768,48,59.519137
21.858929,48,60.156174
21.726797,48,60.808662
21.334524,48,61.817788
21.282732,48,62.458633
22.318608,48,63.406124
21.352407,48,64.044743
20.346308,48,64.979884
22.117232,48,65.627945
22.239794,48,66.571367
22.172105,48,67.196797
21.574285,48,68.140158
20.894905,48,68.778683
21.570102,48,69.701635
20.02596,48,70.360353
20.925408,48,71.358261
21.544235,48,72.058692
22.025377,48,73.118917
21.936206,48,73.823639
19.94084,48,74.777996
21.181978,48,75.414552
20.991609,48,76.323875
20.91326,48,76.990469
22.036683,48,77.939376
20.482037,48,78.561073
22.292941,48,79.485533
18.770525,48,80.115156
21.24454,48,80.725422
20.942625,48,81.698273
22.029773,48,82.418019
22.035762,48,83.370492
21.761392,48,84.014167
21.651512,48,84.991763
21.378479,48,85.634542
20.233833,48,86.596007
20.587872,48,87.271509
20.693769,48,88.467839
21.057097,48,90.000182
21.056416,48,90.993233
21.575604,48,91.66228
20.715243,48,92.666197
19.350052,48,93.380862
21.310924,48,94.412881
21.429444,48,95.047183
21.315646,48,95.996737
21.876112,48,96.64262
21.060389,48,97.595402
20.420279,48,98.252739
21.645656,48,99.215092
21.396929,48,99.843709
21.547989,48,100.780953
21.681298,48,101.412703
21.593248,48,102.04288
22.027783,48,103.123303
21.689676,48,103.826459
21.078186,48,104.790262
21.623704,48,105.41948
20.876645,48,106.383057
21.23566,48,107.01604
20.789068,48,107.958262
20.798151,48,108.607466
21.833771,48,109.520572
21.475815,48,110.145521
20.052199,48,111.090841
19.623064,48,111.705749
19.454888,48,112.645602
20.752703,48,113.301381
21.454136,48,114.287609
20.795414,48,114.973466
22.038398,48,115.990755
21.32717,48,116.645054
20.654463,48,117.679352
20.795671,48,118.352743
21.669356,48,119.364216
20.962324,48,120.0072
19.361923,48,120.988674
21.861669,48,121.633898
22.071218,48,123.200663
21.880688,48,124.212604
21.854549,48,124.899402
20.239805,48,125.883315
22.102009,48,126.581828
18.332978,48,127.565659
18.861217,48,128.221832
20.754594,48,129.18787
22.132106,48,129.820203
22.044545,48,130.802588
21.167568,48,131.4475
21.312733,48,132.396608
20.553814,48,133.041227
21.172439,48,134.262665
19.526147,48,134.908259
20.918423,48,135.878522
20.81222,48,136.535268
21.387212,48,137.536386
21.113324,48,138.16984
21.090365,48,139.122116
22.142121,48,139.769487
21.236338,48,140.714001
21.488182,48,141.352498
21.374614,48,142.288234
21.366479,48,142.94526
21.894652,48,143.563874
21.193078,48,144.534659
21.21022,48,145.172383
21.755478,48,146.153617
21.653308,48,146.804797
21.879952,48,147.965904
20.841818,48,148.623004
20.588227,48,149.582522
21.879632,48,150.232033
21.627376,48,151.206454
21.685654,48,151.841471
21.068394,48,152.813538
22.395161,48,153.464645
22.269758,48,154.448221
21.543806,48,155.111978
21.292735,48,157.017594
20.237899,48,157.696639
20.968113,48,158.703237
22.037488,48,159.36608
21.47974,48,160.361002
21.006455,48,160.997836
20.790719,48,162.033869
21.839994,48,162.696572
18.748458,48,163.836701
22.386265,48,164.485476
21.19865,48,165.134499
21.704701,48,166.119291
21.293882,48,166.74992
20.677479,48,167.717095
20.038151,48,168.36308
21.14006,48,169.357603
19.726842,48,170.011705
21.25662,48,170.945149
21.936376,48,171.593633
22.160125,48,172.584937
21.160064,48,173.251355
20.84356,48,174.21008
19.568535,48,174.879882
20.956465,48,175.827341
21.193255,48,176.460854
21.898224,48,177.459759
20.678697,48,178.412024
21.552017,48,179.353436
18.288345,48,180.03994
20.593779,48,181.014733
20.83388,48,181.667937
20.001785,48,182.627478
21.572569,48,183.272049
19.742421,48,184.22705
20.61176,48,184.878078
20.722696,48,185.527009
22.039888,48,186.515064
21.109831,48,187.174505
21.821046,48,188.167937
21.809105,48,189.714693
20.820208,48,190.737873
18.936444,48,191.487098
21.111572,48,192.49974
22.117517,48,193.176953
20.583186,48,194.345501
19.580083,48,195.003789
20.557536,48,195.975256
20.313706,48,196.621831
20.300177,48,197.589
21.191147,48,198.238494
21.459858,48,199.205446
21.318386,48,199.886997
21.882684,48,200.819862
21.883631,48,201.458213
20.329053,48,202.458868
19.545895,48,203.118883
22.282808,48,204.076399
22.085988,48,204.733985
21.169942,48,205.722886
21.907448,48,206.408962
22.111505,48,207.10444
21.077008,48,208.308265
20.729471,48,208.992711
19.484317,48,209.989533
20.00164,48,210.645597
21.801295,48,211.608474
21.69921,48,212.325105
20.883227,48,213.308374
21.26714,48,213.976918
20.970078,48,214.974116
20.961787,48,215.636001
