train/n_updates,train/ent_coef,train/actor_loss,time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/critic_loss,time/fps,time/time_elapsed,train/learning_rate,eval/ep_b1_std,eval/ep_nodes_above_threshold,eval/ep_pressure_obj_mean,eval/ep_nodes_below_threshold,eval/ep_pressure_obj_std,eval/ep_b3_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_b2_std,eval/ep_b1_mean,eval/ep_timesteps_below_zero,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_nodes_below_zero
3923,0.009999999776482582,-6.687901020050049,652,48.0,31488,21.183914910000002,0.6002492904663086,475,66,0.003,0.08286771858288398,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.6522621187281502,0.6013624254336312,0.05999324687461691,0.09283526501066341,0.8479390620840527,0,0.21717731080544114,0.9088336093682823,0.0
,,,656,48.0,31488,21.183914910000002,,475,66,,,,,,,,,,,,,,,
3971,0.009999999776482582,-6.6518402099609375,660,48.0,31872,21.204017850000003,0.8927846550941467,476,66,0.003,,,,,,,,,,,,,,
,,,664,48.0,31872,21.204017850000003,,476,66,,,,,,,,,,,,,,,
4019,0.009999999776482582,-6.607167720794678,668,48.0,32256,21.161138519999998,0.791915774345398,475,67,0.003,0.07979877993614948,0.0,0.9857456140350878,0.013963480128893663,0.07422579984139643,0.5639689920769313,0.6378264627425027,0.0744851580237077,0.10712362298897408,0.850030165754601,0,0.22648730558712177,0.8877442173193103,0.0
,,,672,48.0,32256,21.161138519999998,,475,67,,,,,,,,,,,,,,,
4067,0.009999999776482582,-6.944741249084473,676,48.0,32640,21.147719199999997,0.4878408908843994,476,68,0.003,,,,,,,,,,,,,,
,,,680,48.0,32640,21.147719199999997,,476,68,,,,,,,,,,,,,,,
4115,0.009999999776482582,-6.881851673126221,684,48.0,33024,21.133097040000003,0.34394097328186035,475,69,0.003,0.08315459514366931,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.7418618120362215,0.6421214449770251,0.060258295533199925,0.10243870197753,0.8520643226609625,0,0.22802335088842787,0.8898203431941216,0.0
,,,688,48.0,33024,21.133097040000003,,475,69,,,,,,,,,,,,,,,
4163,0.009999999776482582,-7.012207508087158,692,48.0,33408,21.044839630000002,0.5740445256233215,476,70,0.003,,,,,,,,,,,,,,
,,,696,48.0,33408,21.044839630000002,,476,70,,,,,,,,,,,,,,,
4211,0.009999999776482582,-6.896852970123291,700,48.0,33792,21.03595687,0.9340105652809143,475,71,0.003,0.22446116643858555,0.0,0.9824561403508772,0.017185821697099892,0.09105275024967077,0.6762257501440039,0.6322927166930897,0.1194141174519082,0.22880237826095243,0.77060673452355,0,0.2500241775357792,0.8028999559114581,0.0
,,,704,48.0,33792,21.03595687,,475,71,,,,,,,,,,,,,,,
4259,0.009999999776482582,-6.837559223175049,708,48.0,34176,21.0158313,1.1897445917129517,476,71,0.003,,,,,,,,,,,,,,
,,,712,48.0,34176,21.0158313,,476,71,,,,,,,,,,,,,,,
4307,0.009999999776482582,-7.00082540512085,716,48.0,34560,21.05757487,0.7750676870346069,474,72,0.003,0.08300431077273011,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.6486606248440442,0.6567800085706711,0.156670601624947,0.11690849891279188,0.8677709031733402,0,0.2607201051740444,0.8638410675880052,0.0
,,,720,48.0,34560,21.05757487,,474,72,,,,,,,,,,,,,,,
4355,0.009999999776482582,-7.118001937866211,724,48.0,34944,21.08027501,0.6601141691207886,475,73,0.003,,,,,,,,,,,,,,
,,,728,48.0,34944,21.08027501,,475,73,,,,,,,,,,,,,,,
4403,0.009999999776482582,-7.116460800170898,732,48.0,35328,21.08745152,0.822882890701294,474,74,0.003,0.07070398906430302,0.0,0.9901315789473685,0.00966702470461869,0.04813520230995612,0.4419533589317741,0.6217033037608636,0.12803548846558063,0.10483715954465354,0.8690036975262804,0,0.19811514667449812,0.8849407043373505,0.0
,,,736,48.0,35328,21.08745152,,474,74,,,,,,,,,,,,,,,
4451,0.009999999776482582,-7.149036407470703,740,48.0,35712,21.10906783,2.0678205490112305,475,75,0.003,,,,,,,,,,,,,,
,,,744,48.0,35712,21.10906783,,475,75,,,,,,,,,,,,,,,
4499,0.009999999776482582,-7.22042989730835,748,48.0,36096,21.086811830000002,1.050178050994873,474,76,0.003,0.11691521382634228,0.0,0.9835526315789473,0.01611170784103115,0.0606017349874695,0.5296501605747564,0.6076419882985532,0.13782700179453813,0.21030193268781558,0.8503302745328345,0,0.2429654542324742,0.83702958767406,0.0
,,,752,48.0,36096,21.086811830000002,,474,76,,,,,,,,,,,,,,,
4547,0.009999999776482582,-7.401726245880127,756,48.0,36480,20.986630779999995,0.9601179957389832,475,76,0.003,,,,,,,,,,,,,,
,,,760,48.0,36480,20.986630779999995,,475,76,,,,,,,,,,,,,,,
4595,0.009999999776482582,-7.402215480804443,764,48.0,36864,20.943063690000002,1.2128708362579346,474,77,0.003,0.30242315187418944,0.0,0.861842105263158,0.13533834586466165,0.2908447627483653,0.392342901681724,0.7215593299607903,0.2131629804167548,0.3611741383787368,0.6644912053999323,3,0.32135419142456195,0.6282215305118335,0.05907626208378088
,,,768,48.0,36864,20.943063690000002,,474,77,,,,,,,,,,,,,,,
4643,0.009999999776482582,-7.538613319396973,772,48.0,37248,20.89631046,0.3433212637901306,475,78,0.003,,,,,,,,,,,,,,
,,,776,48.0,37248,20.89631046,,475,78,,,,,,,,,,,,,,,
4691,0.009999999776482582,-7.403881072998047,780,48.0,37632,20.89827486,1.1465150117874146,475,79,0.003,0.06846113543918543,0.0,0.9835526315789473,0.01611170784103115,0.0606017349874695,0.6627675225193054,0.6071170667357687,0.060047957812392735,0.07515930334909844,0.8357828139914013,0,0.1723068385914667,0.9290074266330728,0.0
,,,784,48.0,37632,20.89827486,,475,79,,,,,,,,,,,,,,,
4739,0.009999999776482582,-7.184365272521973,788,48.0,38016,20.64561106,1.0010052919387817,476,79,0.003,,,,,,,,,,,,,,
,,,792,48.0,38016,20.64561106,,476,79,,,,,,,,,,,,,,,
4787,0.009999999776482582,-7.437628269195557,796,48.0,38400,20.672069520000004,1.3733139038085938,475,80,0.003,0.048765784469965635,0.0,0.9462719298245613,0.05263157894736842,0.11667662955941976,0.16866982806881017,0.5989155922589134,0.16025603969200672,0.07639089730049242,0.8790574842225003,0,0.18844428976420396,0.8717139020855736,0.0
,,,800,48.0,38400,20.672069520000004,,475,80,,,,,,,,,,,,,,,
4835,0.009999999776482582,-7.59841775894165,804,48.0,38784,20.691356330000005,0.6164876222610474,476,81,0.003,,,,,,,,,,,,,,
,,,808,48.0,38784,20.691356330000005,,476,81,,,,,,,,,,,,,,,
4883,0.009999999776482582,-7.833900451660156,812,48.0,39168,20.69431984,1.7885297536849976,477,82,0.003,,,,,,,,,,,,,,
,,,816,48.0,39168,20.69431984,,476,82,,,,,,,,,,,,,,,
4931,0.009999999776482582,-7.587902545928955,820,48.0,39552,20.722314380000004,1.2304303646087646,476,83,0.003,0.06846345872324526,0.0,0.9780701754385964,0.021482277121374866,0.07350268259617476,0.5507712586454849,0.6350875567725159,0.07359887170806932,0.07942367419888724,0.8575925865607072,0,0.20564811437403463,0.8977113899517224,0.0
,,,824,48.0,39552,20.722314380000004,,476,83,,,,,,,,,,,,,,,
4979,0.009999999776482582,-7.8997802734375,828,48.0,39936,20.70488597,1.0202569961547852,477,83,0.003,,,,,,,,,,,,,,
,,,832,48.0,39936,20.70488597,,477,83,,,,,,,,,,,,,,,
5027,0.009999999776482582,-7.874273300170898,836,48.0,40320,20.660293969999998,0.4881141483783722,476,84,0.003,0.08198673895256421,0.0,0.8717105263157894,0.12567132116004295,0.24755687229707915,0.6011486896099744,0.6690506058307303,0.06907574422658874,0.0875440993876771,0.8483261285651174,2,0.27572609356329203,0.8545225540583639,0.010741138560687433
,,,840,48.0,40320,20.660293969999998,,476,84,,,,,,,,,,,,,,,
5075,0.009999999776482582,-7.761373519897461,844,48.0,40704,20.589564760000002,0.4555375874042511,477,85,0.003,,,,,,,,,,,,,,
,,,848,48.0,40704,20.589564760000002,,477,85,,,,,,,,,,,,,,,
5123,0.009999999776482582,-7.943515300750732,852,48.0,41088,20.597938579999994,1.7036762237548828,476,86,0.003,0.0510390249555699,0.0,0.9791666666666666,0.02040816326530612,0.07014335306061355,0.7208670210734572,0.6209779266150571,0.05521215999567115,0.07329947676731595,0.8513008175719228,0,0.1654493003887419,0.9214717074914045,0.0
,,,856,48.0,41088,20.597938579999994,,476,86,,,,,,,,,,,,,,,
5171,0.009999999776482582,-8.022748947143555,860,48.0,41472,20.55998244,1.3881242275238037,476,86,0.003,,,,,,,,,,,,,,
,,,864,48.0,41472,20.55998244,,476,86,,,,,,,,,,,,,,,
5219,0.009999999776482582,-8.056676864624023,868,48.0,41856,20.612122869999997,1.2520051002502441,474,88,0.003,0.07065741463564025,0.0,0.9879385964912281,0.011815252416756176,0.053453364125224216,0.6335273899247102,0.6094550365717301,0.05890074280073711,0.08158437688518158,0.8477582678158143,0,0.19033187697067366,0.9172717890558602,0.0
,,,872,48.0,41856,20.612122869999997,,474,88,,,,,,,,,,,,,,,
5267,0.009999999776482582,-7.966979026794434,876,48.0,42240,20.608822099999998,0.8011722564697266,470,89,0.003,,,,,,,,,,,,,,
,,,880,48.0,42240,20.608822099999998,,470,89,,,,,,,,,,,,,,,
5315,0.009999999776482582,-8.003990173339844,884,48.0,42624,20.656148830000003,1.6526305675506592,470,90,0.003,0.058097920012073985,0.0,0.975877192982456,0.023630504833512353,0.07439929240337957,0.5192407962880223,0.6249591490505065,0.09186861709845302,0.10841809259154565,0.879963825152427,0,0.23403613177201435,0.8576697182279868,0.0
,,,888,48.0,42624,20.656148830000003,,469,90,,,,,,,,,,,,,,,
5363,0.009999999776482582,-8.573859214782715,892,48.0,43008,20.73647677,0.27258288860321045,470,91,0.003,,,,,,,,,,,,,,
,,,896,48.0,43008,20.73647677,,470,91,,,,,,,,,,,,,,,
5411,0.009999999776482582,-8.407093048095703,900,48.0,43392,20.551376289999997,0.738132119178772,469,92,0.003,0.24527992252131453,0.0,0.9385964912280702,0.06015037593984962,0.1751771100954037,0.26068912814037076,0.5840941050832567,0.1666092223406962,0.08815101796562133,0.5410491558625461,1,0.22654229881212878,0.9258711871433423,0.0053705692803437165
,,,904,48.0,43392,20.551376289999997,,469,92,,,,,,,,,,,,,,,
5459,0.009999999776482582,-8.253124237060547,908,48.0,43776,20.44682538,0.9154869318008423,470,93,0.003,,,,,,,,,,,,,,
,,,912,48.0,43776,20.44682538,,470,93,,,,,,,,,,,,,,,
5507,0.009999999776482582,-8.360430717468262,916,48.0,44160,20.411354519999996,1.9096964597702026,469,94,0.003,0.05790028751144185,0.0,0.9890350877192983,0.010741138560687433,0.04850367036806682,0.6266599422467864,0.6528273885421779,0.07803108932527512,0.16436462018898312,0.8947881486606312,0,0.22747841649610553,0.8256110644451616,0.0
,,,920,48.0,44160,20.411354519999996,,469,94,,,,,,,,,,,,,,,
5555,0.009999999776482582,-8.163036346435547,924,48.0,44544,20.36265041,2.714510440826416,470,94,0.003,,,,,,,,,,,,,,
,,,928,48.0,44544,20.36265041,,470,94,,,,,,,,,,,,,,,
5603,0.009999999776482582,-8.467911720275879,932,48.0,44928,20.35623486,1.5305418968200684,469,95,0.003,0.05407616583270534,0.0,0.9780701754385964,0.021482277121374866,0.07350268259617476,0.6830351173530687,0.6368479233038317,0.0849406163525143,0.08744376667647229,0.9005599997136745,0,0.20848963170866402,0.8501248929563024,0.0
,,,936,48.0,44928,20.35623486,,469,95,,,,,,,,,,,,,,,
5651,0.009999999776482582,-8.496139526367188,940,48.0,45312,20.47107654,1.394606351852417,470,96,0.003,,,,,,,,,,,,,,
,,,944,48.0,45312,20.47107654,,470,96,,,,,,,,,,,,,,,
5699,0.009999999776482582,-9.024345397949219,948,48.0,45696,20.524360199999997,0.5677838325500488,469,97,0.003,0.05533572793380835,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.7066269009350165,0.6236166523489098,0.04708632137488187,0.07890191795725937,0.8888131734931426,0,0.22122363059990163,0.8901138705247926,0.0
,,,952,48.0,45696,20.524360199999997,,469,97,,,,,,,,,,,,,,,
5747,0.009999999776482582,-8.65562629699707,956,48.0,46080,20.559287379999997,1.0099825859069824,470,97,0.003,,,,,,,,,,,,,,
,,,960,48.0,46080,20.559287379999997,,470,97,,,,,,,,,,,,,,,
5795,0.009999999776482582,-8.47713851928711,964,48.0,46464,20.54926777,2.469878673553467,469,98,0.003,0.0771199333346863,0.0,0.8903508771929824,0.10741138560687433,0.22378025296890858,0.7463136245662719,0.44534123252646296,0.08508271892462041,0.33348423943758176,0.9123969664034266,2,0.2757303712578618,0.41903119652749743,0.023630504833512353
,,,968,48.0,46464,20.54926777,,469,98,,,,,,,,,,,,,,,
5843,0.009999999776482582,-8.634509086608887,972,48.0,46848,20.57639829,1.5440269708633423,470,99,0.003,,,,,,,,,,,,,,
,,,976,48.0,46848,20.57639829,,470,99,,,,,,,,,,,,,,,
5891,0.009999999776482582,-8.669478416442871,980,48.0,47232,20.62149535,0.8116242289543152,470,100,0.003,0.055636574416077084,0.0,0.9868421052631579,0.01288936627282492,0.0548254945795908,0.48661214815289544,0.6294381975213779,0.13927264965216068,0.08902646629854852,0.8832027610122628,0,0.23142787581815574,0.8829883687947885,0.0
,,,984,48.0,47232,20.62149535,,470,100,,,,,,,,,,,,,,,
5939,0.009999999776482582,-8.588825225830078,988,48.0,47616,20.681653300000004,0.5617379546165466,470,101,0.003,,,,,,,,,,,,,,
,,,992,48.0,47616,20.681653300000004,,470,101,,,,,,,,,,,,,,,
5987,0.009999999776482582,-8.790974617004395,996,48.0,48000,20.76064346,1.6369426250457764,470,102,0.003,0.0608945160555315,0.0,0.9901315789473685,0.00966702470461869,0.04813520230995612,0.6408165672256889,0.6206447950847932,0.05659832218426998,0.0902333842694366,0.8880554330247477,0,0.22323372395011487,0.8799585077825048,0.0
,,,1000,48.0,48000,20.76064346,,470,102,,,,,,,,,,,,,,,
6035,0.009999999776482582,-8.838558197021484,1004,48.0,48384,20.90191447,1.2777495384216309,470,102,0.003,,,,,,,,,,,,,,
,,,1008,48.0,48384,20.90191447,,470,102,,,,,,,,,,,,,,,
6083,0.009999999776482582,-9.020120620727539,1012,48.0,48768,20.856313990000004,1.1638375520706177,471,103,0.003,,,,,,,,,,,,,,
,,,1016,48.0,48768,20.856313990000004,,471,103,,,,,,,,,,,,,,,
6131,0.009999999776482582,-9.08189582824707,1020,48.0,49152,20.910627610000002,1.5174250602722168,470,104,0.003,0.0398431638063392,0.0,0.9528508771929824,0.04618689581095596,0.12101590724564729,0.7559601813815945,0.6528421888313215,0.036015089069922734,0.17840407806580866,0.9175016906451893,0,0.21194759880112587,0.7324050869858185,0.0
,,,1024,48.0,49152,20.910627610000002,,470,104,,,,,,,,,,,,,,,
6179,0.009999999776482582,-9.05078125,1028,48.0,49536,20.9388828,1.1574323177337646,471,105,0.003,,,,,,,,,,,,,,
,,,1032,48.0,49536,20.9388828,,471,105,,,,,,,,,,,,,,,
6227,0.009999999776482582,-9.123053550720215,1036,48.0,49920,20.943473770000004,1.4586663246154785,470,106,0.003,0.11650523836002677,0.0,0.9462719298245613,0.05263157894736842,0.11463826751368295,0.49014977809296734,0.6406409966223431,0.1491231515355035,0.12600870136424383,0.8387148029605423,0,0.28475402252453125,0.8666813250088369,0.0
,,,1040,48.0,49920,20.943473770000004,,470,106,,,,,,,,,,,,,,,
6275,0.009999999776482582,-9.060091018676758,1044,48.0,50304,20.83823586,0.6326645016670227,471,106,0.003,,,,,,,,,,,,,,
,,,1048,48.0,50304,20.83823586,,471,106,,,,,,,,,,,,,,,
6323,0.009999999776482582,-8.974143981933594,1052,48.0,50688,20.75454675,1.5833802223205566,470,107,0.003,0.0581843769618692,0.0,0.9407894736842106,0.05800214822771214,0.16199418832398144,0.46879067259354407,0.583248690374402,0.16593782138195248,0.33147168621021755,0.9491878810849196,1,0.1752535815276267,0.2623644767356569,0.0053705692803437165
,,,1056,48.0,50688,20.75454675,,470,107,,,,,,,,,,,,,,,
6371,0.009999999776482582,-9.240199089050293,1060,48.0,51072,20.662070149999998,1.1525862216949463,471,108,0.003,,,,,,,,,,,,,,
,,,1064,48.0,51072,20.662070149999998,,471,108,,,,,,,,,,,,,,,
6419,0.009999999776482582,-9.218644142150879,1068,48.0,51456,20.637237499999998,1.365441083908081,471,109,0.003,0.05651641653600303,0.0,0.9649122807017543,0.034371643394199784,0.14211286667615303,0.5885714089036854,0.5943972920729724,0.11909804916743467,0.1555719085117478,0.8915816900336699,0,0.22241017047954295,0.8325207663423352,0.0
,,,1072,48.0,51456,20.637237499999998,,471,109,,,,,,,,,,,,,,,
6467,0.009999999776482582,-9.264398574829102,1076,48.0,51840,20.592670729999995,1.12330162525177,471,109,0.003,,,,,,,,,,,,,,
,,,1080,48.0,51840,20.592670729999995,,471,109,,,,,,,,,,,,,,,
6515,0.009999999776482582,-9.054301261901855,1084,48.0,52224,20.55252415,1.4863530397415161,471,110,0.003,0.04726986503125148,0.0,0.9725877192982456,0.02685284640171858,0.09211859339360504,0.7174723358439806,0.5940398283377745,0.049570831079983266,0.08135524085660009,0.9093843530290668,0,0.22986510383087166,0.8758987904192641,0.0
,,,1088,48.0,52224,20.55252415,,471,110,,,,,,,,,,,,,,,
6563,0.009999999776482582,-9.2193021774292,1092,48.0,52608,20.37745472,2.440373182296753,472,111,0.003,,,,,,,,,,,,,,
,,,1096,48.0,52608,20.37745472,,472,111,,,,,,,,,,,,,,,
6611,0.009999999776482582,-9.44056510925293,1100,48.0,52992,20.35988597,2.17203688621521,471,112,0.003,0.07708211920898064,0.0,0.9780701754385964,0.021482277121374866,0.07350268259617476,0.5280186287863781,0.5791243825912503,0.20377380839217932,0.20012879963765223,0.9120284734595265,0,0.27483034878756196,0.7692019663892637,0.0
,,,1104,48.0,52992,20.35988597,,471,112,,,,,,,,,,,,,,,
6659,0.009999999776482582,-9.478569984436035,1108,48.0,53376,20.35642046,0.7538065910339355,472,112,0.003,,,,,,,,,,,,,,
,,,1112,48.0,53376,20.35642046,,472,112,,,,,,,,,,,,,,,
6707,0.009999999776482582,-9.688604354858398,1116,48.0,53760,20.31956045,0.4322916567325592,471,113,0.003,0.19031402372653786,0.0,0.9067982456140351,0.09129967776584318,0.19061482397658472,0.7862686299200827,0.6207614473850916,0.0685209710731899,0.10260218694844216,0.7645164383572662,1,0.2961285901730527,0.8534308286943405,0.0053705692803437165
,,,1120,48.0,53760,20.31956045,,471,113,,,,,,,,,,,,,,,
6755,0.009999999776482582,-9.129444122314453,1124,48.0,54144,20.24737004,2.124444007873535,472,114,0.003,,,,,,,,,,,,,,
,,,1128,48.0,54144,20.24737004,,472,114,,,,,,,,,,,,,,,
6803,0.009999999776482582,-9.747040748596191,1132,48.0,54528,20.26395431,0.9532712697982788,471,115,0.003,0.04014585165112957,0.0,0.9682017543859649,0.031149301825993556,0.09815867280408391,0.5643068683043685,0.5847201469894191,0.10094864284768046,0.11029150870356864,0.9323416500330658,0,0.22678031837814142,0.8232558562428774,0.0
,,,1136,48.0,54528,20.26395431,,471,115,,,,,,,,,,,,,,,
6851,0.009999999776482582,-9.276115417480469,1140,48.0,54912,20.16907202,1.698141098022461,472,116,0.003,,,,,,,,,,,,,,
,,,1144,48.0,54912,20.16907202,,471,116,,,,,,,,,,,,,,,
6899,0.009999999776482582,-9.468306541442871,1148,48.0,55296,20.26185476,1.0130529403686523,471,117,0.003,0.04222125568379107,0.0021482277121374865,0.9660087719298245,0.031149301825993556,0.0980084490107039,0.6947085891104124,0.5600362862304916,0.2034018758452197,0.1266865482976484,0.9525254930423918,0,0.21973336425456294,0.7264227135438499,0.0
,,,1152,48.0,55296,20.26185476,,470,117,,,,,,,,,,,,,,,
6947,0.009999999776482582,-9.548820495605469,1156,48.0,55680,20.178011989999998,2.2764394283294678,471,118,0.003,,,,,,,,,,,,,,
,,,1160,48.0,55680,20.178011989999998,,471,118,,,,,,,,,,,,,,,
6995,0.009999999776482582,-9.560020446777344,1164,48.0,56064,20.27414514,1.9528831243515015,470,119,0.003,0.20661996143504283,0.0053705692803437165,0.9725877192982454,0.021482277121374866,0.07752703939966905,0.7588293525290383,0.6341752952208684,0.2229259215193562,0.1491943918081041,0.8336067761348905,0,0.3151114319461708,0.7592827420443096,0.0
,,,1168,48.0,56064,20.27414514,,470,119,,,,,,,,,,,,,,,
7043,0.009999999776482582,-9.941041946411133,1172,48.0,56448,20.30475275,2.261276960372925,471,119,0.003,,,,,,,,,,,,,,
,,,1176,48.0,56448,20.30475275,,471,119,,,,,,,,,,,,,,,
7091,0.009999999776482582,-9.556431770324707,1180,48.0,56832,20.344684649999998,3.5408339500427246,470,120,0.003,0.19303863413358127,0.0010741138560687433,0.962719298245614,0.03544575725026853,0.08817537279455302,0.5943906340933226,0.6269883322986819,0.20274044635009822,0.09295957757856202,0.7587044374938601,0,0.25196664112065154,0.9004889323384585,0.0
,,,1184,48.0,56832,20.344684649999998,,470,120,,,,,,,,,,,,,,,
7139,0.009999999776482582,-9.804832458496094,1188,48.0,57216,20.49089033,1.3811520338058472,471,121,0.003,,,,,,,,,,,,,,
,,,1192,48.0,57216,20.49089033,,471,121,,,,,,,,,,,,,,,
7187,0.009999999776482582,-9.728229522705078,1196,48.0,57600,20.626813229999996,3.012108087539673,467,123,0.003,0.1299690413048587,0.0,0.9660087719298245,0.03329752953813104,0.0980084490107039,0.6067257703220008,0.6156768704832434,0.1498023352737856,0.09344874577033369,0.8252953396423209,0,0.2389470004120741,0.8874159794062175,0.0
,,,1200,48.0,57600,20.626813229999996,,467,123,,,,,,,,,,,,,,,
7235,0.009999999776482582,-9.681402206420898,1204,48.0,57984,20.59255998,1.4189798831939697,467,123,0.003,,,,,,,,,,,,,,
,,,1208,48.0,57984,20.59255998,,467,123,,,,,,,,,,,,,,,
7283,0.009999999776482582,-9.88820743560791,1212,48.0,58368,20.646990799999994,0.9947855472564697,468,124,0.003,,,,,,,,,,,,,,
,,,1216,48.0,58368,20.646990799999994,,468,124,,,,,,,,,,,,,,,
7331,0.009999999776482582,-9.829313278198242,1220,48.0,58752,20.627461739999998,1.6028372049331665,467,125,0.003,0.03729494169787756,0.0021482277121374865,0.975877192982456,0.021482277121374866,0.0711600393712387,0.8650375741738097,0.5889810192172166,0.054707060795805895,0.071686384164246,0.9250350450638076,0,0.21210547964824242,0.7697414814807122,0.0
,,,1224,48.0,58752,20.627461739999998,,467,125,,,,,,,,,,,,,,,
7379,0.009999999776482582,-9.730659484863281,1228,48.0,59136,20.669714419999995,2.894162654876709,468,126,0.003,,,,,,,,,,,,,,
,,,1232,48.0,59136,20.669714419999995,,468,126,,,,,,,,,,,,,,,
7427,0.009999999776482582,-9.983738899230957,1236,48.0,59520,20.57452562,1.676887035369873,467,127,0.003,0.06420453554469113,0.0,0.9682017543859649,0.031149301825993556,0.0981586728040839,0.8210557690341512,0.537447295130936,0.14158767798074595,0.21138602283507962,0.9254305839193798,0,0.2764460327667163,0.16156934092134045,0.0
,,,1240,48.0,59520,20.57452562,,467,127,,,,,,,,,,,,,,,
7475,0.009999999776482582,-10.106746673583984,1244,48.0,59904,20.3661682,2.342844009399414,468,127,0.003,,,,,,,,,,,,,,
,,,1248,48.0,59904,20.3661682,,468,127,,,,,,,,,,,,,,,
7523,0.009999999776482582,-9.991223335266113,1252,48.0,60288,20.37829889,2.4294540882110596,467,128,0.003,0.043600178361216116,0.0,0.9572368421052632,0.04189044038668099,0.10394258426627838,0.7964626553976673,0.6032640038021974,0.0746832818518995,0.17454267077896432,0.9404246857843308,0,0.217872818436512,0.5786998866153413,0.0
,,,1256,48.0,60288,20.37829889,,467,128,,,,,,,,,,,,,,,
7571,0.009999999776482582,-9.566558837890625,1260,48.0,60672,20.419944209999997,3.073990821838379,468,129,0.003,,,,,,,,,,,,,,
,,,1264,48.0,60672,20.419944209999997,,468,129,,,,,,,,,,,,,,,
7619,0.009999999776482582,-10.160979270935059,1268,48.0,61056,20.478855720000002,1.6531283855438232,467,130,0.003,0.059325088073379564,0.0021482277121374865,0.9780701754385964,0.01933404940923738,0.0796595968006911,0.7387329775112883,0.5904363300658058,0.12231321528556727,0.094682884208359,0.9090730525664608,0,0.23860018603119038,0.8468290614219752,0.0
,,,1272,48.0,61056,20.478855720000002,,467,130,,,,,,,,,,,,,,,
7667,0.009999999776482582,-10.44148063659668,1276,48.0,61440,20.471235049999997,0.7943187355995178,468,131,0.003,,,,,,,,,,,,,,
,,,1280,48.0,61440,20.471235049999997,,468,131,,,,,,,,,,,,,,,
7715,0.009999999776482582,-10.121988296508789,1284,48.0,61824,20.431625880000002,4.5389862060546875,468,132,0.003,0.21151022496557373,0.0021482277121374865,0.9879385964912281,0.00966702470461869,0.048844228210674745,0.9178442897498258,0.580369048086699,0.0472116482772056,0.12259588864574164,0.5924927497051887,0,0.22210511423683665,0.8360815934370166,0.0
,,,1288,48.0,61824,20.431625880000002,,468,132,,,,,,,,,,,,,,,
7763,0.009999999776482582,-10.17910385131836,1292,48.0,62208,20.365686170000004,1.1253315210342407,468,132,0.003,,,,,,,,,,,,,,
,,,1296,48.0,62208,20.365686170000004,,468,132,,,,,,,,,,,,,,,
7811,0.009999999776482582,-10.387267112731934,1300,48.0,62592,20.32675227,0.6989636421203613,467,133,0.003,0.13698358014746906,0.004296455424274973,0.956140350877193,0.03866809881847476,0.09609167675529232,0.8264292980596377,0.47439971697615846,0.12069649069916034,0.2549393494037956,0.8577182635624269,0,0.3021618283598666,0.5326874223888327,0.0
,,,1304,48.0,62592,20.32675227,,467,133,,,,,,,,,,,,,,,
7859,0.009999999776482582,-10.269576072692871,1308,48.0,62976,20.18034433,2.114591121673584,467,134,0.003,,,,,,,,,,,,,,
,,,1312,48.0,62976,20.18034433,,467,134,,,,,,,,,,,,,,,
7907,0.009999999776482582,-10.321582794189453,1316,48.0,63360,20.222053889999998,2.6392035484313965,467,135,0.003,0.044612028663854914,0.0,0.9835526315789473,0.01611170784103115,0.06437448089343181,0.8767155923058443,0.6030716991682974,0.0648575670140806,0.05795347036491595,0.912867208125222,0,0.21235324800925634,0.7159297835451407,0.0
,,,1320,48.0,63360,20.222053889999998,,467,135,,,,,,,,,,,,,,,
7955,0.009999999776482582,-10.382796287536621,1324,48.0,63744,20.23794603,2.201033353805542,467,136,0.003,,,,,,,,,,,,,,
,,,1328,48.0,63744,20.23794603,,467,136,,,,,,,,,,,,,,,
8003,0.009999999776482582,-10.484030723571777,1332,48.0,64128,20.26857684,1.2146327495574951,467,137,0.003,0.09667675845013415,0.0021482277121374865,0.9835526315789472,0.013963480128893663,0.057610265173716965,0.8955425003006401,0.6247391848587023,0.05092925501022173,0.10106671488663391,0.8628891301053598,0,0.23777373034714372,0.7268943152246834,0.0
,,,1336,48.0,64128,20.26857684,,467,137,,,,,,,,,,,,,,,
8051,0.009999999776482582,-10.493728637695312,1340,48.0,64512,20.48090061,1.4284911155700684,467,137,0.003,,,,,,,,,,,,,,
,,,1344,48.0,64512,20.48090061,,467,137,,,,,,,,,,,,,,,
8099,0.009999999776482582,-10.396531105041504,1348,48.0,64896,20.62090216,1.3037893772125244,467,138,0.003,0.039404991949921656,0.0,0.9714912280701754,0.027926960257787327,0.08121660914148086,0.8412986449702312,0.6321483717608126,0.07972614197885583,0.09819224928553298,0.9196074388120327,0,0.21536561989699818,0.6533648850347722,0.0
,,,1352,48.0,64896,20.62090216,,467,138,,,,,,,,,,,,,,,
8147,0.009999999776482582,-10.557703971862793,1356,48.0,65280,20.66457087,0.8886231780052185,468,139,0.003,,,,,,,,,,,,,,
