Time,pressure_obj,tank_obj,pump_efficiency_obj,smoothness_obj,pump_price_obj,hydraulically_unstable,reward,centered
1800,1.0,0.5337089221386716,0,0,0.8456553770561135,False,0.9845655377056114,True
3600,1.0,0.6819115562381024,0,0,0.8078084513755529,False,0.9807808451375553,True
5400,1.0,0.15573455947002923,0,0,0.875055820270349,False,0.9875055820270349,True
7200,1.0,0.4594802599863631,0,0,0.7628305022565021,False,0.9762830502256502,True
9000,1.0,0.6120877429784389,0,0,0.6963650839785449,False,0.9696365083978545,True
10800,1.0,0.606561563272122,0,0,0.6815668222842943,False,0.9681566822284294,True
12600,1.0,0.6637241172444445,0,0,0.6658322911180694,False,0.9665832291118069,True
14400,1.0,0.6056828203416087,0,0,0.6619703885969022,False,0.9661970388596902,True
16200,1.0,0.590648457275742,0,0,0.6824372875346327,False,0.9682437287534633,True
18000,1.0,0.4426892659651039,0,0,0.819347227990193,False,0.9819347227990194,True
19800,1.0,0.4022634476435658,0,0,0.8164076290598837,False,0.9816407629059885,True
21600,1.0,0.21943829783083824,0,0,0.879478297213541,False,0.9879478297213541,True
23400,0.5263157894736842,1.0,0,0,0.25217554033006884,False,0.49890176455932267,True
25200,0.9473684210526315,0.7474647283114497,0,0,0.02880229173495452,False,0.8555118081208639,True
27000,1.0,0.600513426566706,0,0,0.774127357331319,False,0.9774127357331319,True
28800,1.0,0.6850042872851113,0,0,0.4891174625192193,False,0.948911746251922,True
30600,1.0,0.3961594240973515,0,0,0.7558805951190559,False,0.9755880595119056,True
32400,1.0,0.9851548908937059,0,0,0.7214055940884758,False,0.9721405594088476,True
34200,1.0,0.8910347181121943,0,0,0.37618523613831323,False,0.9376185236138314,True
36000,0.7368421052631579,0.5494944959718059,0,0,0.32748554481271575,False,0.6959064492181136,True
37800,0.7368421052631579,1.0,0,0,-0.22081248354215366,False,0.6410766463826267,True
39600,0.9473684210526315,0.6904861759811293,0,0,0.023411956053217775,False,0.8549727745526902,True
41400,1.0,0.2167768943497891,0,0,0.8177771963187486,False,0.9817777196318749,True
43200,0.7368421052631579,0.6842470166617916,0,0,0.1340840017749313,False,0.6765662949143352,True
45000,0.9473684210526315,0.6286135473551225,0,0,0.010054374945581479,False,0.8536370164419266,True
46800,1.0,0.1423488722130071,0,0,0.8751369276481937,False,0.9875136927648194,True
48600,1.0,0.452126920646405,0,0,0.7381863391779102,False,0.973818633917791,True
50400,1.0,0.7149528477178179,0,0,0.6837338670454046,False,0.9683733867045405,True
52200,1.0,0.7138779753148703,0,0,0.43538414366533573,False,0.9435384143665336,True
54000,1.0,0.7404221743016436,0,0,0.6621514552517156,False,0.9662151455251716,True
55800,1.0,0.8189641263098264,0,0,0.6896652751646957,False,0.9689665275164696,True
57600,1.0,0.7216975612864719,0,0,0.6485984026748541,False,0.9648598402674854,True
59400,1.0,0.4921735802894496,0,0,0.6472090900571497,False,0.9647209090057149,True
61200,1.0,0.8277299569131896,0,0,0.43840496954262154,False,0.9438404969542622,True
63000,1.0,0.7618542510729527,0,0,0.47128896559617406,False,0.9471288965596174,True
64800,1.0,0.7098596396031134,0,0,0.4207260287332425,False,0.9420726028733243,True
66600,1.0,0.824359283215767,0,0,0.6330780820688582,False,0.9633078082068859,True
68400,1.0,0.8148331379010025,0,0,0.6953262148401462,False,0.9695326214840146,True
70200,1.0,0.6108361053721315,0,0,0.7868841582371078,False,0.9786884158237108,True
72000,1.0,0.26004495358492735,0,0,0.8785844195815128,False,0.9878584419581513,True
73800,1.0,0.47070352534524873,0,0,0.814560435613272,False,0.9814560435613272,True
75600,1.0,0.841116490478151,0,0,0.6994026884524798,False,0.969940268845248,True
77400,1.0,0.5508303723441783,0,0,0.433341094253351,False,0.9433341094253351,True
79200,1.0,0.42120846491034913,0,0,0.8147118343357732,False,0.9814711834335773,True
81000,1.0,0.34838047612806683,0,0,0.857422328407217,False,0.9857422328407217,True
82800,1.0,0.5242234333347734,0,0,0.7605167473015028,False,0.9760516747301503,True
84600,1.0,0.6634922730875994,0,0,0.6995098374179662,False,0.9699509837417967,True
86400,1.0,0.6364048077232654,0,0,0.6467995383157397,False,0.964679953831574,True
