#{"t_start": 1744375601.6911042, "env_id": "ATM"}
r,l,t
10.807214,48,0.716292
21.332568,48,1.336965
20.473523,48,2.226335
20.7246,48,2.847383
20.813222,48,4.890914
20.540752,48,5.500996
20.979204,48,6.392461
21.847397,48,7.005569
21.484982,48,7.927117
20.963643,48,8.551462
21.722312,48,9.47166
21.611059,48,10.09753
21.883986,48,10.997482
21.876336,48,11.633382
22.038721,48,12.557562
21.047812,48,13.190613
21.039019,48,14.10916
21.871426,48,14.764294
21.69574,48,15.676527
21.657852,48,16.309249
20.586604,48,17.277246
21.910101,48,17.912637
21.729272,48,18.888348
21.965149,48,19.911677
21.559914,48,20.526681
21.471771,48,21.46806
21.090112,48,22.072347
21.370107,48,22.971478
21.351324,48,23.638545
21.324506,48,24.547621
21.273962,48,25.174389
21.589851,48,26.061044
20.924023,48,26.666807
21.239764,48,27.549138
20.741895,48,28.132099
20.603884,48,29.07036
20.856215,48,29.700823
21.412541,48,30.581279
21.419953,48,31.194329
20.706942,48,32.071555
21.913496,48,32.66728
21.517522,48,33.559192
21.087981,48,34.343124
21.743958,48,35.287657
21.806807,48,35.901544
21.955719,48,37.886844
20.66184,48,38.534482
21.560388,48,39.459728
21.476416,48,40.14086
21.179161,48,40.81273
21.685212,48,41.737834
21.17433,48,42.356545
21.88059,48,43.294194
20.396851,48,43.958103
21.513877,48,44.931242
21.728332,48,45.610735
21.491028,48,46.576605
20.723572,48,47.186907
20.733643,48,48.175508
20.976919,48,48.864686
19.916969,48,49.866552
20.688817,48,50.519191
21.442708,48,51.540426
20.731951,48,52.307486
20.225066,48,53.604919
21.195086,48,54.324112
20.864238,48,55.314832
21.255539,48,55.988573
21.555108,48,57.005643
20.532809,48,57.65357
21.669398,48,58.594511
21.295834,48,59.22135
20.906972,48,60.191336
21.367419,48,60.826412
20.486342,48,61.533571
20.795479,48,62.537577
19.757638,48,63.209449
18.655491,48,64.214573
18.405133,48,65.001706
21.602083,48,65.973033
21.004898,48,66.690845
20.895594,48,67.746096
21.345024,48,68.585989
21.153417,48,69.626336
21.978249,48,71.097501
21.59937,48,72.140251
20.14496,48,72.930294
19.909335,48,73.912303
20.721115,48,74.566848
20.355001,48,75.57969
20.243235,48,76.236474
20.892369,48,77.160804
20.829046,48,77.84932
19.839104,48,78.787184
20.41609,48,79.431069
21.855167,48,80.447482
21.70127,48,81.12934
20.830762,48,82.205901
21.30555,48,82.98792
19.927458,48,83.928506
20.696226,48,84.975348
18.060783,48,85.62386
21.019554,48,86.660972
20.872427,48,87.338782
21.370388,48,88.350728
20.443431,48,89.013967
20.051662,48,90.01229
21.61986,48,90.679678
20.397563,48,91.684594
20.476837,48,92.361094
21.383672,48,93.357271
20.525265,48,94.043833
19.423429,48,95.037567
19.536889,48,95.691759
21.018707,48,96.663388
21.535523,48,97.284719
21.995531,48,98.40762
21.347137,48,99.047885
20.626844,48,100.001549
21.295665,48,100.647875
21.807112,48,101.605504
20.346273,48,102.238742
22.002471,48,104.097916
21.440776,48,104.765316
20.616159,48,105.427403
21.244403,48,106.396477
21.578709,48,107.046884
21.317177,48,107.982797
20.832498,48,108.626268
20.17555,48,109.58741
20.60947,48,110.22771
20.331348,48,111.16368
21.236721,48,111.82598
19.409171,48,112.81655
21.556309,48,113.661674
20.191187,48,114.673469
21.003507,48,115.332106
21.032628,48,116.354378
20.063716,48,116.997448
19.612058,48,117.944281
20.918263,48,118.582795
21.027685,48,119.594428
20.60465,48,120.254807
21.177581,48,121.259393
17.619109,48,121.903324
19.031421,48,122.848372
20.71529,48,123.497288
21.212258,48,124.445257
19.932307,48,125.097517
21.020763,48,125.753802
20.140245,48,126.773698
20.224127,48,127.403239
21.627959,48,128.522717
20.561279,48,129.21134
20.826568,48,130.241761
21.539343,48,130.919
20.696963,48,131.962728
21.251059,48,132.644329
21.33113,48,133.60064
21.479777,48,134.233988
21.305236,48,135.24588
18.51955,48,135.883602
21.380787,48,137.648457
21.34663,48,138.313616
21.557501,48,139.257872
20.295142,48,139.933797
21.660342,48,140.912813
21.430017,48,141.550483
21.602963,48,142.504203
21.510086,48,143.146152
21.282565,48,144.352124
20.561568,48,144.997781
21.373095,48,145.956021
20.918992,48,146.625409
21.366778,48,147.270619
21.336478,48,148.265072
20.237153,48,148.940002
21.066126,48,149.876715
20.28935,48,150.525682
20.544828,48,151.509598
21.382212,48,152.133404
21.221878,48,153.093251
21.364191,48,153.737188
21.899916,48,154.671155
17.636246,48,155.338506
21.449458,48,156.299614
21.29557,48,156.967247
20.005255,48,157.929368
21.38888,48,158.754233
21.304687,48,159.736571
21.606697,48,160.386583
20.037648,48,161.333599
21.848542,48,161.984963
22.098737,48,162.937484
19.48119,48,163.580148
21.791909,48,164.512058
21.035009,48,165.154793
19.252956,48,166.112345
21.741674,48,166.764898
20.779435,48,167.406194
19.979741,48,168.352602
21.797609,48,169.000727
21.378024,48,170.796132
21.880171,48,171.521298
21.900649,48,172.495857
20.935718,48,173.161571
21.272974,48,174.22475
21.710019,48,174.875503
20.690572,48,175.852373
20.247439,48,176.503853
21.363321,48,177.4637
21.080876,48,178.133534
20.772938,48,179.077221
21.535729,48,179.718993
21.728677,48,180.653609
20.479811,48,181.304992
20.974594,48,182.269716
19.775277,48,182.893865
20.687961,48,183.861553
18.150439,48,184.504184
19.905709,48,185.495267
20.296775,48,186.143509
19.374646,48,187.101109
20.749544,48,187.745855
21.412569,48,188.648635
20.053465,48,189.592083
20.995437,48,190.225697
21.467865,48,191.179912
20.34404,48,191.829645
20.891533,48,192.802918
20.875066,48,193.454559
21.293148,48,194.378978
19.974763,48,195.014427
21.136863,48,195.947346
20.286878,48,196.592692
21.366856,48,197.516709
19.353556,48,198.143248
18.854124,48,199.103828
20.829355,48,199.752903
21.47898,48,200.72047
19.957845,48,201.384715
19.030756,48,203.187906
20.456913,48,203.990488
20.494644,48,204.962351
21.256454,48,205.609199
20.149202,48,206.565244
19.36594,48,207.229033
20.133516,48,208.34097
21.377404,48,209.065191
20.988756,48,209.790937
21.024281,48,210.828254
21.571753,48,211.469355
21.423408,48,212.434
20.223494,48,213.083555
20.687435,48,214.117482
21.396795,48,214.76754
20.597937,48,215.787573
20.05422,48,216.615963
19.532689,48,217.676118
20.58773,48,218.508435
