#{"t_start": 1744375601.7008195, "env_id": "ATM"}
r,l,t
12.972584,48,0.706488
19.878592,48,1.326378
19.414839,48,2.215792
21.067149,48,2.837214
21.258737,48,4.879993
20.485529,48,5.491064
21.470149,48,6.383006
21.29817,48,6.9972
21.552702,48,7.917297
20.968787,48,8.541986
21.79929,48,9.461815
20.985526,48,10.087552
21.685583,48,10.987905
21.59039,48,11.623499
21.611319,48,12.547072
21.786381,48,13.181202
20.402736,48,14.103169
20.225809,48,14.754374
21.676002,48,15.667053
21.857521,48,16.299618
21.853123,48,17.266712
21.951481,48,17.901995
21.381051,48,18.878569
21.770888,48,19.90103
21.661603,48,20.518431
21.281913,48,21.45809
21.425278,48,22.062321
21.041236,48,22.961997
21.291362,48,23.628297
20.999957,48,24.536874
21.703358,48,25.164255
21.219937,48,26.051177
21.256921,48,26.656686
21.239811,48,27.538871
20.937341,48,28.122574
21.578782,48,29.060321
21.567692,48,29.687313
21.339976,48,30.571651
20.178393,48,31.184678
21.369249,48,32.063267
21.822915,48,32.657475
21.57617,48,33.548299
21.063726,48,34.333
21.450875,48,35.277726
21.918954,48,35.891295
21.037221,48,37.876991
21.057961,48,38.525134
21.571294,48,39.449739
21.378419,48,40.131145
20.205973,48,40.803023
21.519665,48,41.727705
20.81212,48,42.345932
21.523952,48,43.285232
20.299993,48,43.948799
22.029964,48,44.922275
21.820677,48,45.600669
21.271578,48,46.567608
18.382056,48,47.17711
21.173951,48,48.165652
21.801183,48,48.85542
21.356037,48,49.856563
21.037226,48,50.508447
20.111522,48,51.531478
21.602838,48,52.298661
20.773558,48,53.595285
21.649167,48,54.315264
21.322378,48,55.304713
21.004372,48,55.979689
21.355622,48,56.995331
21.045354,48,57.642981
21.705001,48,58.583305
22.054072,48,59.211551
21.459253,48,60.18218
21.81349,48,60.816492
21.596539,48,61.522203
21.516118,48,62.527371
20.842906,48,63.199456
21.23273,48,64.203797
21.902242,48,64.993865
21.232527,48,65.96294
21.895215,48,66.68079
20.911984,48,67.735935
20.735754,48,68.577045
20.785035,48,69.616113
21.455653,48,71.08753
20.478617,48,72.129982
21.055646,48,72.919783
20.916627,48,73.903009
21.525548,48,74.556604
20.711427,48,75.570244
21.133041,48,76.225004
21.94036,48,77.151336
20.873189,48,77.841044
19.551887,48,78.777834
20.336676,48,79.422457
21.385944,48,80.437482
20.996654,48,81.118734
21.372125,48,82.196144
21.387644,48,82.976737
21.777823,48,83.918364
20.682258,48,84.963011
18.761286,48,85.613794
20.129301,48,86.651195
20.949845,48,87.329524
21.58188,48,88.340624
21.224574,48,89.003318
21.024016,48,90.002531
21.235906,48,90.670704
22.027102,48,91.674708
20.44699,48,92.350907
21.13653,48,93.347647
21.936807,48,94.032578
20.167994,48,95.028974
21.423373,48,95.682737
21.819198,48,96.653531
20.556816,48,97.274732
21.780349,48,98.398381
19.237711,48,99.038741
20.57294,48,99.991757
21.036287,48,100.637916
22.048558,48,101.595757
21.218465,48,102.22948
21.695186,48,104.087802
20.737337,48,104.75542
20.494495,48,105.417784
21.380127,48,106.386404
21.038434,48,107.037252
20.183688,48,107.972777
20.776051,48,108.616519
20.116278,48,109.577514
20.519667,48,110.217985
20.394661,48,111.154011
20.809497,48,111.817067
22.087572,48,112.805526
