#{"t_start": 1744375601.753655, "env_id": "ATM"}
r,l,t
14.213284,48,0.654175
21.107341,48,1.274187
19.755848,48,2.163032
21.108545,48,2.784525
20.895726,48,4.827898
20.588519,48,5.438257
21.43749,48,6.329649
20.64748,48,6.943295
21.585255,48,7.863759
20.823654,48,8.48964
22.024145,48,9.408918
21.188468,48,10.035418
22.0172,48,10.93514
21.782323,48,11.570754
21.287358,48,12.495414
21.459894,48,13.128369
21.399528,48,14.046563
21.562494,48,14.701795
21.549102,48,15.614882
21.216454,48,16.247366
21.351983,48,17.215082
21.694582,48,17.849468
21.797102,48,18.826542
21.557431,48,19.848516
21.467729,48,20.464491
21.40285,48,21.405662
21.380789,48,22.00959
21.266059,48,22.908931
21.192354,48,23.576162
21.615178,48,24.484216
21.321824,48,25.112364
21.549633,48,25.998992
21.109156,48,26.604204
21.291259,48,27.484146
21.297158,48,28.070814
21.038111,48,29.008313
20.412094,48,29.634454
20.877381,48,30.520814
20.806464,48,31.132286
21.23037,48,32.010277
21.20987,48,32.604458
21.478196,48,33.496001
20.592816,48,34.280776
21.549383,48,35.224924
21.009523,48,35.838225
19.97586,48,37.824372
21.363458,48,38.473589
21.022404,48,39.397085
21.011781,48,40.08081
21.346379,48,40.750644
21.314876,48,41.67568
21.375798,48,42.293219
21.578784,48,43.232578
20.641745,48,43.89534
20.447268,48,44.868867
21.14306,48,45.548813
21.268371,48,46.513844
20.590857,48,47.124562
20.527553,48,48.113908
20.739663,48,48.803313
20.498329,48,49.804745
21.136059,48,50.456596
21.410066,48,51.478032
20.549034,48,52.246263
20.082876,48,53.543888
20.681627,48,54.261458
21.071062,48,55.252496
19.565632,48,55.926096
20.684329,48,56.942864
18.073352,48,57.591897
21.076737,48,58.53038
20.932006,48,59.159061
21.200708,48,60.129155
20.138313,48,60.763623
20.553027,48,61.469879
20.426862,48,62.477767
20.794828,48,63.147627
20.127227,48,64.150652
18.662557,48,64.939422
20.55304,48,65.911136
20.326351,48,66.628111
20.861188,48,67.684476
18.818414,48,68.523723
21.222176,48,69.564578
21.148575,48,71.036372
20.451526,48,72.078295
18.496768,48,72.868465
19.476655,48,73.851727
19.755444,48,74.503723
21.167051,48,75.518024
21.169298,48,76.172706
20.659417,48,77.10002
18.537055,48,77.787832
19.932024,48,78.72469
19.983438,48,79.368224
20.904679,48,80.385441
20.236033,48,81.066454
20.029798,48,82.143388
21.148639,48,82.925367
20.290713,48,83.866119
20.974221,48,84.913161
19.477513,48,85.561504
20.23054,48,86.59833
21.179776,48,87.276176
20.395607,48,88.290141
21.231174,48,88.950605
19.62001,48,89.950108
20.087313,48,90.617214
21.44192,48,91.622158
20.355142,48,92.298814
21.726647,48,93.295028
21.048691,48,93.979669
17.858448,48,94.975367
21.609347,48,95.629901
21.284968,48,96.600916
21.1438,48,97.222071
21.80578,48,98.345492
20.63521,48,98.985498
19.627132,48,99.939397
19.723833,48,100.587872
21.728121,48,101.543944
20.790603,48,102.175897
21.809983,48,104.03679
21.210967,48,104.704285
20.986328,48,105.364405
20.38668,48,106.333567
19.596342,48,106.986795
20.094968,48,107.919935
20.715961,48,108.56476
18.945618,48,109.525352
19.374769,48,110.166204
21.444914,48,111.102784
20.815818,48,111.766779
19.823505,48,112.756816
20.325248,48,113.599334
20.039926,48,114.610878
20.565565,48,115.270918
21.601945,48,116.292834
21.761294,48,116.93606
20.474922,48,117.881672
21.868614,48,118.519896
20.521583,48,119.531521
19.108048,48,120.192385
19.801533,48,121.197561
19.76141,48,121.839828
19.771949,48,122.786177
21.26851,48,123.434863
21.269179,48,124.383865
18.092262,48,125.035545
20.268728,48,125.689928
19.911042,48,126.711869
21.001728,48,127.340833
21.092633,48,128.460285
19.469266,48,129.149805
21.191823,48,130.178694
20.550404,48,130.856546
21.63619,48,131.901538
21.15561,48,132.582717
21.158779,48,133.539362
20.936596,48,134.170865
20.59742,48,135.183509
20.241528,48,135.82154
21.111032,48,137.586572
21.394472,48,138.25153
20.332005,48,139.194878
20.600418,48,139.872387
20.239207,48,140.849676
20.377622,48,141.487813
19.933079,48,142.442193
19.954566,48,143.085397
20.704017,48,144.289935
21.135365,48,144.934077
20.325007,48,145.893376
20.234677,48,146.563744
21.137298,48,147.207932
21.40605,48,148.201946
20.530067,48,148.87694
20.381293,48,149.81449
20.696511,48,150.462059
18.741483,48,151.44794
20.982267,48,152.072233
20.586504,48,153.030818
21.28378,48,153.67445
21.481731,48,154.609104
18.432513,48,155.276426
18.754704,48,156.239473
21.271617,48,156.904763
21.279741,48,157.866644
21.529343,48,158.693162
21.71231,48,159.674715
21.311257,48,160.32491
21.248144,48,161.271277
21.565483,48,161.923414
21.312537,48,162.875601
21.332151,48,163.517741
21.43507,48,164.449435
21.689999,48,165.091753
20.798825,48,166.049955
22.129044,48,166.703604
20.794582,48,167.344435
20.202368,48,168.290534
21.387514,48,168.937617
21.405365,48,170.733783
21.509969,48,171.461345
21.340416,48,172.433286
20.694067,48,173.099259
20.023186,48,174.162137
20.938708,48,174.815496
20.057879,48,175.788872
20.2294,48,176.44113
21.364903,48,177.403752
21.611087,48,178.07209
21.020483,48,179.015118
20.777144,48,179.656367
21.494087,48,180.590776
19.675595,48,181.241997
20.79997,48,182.207165
19.235356,48,182.830783
19.785903,48,183.79962
19.945666,48,184.442166
20.476097,48,185.432325
20.674681,48,186.080714
20.742149,48,187.038658
20.513331,48,187.684039
20.994357,48,188.586025
20.776751,48,189.529607
20.795688,48,190.163115
21.197019,48,191.116521
21.10252,48,191.766233
20.987576,48,192.740094
20.508427,48,193.392008
20.725025,48,194.316041
19.33377,48,194.951472
21.206627,48,195.884659
18.40425,48,196.530916
20.486154,48,197.454708
19.62276,48,198.08044
20.348207,48,199.040596
20.085049,48,199.69058
20.547989,48,200.658451
20.660167,48,201.322103
19.778129,48,203.124979
