#{"t_start": 1744203732.7028604, "env_id": "ATM"}
r,l,t
11.859435,48,0.691435
21.145591,48,1.312164
21.225458,48,2.188191
20.732791,48,2.806077
21.81029,48,3.754704
21.620369,48,4.387116
21.222763,48,5.318533
21.403115,48,5.962904
19.891228,48,6.909701
21.563934,48,7.563157
21.182794,48,8.624355
19.961119,48,9.683135
21.755992,48,10.631016
22.029033,48,11.278661
21.391875,48,12.21358
20.872302,48,12.851147
19.76389,48,13.80155
20.876112,48,14.448024
21.486406,48,15.380119
21.81938,48,16.006062
21.950571,48,16.97409
21.629611,48,17.610599
21.685481,48,18.575872
22.101328,48,19.212289
21.753773,48,19.83932
20.715091,48,20.825681
20.428579,48,21.443388
22.114319,48,22.376785
21.836076,48,23.018812
21.559954,48,24.355675
21.827443,48,24.990602
21.285427,48,25.925799
21.8805,48,26.551887
22.106949,48,27.449161
21.840172,48,28.065502
22.045456,48,29.035948
21.943913,48,29.650309
21.861215,48,30.587623
21.765991,48,31.236415
21.848048,48,32.159732
21.660622,48,32.779253
21.369347,48,33.738223
21.888465,48,34.36661
21.972809,48,35.294312
21.93539,48,35.927727
21.898041,48,36.847165
21.922582,48,37.498668
21.788684,48,38.43779
21.770058,48,39.516369
21.927807,48,40.135184
21.393067,48,41.060479
21.685426,48,41.670685
21.860493,48,42.587069
21.481183,48,43.217193
21.926679,48,44.132317
21.109896,48,44.751257
22.001989,48,45.677141
21.161276,48,46.30775
21.893555,48,47.225104
21.356961,48,47.86916
21.997988,48,48.801846
21.902337,48,49.43319
21.750755,48,50.41124
21.593666,48,51.025906
20.942275,48,51.956991
20.991627,48,52.600673
21.065882,48,53.514
21.384611,48,54.552342
21.869686,48,55.48472
21.670727,48,56.122761
21.474962,48,57.028337
21.596991,48,57.653468
21.477645,48,58.586981
21.772209,48,59.206957
21.998486,48,59.812009
21.774362,48,60.791541
21.685072,48,61.436217
21.178713,48,62.364411
21.659501,48,62.996283
21.973851,48,63.937205
21.72225,48,64.580045
21.671313,48,65.505413
21.181358,48,66.137064
21.829505,48,67.064162
21.331022,48,67.70657
21.753995,48,68.647334
21.614217,48,69.670208
21.936128,48,70.619645
22.005664,48,71.308024
21.578875,48,72.251966
21.831421,48,72.877462
21.466584,48,73.819984
21.919498,48,74.450981
21.815972,48,75.367138
21.726264,48,76.010927
21.963192,48,76.948931
21.625398,48,77.590634
21.5505,48,78.50575
21.559757,48,79.131381
21.96208,48,79.744873
21.63921,48,80.696622
21.900364,48,81.319084
20.993902,48,82.285731
21.769476,48,82.893945
21.642709,48,84.266479
21.727854,48,84.91081
21.527057,48,85.855827
21.782841,48,86.488426
20.685146,48,87.412973
21.637249,48,88.054165
21.776942,48,88.983574
21.753618,48,89.621448
21.644499,48,90.548684
21.342638,48,91.194163
21.574597,48,92.148108
21.542136,48,92.822139
21.414064,48,93.755421
21.631114,48,94.380125
21.141302,48,95.300775
21.421222,48,95.926464
21.890445,48,96.836758
21.765206,48,97.477884
20.716455,48,98.382824
21.787399,48,99.397485
21.786102,48,100.007577
20.490171,48,100.963247
21.71416,48,101.576105
21.271627,48,102.524434
21.008931,48,103.177368
21.821384,48,104.092019
21.127679,48,104.726851
21.618912,48,105.654763
21.479016,48,106.284679
21.562075,48,107.235224
21.829979,48,107.883703
21.521691,48,108.813074
21.288364,48,109.441381
21.628901,48,110.370384
21.460269,48,111.01072
21.87083,48,111.96141
22.000347,48,112.587894
21.294551,48,113.552287
21.870985,48,114.59687
21.219787,48,115.520586
21.707013,48,116.178553
21.485367,48,117.142561
21.915166,48,117.770186
21.704253,48,118.709362
21.316776,48,119.338251
21.888346,48,119.947517
21.741213,48,120.920318
21.632348,48,121.537944
21.475068,48,122.491132
21.336358,48,123.123628
21.460224,48,124.079711
21.047293,48,124.713086
21.817375,48,125.640465
21.690789,48,126.260978
21.849243,48,127.184292
21.204817,48,127.808323
21.693481,48,129.072815
21.941881,48,129.769112
21.386115,48,130.702377
21.656772,48,131.326124
20.891493,48,132.253872
21.648957,48,132.881423
21.418605,48,133.836848
21.939551,48,134.50378
21.628626,48,135.445407
21.990992,48,136.059386
21.696273,48,137.01808
21.676785,48,137.665811
21.935572,48,138.614659
21.862318,48,139.239733
21.923951,48,139.859743
21.481313,48,140.789697
21.033931,48,141.405221
