train/ent_coef,train/critic_loss,time/time_elapsed,rollout/ep_len_mean,time/fps,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/ep_b3_mean,eval/ep_nodes_below_zero,eval/ep_b1_mean,eval/ep_b3_std,eval/ep_timesteps_below_zero,eval/ep_b1_std,eval/ep_b2_mean,eval/ep_nodes_above_threshold,eval/ep_b2_std,eval/ep_pressure_obj_mean,eval/ep_pump_price_obj_std,eval/ep_nodes_below_threshold,eval/ep_pump_price_obj_mean,eval/ep_pressure_obj_std
0.009999999776482582,0.053808748722076416,0,48.0,565,35,-0.5414965152740479,4,384,0.003,11.359764875,,,,,,,,,,,,,,
,,0,48.0,558,,,8,384,,11.359764875,,,,,,,,,,,,,,
0.009999999776482582,0.022082988172769547,1,48.0,433,83,-0.6498739123344421,12,768,0.003,15.862285562499999,,,,,,,,,,,,,,
,,1,48.0,431,,,16,768,,15.862285562499999,,,,,,,,,,,,,,
0.009999999776482582,0.015380891039967537,2,48.0,429,131,-0.7059735059738159,20,1152,0.003,17.651382375,0.3034702597485164,0.0,0.9810751106929493,0.33154746519791234,0,0.018159900632575013,0.8044673543184795,0.0,0.09120754514924902,0.9353070175438596,0.20762563999002376,0.04081632653061224,0.40881307164018255,0.12948596675748342
,,2,48.0,426,,,24,1152,,17.651382375,,,,,,,,,,,,,,
0.009999999776482582,0.009822603315114975,3,48.0,463,179,-0.7830405831336975,28,1536,0.003,18.21590921875,,,,,,,,,,,,,,
,,3,48.0,462,,,32,1536,,18.21590921875,,,,,,,,,,,,,,
0.009999999776482582,0.015538020059466362,4,48.0,450,227,-0.8084824681282043,36,1920,0.003,18.69392375,0.4741180122768043,0.0,0.9722230460834217,0.31303591137910425,0,0.02211214336242702,0.5071180844174763,0.0,0.2086056004171136,0.9725877192982456,0.07698054501923025,0.0,0.5529721454609672,0.08123928373383782
,,4,48.0,448,,,40,1920,,18.69392375,,,,,,,,,,,,,,
0.009999999776482582,0.01979544386267662,4,48.0,470,275,-0.991512656211853,44,2304,0.003,19.035110729166668,,,,,,,,,,,,,,
,,4,48.0,469,,,48,2304,,19.035110729166668,,,,,,,,,,,,,,
0.009999999776482582,0.020209306851029396,5,48.0,458,323,-1.0449975728988647,52,2688,0.003,19.27903889285714,0.8943437998045114,0.0,0.3635762840772849,0.14262827115208992,0,0.32935460176256504,0.7038681541768063,0.0,0.2572269650418046,0.9725877192982456,0.28407323461569994,0.04081632653061224,0.5728800404966463,0.10184227646731812
,,5,48.0,456,,,56,2688,,19.27903889285714,,,,,,,,,,,,,,
0.009999999776482582,0.02378339320421219,6,48.0,472,371,-1.1295621395111084,60,3072,0.003,19.458807109375,,,,,,,,,,,,,,
,,6,48.0,472,,,64,3072,,19.458807109375,,,,,,,,,,,,,,
0.009999999776482582,0.019899500533938408,7,48.0,463,419,-1.2056320905685425,68,3456,0.003,19.584968069444447,0.9433714142520467,0.0,0.682607886951379,0.06976602169998769,0,0.2658284766326515,0.5553725244428837,0.0,0.24859880815457266,0.9945175438596491,0.15735217009516655,0.0,0.5706315075091658,0.03798357034142275
,,7,48.0,462,,,72,3456,,19.584968069444447,,,,,,,,,,,,,,
0.009999999776482582,0.018148114904761314,8,48.0,474,467,-1.2990702390670776,76,3840,0.003,19.712103475,,,,,,,,,,,,,,
,,8,48.0,473,,,80,3840,,19.712103475,,,,,,,,,,,,,,
0.009999999776482582,0.016935037449002266,9,48.0,467,515,-1.4012373685836792,84,4224,0.003,19.855490522727276,0.8705692391875706,0.0,0.6543200468185684,0.15006503115097844,0,0.3431987015857378,0.6218281587157121,0.0,0.21858880158980554,0.9418859649122807,0.12623016853504085,0.02040816326530612,0.5721947182155745,0.16112397081087304
,,9,48.0,466,,,88,4224,,19.855490522727276,,,,,,,,,,,,,,
0.009999999776482582,0.020844578742980957,9,48.0,474,563,-1.4610825777053833,92,4608,0.003,19.95902409375,,,,,,,,,,,,,,
,,9,48.0,473,,,96,4608,,19.95902409375,,,,,,,,,,,,,,
0.009999999776482582,0.014489705674350262,10,48.0,467,611,-1.5827269554138184,100,4992,0.003,20.35858058,0.6898446937866007,0.0,0.5863631217718811,0.368157370618178,0,0.35625268199394233,0.8285620028256561,0.0,0.1484178701775219,0.9725877192982456,0.18454585327718945,0.04081632653061224,0.5870000398235121,0.10241935926741337
,,10,48.0,466,,,104,4992,,20.35858058,,,,,,,,,,,,,,
0.009999999776482582,0.01613047532737255,11,48.0,473,659,-1.5851774215698242,108,5376,0.003,20.83877669,,,,,,,,,,,,,,
,,11,48.0,473,,,112,5376,,20.83877669,,,,,,,,,,,,,,
0.009999999776482582,0.011629285290837288,12,48.0,467,707,-1.7163532972335815,116,5760,0.003,20.860777849999998,0.8624969024700428,0.0,0.6009723564455175,0.16875440050204976,0,0.298081987524415,0.8190851629378035,0.0,0.1540404920374184,1.0,0.18265470051125665,0.0,0.5829608957978639,0.0
,,12,48.0,466,,,120,5760,,20.860777849999998,,,,,,,,,,,,,,
0.009999999776482582,0.016548316925764084,12,48.0,473,755,-1.7551110982894897,124,6144,0.003,20.909942709999996,,,,,,,,,,,,,,
,,12,48.0,473,,,128,6144,,20.909942709999996,,,,,,,,,,,,,,
0.009999999776482582,0.016837982460856438,13,48.0,469,803,-1.8414812088012695,132,6528,0.003,21.016679019999998,0.8438645300469487,0.0,0.793343903667655,0.1330508543343462,0,0.21267257298889697,0.5941187506417029,0.0,0.22445937920802334,1.0,0.13138090230793714,0.0,0.5946948308017799,0.0
,,13,48.0,468,,,136,6528,,21.016679019999998,,,,,,,,,,,,,,
0.009999999776482582,0.006323761306703091,14,48.0,474,851,-1.9365006685256958,140,6912,0.003,21.05542377,,,,,,,,,,,,,,
,,14,48.0,474,,,144,6912,,21.05542377,,,,,,,,,,,,,,
0.009999999776482582,0.007706424221396446,15,48.0,469,899,-1.9730802774429321,148,7296,0.003,21.114355159999995,0.8876831619976385,0.0,0.8021728568802762,0.0876794404810435,0,0.17060625678997454,0.6158783446150573,0.0,0.24225498921217667,1.0,0.13775716653821493,0.0,0.5512486007864301,0.0
,,15,48.0,469,,,152,7296,,21.114355159999995,,,,,,,,,,,,,,
0.009999999776482582,0.015123983845114708,16,48.0,461,947,-2.0455539226531982,156,7680,0.003,21.20112948,,,,,,,,,,,,,,
,,16,48.0,461,,,160,7680,,21.20112948,,,,,,,,,,,,,,
0.009999999776482582,0.013659069314599037,17,48.0,457,995,-2.1507773399353027,164,8064,0.003,21.25918557,0.837939908640082,0.0,0.8344322153155371,0.129507388044121,0,0.1175334668933569,0.7020093212919983,0.0,0.2102863207139568,1.0,0.13568522535327907,0.0,0.5936950915216563,0.0
,,17,48.0,456,,,168,8064,,21.25918557,,,,,,,,,,,,,,
0.009999999776482582,0.009948577731847763,18,48.0,461,1043,-2.2235865592956543,172,8448,0.003,21.333150090000004,,,,,,,,,,,,,,
,,18,48.0,461,,,176,8448,,21.333150090000004,,,,,,,,,,,,,,
0.009999999776482582,0.0069016218185424805,19,48.0,458,1091,-2.3151071071624756,180,8832,0.003,21.37567731,0.7996506566556999,0.0,0.8762235607074919,0.22811830143033945,0,0.09660230067492427,0.6461131941896718,0.0,0.22320011660076208,0.9802631578947368,0.18908699407781066,0.02040816326530612,0.5841009327391179,0.1367408532291219
,,19,48.0,457,,,184,8832,,21.37567731,,,,,,,,,,,,,,
0.009999999776482582,0.008526312187314034,19,48.0,462,1139,-2.4449329376220703,188,9216,0.003,21.38523895,,,,,,,,,,,,,,
,,19,48.0,461,,,192,9216,,21.38523895,,,,,,,,,,,,,,
0.009999999776482582,0.010251576080918312,20,48.0,458,1187,-2.486629009246826,196,9600,0.003,21.388227979999996,0.8153749081206215,0.0,0.7765928168341292,0.1621701602097221,0,0.22119762949217694,0.7094743852093919,0.0,0.20383814200289926,0.9945175438596491,0.17133379981561309,0.0,0.5945222931609963,0.03798357034142275
,,20,48.0,457,,,200,9600,,21.388227979999996,,,,,,,,,,,,,,
