#{"t_start": 1744202674.1157317, "env_id": "ATM"}
r,l,t
12.945717,48,0.788031
20.565314,48,1.884547
20.861864,48,2.791675
20.928769,48,3.425209
21.227563,48,4.369587
20.434145,48,5.010368
21.169882,48,5.977124
21.789273,48,6.6116
19.810664,48,7.564463
20.489291,48,8.20884
21.737661,48,9.154041
20.770178,48,9.828976
21.766078,48,10.784178
20.467171,48,11.459389
20.776614,48,12.431191
21.042679,48,13.085612
21.927481,48,14.024892
21.245002,48,14.669174
21.848994,48,15.635484
22.055406,48,16.754766
21.741419,48,17.756521
21.921812,48,18.405432
21.755067,48,19.383341
21.618449,48,20.052057
21.388156,48,20.744628
21.665967,48,21.711822
21.32931,48,22.364568
21.406334,48,23.34358
21.935019,48,23.991646
21.290912,48,24.924178
20.463315,48,25.582551
21.819664,48,26.549418
21.912457,48,27.192106
22.031524,48,28.143932
21.712833,48,28.815149
21.981722,48,29.737208
21.640641,48,30.378256
21.74268,48,31.614875
20.835485,48,32.272873
22.161359,48,33.207098
21.311364,48,33.865847
21.410918,48,34.848032
20.463718,48,35.513118
21.653975,48,36.466976
21.800435,48,37.112862
21.401773,48,38.095297
22.070959,48,38.758277
21.644224,48,39.710392
22.102238,48,40.364816
21.977048,48,41.009834
21.85764,48,42.046146
22.010824,48,42.697442
21.959954,48,43.651794
21.540375,48,44.305039
21.985387,48,45.276423
21.087483,48,46.315879
21.917453,48,47.302314
21.705808,48,47.945591
21.992598,48,48.906461
21.764837,48,49.579594
21.635056,48,50.552515
21.401577,48,51.204476
22.00941,48,52.231268
21.669832,48,52.892544
21.916816,48,53.846662
21.793683,48,54.504714
21.833197,48,55.477144
21.453004,48,56.139786
21.810484,48,57.059931
21.577804,48,57.757305
21.868592,48,58.722969
21.437356,48,59.378882
21.660862,48,60.317591
19.482652,48,61.377208
21.878984,48,62.027116
21.31559,48,63.039734
22.006176,48,63.676734
21.629154,48,64.608324
21.993748,48,65.264515
21.602691,48,66.209151
21.127485,48,66.854424
21.831135,48,67.801264
21.674576,48,68.448775
21.623559,48,69.449795
21.942412,48,70.108022
21.984895,48,71.061925
21.773313,48,71.734823
21.038325,48,72.691417
21.721201,48,73.354842
21.477133,48,74.316489
21.480448,48,74.969572
22.031302,48,76.30838
21.755375,48,76.951828
22.019816,48,77.907442
21.350135,48,78.555133
21.493372,48,79.512602
21.736636,48,80.175426
20.780755,48,81.14551
21.210087,48,81.788706
21.473648,48,82.42648
22.014425,48,83.397295
21.661036,48,84.085797
20.974571,48,85.087537
20.559734,48,85.744271
21.91562,48,86.709757
21.792082,48,87.354182
21.446165,48,88.305661
21.687782,48,88.956244
21.745903,48,89.918848
21.520456,48,90.568238
21.690697,48,91.872185
21.629353,48,92.526083
21.955649,48,93.485226
21.146265,48,94.144681
21.508778,48,95.144484
21.868241,48,95.789566
21.947894,48,96.750239
21.288318,48,97.393839
21.444142,48,98.342916
21.027015,48,98.999136
20.856674,48,99.948832
21.024189,48,100.61058
21.379687,48,101.575748
21.540991,48,102.232377
19.457182,48,102.882004
21.736003,48,103.853608
22.081305,48,104.495106
21.022717,48,105.48721
20.711765,48,106.557065
21.539518,48,107.535095
21.544094,48,108.179251
21.205716,48,109.138409
21.659721,48,109.822048
21.927915,48,110.782986
21.67199,48,111.428707
