Time,pressure_obj,tank_obj,pump_efficiency_obj,smoothness_obj,pump_price_obj,hydraulically_unstable,reward,centered
1800,1.0,-0.8699198032411993,0,0,0.7328052971211565,True,0.9732805297121156,True
3600,1.0,0.7461615790932782,0,0,0.32018123418497657,False,0.9320181234184977,True
5400,1.0,0.0,0,0,1.0,False,1.0,True
7200,1.0,0.0,0,0,1.0,False,1.0,True
9000,1.0,0.6036180953751644,0,0,0.3259878473397233,False,0.9325987847339724,True
10800,1.0,0.0,0,0,1.0,False,1.0,True
12600,1.0,0.0,0,0,1.0,False,1.0,True
14400,1.0,0.46882035574795466,0,0,0.6401616961603478,False,0.9640161696160348,True
16200,1.0,0.5703910605898771,0,0,0.2701195085566216,False,0.9270119508556622,True
18000,1.0,0.0,0,0,1.0,False,1.0,True
19800,1.0,0.031256058207111706,0,0,0.8420014674471294,False,0.984200146744713,True
21600,1.0,0.7006342714366782,0,0,0.2718796467094148,False,0.9271879646709416,True
23400,1.0,0.0,0,0,1.0,False,1.0,True
25200,1.0,0.6122383148148195,0,0,0.27373091702890184,False,0.9273730917028902,True
27000,1.0,0.08710235318528961,0,0,0.8759125486945679,False,0.9875912548694568,True
28800,1.0,0.65148312092885,0,0,0.37486303855039316,False,0.9374863038550394,True
30600,1.0,0.22919961965092395,0,0,0.8778736837994822,False,0.9877873683799483,True
32400,1.0,0.5269589249012817,0,0,0.7657567560341139,False,0.9765756756034114,True
34200,1.0,0.488798079709808,0,0,0.6016902860449991,False,0.9601690286044999,True
36000,1.0,0.7757423434327835,0,0,0.24431691837741487,False,0.9244316918377415,True
37800,1.0,0.2179797702783125,0,0,0.8791648399727223,False,0.9879164839972723,True
39600,1.0,0.8248615257254275,0,0,0.2526876177197819,False,0.9252687617719783,True
41400,1.0,0.0,0,0,1.0,False,1.0,True
43200,1.0,0.7275284886606256,0,0,0.25870147573983804,False,0.9258701475739838,True
45000,1.0,0.0,0,0,1.0,False,1.0,True
46800,1.0,0.0,0,0,1.0,False,1.0,True
48600,1.0,0.5575297471434572,0,0,0.29045979615982864,False,0.9290459796159829,True
50400,1.0,0.0,0,0,1.0,False,1.0,True
52200,1.0,0.736924006782875,0,0,0.32990966413124045,False,0.9329909664131241,True
54000,1.0,0.0,0,0,1.0,False,1.0,True
55800,1.0,0.7850737883151719,0,0,0.26685720091295606,False,0.9266857200912957,True
57600,1.0,0.0,0,0,1.0,False,1.0,True
59400,1.0,0.7765233015138747,0,0,0.41408158562808717,False,0.9414081585628087,True
61200,1.0,0.5961787078476265,0,0,0.3342921364692716,False,0.9334292136469272,True
63000,1.0,0.0,0,0,1.0,False,1.0,True
64800,1.0,0.20617675500824847,0,0,0.8782083848481267,False,0.9878208384848127,True
66600,1.0,0.8316880894749141,0,0,0.32046559612884773,False,0.9320465596128849,True
68400,1.0,0.7863775178826159,0,0,0.5945930087200619,False,0.9594593008720063,True
70200,1.0,0.0,0,0,1.0,False,1.0,True
72000,1.0,0.6477890547596024,0,0,0.5514994913970572,False,0.9551499491397057,True
73800,1.0,0.5962464093023244,0,0,0.3290489607206979,False,0.9329048960720698,True
75600,1.0,0.0,0,0,1.0,False,1.0,True
77400,1.0,0.0,0,0,1.0,False,1.0,True
79200,1.0,0.597897321724649,0,0,0.45127923979696405,False,0.9451279239796965,True
81000,1.0,0.0,0,0,1.0,False,1.0,True
82800,1.0,0.0,0,0,1.0,False,1.0,True
84600,1.0,0.7696397786785284,0,0,0.4558388971263122,False,0.9455838897126312,True
86400,1.0,0.0,0,0,1.0,False,1.0,True
