Time,Trial-0,Trial-1,Trial-2,Trial-3,Trial-4,Trial-5,Trial-6,Trial-7,Trial-8,Trial-9
1800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3600,0.9669143826278387,0.9673275577961524,0.9663531929353713,0.965278742262815,0.9652765343935137,0.9646511988683585,0.9647503684113266,0.9659486597432391,0.9664001486943549,0.9666181066967775
5400,0.9786732528379677,0.9744917454279947,0.96812457619425,0.9642601071548155,0.9646117966768627,0.9673502770787961,0.966398723403839,0.9647580744136179,0.9648474447410349,0.9649249905213922
7200,0.9650406320879777,0.9749819302925644,1.0,1.0,1.0,0.9790062448413108,0.9853277776313666,0.7488047733084737,0.5519625751177951,0.7390009223277587
9000,0.9885218986765058,0.9761449924764034,0.9396575275386704,0.941095715752256,0.9398432161738816,0.9409853848184289,0.9463769248702035,0.9320950190614017,0.9315022609776465,0.9370575560162424
10800,0.9373011458158359,0.9672541070828324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12600,1.0,1.0,1.0,1.0,1.0,0.9791980104198632,0.9671843729538443,1.0,0.9675912201206057,0.963128817198268
14400,1.0,0.9408579298156284,0.9637115430158916,0.947590709953215,0.9636922241415666,0.9311050645475818,1.0,0.9649990063519135,1.0,1.0
16200,1.0,1.0,1.0,1.0,1.0,1.0,0.9368192060171356,1.0,0.9456655576455054,0.9470157645957301
18000,0.9434775883550357,1.0,0.931741690257813,0.9403828010188754,0.9340002126687118,1.0,1.0,0.9300347515184615,1.0,1.0
19800,1.0,0.9373179918922284,1.0,1.0,1.0,0.942764632171064,0.9873776544882422,1.0,0.9708758334184451,0.9343389911906907
21600,0.9387970611558786,1.0,0.9729945091965522,0.9524968383960972,0.9582102005277064,0.9880630716192614,0.9387547047009498,0.9737672526456062,0.9564841579478316,1.0
23400,0.9871998999545282,0.9284766878239834,0.9351863159767771,0.9344703993355116,0.9392269808746158,0.9292601058631761,1.0,0.9337077341052837,0.9524095876395928,0.9326136921774161
25200,0.9242226282745697,1.0,0.9608681920411686,0.9694149008249654,0.9810132856848708,1.0,0.926091447810153,0.9660555423381217,0.9496957523118417,1.0
27000,0.9600215874378836,0.9261959837061988,0.9368416889152016,0.9326095303478084,0.930100137450491,0.9262006140836793,1.0,0.9358256596284373,0.9855764752774854,0.925447445615252
28800,0.9256377061558432,1.0,0.9879688451151518,0.9646360928047324,1.0,1.0,0.9275049546690023,1.0,0.9247430919804194,1.0
30600,0.9852220027274102,0.9304459488850982,0.9253150268416759,0.9244644310288194,0.9271355801120856,0.9297791491062953,1.0,0.9255825069840499,1.0,0.9340497127287145
32400,0.9370794309754785,0.9878199196878233,0.9879939164692924,0.9879361443092479,0.9843826984958279,0.986533238848811,0.9276327619985497,0.986520159245488,0.9304822145618439,0.9875372527132023
34200,0.9475855586848912,0.9247175227199491,0.9272724127499419,0.9333252418261047,0.9265843282858157,0.9249617364586057,0.9516217486322367,0.9285641960200496,0.9389041888030276,0.9238466073886424
36000,0.9524384711810583,0.9878132704854545,0.9851868346161888,0.9738228531500764,0.9877992173384649,0.9876619494180056,1.0,0.9878592783460927,1.0,0.9870343022904375
37800,0.9411494471843531,0.9262342517653056,0.925640681981633,0.9248299985144454,0.9285976466798832,0.9284222129225057,0.9241432987132592,0.9255758236969104,0.9238002535936094,0.9249450160380812
39600,0.9652477933108874,0.9673112922062769,1.0,0.9878695321084108,1.0,1.0,0.9877837919352987,1.0,0.984704365132525,0.9856896143509634
41400,0.9309889813428979,0.928613737253922,0.9270079604461402,0.92594504062634,0.9267400884764682,0.9277091270806472,0.9287687994624892,0.9264225121924308,0.9298669625707325,0.9287365156759299
43200,0.9876154361882237,0.9871362142836935,0.9873267504966814,0.9873554287316433,0.9869810210952163,0.9877246305759305,0.9873428480624322,1.0,0.988048235933536,0.98395967596758
45000,0.9284135576298256,0.93214429088845,0.9316767118142826,0.9291224295567869,0.9305763821665163,0.9293214313665745,0.9270416900057259,0.9328027022133147,0.9309705196256127,0.9294660036883868
46800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9861282790631819,1.0,1.0
48600,0.9283709959115983,0.9295469655441956,0.9313227436648501,0.9304911534353514,0.92807229081989,0.9292908238697184,0.9284303055293822,0.9258586726032997,0.9247101242463688,0.9289787110224828
50400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52200,0.9296279889469546,0.9282268984504738,0.9272471666047302,0.9289182727415254,0.9299665794975852,0.9296600057441559,0.929965521592149,0.9301228865241234,0.929969132918203,0.9272241527216432
54000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55800,0.9288908894856533,0.929265198299096,0.930938186993443,0.9281616744992319,0.9273154937982243,0.9274701602664839,0.9265259738547318,0.9263445924111973,0.9263084037581926,0.9288530641774203
57600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59400,0.9348659682376536,0.9330653013238823,0.930897314111479,0.9357702535848392,0.9430677839078606,0.9456229062869609,0.9505425940490366,0.9600382646683518,0.9739439903609068,0.9552156436493061
61200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9650541394813473,0.9468843546150261,0.9857034217025877
63000,0.9278269120899771,0.9268481821537111,0.9311532093974179,0.9300559802930423,0.9329276842598947,0.9345671324140818,0.9333465258153764,0.9865831161986542,1.0,0.9344093582020038
64800,1.0,1.0,1.0,1.0,1.0,1.0,0.987082146606759,0.9258101370740528,0.9286506149896532,1.0
66600,0.9532115098365715,0.9441083909684144,0.9319347725250083,0.9317320697056325,0.9274883883350381,0.9282948554575619,0.9301308376996745,1.0,1.0,0.9272457088745308
68400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753487781826463,0.9427327002517515,1.0
70200,0.9315330069378341,0.933651459175615,0.9582609594264989,0.9448107397883703,0.9852103252637752,0.9734428048447363,1.0,0.944141668224767,0.9879042269066953,0.9717362470399964
72000,1.0,1.0,0.9607430326351758,1.0,0.9310763827751308,0.9465279936307947,0.929878524916635,0.986468625424658,0.9267427461400344,0.9431113748853837
73800,0.9759849452904712,0.9482758729797409,0.952809699010403,0.9298196666682914,1.0,0.9879125752923168,1.0,0.9282726206677342,1.0,1.0
75600,0.9446210001562105,1.0,1.0,1.0,0.9872193144906414,0.9341073889592403,0.9472610684841928,1.0,1.0,0.9365890195564512
77400,1.0,0.9379726169485209,0.9473040772676815,1.0,0.9412545640604146,1.0,1.0,1.0,0.950996416453873,1.0
79200,0.9779349472732177,1.0,1.0,0.9530438055051529,1.0,1.0,0.9537322311949854,0.9516956382718712,1.0,1.0
81000,0.9531762442359214,1.0,0.9774791700199038,1.0,0.9878319430425699,1.0,1.0,1.0,0.9600732013939265,0.954489345594135
82800,0.8241485166847404,0.9534410224277884,0.965466921881272,0.9500322814208539,0.9450292275067349,0.9413109752893355,0.9475385654027108,0.9532201326524364,0.9857177504873132,0.9872037757676622
84600,0.9251531159062809,1.0,0.9830324299106595,1.0,1.0,1.0,1.0,1.0,0.9440940344857891,0.9365453991779716
86400,1.0,0.938084946960168,0.9605504669269407,0.9465224743275353,0.9665768524893847,0.9739572173958584,0.969955322340058,0.9503963337949174,1.0,1.0
