#{"t_start": 1744290801.2931924, "env_id": "ATM"}
r,l,t
10.692552,48,0.809361
21.342552,48,1.428274
21.312073,48,2.347052
21.262871,48,2.972007
20.779107,48,3.907699
21.168803,48,4.542624
21.411669,48,5.438523
20.313555,48,6.063265
21.224901,48,6.993151
21.340148,48,7.84292
21.468672,48,8.783799
21.998513,48,9.441075
21.770058,48,10.389799
21.609458,48,11.022646
21.680445,48,11.957649
21.073466,48,12.651394
21.033503,48,13.571388
21.405398,48,14.189485
21.83407,48,15.085829
21.665469,48,15.706447
21.898431,48,16.650181
21.174068,48,17.259387
21.766801,48,18.158723
21.842548,48,18.775928
21.451674,48,19.408044
20.56458,48,20.360244
20.491744,48,20.987967
21.681793,48,21.904816
21.378172,48,22.584393
20.704589,48,23.57004
21.722279,48,24.203425
21.751194,48,25.128964
21.523491,48,25.750867
20.908786,48,26.663938
21.616771,48,27.2808
21.746742,48,28.191442
21.870775,48,28.805523
20.994397,48,29.724431
21.988143,48,30.328861
21.766069,48,31.242082
21.673885,48,31.85575
21.984425,48,32.795246
21.896191,48,33.42996
21.899055,48,34.378175
21.39688,48,35.007927
21.98581,48,35.953258
21.777056,48,36.577064
21.783409,48,37.507712
21.854113,48,38.159659
21.60968,48,38.782952
21.739789,48,39.740706
22.035747,48,40.353431
21.586627,48,41.261515
21.990046,48,41.89463
21.857117,48,42.838017
21.235219,48,43.470567
21.487923,48,44.432001
21.731855,48,45.054727
21.831466,48,45.986367
21.380448,48,46.605259
22.02208,48,47.624629
20.876857,48,48.244622
20.99171,48,49.237918
21.5504,48,49.857044
21.849225,48,50.750155
20.911038,48,51.365789
21.684506,48,52.288768
21.370613,48,52.961224
21.582896,48,53.885931
21.433671,48,54.676665
21.261378,48,55.634316
21.901356,48,56.245865
21.386462,48,57.14677
21.582233,48,57.767771
21.493828,48,58.397009
21.581906,48,59.326563
20.907552,48,59.97811
21.792925,48,60.918373
21.534206,48,61.57403
21.43898,48,62.517591
21.142573,48,63.138697
20.987198,48,64.039557
21.843524,48,64.654735
21.893888,48,65.62064
21.691868,48,66.273802
22.033623,48,67.202696
21.388978,48,67.935364
20.924338,48,68.868248
21.430215,48,69.510382
21.382736,48,70.468181
21.207364,48,71.098728
21.748249,48,71.996229
21.592858,48,72.609032
21.460545,48,73.506229
20.658333,48,74.143791
21.721668,48,75.088837
21.286778,48,75.731263
21.36837,48,76.663577
21.437932,48,77.303261
21.537856,48,77.91774
21.009767,48,78.857983
21.657222,48,79.485132
21.649613,48,80.394602
21.383966,48,81.013459
21.543948,48,81.933053
21.432281,48,82.583255
21.265437,48,83.522512
21.526198,48,84.145294
21.243654,48,85.085991
21.40879,48,85.710025
21.240001,48,86.647446
21.614554,48,87.270046
21.578522,48,88.183409
21.371077,48,88.804552
21.307133,48,89.716966
21.621542,48,90.349085
21.051342,48,91.278043
21.658461,48,91.895798
21.154013,48,92.821267
20.486477,48,93.438355
21.309641,48,94.357925
21.289257,48,94.976623
21.620448,48,95.903181
21.291914,48,96.532418
21.026606,48,97.178691
21.59939,48,98.149744
21.700244,48,98.775986
21.232884,48,99.703171
20.943997,48,100.331219
21.335149,48,101.251578
21.732125,48,101.869699
20.841224,48,102.791917
21.753507,48,103.407474
20.775368,48,104.312944
20.984431,48,104.915421
21.810513,48,105.842069
21.24647,48,106.478453
21.874573,48,107.440752
21.496352,48,108.060164
20.954627,48,109.007146
21.230041,48,109.630243
21.176683,48,110.567192
21.943659,48,111.180464
21.440102,48,112.096932
21.088003,48,112.761311
21.656336,48,113.694827
21.731829,48,114.31209
20.819043,48,115.223911
21.716203,48,115.859885
21.807522,48,116.461883
21.724063,48,117.386205
21.531209,48,118.02932
21.74667,48,118.941194
21.857898,48,119.568319
21.868948,48,120.489305
21.318215,48,121.114901
21.171081,48,122.040761
21.678871,48,122.667927
21.80762,48,123.588245
21.660563,48,124.205663
21.496523,48,125.11017
21.720403,48,125.725702
21.635377,48,126.633251
21.363545,48,127.247298
22.011845,48,128.22774
21.771105,48,128.847988
21.036745,48,129.787099
21.13846,48,130.400519
21.449214,48,131.327329
21.291286,48,131.943985
20.765912,48,132.878079
21.001497,48,133.493121
21.895283,48,134.421129
21.391218,48,135.04688
21.532538,48,135.675565
21.467472,48,136.606487
21.556451,48,137.205348
21.715724,48,138.116558
21.571518,48,138.749995
21.533807,48,139.700987
21.790538,48,140.328594
21.492311,48,141.282914
21.317863,48,141.908039
19.038111,48,142.8807
21.654192,48,143.516816
21.47347,48,144.446409
21.953597,48,145.065674
20.922113,48,146.008969
21.583164,48,146.628185
20.904321,48,147.552771
21.473764,48,148.22484
21.652464,48,149.211577
21.082327,48,149.880442
21.000367,48,150.809737
21.536607,48,151.419941
21.70138,48,152.337336
21.513572,48,152.962488
21.970443,48,153.891609
20.91803,48,154.519349
21.05425,48,155.129562
21.497782,48,156.058036
21.616211,48,156.673276
21.670084,48,157.626179
21.480328,48,158.270587
21.035809,48,159.247807
20.835861,48,159.957445
21.444053,48,160.911011
20.852961,48,161.549079
21.027076,48,162.496716
21.154435,48,163.126831
21.304303,48,164.122824
21.025834,48,164.7657
21.683434,48,165.756489
21.571354,48,166.391154
21.352331,48,167.318638
21.407496,48,167.940835
21.350379,48,168.868191
21.209178,48,169.478827
21.806714,48,170.429276
21.694841,48,171.073884
21.118916,48,172.000889
19.687372,48,172.66805
20.272965,48,173.62291
20.719169,48,174.253661
21.52079,48,174.960098
21.168772,48,175.92286
20.501846,48,176.564806
21.506482,48,177.584473
21.400093,48,178.253304
21.575611,48,179.255648
21.047613,48,179.881108
21.445793,48,180.823939
21.014738,48,181.472589
21.548236,48,182.401137
21.755604,48,183.027529
20.831449,48,183.955665
21.188625,48,184.582278
21.671223,48,185.515621
20.560336,48,186.161213
21.589712,48,187.089221
21.411451,48,187.743029
21.246919,48,188.661523
21.308386,48,189.294868
21.16351,48,190.204612
21.809099,48,190.8296
20.824105,48,191.795948
