#{"t_start": 1744290801.3992577, "env_id": "ATM"}
r,l,t
16.687006,48,0.704181
20.821491,48,1.321658
21.515219,48,2.241086
21.385338,48,2.865814
20.786377,48,3.801612
21.688948,48,4.437108
20.816407,48,5.332273
21.18937,48,5.957441
21.648028,48,6.886784
20.95155,48,7.736915
21.047717,48,8.677551
20.796858,48,9.334308
21.667382,48,10.283669
21.686656,48,10.916818
21.316251,48,11.851053
21.512967,48,12.546825
21.658004,48,13.466404
21.403005,48,14.083055
20.865777,48,14.979471
21.834615,48,15.601163
21.183755,48,16.543479
21.415692,48,17.153372
20.054229,48,18.052044
21.737817,48,18.668798
21.667509,48,19.30162
20.386241,48,20.253147
20.819197,48,20.882205
21.9084,48,21.798575
20.885567,48,22.47865
21.781425,48,23.464784
21.431089,48,24.097381
21.594285,48,25.022383
21.447094,48,25.645011
21.831733,48,26.55769
21.585216,48,27.174722
21.954449,48,28.08503
21.68275,48,28.696311
21.718954,48,29.618488
21.422719,48,30.223045
20.83134,48,31.134819
21.585958,48,31.750231
21.751973,48,32.688521
21.441541,48,33.324584
21.849486,48,34.273304
20.782391,48,34.903123
21.947446,48,35.849028
21.740313,48,36.471851
21.872138,48,37.401206
21.981555,48,38.05301
21.75628,48,38.677586
21.918449,48,39.634899
21.88963,48,40.247118
21.73362,48,41.155521
21.800528,48,41.788522
21.247699,48,42.730681
21.670135,48,43.364953
21.7208,48,44.325563
22.009692,48,44.949215
21.473437,48,45.880262
21.844136,48,46.499931
21.556848,48,47.517601
21.890701,48,48.137726
21.493775,48,49.131991
21.939256,48,49.752252
21.753247,48,50.644098
21.92136,48,51.258863
21.943946,48,52.182334
21.91644,48,52.855089
21.417072,48,53.779086
21.925691,48,54.572213
21.519833,48,55.527965
21.36969,48,56.138148
21.74793,48,57.040111
21.710023,48,57.661192
21.795508,48,58.291247
21.708322,48,59.221658
21.726437,48,59.87115
21.534313,48,60.810326
21.661356,48,61.467624
21.804909,48,62.412035
21.625386,48,63.030799
21.750876,48,63.934124
20.961647,48,64.549826
21.883608,48,65.51566
21.985307,48,66.167719
22.014426,48,67.095056
21.769409,48,67.830521
20.966893,48,68.760925
21.564888,48,69.404256
21.378178,48,70.361737
21.763146,48,70.992227
21.80753,48,71.888777
21.044878,48,72.502343
21.779739,48,73.40076
22.005184,48,74.038359
21.842907,48,74.982888
21.577851,48,75.62415
21.612167,48,76.556149
21.364414,48,77.19667
21.148683,48,77.810938
21.865901,48,78.751529
21.609547,48,79.377145
21.513322,48,80.289492
21.201193,48,80.907756
21.686814,48,81.826969
22.031023,48,82.476943
21.643935,48,83.415654
21.408059,48,84.039831
21.414194,48,84.979397
20.405248,48,85.604472
20.180424,48,86.542291
21.131362,48,87.16403
21.698921,48,88.076244
21.605098,48,88.699614
21.315735,48,89.611029
21.308321,48,90.242202
21.776521,48,91.171181
21.058584,48,91.789786
21.124971,48,92.71522
21.662213,48,93.332369
20.562293,48,94.250406
20.928044,48,94.871546
21.289112,48,95.799022
20.302398,48,96.430101
20.660834,48,97.071693
21.260444,48,98.043866
21.570303,48,98.670806
20.982124,48,99.596552
21.691428,48,100.224791
21.491865,48,101.145016
21.015062,48,101.764458
21.210007,48,102.684742
21.511393,48,103.300915
19.957866,48,104.207192
21.508138,48,104.808692
21.708203,48,105.736508
21.663761,48,106.371469
21.068349,48,107.334771
21.829391,48,107.953106
21.205073,48,108.900805
20.438301,48,109.525084
21.527608,48,110.462291
20.520413,48,111.076977
21.140499,48,111.991598
21.319573,48,112.655919
21.238503,48,113.589341
21.437659,48,114.206743
20.659279,48,115.11807
21.30867,48,115.754136
21.302505,48,116.356196
21.449471,48,117.281804
21.124105,48,117.924397
20.99088,48,118.834865
21.28152,48,119.462801
21.237396,48,120.386248
21.51082,48,121.008566
21.352503,48,121.933221
21.110397,48,122.563998
21.255828,48,123.481981
21.365599,48,124.100503
21.009326,48,125.006767
21.464139,48,125.620622
21.039675,48,126.52795
20.63823,48,127.141855
21.294289,48,128.121386
21.279206,48,128.742082
20.94995,48,129.682667
21.38441,48,130.293974
