train/ent_coef,train/critic_loss,time/time_elapsed,rollout/ep_len_mean,time/fps,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/ep_b3_mean,eval/ep_nodes_below_zero,eval/ep_b1_mean,eval/ep_b3_std,eval/ep_timesteps_below_zero,eval/ep_b1_std,eval/ep_b2_mean,eval/ep_nodes_above_threshold,eval/ep_b2_std,eval/ep_pressure_obj_mean,eval/ep_pump_price_obj_std,eval/ep_nodes_below_threshold,eval/ep_pump_price_obj_mean,eval/ep_pressure_obj_std
0.009999999776482582,0.028292888775467873,0,48.0,655,35,-0.4512068033218384,4,384,0.003,15.022139125,,,,,,,,,,,,,,
,,0,48.0,646,,,8,384,,15.022139125,,,,,,,,,,,,,,
0.009999999776482582,0.013758635148406029,1,48.0,631,83,-0.6147624254226685,12,768,0.003,16.767598375,,,,,,,,,,,,,,
,,1,48.0,627,,,16,768,,16.767598375,,,,,,,,,,,,,,
0.009999999776482582,0.009088755585253239,2,48.0,549,131,-0.678188681602478,20,1152,0.003,18.350694208333334,0.2972313035160562,0.0,0.9861750872422925,0.31830189186774666,0,0.017410332510012595,0.522039133491727,0.0,0.3917343954119901,1.0,0.17555023003435133,0.0,0.43431301984073545,0.0
,,2,48.0,544,,,24,1152,,18.350694208333334,,,,,,,,,,,,,,
0.009999999776482582,0.01862487569451332,2,48.0,561,179,-0.6416172981262207,28,1536,0.003,18.88462903125,,,,,,,,,,,,,,
,,2,48.0,559,,,32,1536,,18.88462903125,,,,,,,,,,,,,,
0.009999999776482582,0.01646396517753601,3,48.0,517,227,-0.8498982787132263,36,1920,0.003,18.888062575,0.34656986201475015,0.01020408163265306,0.5617910120823633,0.33563397651858606,2,0.45735296924048363,0.8272694700215951,0.00510204081632653,0.1303997864861118,0.8903508771929824,0.24385625226684352,0.09693877551020408,0.5850759060554427,0.23205522979085683
,,3,48.0,514,,,40,1920,,18.888062575,,,,,,,,,,,,,,
0.009999999776482582,0.01209675520658493,4,48.0,530,275,-0.9495412111282349,44,2304,0.003,19.222174895833334,,,,,,,,,,,,,,
,,4,48.0,529,,,48,2304,,19.222174895833334,,,,,,,,,,,,,,
0.009999999776482582,0.01899009943008423,5,48.0,507,323,-1.0388498306274414,52,2688,0.003,19.475426464285714,0.7093443502838165,0.0,0.5395580118671442,0.21895180622771146,0,0.350418504286143,0.8983797331843248,0.0,0.07480247511067667,1.0,0.11545823359841213,0.0,0.5849453567324828,0.0
,,5,48.0,505,,,56,2688,,19.475426464285714,,,,,,,,,,,,,,
