#{"t_start": 1744206624.6424897, "env_id": "ATM"}
r,l,t
17.014283,48,0.789953
20.206268,48,1.419742
21.252899,48,2.321785
20.031758,48,2.967181
21.801076,48,3.975353
21.606678,48,4.621875
20.657062,48,5.635536
20.557834,48,6.707754
20.954163,48,7.648628
21.522752,48,8.286281
20.931872,48,9.258636
21.688439,48,9.90259
21.623174,48,10.839789
21.385663,48,11.469883
21.794803,48,12.435385
21.65015,48,13.064367
21.380653,48,14.021716
21.611271,48,14.697055
21.447742,48,15.626866
21.711744,48,16.258629
21.604467,48,17.239768
21.49293,48,17.855705
21.21387,48,18.767644
21.712176,48,19.401378
21.81944,48,20.023033
21.498254,48,21.4416
21.631117,48,22.05657
21.885368,48,23.022024
21.563354,48,23.651604
21.698558,48,24.595838
21.366444,48,25.294772
21.832247,48,26.23388
21.083623,48,26.863969
21.298618,48,27.802881
21.242147,48,28.436213
21.492085,48,29.374981
21.289093,48,30.038775
18.850204,48,30.984443
21.005035,48,31.62044
21.66538,48,32.559017
21.550391,48,33.183706
21.352675,48,34.149272
21.681244,48,34.796674
21.676881,48,36.225632
20.918562,48,36.890229
21.42852,48,37.813762
21.589839,48,38.435035
20.692982,48,39.378965
21.574713,48,40.015584
21.69137,48,40.683015
21.88649,48,41.638297
21.82925,48,42.251279
21.614659,48,43.186521
21.113425,48,43.822341
21.36283,48,44.750414
21.480207,48,45.40978
21.845265,48,46.379896
21.787891,48,47.015414
21.680374,48,47.9341
21.458574,48,48.56711
21.576122,48,49.506655
21.682229,48,50.128271
21.676233,48,51.444104
21.28805,48,52.075325
21.735246,48,53.009181
21.617841,48,53.64591
21.637825,48,54.573715
21.750491,48,55.180824
21.579549,48,56.138359
21.672841,48,56.819182
21.338156,48,57.737838
21.426116,48,58.369925
20.961435,48,59.311873
21.117553,48,59.960977
21.352648,48,60.587873
21.688526,48,61.551046
21.674243,48,62.189229
21.53005,48,63.114735
21.807605,48,63.744697
21.718329,48,64.687089
21.835697,48,65.322246
21.812679,48,66.564353
21.467858,48,67.215593
21.681082,48,68.192391
21.076485,48,68.843062
21.609427,48,69.782003
21.690385,48,70.407072
21.606646,48,71.382132
21.800025,48,72.015078
21.515399,48,72.965957
21.543706,48,73.586558
21.261976,48,74.519649
21.768837,48,75.141087
21.829185,48,76.073867
20.992102,48,76.735878
21.715539,48,77.684278
21.047675,48,78.333781
21.564907,48,79.283883
21.425438,48,79.919238
21.716163,48,80.545221
21.776091,48,81.809167
21.478454,48,82.443248
20.477336,48,83.38575
21.672743,48,84.001099
21.638997,48,84.949181
21.021087,48,85.58756
21.879606,48,86.557078
21.946216,48,87.193824
20.607607,48,88.16086
21.756548,48,88.81927
21.294901,48,89.750122
21.768147,48,90.372737
21.570436,48,91.315301
21.904081,48,91.961249
21.420893,48,92.90308
21.796421,48,93.531685
21.531022,48,94.496263
21.64226,48,95.1163
21.614787,48,96.338734
21.781387,48,96.998859
21.963895,48,97.958646
21.281354,48,98.595241
21.816664,48,99.554386
21.822869,48,100.194886
21.55302,48,100.864849
21.818227,48,101.828591
21.829655,48,102.477959
21.288224,48,103.403117
21.579562,48,104.039121
21.758568,48,104.971257
21.393131,48,105.613019
21.466585,48,106.559626
21.810916,48,107.241394
20.806886,48,108.178379
21.537041,48,108.809965
21.659883,48,109.78226
21.272163,48,110.406943
21.758186,48,111.612974
21.922824,48,112.259628
21.837187,48,113.23725
21.877201,48,113.868787
21.375018,48,114.811559
21.657531,48,115.442014
21.731783,48,116.396978
21.520366,48,117.022663
20.842895,48,118.013555
21.549014,48,118.640194
21.788565,48,119.610804
21.733713,48,120.287308
21.957983,48,120.911995
21.333567,48,121.891699
21.63222,48,122.502697
21.39688,48,123.481033
21.522369,48,124.110578
21.628533,48,125.056736
21.077115,48,125.693778
21.837144,48,127.024879
21.9888,48,127.674453
21.858739,48,128.649879
21.626499,48,129.286252
21.645203,48,130.241442
21.946588,48,130.921321
21.651319,48,131.863679
21.762185,48,132.498872
20.955681,48,133.488931
21.037488,48,134.122074
21.620896,48,135.076475
21.778564,48,135.693933
20.868028,48,136.640436
21.386041,48,137.287404
20.799951,48,138.223454
21.672447,48,138.850854
21.60534,48,139.797062
21.93672,48,140.420907
21.437967,48,141.54762
21.765071,48,142.518382
22.029826,48,143.148515
21.497973,48,144.114274
21.358821,48,144.731811
21.544369,48,145.675293
20.580268,48,146.297925
21.601573,48,147.247248
21.691118,48,147.863013
20.506831,48,148.825226
21.366302,48,149.474435
21.437079,48,150.401227
21.386088,48,151.022494
21.791914,48,152.022713
21.94072,48,152.661372
21.875634,48,153.629644
21.926219,48,154.249591
21.461061,48,155.195534
21.841091,48,156.220973
21.818593,48,157.192934
21.741785,48,157.814288
21.4354,48,158.765111
21.859023,48,159.40128
21.497335,48,160.351666
21.805143,48,160.9939
21.404465,48,161.620958
21.545973,48,162.617668
21.83962,48,163.245265
21.486576,48,164.214275
21.825656,48,164.835603
21.614981,48,165.788049
21.690749,48,166.42375
21.786572,48,167.354788
21.681702,48,167.97654
21.750659,48,168.944621
21.490046,48,169.585418
21.716306,48,170.556336
21.497056,48,171.606451
21.777976,48,172.544945
21.270177,48,173.213583
21.408276,48,174.18781
21.663863,48,174.82719
20.925481,48,175.806213
21.726177,48,176.454298
21.635444,48,177.415205
20.538152,48,178.053979
21.442191,48,178.996116
21.5869,48,179.651562
21.256145,48,180.59927
21.372983,48,181.227706
21.737616,48,181.901127
21.694981,48,182.840622
21.684069,48,183.510545
21.617013,48,184.509677
21.650919,48,185.14277
21.786426,48,186.490456
21.562903,48,187.134704
21.475342,48,188.252337
21.568234,48,188.906569
21.823883,48,189.889428
21.717147,48,190.573231
21.793299,48,191.645316
21.521505,48,192.340397
21.253294,48,193.313099
