#{"t_start": 1744206624.7070632, "env_id": "ATM"}
r,l,t
13.628986,48,0.725473
19.306714,48,1.355329
20.522709,48,2.256246
19.073447,48,2.903525
21.520931,48,3.908927
19.493966,48,4.561544
20.736959,48,5.569179
21.301482,48,6.642624
19.465562,48,7.584191
21.263024,48,8.222444
21.655741,48,9.195033
21.422706,48,9.83819
21.471761,48,10.775208
20.915966,48,11.407168
21.475417,48,12.37028
21.335536,48,12.999941
21.288983,48,13.956801
21.831125,48,14.6322
21.818763,48,15.562828
21.902044,48,16.193384
21.448831,48,17.175298
21.571725,48,17.790931
21.352403,48,18.703069
21.59254,48,19.334091
21.559053,48,19.959528
21.365734,48,21.378317
20.942601,48,21.992434
21.91334,48,22.956492
21.087313,48,23.585877
21.379352,48,24.531391
21.255855,48,25.230576
21.038899,48,26.168971
21.858908,48,26.799946
20.964043,48,27.738271
21.815326,48,28.371233
21.624949,48,29.310455
20.532108,48,29.974174
21.636973,48,30.919593
21.669495,48,31.555806
21.775747,48,32.495238
21.660974,48,33.118356
21.550513,48,34.08549
21.205493,48,34.730455
21.454571,48,36.16735
21.260879,48,36.824246
21.243641,48,37.749414
21.584738,48,38.37184
20.471464,48,39.313622
21.723151,48,39.954437
20.946217,48,40.618647
20.192667,48,41.572982
21.568156,48,42.187137
21.765098,48,43.1194
21.990418,48,43.757677
20.66208,48,44.685857
21.377658,48,45.345534
21.169649,48,46.313948
21.684769,48,46.950407
21.523252,48,47.870084
21.36206,48,48.502587
21.42996,48,49.447096
21.861246,48,50.062483
21.314266,48,51.379684
21.74405,48,52.010487
21.368048,48,52.944677
21.370364,48,53.583819
21.6837,48,54.509003
21.397817,48,55.116487
21.28331,48,56.073834
21.780559,48,56.754417
21.338607,48,57.672579
21.703594,48,58.305741
20.808314,48,59.246321
21.423054,48,59.896725
21.774651,48,60.522207
21.587959,48,61.486655
21.382835,48,62.125874
21.108951,48,63.050682
21.109326,48,63.679954
20.626932,48,64.622091
21.058462,48,65.258731
21.221952,48,66.499068
21.603751,48,67.150992
21.198833,48,68.127854
21.42503,48,68.777389
20.518948,48,69.71736
21.759795,48,70.341386
21.762983,48,71.317516
21.42667,48,71.951337
21.556555,48,72.900533
20.668965,48,73.522921
20.920855,48,74.454979
21.220058,48,75.076321
21.47389,48,76.009049
20.712255,48,76.670363
21.221156,48,77.624629
21.584794,48,78.269338
21.600216,48,79.217809
21.479368,48,79.854211
21.264346,48,80.482099
20.563027,48,81.744884
21.007182,48,82.378901
20.943283,48,83.321112
20.995102,48,83.936792
21.528007,48,84.88459
20.508636,48,85.524042
21.111469,48,86.492193
21.146256,48,87.13044
20.974642,48,88.096618
21.343807,48,88.755421
20.814907,48,89.686668
21.220589,48,90.30818
21.395131,48,91.250998
21.62624,48,91.895648
21.566858,48,92.838099
20.97334,48,93.466795
21.568495,48,94.432637
21.690621,48,95.050508
21.49777,48,96.273093
21.770787,48,96.932691
21.088211,48,97.894412
21.076479,48,98.531358
21.025811,48,99.489871
21.091555,48,100.130132
19.670694,48,100.801498
21.04342,48,101.762571
20.714499,48,102.413166
20.565783,48,103.338205
21.468328,48,103.975219
20.12198,48,104.906568
20.961782,48,105.549924
21.146929,48,106.495446
20.975439,48,107.176239
21.163819,48,108.113559
20.015318,48,108.744724
20.4017,48,109.717692
21.382071,48,110.340452
21.245668,48,111.547232
19.982792,48,112.194534
20.646126,48,113.172735
21.140398,48,113.803715
19.122696,48,114.747813
21.462956,48,115.37647
20.996009,48,116.331965
20.693351,48,116.958318
20.945606,48,117.948819
21.233072,48,118.575777
21.333883,48,119.543481
21.314471,48,120.222461
20.21038,48,120.847729
20.55208,48,121.826818
21.51283,48,122.438322
21.689192,48,123.416656
21.530463,48,124.045571
21.237503,48,124.991549
20.899947,48,125.628516
21.197659,48,126.960125
20.683528,48,127.609637
20.986879,48,128.585358
20.72804,48,129.221134
19.253933,48,130.177056
20.829132,48,130.856838
21.158222,48,131.798594
21.490058,48,132.434252
21.513569,48,133.424566
21.25131,48,134.057284
20.942581,48,135.011369
20.334288,48,135.628806
20.727894,48,136.575524
21.065136,48,137.222336
20.396182,48,138.157871
19.75332,48,138.784938
21.243191,48,139.73251
21.62386,48,140.355857
20.973335,48,141.483057
20.83921,48,142.453137
20.698868,48,143.081556
21.428998,48,144.050002
21.790964,48,144.667764
20.251141,48,145.609883
21.224048,48,146.233149
21.011557,48,147.182868
21.034533,48,147.798825
21.107505,48,148.760601
20.431776,48,149.409958
21.443056,48,150.335714
20.92556,48,150.958687
21.373393,48,151.957728
21.166275,48,152.596765
21.19466,48,153.565004
21.09675,48,154.18446
20.781957,48,155.130944
21.151287,48,156.155795
20.447311,48,157.12844
21.645545,48,157.749843
21.492825,48,158.700569
21.587172,48,159.336853
21.04877,48,160.286702
21.143609,48,160.929012
20.818526,48,161.556251
21.161107,48,162.552833
21.457084,48,163.179829
20.718844,48,164.149552
21.556882,48,164.770288
20.968523,48,165.723992
19.496825,48,166.358779
21.500224,48,167.291197
21.370027,48,167.913078
21.6677,48,168.880419
20.220853,48,169.521656
21.638228,48,170.492069
20.676839,48,171.541789
20.206129,48,172.480447
21.271607,48,173.149572
21.301527,48,174.123003
21.351134,48,174.762468
20.550408,48,175.74134
21.268887,48,176.389886
21.11487,48,177.350343
20.565352,48,177.990467
21.519538,48,178.931397
20.95386,48,179.586302
20.279814,48,180.535356
21.461081,48,181.162557
21.511869,48,181.836587
20.208219,48,182.775544
20.817796,48,183.445017
20.933276,48,184.443153
21.130516,48,185.078027
21.407532,48,186.426461
21.44345,48,187.07013
20.756601,48,188.187864
21.062673,48,188.842911
21.153976,48,189.826006
21.06593,48,190.508763
21.578999,48,191.579916
19.725053,48,192.276284
21.12144,48,193.249151
21.45935,48,193.885921
20.71399,48,194.892026
21.117369,48,195.513946
19.782039,48,196.482945
21.161226,48,197.210664
21.561724,48,198.259801
20.903761,48,198.989814
21.247991,48,200.011473
21.079155,48,200.65698
21.333005,48,202.296424
20.477611,48,203.157506
21.52211,48,203.919408
21.318191,48,205.167935
20.35967,48,205.839663
20.545603,48,206.811244
20.586141,48,207.721581
21.228147,48,208.863202
20.51282,48,209.557497
21.275475,48,210.71367
21.397408,48,211.350117
21.519995,48,212.405482
21.527445,48,213.077125
