Time,pressure_obj,tank_obj,pump_efficiency_obj,smoothness_obj,pump_price_obj,hydraulically_unstable,reward,centered
1800,1.0,0.0,0,0,1.0,False,1.0,True
3600,1.0,0.0,0,0,1.0,False,1.0,True
5400,1.0,0.5868288265931609,0,0,0.6047359167968758,False,0.9604735916796876,True
7200,1.0,0.668199344621303,0,0,0.6305319477041935,False,0.9630531947704194,True
9000,1.0,0.6649448138625488,0,0,0.7810517594413168,False,0.9781051759441317,True
10800,1.0,0.0,0,0,1.0,False,1.0,True
12600,1.0,0.0,0,0,1.0,False,1.0,True
14400,1.0,0.7772333283065351,0,0,0.6651730318613187,False,0.9665173031861319,True
16200,1.0,0.758434052891086,0,0,0.6044142575367928,False,0.9604414257536793,True
18000,1.0,0.6057932601231042,0,0,0.6627002153772641,False,0.9662700215377265,True
19800,1.0,0.6635569513790027,0,0,0.7342490174863554,False,0.9734249017486356,True
21600,1.0,0.42030788090371113,0,0,0.8240347396172568,False,0.9824034739617257,True
23400,1.0,0.6221799817634717,0,0,0.6277585792278051,False,0.9627758579227805,True
25200,1.0,0.8632288105229728,0,0,0.2690556767332236,False,0.9269055676733224,True
27000,1.0,0.6832297530251201,0,0,0.31584470108254825,False,0.9315844701082548,True
28800,1.0,0.518890022993373,0,0,0.6309579877764955,False,0.9630957987776496,True
30600,1.0,0.6317279798754888,0,0,0.7087072325295305,False,0.9708707232529531,True
32400,1.0,0.8409758419040336,0,0,0.3963174643849944,False,0.9396317464384994,True
34200,1.0,0.7497509967018032,0,0,0.2949445967479415,False,0.9294944596747942,True
36000,1.0,0.9054405998313343,0,0,0.29671989626616335,False,0.9296719896266163,True
37800,1.0,0.660569100948928,0,0,0.6437839505685019,False,0.9643783950568502,True
39600,1.0,0.7915997546817444,0,0,0.5015139806949243,False,0.9501513980694924,True
41400,1.0,0.7425038140557825,0,0,0.5090347112670988,False,0.9509034711267099,True
43200,1.0,0.5203790281070764,0,0,0.6599847741045177,False,0.9659984774104518,True
45000,1.0,0.5886115925318747,0,0,0.6565702415651058,False,0.9656570241565106,True
46800,1.0,0.6374171650675249,0,0,0.3895588470479828,False,0.9389558847047983,True
48600,1.0,0.8278661398636833,0,0,0.3590121723239784,False,0.9359012172323978,True
50400,1.0,0.6713285672405949,0,0,0.6605362051567554,False,0.9660536205156756,True
52200,1.0,0.6869927344090353,0,0,0.6411874456855311,False,0.9641187445685532,True
54000,1.0,0.5632786742075347,0,0,0.6945540113703526,False,0.9694554011370353,True
55800,1.0,0.4846064178837096,0,0,0.7759330743130025,False,0.9775933074313002,True
57600,1.0,0.5473217684317419,0,0,0.7048747160575024,False,0.9704874716057502,True
59400,1.0,0.5900206348126875,0,0,0.6726276547121035,False,0.9672627654712104,True
61200,1.0,0.41621017841677493,0,0,0.7536579189346392,False,0.975365791893464,True
63000,1.0,0.48285181611179234,0,0,0.7511461827471082,False,0.9751146182747108,True
64800,1.0,0.48876343112945336,0,0,0.7126013433880214,False,0.9712601343388022,True
66600,1.0,0.0535652180292223,0,0,0.8565475936613973,False,0.9856547593661398,True
68400,1.0,0.0,0,0,1.0,False,1.0,True
70200,1.0,0.6821473825508034,0,0,0.6714647824680156,False,0.9671464782468016,True
72000,1.0,0.6419907341747989,0,0,0.412626546040047,False,0.9412626546040047,True
73800,1.0,0.6867919078366954,0,0,0.5033847574089749,False,0.9503384757408975,True
75600,1.0,0.0,0,0,1.0,False,1.0,True
77400,1.0,0.8583307136069814,0,0,0.7402480268016436,False,0.9740248026801643,True
79200,1.0,0.95204154371929,0,0,0.5788761359220258,False,0.9578876135922026,True
81000,1.0,0.7835603847723122,0,0,0.5878933019187957,False,0.9587893301918796,True
82800,1.0,0.5838668805117394,0,0,0.5744048757178324,False,0.9574404875717832,True
84600,1.0,1.0,0,0,0.6397089026599196,False,0.963970890265992,True
86400,1.0,0.7045672134541341,0,0,0.5813361884182808,False,0.9581336188418281,True
