Time,pressure_obj,tank_obj,pump_efficiency_obj,smoothness_obj,pump_price_obj,hydraulically_unstable,reward,centered
1800,1.0,0.4942715396593893,0,0,0.8399944109926902,False,0.9839994410992691,True
3600,1.0,0.0,0,0,1.0,False,1.0,True
5400,1.0,0.7381232064637459,0,0,0.3383479636918444,False,0.9338347963691844,True
7200,1.0,0.5516296810310815,0,0,0.7667639604949332,False,0.9766763960494933,True
9000,1.0,0.5501463005892008,0,0,0.8201333882670538,False,0.9820133388267054,True
10800,1.0,0.0,0,0,1.0,False,1.0,True
12600,1.0,0.6709424121600099,0,0,0.32202008614449473,False,0.9322020086144495,True
14400,1.0,0.0,0,0,1.0,False,1.0,True
16200,1.0,0.6295916197197301,0,0,0.809870560280939,False,0.9809870560280939,True
18000,1.0,0.6521219473220721,0,0,0.31873567466427133,False,0.9318735674664271,True
19800,1.0,0.0,0,0,1.0,False,1.0,True
21600,1.0,0.3053639502098603,0,0,0.8245487006916714,False,0.9824548700691672,True
23400,1.0,0.7093019299838245,0,0,0.2831329591032331,False,0.9283132959103233,True
25200,1.0,0.32250428587600827,0,0,0.8728137782529708,False,0.9872813778252971,True
27000,1.0,0.49159085855416956,0,0,0.8327723612450056,False,0.9832772361245006,True
28800,1.0,0.6363712244562604,0,0,0.35260741903706105,False,0.9352607419037061,True
30600,1.0,0.3446085783865096,0,0,0.8393811718830757,False,0.9839381171883076,True
32400,1.0,0.5934766596184804,0,0,0.6493373445255681,False,0.9649337344525568,True
34200,1.0,0.6009589236088808,0,0,0.2520785863867224,False,0.9252078586386723,True
36000,0.9473684210526315,0.9766952514260472,0,0,0.22491629695471393,False,0.8751232086428398,True
37800,1.0,0.7634646913318199,0,0,0.2752225218040394,False,0.927522252180404,True
39600,1.0,0.9021836906548095,0,0,0.49793435015764775,False,0.9497934350157649,True
41400,1.0,0.900530876359337,0,0,0.3381368419261125,False,0.9338136841926112,True
43200,1.0,0.645987317820559,0,0,0.4586588900448899,False,0.945865889004489,True
45000,1.0,0.0,0,0,1.0,False,1.0,True
46800,1.0,0.627963088563721,0,0,0.6055415503564516,False,0.9605541550356452,True
48600,1.0,0.0,0,0,1.0,False,1.0,True
50400,1.0,0.7502366002870854,0,0,0.28763524153884834,False,0.9287635241538849,True
52200,1.0,0.0,0,0,1.0,False,1.0,True
54000,1.0,0.38195085502023823,0,0,0.7077412862569454,False,0.9707741286256946,True
55800,1.0,0.6089925142727147,0,0,0.33357544245186344,False,0.9333575442451864,True
57600,1.0,0.0,0,0,1.0,False,1.0,True
59400,1.0,0.6464683147470836,0,0,0.360006682946715,False,0.9360006682946715,True
61200,1.0,0.0,0,0,1.0,False,1.0,True
63000,1.0,0.0,0,0,1.0,False,1.0,True
64800,1.0,0.7488309391660397,0,0,0.2825434918574409,False,0.9282543491857441,True
66600,1.0,0.0,0,0,1.0,False,1.0,True
68400,1.0,0.7117471559333247,0,0,0.6310441735705554,False,0.9631044173570555,True
70200,1.0,0.7216123098645979,0,0,0.6750254412805736,False,0.9675025441280574,True
72000,1.0,0.0,0,0,1.0,False,1.0,True
73800,1.0,0.6899416859182903,0,0,0.4591369621519389,False,0.9459136962151939,True
75600,1.0,0.0,0,0,1.0,False,1.0,True
77400,1.0,0.6355393511582673,0,0,0.8013060550613191,False,0.980130605506132,True
79200,1.0,0.7023319486142385,0,0,0.43713959382084455,False,0.9437139593820845,True
81000,1.0,-0.6348778319933738,0,0,0.5194710566913252,True,0.9519471056691325,True
82800,1.0,0.6632880577786964,0,0,0.33771368202898644,False,0.9337713682028986,True
84600,1.0,-0.039416183237318395,0,0,0.8048775559777033,True,0.9804877555977703,True
86400,1.0,0.0,0,0,1.0,False,1.0,True
