#{"t_start": 1744206197.2442002, "env_id": "ATM"}
r,l,t
12.689258,48,0.689511
20.66269,48,1.326303
21.509579,48,2.221208
20.472087,48,2.844961
20.437739,48,3.823699
19.028101,48,4.457119
21.413469,48,5.403449
21.523338,48,6.028497
21.649052,48,6.946023
21.428781,48,7.571178
21.758756,48,8.529731
21.223907,48,9.206801
20.863928,48,10.183211
19.933083,48,10.809049
20.279188,48,11.751665
21.336017,48,12.397133
21.247163,48,13.650414
21.945585,48,14.311817
20.845419,48,15.266517
22.054181,48,15.914909
20.895314,48,16.909362
21.15209,48,17.542357
21.886834,48,18.490381
20.696169,48,19.157625
21.860997,48,19.828883
21.161483,48,20.788032
21.722511,48,21.411545
21.213982,48,22.348027
21.81654,48,22.9871
21.915642,48,23.916188
21.619092,48,24.579507
21.643712,48,25.498988
21.958578,48,26.112044
20.092224,48,27.024998
21.225983,48,27.668571
21.821009,48,29.038789
21.257412,48,29.692369
21.898938,48,30.643237
21.424012,48,31.25665
21.580005,48,32.179095
21.625411,48,32.787671
21.670566,48,33.748454
21.845518,48,34.381139
20.468608,48,35.309335
21.290425,48,35.928322
21.268182,48,36.856527
21.770226,48,37.488436
21.803673,48,38.421664
21.610808,48,39.031269
21.406408,48,39.672661
21.907774,48,40.637299
21.040759,48,41.291139
21.953152,48,42.221594
21.561412,48,42.967979
21.749667,48,44.179693
21.798581,48,44.815533
21.263513,48,45.749083
21.719132,48,46.395455
21.823186,48,47.327467
21.73637,48,47.949654
21.776567,48,48.876937
21.761749,48,49.519334
20.874279,48,50.47442
21.384113,48,51.097476
21.387632,48,52.063389
21.010516,48,52.697883
21.612549,48,53.621818
21.644719,48,54.241777
21.909837,48,55.170184
21.468141,48,55.789297
21.930767,48,56.731883
21.052167,48,57.354318
20.970826,48,58.660282
21.552603,48,59.29291
21.849655,48,59.916234
21.742628,48,60.857617
21.753424,48,61.464333
21.618777,48,62.43151
21.951701,48,63.057094
21.905247,48,63.997393
21.8654,48,64.630498
21.891242,48,65.579118
21.947492,48,66.198004
21.502611,48,67.170101
21.785991,48,67.800093
21.841006,48,68.722867
22.023492,48,69.349095
21.774854,48,70.279786
21.855728,48,70.93146
21.844124,48,71.850752
21.883493,48,72.501342
21.847913,48,73.80501
21.633347,48,74.43375
21.485388,48,75.377875
21.629635,48,76.02809
21.577682,48,76.974813
20.776804,48,77.605313
21.778466,48,78.534576
21.877719,48,79.155242
21.383475,48,79.776801
21.623932,48,80.7263
21.770109,48,81.357746
21.869423,48,82.285659
21.663181,48,82.934445
21.864113,48,83.885863
21.52603,48,84.510097
21.887206,48,85.456158
20.081635,48,86.14052
21.746424,48,87.070772
21.918732,48,87.699741
21.675305,48,89.047667
21.644822,48,89.670389
21.830359,48,90.621286
21.712927,48,91.286083
21.829515,48,92.222431
21.900761,48,92.837384
21.863308,48,93.799319
21.719139,48,94.449625
21.836892,48,95.40876
21.637634,48,96.048898
21.835936,48,97.002044
21.634719,48,97.628769
21.729404,48,98.577911
21.716278,48,99.200716
21.419638,48,99.823216
22.008454,48,100.773834
21.55057,48,101.441925
21.846627,48,102.365003
21.676514,48,103.398172
22.077072,48,104.38578
21.838819,48,105.005615
20.91054,48,105.943271
21.541688,48,106.587704
21.777856,48,107.51811
21.860782,48,108.148078
22.002317,48,109.091967
21.936435,48,109.754974
21.372142,48,110.736081
21.874457,48,111.381836
21.749006,48,112.349906
21.858001,48,113.001431
22.064048,48,113.944765
21.467918,48,114.608438
21.830906,48,115.57173
20.723334,48,116.205541
21.836483,48,117.178103
21.843654,48,117.843013
21.578197,48,119.207532
21.720588,48,119.835312
21.756377,48,120.461074
21.915947,48,121.408558
21.736658,48,122.048182
21.402152,48,123.008392
21.969561,48,123.621848
21.622375,48,124.588727
21.842864,48,125.28376
21.530142,48,126.259675
21.887504,48,126.909606
21.956036,48,127.878711
21.667828,48,128.513074
21.189142,48,129.466203
21.810258,48,130.087935
21.578168,48,131.031409
21.991745,48,131.663131
21.698074,48,132.59584
21.563494,48,133.639462
21.891606,48,134.615979
20.667356,48,135.246444
21.116441,48,136.242333
21.707469,48,136.856083
21.948759,48,137.826652
21.923336,48,138.459396
21.775361,48,139.407663
21.572548,48,140.03023
21.806127,48,140.639255
21.519147,48,141.586954
22.140063,48,142.223994
21.890376,48,143.199538
21.782599,48,143.842524
21.67914,48,144.783297
21.95088,48,145.419186
21.73079,48,146.426948
21.877306,48,147.065041
21.62479,48,148.412574
21.996463,48,149.10614
21.746112,48,150.056422
21.602565,48,150.710065
21.624073,48,151.67458
21.487322,48,152.307946
21.935905,48,153.251987
21.681365,48,153.878875
21.41291,48,154.807668
21.867153,48,155.444012
22.020986,48,156.397402
20.870168,48,157.082221
22.024924,48,158.05215
21.744966,48,158.678005
21.941883,48,159.620013
22.005907,48,160.237521
21.183176,48,160.850843
21.309744,48,161.784932
21.980262,48,162.410957
20.660816,48,163.833877
22.054192,48,164.459626
21.484308,48,165.388084
21.693922,48,166.014302
21.710797,48,166.956602
21.566364,48,167.655584
21.678037,48,168.636087
21.273708,48,169.317554
21.889997,48,170.255569
21.723331,48,170.893336
21.894598,48,171.816071
20.809602,48,172.440958
21.704908,48,173.382027
21.784963,48,174.041064
21.785592,48,175.007151
21.654008,48,175.646258
21.641723,48,176.587541
21.796448,48,177.258295
21.693024,48,178.552058
21.797632,48,179.209637
21.604923,48,180.150255
21.727038,48,180.778677
21.696257,48,181.407435
21.930414,48,182.356275
21.803204,48,183.003649
22.029533,48,183.966208
21.940891,48,184.583857
21.663588,48,185.555589
21.813588,48,186.194677
21.85656,48,187.13629
20.53287,48,187.778447
21.986881,48,188.79028
21.566808,48,189.452919
21.914597,48,190.399047
22.068535,48,191.037746
22.107012,48,191.994953
21.712337,48,192.613388
21.854773,48,193.944197
21.765454,48,194.606095
21.356103,48,195.534344
21.754266,48,196.173137
21.631341,48,197.141076
21.52505,48,197.765988
21.620104,48,198.697455
21.868274,48,199.397416
22.001833,48,200.329109
21.56696,48,200.964105
21.481892,48,201.589441
20.450271,48,202.549081
20.968227,48,203.176064
20.832224,48,204.119518
21.439567,48,204.777218
21.162401,48,205.707169
21.960376,48,206.335625
21.831105,48,207.266574
21.663136,48,207.908588
21.992706,48,209.275918
21.705494,48,209.973758
