#{"t_start": 1744206197.2401514, "env_id": "ATM"}
r,l,t
11.891041,48,0.693465
19.979056,48,1.330044
21.282481,48,2.224953
20.298354,48,2.850276
20.75356,48,3.827863
19.25316,48,4.461179
20.829273,48,5.407064
21.573158,48,6.032708
21.627752,48,6.950536
20.851195,48,7.575555
21.892083,48,8.533908
21.747041,48,9.210008
21.083623,48,10.188296
21.416962,48,10.813311
21.227145,48,11.755506
21.573904,48,12.401323
21.471941,48,13.65448
21.435478,48,14.315734
21.085769,48,15.272212
21.298657,48,15.918538
20.851349,48,16.912055
21.391565,48,17.547532
20.997858,48,18.494884
21.312817,48,19.16186
21.861421,48,19.833251
21.673439,48,20.791724
21.415981,48,21.41448
21.618976,48,22.352562
21.171486,48,22.990705
21.603336,48,23.920426
20.705303,48,24.582945
20.740077,48,25.504403
21.800795,48,26.117103
21.5927,48,27.030828
21.836418,48,27.674054
21.715649,48,29.043458
21.868344,48,29.696145
21.367805,48,30.647033
21.488875,48,31.260939
21.142745,48,32.18379
20.816183,48,32.7918
21.837962,48,33.752583
21.501001,48,34.384366
20.530358,48,35.313369
21.286368,48,35.932759
21.674553,48,36.860871
20.980729,48,37.492048
21.762746,48,38.425843
21.597107,48,39.035769
21.136521,48,39.676523
21.680381,48,40.642012
20.865818,48,41.294884
21.636615,48,42.225507
21.689207,48,42.976632
21.071035,48,44.183656
21.601704,48,44.819482
21.293955,48,45.753152
21.359223,48,46.400142
21.007156,48,47.331371
21.644109,48,47.955945
21.62344,48,48.881782
21.465613,48,49.523213
21.841544,48,50.479038
21.241149,48,51.101233
21.410313,48,52.066496
21.650379,48,52.702024
20.656789,48,53.625661
21.591936,48,54.247104
21.660981,48,55.174845
21.534346,48,55.794245
21.734213,48,56.735729
21.150941,48,57.358517
21.565358,48,58.66434
21.695855,48,59.298719
21.291061,48,59.920182
21.750792,48,60.86059
21.439442,48,61.468358
21.552323,48,62.434262
21.458114,48,63.061351
21.613297,48,64.001379
21.815766,48,64.634177
21.178924,48,65.583134
21.596113,48,66.202126
21.530453,48,67.172918
21.571643,48,67.804758
21.323666,48,68.726606
21.627792,48,69.352972
21.80912,48,70.285068
20.866619,48,70.936029
21.562336,48,71.85431
21.159725,48,72.505465
20.726998,48,73.809105
21.918873,48,74.438401
21.611245,48,75.382852
20.715146,48,76.032366
21.867511,48,76.978726
21.564469,48,77.60888
20.672214,48,78.538432
21.632872,48,79.1593
21.532565,48,79.780931
21.597036,48,80.73035
21.641223,48,81.360482
21.635757,48,82.289877
21.272178,48,82.938544
21.155003,48,83.890299
21.895751,48,84.514594
21.723783,48,85.460652
20.854594,48,86.143921
21.676798,48,87.074792
21.700543,48,87.702453
21.493504,48,89.048774
21.768851,48,89.67467
21.558152,48,90.624108
21.444274,48,91.289968
21.815136,48,92.224262
21.787764,48,92.841846
21.441634,48,93.802711
20.381,48,94.453952
21.181565,48,95.412923
21.907466,48,96.053078
20.195439,48,97.006557
21.346966,48,97.633096
21.249281,48,98.582422
21.136719,48,99.203804
21.844465,48,99.82741
20.66427,48,100.777836
21.574379,48,101.446242
21.625634,48,102.367805
21.727931,48,103.400016
21.307919,48,104.389923
21.743199,48,105.008476
20.72836,48,105.948464
21.701719,48,106.592103
21.442074,48,107.522283
21.385696,48,108.152217
21.792537,48,109.096817
21.7539,48,109.759811
21.645465,48,110.740348
21.457587,48,111.386631
21.658809,48,112.353821
21.163804,48,113.005524
21.724331,48,113.946652
21.384918,48,114.613248
21.622956,48,115.575651
21.669377,48,116.209076
21.217687,48,117.181884
21.3849,48,117.847116
21.493487,48,119.209096
21.470402,48,119.839261
21.106199,48,120.465262
21.731926,48,121.41272
22.008655,48,122.052244
21.596759,48,123.012726
22.014564,48,123.626842
21.696427,48,124.593299
20.811173,48,125.287046
21.570422,48,126.263928
21.474677,48,126.912781
21.533012,48,127.882641
21.806919,48,128.516087
21.514916,48,129.469459
21.746565,48,130.091137
21.863069,48,131.037227
21.843216,48,131.667311
21.82369,48,132.599973
21.77191,48,133.643349
21.676113,48,134.621013
21.93674,48,135.250211
21.776895,48,136.24648
21.76677,48,136.860021
21.670709,48,137.833852
21.80245,48,138.463149
21.259252,48,139.412209
21.486901,48,140.034772
21.626667,48,140.643525
21.572439,48,141.591249
21.359619,48,142.22791
21.725996,48,143.203811
21.927215,48,143.8464
22.004561,48,144.787532
21.234522,48,145.422854
21.292096,48,146.433167
21.831016,48,147.068968
21.519709,48,148.416631
21.339087,48,149.110349
21.759801,48,150.059502
21.838087,48,150.714024
21.556784,48,151.677877
21.558808,48,152.313482
21.218817,48,153.25593
21.602075,48,153.882838
21.592148,48,154.811236
