#{"t_start": 1744206197.231617, "env_id": "ATM"}
r,l,t
13.065228,48,0.702566
19.65558,48,1.338386
19.956672,48,2.23344
20.271361,48,2.85777
21.374119,48,3.836348
18.128131,48,4.470076
19.884641,48,5.415616
21.651774,48,6.041121
21.51905,48,6.9589
21.422399,48,7.585281
21.764305,48,8.543492
21.037265,48,9.218421
21.724574,48,10.195354
21.58777,48,10.821926
21.785079,48,11.763756
21.654708,48,12.409857
21.175262,48,13.662633
21.271389,48,14.325502
21.136693,48,15.279447
21.8898,48,15.928665
21.402799,48,16.920481
21.625958,48,17.555075
21.311714,48,18.503666
20.841662,48,19.170389
21.774399,48,19.841408
21.781488,48,20.801136
21.834314,48,21.423783
21.42732,48,22.361261
21.9492,48,23.000011
21.508211,48,23.930388
21.336833,48,24.591862
21.613244,48,25.512281
21.971641,48,26.125355
21.588082,48,27.038073
21.733372,48,27.680296
21.019755,48,29.051575
21.672018,48,29.704652
21.57143,48,30.656689
21.545765,48,31.269168
19.463303,48,32.192556
21.794103,48,32.799979
21.835377,48,33.761744
21.697763,48,34.392647
21.377269,48,35.321742
21.782823,48,35.940835
21.350743,48,36.869563
21.446787,48,37.500801
21.6425,48,38.434356
21.691471,48,39.043748
21.328264,48,39.685161
21.161458,48,40.650179
21.656434,48,41.304769
21.808112,48,42.233858
21.627436,48,42.983087
21.811778,48,44.192059
21.565366,48,44.82772
21.478099,48,45.761406
21.716074,48,46.407931
21.504667,48,47.339593
21.655129,48,47.962259
21.626016,48,48.889297
21.599203,48,49.531868
21.386968,48,50.487128
21.787984,48,51.109626
21.595504,48,52.075475
21.38332,48,52.710536
21.480355,48,53.634499
21.825918,48,54.253903
21.537758,48,55.183637
21.616416,48,55.801651
21.003829,48,56.744778
21.416287,48,57.367052
21.547318,48,58.672481
21.614721,48,59.304984
21.572565,48,59.928527
21.638759,48,60.86988
21.584801,48,61.476976
21.728987,48,62.442507
21.653588,48,63.069625
21.701521,48,64.010419
21.902598,48,64.642441
21.863202,48,65.591333
21.564322,48,66.211066
21.4464,48,67.182219
21.83182,48,67.811339
21.735096,48,68.735149
21.653826,48,69.361588
21.457338,48,70.292471
21.449641,48,70.94422
21.631517,48,71.863167
21.685045,48,72.513533
21.835151,48,73.817553
21.666298,48,74.446745
21.653555,48,75.390565
21.718903,48,76.04073
21.793592,48,76.987272
20.445861,48,77.617155
20.939258,48,78.547311
21.706747,48,79.166849
21.586319,48,79.790126
21.673407,48,80.738142
21.596255,48,81.36858
21.366471,48,82.298431
21.47365,48,82.946756
21.819526,48,83.898544
21.700729,48,84.522547
20.954259,48,85.468819
21.404347,48,86.152245
21.607245,48,87.083237
21.198049,48,87.711329
21.790186,48,89.057197
21.310781,48,89.68301
19.277822,48,90.632752
21.362017,48,91.297785
21.906465,48,92.232865
21.317132,48,92.849921
21.5497,48,93.811308
21.496475,48,94.462743
20.232915,48,95.421379
21.497725,48,96.061518
21.784532,48,97.015053
21.929868,48,97.641499
21.883734,48,98.590564
21.209468,48,99.212765
21.961811,48,99.835813
21.805197,48,100.786626
20.609311,48,101.454494
21.531759,48,102.37595
21.5891,48,103.409092
21.462368,48,104.398283
20.756094,48,105.017024
20.548517,48,105.955683
21.651741,48,106.600887
21.681776,48,107.530242
21.917434,48,108.160797
21.294338,48,109.105253
21.906819,48,109.767564
21.535782,48,110.750377
21.601948,48,111.394192
21.879805,48,112.362589
21.294677,48,113.01376
20.823409,48,113.955244
21.786179,48,114.62164
21.723935,48,115.584153
21.493425,48,116.218286
21.174252,48,117.190594
21.479781,48,117.855568
21.458923,48,119.216701
21.302884,48,119.846093
21.615238,48,120.474195
21.358276,48,121.421154
21.366929,48,122.060594
21.725272,48,123.020807
21.806945,48,123.633683
21.382444,48,124.602179
21.784067,48,125.295908
21.086444,48,126.272549
22.042094,48,126.920546
21.139495,48,127.890962
21.687729,48,128.524415
20.26903,48,129.480865
21.683301,48,130.099693
21.327687,48,131.044161
21.310334,48,131.675875
21.77731,48,132.608306
21.562929,48,133.651455
21.892198,48,134.628729
21.095816,48,135.260259
21.682437,48,136.255111
21.698807,48,136.868456
21.654058,48,137.839273
21.635247,48,138.471985
21.407121,48,139.420169
21.769218,48,140.043747
21.747878,48,140.652282
21.807384,48,141.599662
21.339162,48,142.235541
21.666707,48,143.211781
21.420283,48,143.854925
21.048388,48,144.795705
21.322105,48,145.431294
21.818176,48,146.439985
21.842613,48,147.077924
21.904224,48,148.425136
21.68279,48,149.119834
21.406035,48,150.067997
19.97995,48,150.721813
21.295799,48,151.686424
21.939409,48,152.320831
21.337729,48,153.264585
21.17799,48,153.890518
21.681863,48,154.819829
21.519852,48,155.455827
