time/episodes,train/ent_coef,rollout/ep_len_mean,time/fps,train/learning_rate,time/total_timesteps,train/n_updates,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,eval/ep_pump_price_obj_mean,eval/ep_b1_std,eval/ep_pressure_obj_std,eval/ep_b3_mean,eval/ep_pressure_obj_mean,eval/ep_pump_price_obj_std,eval/ep_b3_std,eval/ep_b2_std,eval/ep_b2_mean,eval/ep_b1_mean
252,0.009999999776482582,48.0,487,0.003,12288,1523,0.0039214459247887135,25,21.463419999999996,-3.2237818241119385,0.6001219060348751,0.1626013630524565,0.0,0.7164309052441452,1.0,0.2155653194543601,0.08899430123690558,0.0927698541737051,0.9003179132319634,0.8230624730144915
256,,48.0,487,,12288,,,25,21.463419999999996,,,,,,,,,,,
260,0.009999999776482582,48.0,489,0.003,12672,1571,0.004704317077994347,25,21.505777050000003,-3.2575576305389404,,,,,,,,,,
264,,48.0,489,,12672,,,25,21.505777050000003,,,,,,,,,,,
268,0.009999999776482582,48.0,485,0.003,13056,1619,0.004468985367566347,26,21.541278559999995,-3.2869629859924316,0.6109312741624306,0.10996750936169873,0.0,0.6532685747821371,1.0,0.14771750183981397,0.08175926534188291,0.06771628577618204,0.909853508094298,0.8413182499112603
272,,48.0,485,,13056,,,26,21.541278559999995,,,,,,,,,,,
276,0.009999999776482582,48.0,487,0.003,13440,1667,0.0067231617867946625,27,21.574905839999996,-3.430668354034424,,,,,,,,,,
280,,48.0,486,,13440,,,27,21.574905839999996,,,,,,,,,,,
284,0.009999999776482582,48.0,483,0.003,13824,1715,0.0043305084109306335,28,21.59802538,-3.5451390743255615,0.5996070607877423,0.12336219373296485,0.09565623309005945,0.6648951583632051,0.9802631578947368,0.21493649626694566,0.09400580703811202,0.11555324627521553,0.8721085444386315,0.8567672288802892
288,,48.0,483,,13824,,,28,21.59802538,,,,,,,,,,,
292,0.009999999776482582,48.0,485,0.003,14208,1763,0.008342305198311806,29,21.595167989999997,-3.437351703643799,,,,,,,,,,
296,,48.0,485,,14208,,,29,21.595167989999997,,,,,,,,,,,
300,0.009999999776482582,48.0,474,0.003,14592,1811,0.003068147459998727,30,21.596867700000004,-3.598670482635498,0.6020605652971874,0.11308944228153989,0.0,0.6426315183195183,1.0,0.20838926525682847,0.09550291025688964,0.08800411085047632,0.8997844419298531,0.8471234892967483
304,,48.0,474,,14592,,,30,21.596867700000004,,,,,,,,,,,
308,0.009999999776482582,48.0,476,0.003,14976,1859,0.008575856685638428,31,21.56838886,-3.783287763595581,,,,,,,,,,
312,,48.0,476,,14976,,,31,21.56838886,,,,,,,,,,,
316,0.009999999776482582,48.0,474,0.003,15360,1907,0.003466243389993906,32,21.55694136,-3.8592910766601562,0.5839882434652351,0.07453049539400722,0.03857697426393938,0.7881464219476146,0.9934210526315789,0.20503403960386077,0.07235836185403938,0.10669294185110959,0.8954974496232411,0.8633048195883406
320,,48.0,474,,15360,,,32,21.55694136,,,,,,,,,,,
324,0.009999999776482582,48.0,476,0.003,15744,1955,0.007720795460045338,33,21.545246830000007,-3.8206088542938232,,,,,,,,,,
328,,48.0,476,,15744,,,33,21.545246830000007,,,,,,,,,,,
332,0.009999999776482582,48.0,473,0.003,16128,2003,0.008559826761484146,34,21.51249922,-3.8340792655944824,0.6001152859049699,0.0887110549332621,0.0,0.8192527796193911,1.0,0.21079900711406166,0.07072101482681821,0.13434985886092107,0.8513850671285677,0.863614946204371
336,,48.0,473,,16128,,,34,21.51249922,,,,,,,,,,,
340,0.009999999776482582,48.0,475,0.003,16512,2051,0.0065659889951348305,34,21.51869502,-4.016961097717285,,,,,,,,,,
344,,48.0,475,,16512,,,34,21.51869502,,,,,,,,,,,
348,0.009999999776482582,48.0,472,0.003,16896,2099,0.00955059751868248,35,21.520024090000003,-4.056028842926025,0.5865190113962837,0.12347727457073945,0.0,0.7652608706896052,1.0,0.17494666671646994,0.07968835010476999,0.08007476587763146,0.905605508173161,0.8355794429434277
352,,48.0,472,,16896,,,35,21.520024090000003,,,,,,,,,,,
356,0.009999999776482582,48.0,475,0.003,17280,2147,0.004740498960018158,36,21.53667981,-4.088959693908691,,,,,,,,,,
360,,48.0,475,,17280,,,36,21.53667981,,,,,,,,,,,
364,0.009999999776482582,48.0,473,0.003,17664,2195,0.012960931286215782,37,21.52869238,-4.139041423797607,0.6168512541011134,0.07623412381383851,0.0,0.716534124675419,1.0,0.20690025919498686,0.09173337538186112,0.08726424096290561,0.8835514368440831,0.882603076248335
368,,48.0,473,,17664,,,37,21.52869238,,,,,,,,,,,
372,0.009999999776482582,48.0,475,0.003,18048,2243,0.00946133304387331,37,21.54392124,-4.198873996734619,,,,,,,,,,
376,,48.0,475,,18048,,,37,21.54392124,,,,,,,,,,,
380,0.009999999776482582,48.0,473,0.003,18432,2291,0.008543170988559723,38,21.55377994,-4.305755138397217,0.5990835758472824,0.087033782917478,0.0,0.7418191934987857,1.0,0.1900500264010315,0.10041462241612449,0.09568929092084831,0.8884444234920199,0.8639962371169991
384,,48.0,473,,18432,,,38,21.55377994,,,,,,,,,,,
388,0.009999999776482582,48.0,475,0.003,18816,2339,0.009088542312383652,39,21.539650729999995,-4.4890289306640625,,,,,,,,,,
392,,48.0,475,,18816,,,39,21.539650729999995,,,,,,,,,,,
396,0.009999999776482582,48.0,473,0.003,19200,2387,0.004984572064131498,40,21.5194891,-4.337217807769775,0.5952691106200898,0.07153942503465409,0.0,0.7568498378766693,1.0,0.15124774573784522,0.06432074115694499,0.07139275040571323,0.9121211935660468,0.8627272822074215
400,,48.0,473,,19200,,,40,21.5194891,,,,,,,,,,,
404,0.009999999776482582,48.0,475,0.003,19584,2435,0.013874039053916931,41,21.498795060000003,-4.521921157836914,,,,,,,,,,
408,,48.0,475,,19584,,,41,21.498795060000003,,,,,,,,,,,
412,0.009999999776482582,48.0,477,0.003,19968,2483,0.006451628636568785,41,21.519908729999997,-4.721451282501221,,,,,,,,,,
416,,48.0,477,,19968,,,41,21.519908729999997,,,,,,,,,,,
420,0.009999999776482582,48.0,475,0.003,20352,2531,0.007748215924948454,42,21.53011686,-4.715588092803955,0.584810420404482,0.08674891984762535,0.0,0.7464782963863091,1.0,0.217778284648491,0.08609196079450895,0.08496138733107261,0.9097987095301656,0.8732742328688277
424,,48.0,475,,20352,,,42,21.53011686,,,,,,,,,,,
428,0.009999999776482582,48.0,476,0.003,20736,2579,0.00790183525532484,43,21.553684229999998,-4.761240482330322,,,,,,,,,,
432,,48.0,476,,20736,,,43,21.553684229999998,,,,,,,,,,,
436,0.009999999776482582,48.0,475,0.003,21120,2627,0.00807284191250801,44,21.580007000000002,-4.8216376304626465,0.597592587395715,0.09357969997556818,0.0,0.7796730949823604,1.0,0.17554632797139105,0.0822516902409169,0.07911812739866667,0.9017631336731977,0.8591394365705477
440,,48.0,474,,21120,,,44,21.580007000000002,,,,,,,,,,,
444,0.009999999776482582,48.0,473,0.003,21504,2675,0.004254714585840702,45,21.576626420000004,-4.939664363861084,,,,,,,,,,
448,,48.0,473,,21504,,,45,21.576626420000004,,,,,,,,,,,
452,0.009999999776482582,48.0,472,0.003,21888,2723,0.006924472749233246,46,21.576969130000002,-4.998318672180176,0.6009868860186621,0.11932533822466575,0.0,0.7770246830174768,1.0,0.16008455893627213,0.06704507868240613,0.07385635860256003,0.8989722739058289,0.8311612206717613
456,,48.0,472,,21888,,,46,21.576969130000002,,,,,,,,,,,
460,0.009999999776482582,48.0,474,0.003,22272,2771,0.008291653357446194,46,21.55264648,-5.094247341156006,,,,,,,,,,
464,,48.0,474,,22272,,,46,21.55264648,,,,,,,,,,,
468,0.009999999776482582,48.0,473,0.003,22656,2819,0.009364444762468338,47,21.559081919999997,-5.029328346252441,0.6003940561749076,0.0943303265868961,0.0,0.7580740041531729,1.0,0.21430204604431524,0.08543136690448959,0.11711141741003746,0.8660020875068751,0.874427818730968
472,,48.0,473,,22656,,,47,21.559081919999997,,,,,,,,,,,
476,0.009999999776482582,48.0,475,0.003,23040,2867,0.005162328481674194,48,21.562502550000005,-5.220114231109619,,,,,,,,,,
480,,48.0,475,,23040,,,48,21.562502550000005,,,,,,,,,,,
484,0.009999999776482582,48.0,474,0.003,23424,2915,0.008389342576265335,49,21.56218242,-5.108320236206055,0.602413708961075,0.08268562780488228,0.0,0.7789328965258492,1.0,0.18072174698504664,0.07542496915430105,0.08901342570611692,0.8876732148067483,0.8664001861052324
488,,48.0,474,,23424,,,49,21.56218242,,,,,,,,,,,
492,0.009999999776482582,48.0,476,0.003,23808,2963,0.004933198448270559,50,21.5837019,-5.1017374992370605,,,,,,,,,,
496,,48.0,476,,23808,,,50,21.5837019,,,,,,,,,,,
500,0.009999999776482582,48.0,474,0.003,24192,3011,0.011970320716500282,50,21.594772530000004,-5.0342888832092285,0.5873950076217149,0.08082017403274327,0.0,0.7531087383584967,1.0,0.20913952881901923,0.10660102245001495,0.09302073498779165,0.8767045393879723,0.8914053904422162
504,,48.0,474,,24192,,,50,21.594772530000004,,,,,,,,,,,
508,0.009999999776482582,48.0,476,0.003,24576,3059,0.0060829780995845795,51,21.5992049,-5.573192596435547,,,,,,,,,,
512,,48.0,476,,24576,,,51,21.5992049,,,,,,,,,,,
516,0.009999999776482582,48.0,474,0.003,24960,3107,0.0027383361011743546,52,21.614831629999998,-5.448495864868164,0.6117174324903981,0.06675195990589389,0.0,0.7815642931892814,1.0,0.18815205328271184,0.0884901682660571,0.0848176898030859,0.8759819486300964,0.8844712548981595
520,,48.0,474,,24960,,,52,21.614831629999998,,,,,,,,,,,
524,0.009999999776482582,48.0,476,0.003,25344,3155,0.003764818888157606,53,21.607048929999998,-5.4249701499938965,,,,,,,,,,
528,,48.0,476,,25344,,,53,21.607048929999998,,,,,,,,,,,
532,0.009999999776482582,48.0,475,0.003,25728,3203,0.012668991461396217,54,21.591209729999996,-5.581394195556641,0.5920489883268827,0.09372043385767066,0.015193428136569096,0.7587403348166982,0.9978070175438596,0.21996585973324703,0.0931166801383091,0.10768376465934001,0.8710189751814014,0.8872223644495697
536,,48.0,474,,25728,,,54,21.591209729999996,,,,,,,,,,,
540,0.009999999776482582,48.0,476,0.003,26112,3251,0.004389074165374041,54,21.59273972,-5.618057727813721,,,,,,,,,,
544,,48.0,476,,26112,,,54,21.59273972,,,,,,,,,,,
548,0.009999999776482582,48.0,475,0.003,26496,3299,0.0032792682759463787,55,21.597775729999995,-5.836326599121094,0.597620604445912,0.07654912162753172,0.0,0.744211147964574,1.0,0.19788138787277543,0.09002209064697016,0.08893036997735763,0.8725836384650804,0.895016574338573
552,,48.0,475,,26496,,,55,21.597775729999995,,,,,,,,,,,
556,0.009999999776482582,48.0,476,0.003,26880,3347,0.004472792148590088,56,21.61602128,-5.957197189331055,,,,,,,,,,
560,,48.0,476,,26880,,,56,21.61602128,,,,,,,,,,,
564,0.009999999776482582,48.0,475,0.003,27264,3395,0.008386887609958649,57,21.627133449999995,-5.794346332550049,0.607127370302742,0.06754073538224376,0.0,0.7710581291348001,1.0,0.17666843058240508,0.07618359865860568,0.08393383071181139,0.889168639388782,0.8813029018855295
568,,48.0,475,,27264,,,57,21.627133449999995,,,,,,,,,,,
572,0.009999999776482582,48.0,477,0.003,27648,3443,0.00825586449354887,57,21.61773538,-5.850517749786377,,,,,,,,,,
576,,48.0,476,,27648,,,57,21.61773538,,,,,,,,,,,
580,0.009999999776482582,48.0,475,0.003,28032,3491,0.01081610657274723,58,21.63208935,-6.084763526916504,0.5876773547856771,0.11208294640825535,0.0,0.7877186272478484,1.0,0.20692972327213774,0.10648577591672652,0.1260780267615463,0.8679621071829279,0.8760454334430019
584,,48.0,475,,28032,,,58,21.63208935,,,,,,,,,,,
588,0.009999999776482582,48.0,477,0.003,28416,3539,0.002623929176479578,59,21.630271460000003,-6.065122127532959,,,,,,,,,,
592,,48.0,476,,28416,,,59,21.630271460000003,,,,,,,,,,,
596,0.009999999776482582,48.0,472,0.003,28800,3587,0.00315915048122406,60,21.62561114,-6.110214710235596,0.6127008157441189,0.07722679868965428,0.007596714068284557,0.7540895966503952,0.9989035087719298,0.19344135348754507,0.0811079745881451,0.08526609708662333,0.8909475059523065,0.8808531568630088
600,,48.0,472,,28800,,,60,21.62561114,,,,,,,,,,,
604,0.009999999776482582,48.0,474,0.003,29184,3635,0.00748383067548275,61,21.619973889999997,-6.0284104347229,,,,,,,,,,
608,,48.0,473,,29184,,,61,21.619973889999997,,,,,,,,,,,
612,0.009999999776482582,48.0,475,0.003,29568,3683,0.006287960335612297,62,21.59522662,-6.133338451385498,,,,,,,,,,
616,,48.0,475,,29568,,,62,21.59522662,,,,,,,,,,,
620,0.009999999776482582,48.0,474,0.003,29952,3731,0.008847221732139587,63,21.606784719999997,-6.333740234375,0.5946689027066739,0.12589845856799536,0.0,0.7537010960085918,1.0,0.19228570456751112,0.16412266909299125,0.1307161153474992,0.8670795631033225,0.8629325581711853
624,,48.0,474,,29952,,,63,21.606784719999997,,,,,,,,,,,
628,0.009999999776482582,48.0,475,0.003,30336,3779,0.0057069347240030766,63,21.60687352,-5.966760158538818,,,,,,,,,,
632,,48.0,475,,30336,,,63,21.60687352,,,,,,,,,,,
636,0.009999999776482582,48.0,474,0.003,30720,3827,0.00531082134693861,64,21.60121403,-6.380412578582764,0.5830987079064948,0.06252158375774272,0.03798357034142275,0.7616041932440184,0.9945175438596491,0.17910198841208425,0.10119111887974948,0.08359189134678666,0.8829343828000992,0.8913890636352331
640,,48.0,474,,30720,,,64,21.60121403,,,,,,,,,,,
644,0.009999999776482582,48.0,475,0.003,31104,3875,0.004904513712972403,65,21.596671460000003,-6.384940147399902,,,,,,,,,,
648,,48.0,475,,31104,,,65,21.596671460000003,,,,,,,,,,,
652,0.009999999776482582,48.0,474,0.003,31488,3923,0.013769028708338737,66,21.577568020000005,-6.538782596588135,0.6047696526854417,0.10062956783527056,0.03798357034142275,0.7563862457220302,0.9945175438596491,0.17357949364802217,0.11914303542750111,0.1235476976034797,0.870237732236645,0.8705869288732282
656,,48.0,474,,31488,,,66,21.577568020000005,,,,,,,,,,,
660,0.009999999776482582,48.0,476,0.003,31872,3971,0.010827102698385715,66,21.583100979999998,-6.58720588684082,,,,,,,,,,
664,,48.0,476,,31872,,,66,21.583100979999998,,,,,,,,,,,
668,0.009999999776482582,48.0,474,0.003,32256,4019,0.012018555775284767,67,21.5524088,-6.4834771156311035,0.6007407549266152,0.06863284492852359,0.0,0.813723135081446,1.0,0.17593868126450027,0.07107077215682323,0.09921906217120714,0.876619110118532,0.8724905558650061
672,,48.0,474,,32256,,,67,21.5524088,,,,,,,,,,,
676,0.009999999776482582,48.0,476,0.003,32640,4067,0.002799506299197674,68,21.54477198,-6.437643527984619,,,,,,,,,,
680,,48.0,475,,32640,,,68,21.54477198,,,,,,,,,,,
684,0.009999999776482582,48.0,475,0.003,33024,4115,0.005322114564478397,69,21.53891499,-6.623166084289551,0.5980920196381081,0.08684639239108367,0.0,0.7770915971379758,1.0,0.18707396895613995,0.0781848205481281,0.11143139044395779,0.8740864442916957,0.8794787370083971
688,,48.0,475,,33024,,,69,21.53891499,,,,,,,,,,,
692,0.009999999776482582,48.0,476,0.003,33408,4163,0.008265342563390732,70,21.5072395,-6.423147201538086,,,,,,,,,,
696,,48.0,476,,33408,,,70,21.5072395,,,,,,,,,,,
700,0.009999999776482582,48.0,475,0.003,33792,4211,0.0076582347974181175,71,21.513941609999993,-6.544353485107422,0.6106353932993298,0.0661450135340375,0.0,0.8017745422726642,1.0,0.20176621607664152,0.04496443179585975,0.07597033999669607,0.8806777181055272,0.8890748001746456
704,,48.0,475,,33792,,,71,21.513941609999993,,,,,,,,,,,
708,0.009999999776482582,48.0,476,0.003,34176,4259,0.00389282638207078,71,21.51732080999999,-6.749878883361816,,,,,,,,,,
712,,48.0,476,,34176,,,71,21.51732080999999,,,,,,,,,,,
716,0.009999999776482582,48.0,475,0.003,34560,4307,0.0036493923980742693,72,21.493793170000004,-6.8729095458984375,0.6123660176556903,0.06763522562228244,0.03798357034142275,0.7883775456480484,0.9945175438596491,0.19041910687029268,0.07976826675314903,0.07244125119961818,0.8710971886395599,0.8913705655161902
720,,48.0,475,,34560,,,72,21.493793170000004,,,,,,,,,,,
724,0.009999999776482582,48.0,476,0.003,34944,4355,0.01147850975394249,73,21.47509175,-7.018774509429932,,,,,,,,,,
728,,48.0,476,,34944,,,73,21.47509175,,,,,,,,,,,
732,0.009999999776482582,48.0,475,0.003,35328,4403,0.004469022620469332,74,21.460353519999998,-6.623489856719971,0.5916511505476857,0.048701482228005195,0.0,0.8388162927621132,1.0,0.16694895504775453,0.0641099111989084,0.06868313520539043,0.873777672769018,0.882452449228881
736,,48.0,475,,35328,,,74,21.460353519999998,,,,,,,,,,,
740,0.009999999776482582,48.0,476,0.003,35712,4451,0.0071121822111308575,74,21.460339919999996,-6.97641134262085,,,,,,,,,,
744,,48.0,476,,35712,,,74,21.460339919999996,,,,,,,,,,,
748,0.009999999776482582,48.0,472,0.003,36096,4499,0.007755693513900042,76,21.46577521,-7.039484977722168,0.6033401640752267,0.08054907930760669,0.0,0.8215126763454156,1.0,0.2078217330473415,0.06575867048138327,0.09041481313553046,0.868040118715147,0.8851316439517377
752,,48.0,472,,36096,,,76,21.46577521,,,,,,,,,,,
756,0.009999999776482582,48.0,474,0.003,36480,4547,0.005970601923763752,76,21.481185449999998,-7.195444107055664,,,,,,,,,,
760,,48.0,474,,36480,,,76,21.481185449999998,,,,,,,,,,,
764,0.009999999776482582,48.0,473,0.003,36864,4595,0.007391747552901506,77,21.49755100000001,-7.1813178062438965,0.6022798531709451,0.0625757447083254,0.0,0.7860377458546494,1.0,0.15798661440762693,0.09496087866666333,0.07988746217897343,0.8753906656882392,0.8882162840654126
768,,48.0,473,,36864,,,77,21.49755100000001,,,,,,,,,,,
772,0.009999999776482582,48.0,474,0.003,37248,4643,0.011312034912407398,78,21.515972070000004,-7.162307262420654,,,,,,,,,,
776,,48.0,474,,37248,,,78,21.515972070000004,,,,,,,,,,,
780,0.009999999776482582,48.0,473,0.003,37632,4691,0.003496987745165825,79,21.49327221,-7.254993915557861,0.6144073274999315,0.05920558184676355,0.0,0.7810980364637365,1.0,0.169815679951304,0.0776719213291087,0.07040168138074886,0.8757681650156068,0.8875367023162166
784,,48.0,473,,37632,,,79,21.49327221,,,,,,,,,,,
788,0.009999999776482582,48.0,474,0.003,38016,4739,0.006607585120946169,80,21.50596571000001,-7.1938934326171875,,,,,,,,,,
792,,48.0,474,,38016,,,80,21.50596571000001,,,,,,,,,,,
796,0.009999999776482582,48.0,474,0.003,38400,4787,0.005805791821330786,80,21.520849799999997,-7.1613359451293945,0.6172537383861926,0.08365957692525584,0.0,0.8028785978914174,1.0,0.17834237896228278,0.09149495368638157,0.11684244584826728,0.8637160456291674,0.8719853693996844
800,,48.0,474,,38400,,,80,21.520849799999997,,,,,,,,,,,
804,0.009999999776482582,48.0,475,0.003,38784,4835,0.0073479823768138885,81,21.525246230000004,-7.0815863609313965,,,,,,,,,,
808,,48.0,475,,38784,,,81,21.525246230000004,,,,,,,,,,,
