#{"t_start": 1744205984.8680277, "env_id": "ATM"}
r,l,t
12.584904,48,0.712315
21.518192,48,1.341956
20.526196,48,2.253963
21.065965,48,2.876425
20.220911,48,3.815921
21.69261,48,4.474252
21.037009,48,5.398752
21.413117,48,6.02089
21.594031,48,6.950863
20.332136,48,7.568315
21.421726,48,8.500901
21.442035,48,9.137088
21.435171,48,10.122877
21.736888,48,10.790608
21.59936,48,11.726247
21.639039,48,12.359045
20.656558,48,13.310439
21.699052,48,13.977884
21.160069,48,14.949518
21.84638,48,15.642744
20.553974,48,16.656408
21.332384,48,17.336961
21.226303,48,18.334028
22.080248,48,18.994388
21.879157,48,19.621652
21.546271,48,20.573042
21.905658,48,21.221017
21.731899,48,22.167223
21.750104,48,22.779585
21.614243,48,23.723759
21.051995,48,24.346159
21.866984,48,25.333662
21.380571,48,26.032753
19.624414,48,27.003865
21.757166,48,27.720939
21.810608,48,28.735168
21.838645,48,29.367988
21.802479,48,30.860777
21.717991,48,31.53596
21.359759,48,32.513319
21.881108,48,33.155593
20.901243,48,34.179925
21.558806,48,34.863887
21.659779,48,35.860096
21.842855,48,36.494866
21.582385,48,37.434113
21.408978,48,38.097203
21.706202,48,39.06549
19.601069,48,39.699408
21.608471,48,40.336992
20.918595,48,41.308064
21.679743,48,41.944005
21.621403,48,42.930773
21.802285,48,43.625692
21.650688,48,44.589235
21.608932,48,45.505874
21.659056,48,46.47759
20.758765,48,47.080505
21.878261,48,47.976631
21.550615,48,48.591578
22.016913,48,49.503891
21.937526,48,50.127538
21.582882,48,51.097488
21.582817,48,51.720507
21.84499,48,52.682205
21.889507,48,53.304704
21.454202,48,54.281372
21.844886,48,54.900996
21.637613,48,55.868779
21.671953,48,56.5253
21.922102,48,57.466929
21.655417,48,58.089882
21.818716,48,59.066066
21.629606,48,59.69562
21.628632,48,60.738188
20.883802,48,61.694188
21.793011,48,62.327098
21.658102,48,63.302965
21.663001,48,63.928663
21.475295,48,64.862152
21.493682,48,65.474952
21.655702,48,66.449744
21.622318,48,67.078743
20.582848,48,68.057176
21.228243,48,68.696763
21.737009,48,69.634872
18.867563,48,70.288548
21.711164,48,71.216607
21.312901,48,71.879786
21.323786,48,72.815501
20.967545,48,73.47149
21.878198,48,74.447149
21.485462,48,75.065558
21.53177,48,76.443755
21.78907,48,77.078763
21.691905,48,78.001255
21.709755,48,78.615855
19.885012,48,79.562733
21.81361,48,80.168007
21.764916,48,80.781878
21.800399,48,81.726369
21.753355,48,82.349343
21.483282,48,83.267394
21.470498,48,83.892368
21.714291,48,84.875164
21.753482,48,85.491545
21.859877,48,86.422776
20.940767,48,87.05642
21.865503,48,87.974066
21.613321,48,88.594991
21.648964,48,89.515167
21.766723,48,90.138572
21.722906,48,91.474084
21.652319,48,92.105325
21.987094,48,93.023858
21.691084,48,93.640385
21.383579,48,94.604392
21.600692,48,95.245741
19.580783,48,96.16673
21.615932,48,96.781488
21.771928,48,97.740149
21.787299,48,98.365984
21.523814,48,99.30181
21.327749,48,99.910999
21.891042,48,100.542857
21.459694,48,101.480763
21.755001,48,102.081714
21.513944,48,103.027696
21.242936,48,103.634799
21.369016,48,104.557642
21.781267,48,105.55058
21.800702,48,106.57685
21.763906,48,107.219294
21.290166,48,108.167104
21.906279,48,108.776875
21.769108,48,109.69032
21.807376,48,110.306363
21.548861,48,111.22483
21.851689,48,111.86084
21.964852,48,112.828448
21.799963,48,113.456401
22.009221,48,114.389709
21.499179,48,114.991159
21.813604,48,115.927865
21.823666,48,116.582345
21.521331,48,117.535494
21.853746,48,118.179105
21.82505,48,119.121368
21.766272,48,119.737604
21.889266,48,120.7537
22.120657,48,121.691806
21.93421,48,122.314827
21.839715,48,123.260173
21.652744,48,123.881276
22.010753,48,124.841678
21.8383,48,125.453384
21.462324,48,126.379589
21.651294,48,127.037045
21.924115,48,127.962003
21.622387,48,128.620068
22.043526,48,129.532547
21.515354,48,130.14862
21.820372,48,131.079375
21.861757,48,131.704976
21.625311,48,132.642586
21.901084,48,133.295914
21.705897,48,134.261695
21.632088,48,134.898369
21.918824,48,136.231217
22.063862,48,136.877838
21.689672,48,137.883379
21.778329,48,138.525522
22.007155,48,139.445666
21.442958,48,140.068565
21.775558,48,140.68027
21.881994,48,141.636681
21.666327,48,142.255522
21.70844,48,143.202094
21.904361,48,143.843065
21.75495,48,144.748177
21.964279,48,145.359433
21.846512,48,146.325804
21.584874,48,146.969443
21.680746,48,147.932311
21.852203,48,148.564669
21.801618,48,149.521302
21.562605,48,150.150957
21.898397,48,151.516595
21.834369,48,152.158382
21.615356,48,153.091894
21.565517,48,153.716141
21.64824,48,154.660041
21.767891,48,155.284707
21.739889,48,156.202587
21.722285,48,156.840635
21.823821,48,157.773856
22.049183,48,158.454328
21.840767,48,159.40895
21.815018,48,160.025047
21.664496,48,160.658158
22.1269,48,161.610743
21.896649,48,162.21635
21.712138,48,163.176974
21.499802,48,163.789412
21.563202,48,164.712748
21.642333,48,165.711412
21.681654,48,166.692225
21.560351,48,167.325783
21.785514,48,168.264611
21.817451,48,168.914926
21.095086,48,169.880481
21.589905,48,170.510998
21.750304,48,171.445947
21.753886,48,172.078493
21.818747,48,172.996139
21.736927,48,173.617822
21.833381,48,174.569968
21.073831,48,175.200513
21.250483,48,176.142407
21.786714,48,176.768071
21.615792,48,177.696456
21.8324,48,178.312312
21.70794,48,179.254765
21.601302,48,179.952554
21.626294,48,180.969849
21.905075,48,181.91244
21.864897,48,182.526134
22.070704,48,183.449838
21.621693,48,184.067703
21.973637,48,185.035356
21.909962,48,185.664139
22.078554,48,186.601414
21.773309,48,187.231551
21.776663,48,188.156503
21.856012,48,188.773557
21.743831,48,189.709357
21.234523,48,190.38539
21.797157,48,191.320139
20.246364,48,191.947013
21.752763,48,192.873582
21.541587,48,193.507917
21.774345,48,194.441236
21.745593,48,195.081524
21.563001,48,196.417082
20.661484,48,197.036993
21.571586,48,197.981154
21.957021,48,198.606039
21.806935,48,199.533366
20.908893,48,200.211425
21.956296,48,200.861232
21.674836,48,201.849812
21.929957,48,202.47447
21.852145,48,203.403013
20.39292,48,204.040357
21.346215,48,204.960505
21.590109,48,205.601365
21.805811,48,206.522315
21.833554,48,207.149857
21.216013,48,208.083191
21.824798,48,208.710062
