#{"t_start": 1744205777.332959, "env_id": "ATM"}
r,l,t
15.478092,48,0.994781
20.12592,48,1.613214
20.017162,48,2.553455
20.846783,48,3.215981
20.266474,48,4.187972
20.652306,48,4.814184
20.923315,48,5.757051
21.499222,48,6.404629
21.322086,48,7.399262
21.072782,48,8.036234
21.625848,48,8.962179
21.900611,48,9.588708
21.059276,48,10.542176
20.843336,48,11.202092
20.418315,48,12.141934
21.798809,48,12.781583
20.867614,48,13.715652
21.29664,48,14.34034
21.677975,48,15.294766
21.494188,48,15.922471
21.773634,48,16.947164
21.291066,48,17.661011
21.125909,48,18.592517
21.227566,48,19.23673
21.503765,48,19.860095
21.704982,48,20.791028
21.671932,48,21.426999
19.989459,48,22.38787
21.790851,48,23.02496
21.718663,48,23.966183
21.730994,48,24.593857
21.50962,48,25.537204
21.752651,48,26.163929
21.855571,48,27.152874
21.260443,48,27.797444
21.630674,48,28.774501
21.735504,48,29.391974
21.923986,48,30.322984
20.763843,48,30.947175
21.802547,48,31.890259
21.78108,48,32.509927
21.752505,48,33.484474
21.839379,48,34.125005
21.823636,48,35.055736
21.71191,48,35.67527
21.784123,48,36.608261
21.617243,48,37.25397
21.66167,48,38.17318
21.789957,48,38.840271
20.189295,48,39.487504
21.503749,48,40.412393
21.710696,48,41.024976
21.677802,48,41.962551
21.852496,48,42.581643
21.521897,48,43.509913
21.669121,48,44.111947
21.317975,48,45.037248
21.833719,48,45.663139
21.340773,48,46.594923
21.260474,48,47.236183
21.369429,48,48.154465
20.468574,48,48.772792
21.720945,48,49.743152
21.383251,48,50.369595
21.486081,48,51.299781
21.834626,48,51.906706
21.714695,48,52.876928
21.450458,48,53.50949
20.558083,48,54.429876
20.79307,48,55.061439
21.801782,48,55.997253
21.756572,48,56.608228
21.602851,48,57.546297
21.53356,48,58.175126
21.576451,48,58.797437
20.900821,48,59.767182
21.587096,48,60.404874
21.608079,48,61.331747
21.662252,48,61.952952
21.721551,48,62.919146
21.778436,48,63.539568
21.462731,48,64.466676
21.882028,48,65.124066
21.545499,48,66.077901
21.576104,48,66.715581
20.554503,48,67.642875
20.302367,48,68.302571
21.476542,48,69.231136
21.591281,48,69.87813
21.434326,48,70.829234
21.742549,48,71.454855
21.738482,48,72.396626
21.633979,48,73.043167
21.30374,48,73.982528
21.556837,48,74.621529
20.936493,48,75.557793
21.437507,48,76.195948
21.703455,48,77.119586
21.545699,48,77.755276
21.635534,48,78.392953
21.213816,48,79.330862
21.320029,48,79.934792
20.564045,48,80.903937
21.654839,48,81.588941
21.67159,48,82.550571
21.68198,48,83.208066
21.435674,48,84.138427
21.40245,48,84.784177
21.729828,48,85.698881
20.849722,48,86.339246
21.370831,48,87.262183
21.62764,48,87.883815
21.734957,48,88.837041
21.205966,48,89.454984
21.600486,48,90.397369
21.399287,48,91.007223
20.642376,48,91.975554
21.696903,48,92.601053
21.560976,48,93.575265
20.621435,48,94.191165
21.408017,48,95.128166
21.423836,48,95.757949
21.492734,48,96.702786
21.488643,48,97.319993
20.56406,48,97.942489
20.991729,48,98.923481
20.358562,48,99.569481
21.106079,48,100.51071
21.505304,48,101.122504
21.274837,48,102.082429
20.601753,48,102.737256
21.642399,48,103.671947
21.454342,48,104.327944
21.535101,48,105.227111
21.530103,48,105.856566
20.667845,48,106.77339
21.564787,48,107.398002
21.539822,48,108.330462
21.07772,48,108.974828
21.415964,48,109.897081
21.88436,48,110.51922
21.271611,48,111.462618
21.653332,48,112.087666
21.575162,48,113.082214
21.292292,48,113.726161
21.304586,48,114.718989
21.4062,48,115.342371
21.874631,48,116.289257
21.502021,48,116.914771
21.429762,48,117.557449
21.054041,48,118.507059
21.238118,48,119.123136
21.738438,48,120.079961
21.56471,48,120.710289
20.999204,48,121.650803
21.633273,48,122.264401
21.397454,48,123.245639
21.674055,48,123.881514
20.325112,48,124.851274
20.737654,48,125.472936
21.108363,48,126.409496
20.71972,48,127.027364
21.117642,48,127.97342
20.782313,48,128.615921
21.517335,48,129.566197
21.341217,48,130.205273
20.506063,48,131.144162
20.283654,48,131.793342
21.492786,48,132.728934
20.91381,48,133.382504
21.375609,48,134.383542
20.459987,48,135.023542
21.174774,48,135.936528
21.490729,48,136.556558
21.024147,48,137.188627
21.611855,48,138.167207
20.959343,48,138.774656
21.153916,48,139.715379
21.282093,48,140.368248
21.555583,48,141.302468
21.565629,48,141.92051
21.338528,48,142.861873
21.626712,48,143.507683
20.672045,48,144.495279
20.933401,48,145.139014
21.285854,48,146.090085
21.454701,48,146.717988
21.65195,48,147.671781
20.548894,48,148.295824
21.530784,48,149.231171
21.602801,48,149.878943
21.191392,48,150.83956
21.295919,48,151.461987
20.862072,48,152.391236
21.452809,48,153.011015
21.095761,48,153.935658
21.690855,48,154.579548
21.393983,48,155.556381
21.622794,48,156.229789
20.894722,48,156.845794
21.155384,48,157.805018
21.602296,48,158.431258
21.513459,48,159.362557
21.395983,48,159.99308
21.600322,48,160.955305
19.935677,48,161.615504
20.738005,48,162.591004
21.30445,48,163.229468
20.395886,48,164.192682
21.05491,48,164.814279
21.219259,48,165.812367
20.701103,48,166.447565
21.309061,48,167.409958
21.240157,48,168.038125
21.304383,48,168.991262
21.520953,48,169.627582
21.086686,48,170.567597
20.713405,48,171.22148
20.768535,48,172.15667
21.395621,48,172.797016
21.289569,48,173.73396
20.907374,48,174.351191
20.408858,48,175.371606
20.101907,48,176.071667
20.702655,48,176.684682
21.13184,48,177.645447
20.921091,48,178.266578
21.215655,48,179.235771
21.192796,48,179.867836
21.315949,48,180.82716
20.968664,48,181.479043
21.565711,48,182.433317
21.040952,48,183.053462
20.415651,48,183.996942
21.335256,48,184.633281
20.801046,48,185.571947
20.975298,48,186.249491
21.16534,48,187.217477
20.718441,48,187.854627
21.508076,48,188.803477
21.167058,48,189.424239
20.55505,48,190.368752
20.601285,48,190.991303
20.505571,48,191.950542
21.551517,48,192.595222
21.035755,48,193.544048
21.024067,48,194.167041
21.259231,48,195.094043
20.909435,48,195.729411
20.708645,48,196.362504
21.247059,48,197.381836
20.559851,48,197.99782
20.875047,48,198.933835
20.041596,48,199.61783
21.359766,48,200.557378
20.72376,48,201.201025
19.604426,48,202.149033
20.807199,48,202.763975
20.986029,48,203.702873
20.438092,48,204.321533
