time/episodes,train/ent_coef,rollout/ep_len_mean,time/fps,train/learning_rate,time/total_timesteps,train/n_updates,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,eval/ep_pump_price_obj_mean,eval/ep_b1_std,eval/ep_pressure_obj_std,eval/ep_b3_mean,eval/ep_pressure_obj_mean,eval/ep_pump_price_obj_std,eval/ep_b3_std,eval/ep_b2_std,eval/ep_b2_mean,eval/ep_b1_mean
176,,48.0,489,,8448,,,17,21.395795130000007,,,,,,,,,,,
180,0.009999999776482582,48.0,485,0.003,8832,1091,0.00895245373249054,18,21.403918110000003,-2.3902037143707275,0.5853575731991966,0.08748100234597038,0.0,0.87491162367192,1.0,0.18301573484911796,0.07818011369340656,0.15911328363603444,0.8331202722923288,0.8079831115708747
184,,48.0,484,,8832,,,18,21.403918110000003,,,,,,,,,,,
188,0.009999999776482582,48.0,489,0.003,9216,1139,0.012204543687403202,18,21.385390710000003,-2.5273277759552,,,,,,,,,,
192,,48.0,488,,9216,,,18,21.385390710000003,,,,,,,,,,,
196,0.009999999776482582,48.0,485,0.003,9600,1187,0.008728981018066406,19,21.410435520000007,-2.6148552894592285,0.6036295621235724,0.14670078454998933,0.0,0.8607634297092001,1.0,0.2078375570059958,0.11268989895480978,0.2343907445669487,0.7710978672810154,0.7441625803972465
200,,48.0,485,,9600,,,19,21.410435520000007,,,,,,,,,,,
204,0.009999999776482582,48.0,489,0.003,9984,1235,0.005389906000345945,20,21.428539609999998,-2.6912150382995605,,,,,,,,,,
208,,48.0,489,,9984,,,20,21.428539609999998,,,,,,,,,,,
212,0.009999999776482582,48.0,492,0.003,10368,1283,0.00588175980374217,21,21.488813110000002,-2.7459168434143066,,,,,,,,,,
216,,48.0,492,,10368,,,21,21.488813110000002,,,,,,,,,,,
220,0.009999999776482582,48.0,488,0.003,10752,1331,0.004303056746721268,21,21.491284529999998,-2.8756353855133057,0.6144387021016784,0.16356566390872587,0.19661733408664311,0.8348496535255852,0.9583333333333334,0.2107290790369906,0.17514016385933245,0.2423078363351121,0.779816392549609,0.686738552696433
224,,48.0,488,,10752,,,22,21.491284529999998,,,,,,,,,,,
228,0.009999999776482582,48.0,492,0.003,11136,1379,0.00443502189591527,22,21.49969771,-2.8587231636047363,,,,,,,,,,
232,,48.0,491,,11136,,,22,21.49969771,,,,,,,,,,,
236,0.009999999776482582,48.0,488,0.003,11520,1427,0.006205687299370766,23,21.521123190000004,-2.9582931995391846,0.6057894990770489,0.07360198711350364,0.0,0.9047950631154693,1.0,0.16435273799021857,0.055661671293558944,0.110924583749788,0.8626771835029533,0.7189699206688653
240,,48.0,488,,11520,,,23,21.521123190000004,,,,,,,,,,,
244,0.009999999776482582,48.0,491,0.003,11904,1475,0.0037796408869326115,24,21.520059250000003,-3.0652496814727783,,,,,,,,,,
248,,48.0,491,,11904,,,24,21.520059250000003,,,,,,,,,,,
252,0.009999999776482582,48.0,488,0.003,12288,1523,0.006975493393838406,25,21.53567389,-3.12888240814209,0.61594796234878,0.08917104002212863,0.0,0.8952059736926595,1.0,0.198089242947742,0.055615820737434214,0.10451918417670725,0.8669098005600528,0.7098878782277892
256,,48.0,488,,12288,,,25,21.53567389,,,,,,,,,,,
260,0.009999999776482582,48.0,491,0.003,12672,1571,0.00800506304949522,25,21.540714540000003,-3.2264256477355957,,,,,,,,,,
264,,48.0,491,,12672,,,25,21.540714540000003,,,,,,,,,,,
268,0.009999999776482582,48.0,487,0.003,13056,1619,0.004166946746408939,26,21.55713929,-3.3069279193878174,0.6234915968630873,0.11362594126975198,0.03798357034142275,0.844865129640481,0.9945175438596491,0.22144138829018686,0.1331138118330431,0.13491984865437118,0.8661661936909976,0.7325043230295868
272,,48.0,487,,13056,,,26,21.55713929,,,,,,,,,,,
276,0.009999999776482582,48.0,490,0.003,13440,1667,0.004976668860763311,27,21.57122796,-3.278573751449585,,,,,,,,,,
280,,48.0,490,,13440,,,27,21.57122796,,,,,,,,,,,
284,0.009999999776482582,48.0,487,0.003,13824,1715,0.0062154424376785755,28,21.57586208,-3.466369152069092,0.6020660471523039,0.1170819339202594,0.0,0.8610884714752695,1.0,0.1672963642988185,0.09136577374805974,0.12652341988382707,0.8669216357313048,0.7556369069542891
288,,48.0,486,,13824,,,28,21.57586208,,,,,,,,,,,
292,0.009999999776482582,48.0,489,0.003,14208,1763,0.0065533132292330265,28,21.56561506,-3.536682367324829,,,,,,,,,,
296,,48.0,489,,14208,,,29,21.56561506,,,,,,,,,,,
300,0.009999999776482582,48.0,487,0.003,14592,1811,0.008200401440262794,29,21.573057159999998,-3.5657570362091064,0.5900356251742129,0.09512997487071938,0.0,0.8849794180678728,1.0,0.16939607682070965,0.0729040182025428,0.11303498414969489,0.8740682368973487,0.7686593996890424
304,,48.0,487,,14592,,,29,21.573057159999998,,,,,,,,,,,
308,0.009999999776482582,48.0,490,0.003,14976,1859,0.010352040641009808,30,21.55887597,-3.6609554290771484,,,,,,,,,,
312,,48.0,490,,14976,,,30,21.55887597,,,,,,,,,,,
316,0.009999999776482582,48.0,487,0.003,15360,1907,0.005107198841869831,31,21.556837740000002,-3.739701747894287,0.5888755167147884,0.05486638821213737,0.0,0.9042862535392402,1.0,0.12369942622852026,0.032942426989261746,0.088805733023149,0.8731231055078865,0.7942311765851494
320,,48.0,487,,15360,,,31,21.556837740000002,,,,,,,,,,,
324,0.009999999776482582,48.0,490,0.003,15744,1955,0.004102970939129591,32,21.58289361,-3.9023399353027344,,,,,,,,,,
328,,48.0,490,,15744,,,32,21.58289361,,,,,,,,,,,
332,0.009999999776482582,48.0,487,0.003,16128,2003,0.005133858881890774,33,21.57291647,-3.937394857406616,0.5849670221467077,0.0828879804415304,0.0,0.886931461061107,1.0,0.16071378762752578,0.08482978773572199,0.1055800978233871,0.863110265986206,0.8067260161609753
336,,48.0,487,,16128,,,33,21.57291647,,,,,,,,,,,
340,0.009999999776482582,48.0,489,0.003,16512,2051,0.004844533279538155,33,21.59317792,-4.099552154541016,,,,,,,,,,
344,,48.0,489,,16512,,,33,21.59317792,,,,,,,,,,,
348,0.009999999776482582,48.0,487,0.003,16896,2099,0.009519176557660103,34,21.591099430000003,-4.118827819824219,0.5825078276208718,0.07420561373075436,0.0,0.8934401593299195,1.0,0.1783290845988042,0.054356003274230784,0.09767532816964251,0.864047190181009,0.8199505236339283
352,,48.0,487,,16896,,,34,21.591099430000003,,,,,,,,,,,
356,0.009999999776482582,48.0,489,0.003,17280,2147,0.00656470563262701,35,21.596191930000003,-4.111760139465332,,,,,,,,,,
360,,48.0,489,,17280,,,35,21.596191930000003,,,,,,,,,,,
364,0.009999999776482582,48.0,487,0.003,17664,2195,0.0037375069223344326,36,21.59447498,-4.221163272857666,0.5870427747317561,0.07197595904941191,0.0,0.8830631451600319,1.0,0.16922404532923183,0.0524720104650212,0.10160191348315548,0.8728438589635351,0.8116859625452106
368,,48.0,487,,17664,,,36,21.59447498,,,,,,,,,,,
372,0.009999999776482582,48.0,489,0.003,18048,2243,0.0035445676185190678,36,21.62582492,-4.373416900634766,,,,,,,,,,
376,,48.0,489,,18048,,,36,21.62582492,,,,,,,,,,,
380,0.009999999776482582,48.0,487,0.003,18432,2291,0.004577537067234516,37,21.638172329999996,-4.419241428375244,0.5780321457662756,0.07250784454169862,0.0,0.8987368385055494,1.0,0.15958000541114484,0.04208183701655458,0.08198831947756602,0.8883980948695522,0.7894475754081673
384,,48.0,487,,18432,,,37,21.638172329999996,,,,,,,,,,,
388,0.009999999776482582,48.0,489,0.003,18816,2339,0.005357127171009779,38,21.64440655,-4.395818710327148,,,,,,,,,,
392,,48.0,489,,18816,,,38,21.64440655,,,,,,,,,,,
396,0.009999999776482582,48.0,487,0.003,19200,2387,0.0043923198245465755,39,21.61167354,-4.551352024078369,0.5954285724891056,0.07800244543208858,0.0,0.8792971412399244,1.0,0.14673949453201907,0.057335965240534296,0.09290655959052437,0.8747170419706781,0.7968603593617757
400,,48.0,487,,19200,,,39,21.61167354,,,,,,,,,,,
404,0.009999999776482582,48.0,489,0.003,19584,2435,0.008164787665009499,40,21.609671329999998,-4.528714656829834,,,,,,,,,,
408,,48.0,489,,19584,,,40,21.609671329999998,,,,,,,,,,,
412,0.009999999776482582,48.0,491,0.003,19968,2483,0.00999462977051735,40,21.60798885,-4.814688682556152,,,,,,,,,,
416,,48.0,491,,19968,,,40,21.60798885,,,,,,,,,,,
420,0.009999999776482582,48.0,489,0.003,20352,2531,0.005655371583998203,41,21.602559709999994,-4.741237640380859,0.6095570879111443,0.05409810172604004,0.015193428136569096,0.8950066740068504,0.9978070175438596,0.16393764722526558,0.04739814865936723,0.07525212459811594,0.8767887339897709,0.8115424223963782
424,,48.0,489,,20352,,,41,21.602559709999994,,,,,,,,,,,
428,0.009999999776482582,48.0,491,0.003,20736,2579,0.005660705268383026,42,21.585493129999996,-4.768890380859375,,,,,,,,,,
432,,48.0,491,,20736,,,42,21.585493129999996,,,,,,,,,,,
436,0.009999999776482582,48.0,489,0.003,21120,2627,0.0064583406783640385,43,21.56911265,-4.841519832611084,0.5844115629404151,0.06061419879508096,0.03798357034142275,0.8896894275795091,0.9945175438596491,0.13690076088517977,0.038624748133405,0.07436376199565013,0.9018740421036475,0.7911522937935913
440,,48.0,489,,21120,,,43,21.56911265,,,,,,,,,,,
444,0.009999999776482582,48.0,491,0.003,21504,2675,0.006527953315526247,43,21.568419289999998,-4.68198299407959,,,,,,,,,,
448,,48.0,491,,21504,,,43,21.568419289999998,,,,,,,,,,,
452,0.009999999776482582,48.0,490,0.003,21888,2723,0.004374912939965725,44,21.55623106,-5.197012424468994,0.588855165828391,0.06040683766683253,0.03798357034142275,0.8877344341563586,0.9945175438596491,0.1513157231210799,0.04624719340030784,0.07505897117542859,0.8966982654760486,0.7898393664696466
456,,48.0,490,,21888,,,44,21.55623106,,,,,,,,,,,
460,0.009999999776482582,48.0,491,0.003,22272,2771,0.007681412622332573,45,21.54307736,-5.082159519195557,,,,,,,,,,
464,,48.0,491,,22272,,,45,21.54307736,,,,,,,,,,,
468,0.009999999776482582,48.0,490,0.003,22656,2819,0.007268298417329788,46,21.52836727,-5.120955467224121,0.577307211040249,0.0804457301086504,0.0,0.8849345497592022,1.0,0.17822535725243438,0.05926849332820079,0.08680548776285903,0.8953015474021843,0.7887225299120636
472,,48.0,490,,22656,,,46,21.52836727,,,,,,,,,,,
476,0.009999999776482582,48.0,491,0.003,23040,2867,0.007257089950144291,46,21.518822669999995,-5.168252468109131,,,,,,,,,,
480,,48.0,491,,23040,,,46,21.518822669999995,,,,,,,,,,,
484,0.009999999776482582,48.0,490,0.003,23424,2915,0.008876955136656761,47,21.51161841,-5.201747417449951,0.5800748611234435,0.06038904866823478,0.0,0.8932502406853453,1.0,0.187371656080989,0.04667010791647361,0.08557772103498626,0.8856812154141415,0.8212471557778442
488,,48.0,490,,23424,,,47,21.51161841,,,,,,,,,,,
492,0.009999999776482582,48.0,492,0.003,23808,2963,0.005133567377924919,48,21.507688099999992,-5.113052845001221,,,,,,,,,,
496,,48.0,492,,23808,,,48,21.507688099999992,,,,,,,,,,,
500,0.009999999776482582,48.0,490,0.003,24192,3011,0.007474387064576149,49,21.52794777,-5.26566219329834,0.5931213494012313,0.07682777737966756,0.0,0.887359553784097,1.0,0.15754500320055229,0.0447500771933463,0.10006355209046751,0.8695740649276041,0.8115810997287308
504,,48.0,490,,24192,,,49,21.52794777,,,,,,,,,,,
508,0.009999999776482582,48.0,491,0.003,24576,3059,0.0047868094407022,49,21.531629279999997,-5.491145133972168,,,,,,,,,,
512,,48.0,491,,24576,,,49,21.531629279999997,,,,,,,,,,,
516,0.009999999776482582,48.0,490,0.003,24960,3107,0.0053317490965127945,50,21.535912160000002,-5.598344802856445,0.6085375585810539,0.05301693655579572,0.03798357034142275,0.8950565193033598,0.9945175438596491,0.1279484536846618,0.03368662862875519,0.06373983026811815,0.8792961712383901,0.8066205858839489
520,,48.0,490,,24960,,,50,21.535912160000002,,,,,,,,,,,
524,0.009999999776482582,48.0,491,0.003,25344,3155,0.004560128785669804,51,21.543697549999997,-5.359185695648193,,,,,,,,,,
528,,48.0,491,,25344,,,51,21.543697549999997,,,,,,,,,,,
532,0.009999999776482582,48.0,490,0.003,25728,3203,0.008683268912136555,52,21.553823710000003,-5.7762579917907715,0.6082924802799344,0.037309571588776395,0.0,0.9087754114202957,1.0,0.14625882036654794,0.03395552733146089,0.06812908548632894,0.8808801354791844,0.7869255994919082
536,,48.0,490,,25728,,,52,21.553823710000003,,,,,,,,,,,
540,0.009999999776482582,48.0,491,0.003,26112,3251,0.00522178178653121,53,21.53783721,-5.620611190795898,,,,,,,,,,
544,,48.0,491,,26112,,,53,21.53783721,,,,,,,,,,,
548,0.009999999776482582,48.0,490,0.003,26496,3299,0.004810847342014313,54,21.513225059999996,-5.655428886413574,0.5924055010564321,0.05599232278985617,0.0,0.8858147181679659,1.0,0.15783597969586222,0.06638780481606894,0.07646356364993998,0.8924215044891755,0.8187901902827152
552,,48.0,490,,26496,,,54,21.513225059999996,,,,,,,,,,,
556,0.009999999776482582,48.0,491,0.003,26880,3347,0.00537022203207016,54,21.519389059999998,-5.722675323486328,,,,,,,,,,
560,,48.0,491,,26880,,,54,21.519389059999998,,,,,,,,,,,
564,0.009999999776482582,48.0,490,0.003,27264,3395,0.004730120301246643,55,21.522153630000002,-5.745377540588379,0.5957240904584976,0.04030656573209285,0.0,0.8872586358219644,1.0,0.16328591665292735,0.048374787601166515,0.06638678065767623,0.8854569194865878,0.8308250334453297
568,,48.0,490,,27264,,,55,21.522153630000002,,,,,,,,,,,
572,0.009999999776482582,48.0,491,0.003,27648,3443,0.0056808143854141235,56,21.533242619999996,-5.658820152282715,,,,,,,,,,
576,,48.0,491,,27648,,,56,21.533242619999996,,,,,,,,,,,
580,0.009999999776482582,48.0,490,0.003,28032,3491,0.009619921445846558,57,21.52550033,-5.915451526641846,0.582413142666481,0.042254264496937644,0.0,0.8865133442093782,1.0,0.15640216582162011,0.038366320879763625,0.07361398416949105,0.910763224593393,0.8139155509175774
584,,48.0,490,,28032,,,57,21.52550033,,,,,,,,,,,
588,0.009999999776482582,48.0,491,0.003,28416,3539,0.005891541950404644,57,21.52399894,-6.02947473526001,,,,,,,,,,
592,,48.0,491,,28416,,,57,21.52399894,,,,,,,,,,,
596,0.009999999776482582,48.0,490,0.003,28800,3587,0.00849018432199955,58,21.51424665,-5.778628349304199,0.6051342990000399,0.05271684225018883,0.0,0.8993583154574599,1.0,0.20349875361368364,0.05040912101500434,0.0748288584928806,0.889528687935865,0.7816100901142146
600,,48.0,490,,28800,,,58,21.51424665,,,,,,,,,,,
604,0.009999999776482582,48.0,491,0.003,29184,3635,0.01075221411883831,59,21.49976138,-6.289237976074219,,,,,,,,,,
608,,48.0,491,,29184,,,59,21.49976138,,,,,,,,,,,
612,0.009999999776482582,48.0,492,0.003,29568,3683,0.006058222614228725,60,21.49420425,-6.044968128204346,,,,,,,,,,
616,,48.0,492,,29568,,,60,21.49420425,,,,,,,,,,,
620,0.009999999776482582,48.0,491,0.003,29952,3731,0.004799176938831806,60,21.48929827,-6.113866806030273,0.602489486038632,0.0669867665996024,0.0,0.8923926162129413,1.0,0.1725660608525581,0.04572491331884245,0.07202668648503116,0.8932505832024173,0.7767528784173563
624,,48.0,491,,29952,,,60,21.48929827,,,,,,,,,,,
628,0.009999999776482582,48.0,492,0.003,30336,3779,0.005426956340670586,61,21.478937369999993,-6.117382049560547,,,,,,,,,,
632,,48.0,492,,30336,,,61,21.478937369999993,,,,,,,,,,,
636,0.009999999776482582,48.0,491,0.003,30720,3827,0.0049044000916182995,62,21.49670091,-6.313971519470215,0.5959900237743948,0.0384605596391737,0.0,0.8704597405894329,1.0,0.15548108341999894,0.06293383275088864,0.06512536980979551,0.900278790689407,0.8264138177604778
640,,48.0,491,,30720,,,62,21.49670091,,,,,,,,,,,
644,0.009999999776482582,48.0,492,0.003,31104,3875,0.008862491697072983,63,21.501290410000006,-6.588762283325195,,,,,,,,,,
648,,48.0,492,,31104,,,63,21.501290410000006,,,,,,,,,,,
652,0.009999999776482582,48.0,491,0.003,31488,3923,0.002860493492335081,64,21.536289370000006,-6.453387260437012,0.599370960981664,0.041956078995051486,0.03798357034142275,0.8753735718331426,0.9945175438596491,0.18538682395780726,0.06032702599934939,0.07182066110449363,0.9010294175259111,0.8150170228574428
656,,48.0,491,,31488,,,64,21.536289370000006,,,,,,,,,,,
660,0.009999999776482582,48.0,492,0.003,31872,3971,0.016785459592938423,64,21.53365747,-6.112691879272461,,,,,,,,,,
664,,48.0,492,,31872,,,64,21.53365747,,,,,,,,,,,
668,0.009999999776482582,48.0,491,0.003,32256,4019,0.008426913991570473,65,21.514621560000002,-6.475832939147949,0.6157510381650386,0.03534889182209557,0.03798357034142275,0.9160312064709363,0.9945175438596491,0.16805715965527218,0.040215046006236696,0.06836358842328627,0.8656688294229866,0.8079213757559431
672,,48.0,490,,32256,,,65,21.514621560000002,,,,,,,,,,,
676,0.009999999776482582,48.0,492,0.003,32640,4067,0.009037049487233162,66,21.502243149999998,-6.701339244842529,,,,,,,,,,
680,,48.0,492,,32640,,,66,21.502243149999998,,,,,,,,,,,
684,0.009999999776482582,48.0,491,0.003,33024,4115,0.005909347906708717,67,21.499399009999998,-6.869908809661865,0.6120387340939861,0.050411510539757634,0.0,0.8851733661080761,1.0,0.17391598541955822,0.05089806826376021,0.07571153835333791,0.899552025173554,0.768595109389335
688,,48.0,490,,33024,,,67,21.499399009999998,,,,,,,,,,,
692,0.009999999776482582,48.0,491,0.003,33408,4163,0.00539326760917902,67,21.48100625,-6.670256614685059,,,,,,,,,,
696,,48.0,491,,33408,,,67,21.48100625,,,,,,,,,,,
700,0.009999999776482582,48.0,490,0.003,33792,4211,0.005041926167905331,68,21.486000309999998,-6.900215148925781,0.5861557290360521,0.03640676954274104,0.0,0.8903884428757445,1.0,0.18183912126319624,0.04802932581597903,0.07128827812006637,0.8974850200258147,0.8265322619210171
704,,48.0,490,,33792,,,68,21.486000309999998,,,,,,,,,,,
708,0.009999999776482582,48.0,491,0.003,34176,4259,0.013257525861263275,69,21.495018520000002,-6.721108436584473,,,,,,,,,,
712,,48.0,491,,34176,,,69,21.495018520000002,,,,,,,,,,,
716,0.009999999776482582,48.0,490,0.003,34560,4307,0.0037129363045096397,70,21.492605570000002,-6.697162628173828,0.6125114240017207,0.0390706683939001,0.0,0.8835526124208207,1.0,0.17728294715111131,0.05471277835134764,0.07090754051601636,0.902520927664131,0.7988872445014745
720,,48.0,490,,34560,,,70,21.492605570000002,,,,,,,,,,,
724,0.009999999776482582,48.0,491,0.003,34944,4355,0.0034470651298761368,71,21.48383467,-6.8653459548950195,,,,,,,,,,
728,,48.0,491,,34944,,,71,21.48383467,,,,,,,,,,,
732,0.009999999776482582,48.0,490,0.003,35328,4403,0.006186221726238728,72,21.482737409999995,-6.838338851928711,0.6200747455151823,0.04262216321843524,0.0,0.8793110230400505,1.0,0.19631115328698703,0.06236160564166304,0.07737767975843471,0.8974506293622005,0.8206423778578413
736,,48.0,490,,35328,,,72,21.482737409999995,,,,,,,,,,,
740,0.009999999776482582,48.0,491,0.003,35712,4451,0.004136309958994389,72,21.478198210000002,-7.3834452629089355,,,,,,,,,,
744,,48.0,491,,35712,,,72,21.478198210000002,,,,,,,,,,,
748,0.009999999776482582,48.0,490,0.003,36096,4499,0.008528374135494232,73,21.448345540000005,-7.039587020874023,0.611605814237674,0.12568406363422546,0.0,0.8930504884908045,1.0,0.17267922186476004,0.05508621379447451,0.07413364596008717,0.8778800840878164,0.7377259265058582
752,,48.0,490,,36096,,,73,21.448345540000005,,,,,,,,,,,
756,0.009999999776482582,48.0,491,0.003,36480,4547,0.006532729137688875,74,21.429280249999998,-7.093222618103027,,,,,,,,,,
760,,48.0,491,,36480,,,74,21.429280249999998,,,,,,,,,,,
764,0.009999999776482582,48.0,490,0.003,36864,4595,0.004640653729438782,75,21.45069794,-7.10854434967041,0.6029367923170579,0.06182780353212294,0.0,0.8958618011662806,1.0,0.18570624240709113,0.06042350482770356,0.07818310362403921,0.8895172608739667,0.7652683552085824
768,,48.0,490,,36864,,,75,21.45069794,,,,,,,,,,,
772,0.009999999776482582,48.0,491,0.003,37248,4643,0.002043037675321102,75,21.476401720000002,-7.496112823486328,,,,,,,,,,
776,,48.0,491,,37248,,,75,21.476401720000002,,,,,,,,,,,
780,0.009999999776482582,48.0,490,0.003,37632,4691,0.011040356010198593,76,21.50417486,-7.385435581207275,0.6045822772400166,0.04922736084644092,0.0,0.8871307862917638,1.0,0.19906481759012062,0.05845645634519791,0.07377248129628317,0.8957050148919328,0.7916624377840107
784,,48.0,490,,37632,,,76,21.50417486,,,,,,,,,,,
788,0.009999999776482582,48.0,491,0.003,38016,4739,0.010322208516299725,77,21.51926241,-7.127519130706787,,,,,,,,,,
792,,48.0,491,,38016,,,77,21.51926241,,,,,,,,,,,
796,0.009999999776482582,48.0,490,0.003,38400,4787,0.006901882588863373,78,21.519401460000005,-7.425045490264893,0.6174861206871434,0.0765216085724644,0.03798357034142275,0.8927818187298474,0.9945175438596491,0.19314196595028915,0.05363040183152147,0.07134517627260588,0.8900672110357254,0.7521636360417294
800,,48.0,490,,38400,,,78,21.519401460000005,,,,,,,,,,,
804,0.009999999776482582,48.0,491,0.003,38784,4835,0.009380416944622993,78,21.503680400000004,-7.281796455383301,,,,,,,,,,
808,,48.0,491,,38784,,,78,21.503680400000004,,,,,,,,,,,
