train/ent_coef,train/critic_loss,time/time_elapsed,rollout/ep_len_mean,time/fps,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/ep_b3_mean,eval/ep_nodes_below_zero,eval/ep_b1_mean,eval/ep_b3_std,eval/ep_timesteps_below_zero,eval/ep_b1_std,eval/ep_b2_mean,eval/ep_nodes_above_threshold,eval/ep_b2_std,eval/ep_pressure_obj_mean,eval/ep_pump_price_obj_std,eval/ep_nodes_below_threshold,eval/ep_pump_price_obj_mean,eval/ep_pressure_obj_std
0.009999999776482582,0.04809051752090454,0,48.0,658,35,-0.3729907274246216,4,384,0.003,12.094740875,,,,,,,,,,,,,,
,,0,48.0,650,,,8,384,,12.094740875,,,,,,,,,,,,,,
0.009999999776482582,0.02620597556233406,1,48.0,631,83,-0.6340916752815247,12,768,0.003,15.7883051875,,,,,,,,,,,,,,
,,1,48.0,627,,,16,768,,15.7883051875,,,,,,,,,,,,,,
0.009999999776482582,0.025328446179628372,2,48.0,539,131,-0.7373164296150208,20,1152,0.003,17.354546625,0.6848447922194141,0.0,0.9734509005493734,0.2412522266661009,0,0.015189906140478836,0.11309354627513571,0.0,0.16298106433685716,0.9671052631578947,0.18675065169354854,0.03316326530612245,0.485672280105463,0.0980898487907241
,,2,48.0,533,,,24,1152,,17.354546625,,,,,,,,,,,,,,
0.009999999776482582,0.01792207546532154,2,48.0,553,179,-0.8207489252090454,28,1536,0.003,18.15979515625,,,,,,,,,,,,,,
,,2,48.0,551,,,32,1536,,18.15979515625,,,,,,,,,,,,,,
0.009999999776482582,0.016118094325065613,3,48.0,514,227,-0.892291247844696,36,1920,0.003,18.77336125,0.7197316876132528,0.0,0.7926073702885867,0.2840163964395766,0,0.28560627694777035,0.6048260736819839,0.0,0.16963633043048246,0.9901315789473685,0.23857459839118833,0.01020408163265306,0.501015746593533,0.04813520230995612
,,3,48.0,511,,,40,1920,,18.77336125,,,,,,,,,,,,,,
0.009999999776482582,0.016960948705673218,4,48.0,524,275,-1.020215630531311,44,2304,0.003,19.1959886875,,,,,,,,,,,,,,
,,4,48.0,523,,,48,2304,,19.1959886875,,,,,,,,,,,,,,
0.009999999776482582,0.019016681239008904,5,48.0,462,323,-1.1003973484039307,52,2688,0.003,19.49532317857143,0.8462678580520971,0.0,0.8968502674439203,0.11436473152730273,0,0.11581054201113486,0.528519442919728,0.0,0.13238975969668415,1.0,0.1777721963249655,0.0,0.5922788473890079,0.0
,,5,48.0,461,,,56,2688,,19.49532317857143,,,,,,,,,,,,,,
