#{"t_start": 1744204156.577681, "env_id": "ATM"}
r,l,t
11.71907,48,0.718843
19.074519,48,1.3543
20.847501,48,2.271517
19.412466,48,2.910355
21.126095,48,3.86777
20.946309,48,4.525969
21.02018,48,5.939415
20.927126,48,6.645481
20.653224,48,7.612274
21.814002,48,8.26149
20.995883,48,9.223364
21.102109,48,9.880437
21.36578,48,10.838685
21.483489,48,11.483983
21.797831,48,12.433118
21.679916,48,13.088783
21.434266,48,14.033991
21.116527,48,14.671157
21.218429,48,15.622679
21.605668,48,16.25487
21.243587,48,17.285328
21.626393,48,17.914624
21.591725,48,18.84832
21.289045,48,19.48454
21.636869,48,20.559394
21.55545,48,21.512276
20.770917,48,22.140012
21.450071,48,23.042574
21.625282,48,23.663333
21.629164,48,24.580802
21.135399,48,25.202775
21.561316,48,26.118174
21.2992,48,26.752563
21.505083,48,27.703322
21.370232,48,28.346446
21.551611,48,29.270582
21.416214,48,29.920023
21.471596,48,30.836358
21.337885,48,31.480398
21.450697,48,32.419289
21.396496,48,33.046526
21.614043,48,33.996538
21.285662,48,34.651433
21.154001,48,35.965736
21.685547,48,36.585001
21.647549,48,37.527796
21.716347,48,38.198998
21.500993,48,39.106386
21.397071,48,39.74352
21.729328,48,40.381869
21.327483,48,41.320681
21.322328,48,41.951996
21.608468,48,42.885104
21.657493,48,43.514575
21.584319,48,44.435879
21.693182,48,45.059838
21.672529,48,46.00476
21.082447,48,46.638496
21.216513,48,47.554658
21.364349,48,48.223116
21.447806,48,49.187752
20.343583,48,49.833071
21.491378,48,51.189862
21.48237,48,51.858924
21.634735,48,52.78623
21.638922,48,53.430697
21.184448,48,54.345315
21.484557,48,54.974769
21.612805,48,55.916335
21.68925,48,56.560742
21.432566,48,57.494529
21.209251,48,58.123924
20.926283,48,59.10011
21.517529,48,59.775985
21.436712,48,60.421167
20.966645,48,61.381294
21.166975,48,62.018018
21.712386,48,62.946419
21.301914,48,63.571618
21.135371,48,64.505261
21.86844,48,65.525163
21.578904,48,66.480849
21.333628,48,67.113274
21.557747,48,68.06881
21.552825,48,68.704159
19.900816,48,69.68798
21.468723,48,70.325925
