#{"t_start": 1744202890.5858169, "env_id": "ATM"}
r,l,t
15.448215,48,0.767755
9.315766,48,1.401059
21.095027,48,2.315774
20.806696,48,2.936386
21.850057,48,3.840798
20.700291,48,4.458866
20.850546,48,5.421514
21.864796,48,6.073797
22.110648,48,7.001444
20.555631,48,7.65479
21.036761,48,8.595355
21.208003,48,9.295331
21.144495,48,10.684348
21.885412,48,11.324132
21.547722,48,12.272021
21.845109,48,12.904295
21.756358,48,13.854389
21.656708,48,14.497974
21.466172,48,15.469971
21.680674,48,16.113706
22.090976,48,17.103228
21.699633,48,17.749871
21.816848,48,18.696663
22.101248,48,19.339233
21.100779,48,19.968884
21.844911,48,20.917082
21.745041,48,21.581696
21.565887,48,22.533097
21.952615,48,23.179863
21.991624,48,24.695532
21.858706,48,25.350225
21.813322,48,26.310675
21.771652,48,26.912586
21.868009,48,27.836137
21.726279,48,28.453567
21.665783,48,29.343919
21.889241,48,29.957059
21.975559,48,30.860181
21.532192,48,31.468876
21.94032,48,32.363253
21.701752,48,32.973539
21.929948,48,33.907248
21.217253,48,34.516485
21.781466,48,35.390864
21.929453,48,35.98709
21.785487,48,36.918879
21.58942,48,37.514977
21.784414,48,38.406075
21.887346,48,38.997787
21.895735,48,39.585396
21.457149,48,40.89463
21.550023,48,41.475706
21.704425,48,42.356467
20.974975,48,42.968631
21.498374,48,43.86201
21.821287,48,44.461332
21.633687,48,45.335556
21.800652,48,45.943027
21.89402,48,46.875348
21.694577,48,47.497101
21.710761,48,48.391958
21.648168,48,48.996258
21.763723,48,49.918245
21.899322,48,50.540176
21.953337,48,51.425667
21.695017,48,52.048892
21.780711,48,52.942469
21.953974,48,53.547907
21.52983,48,54.45939
21.954121,48,55.080392
21.173776,48,56.360644
21.221458,48,56.973492
21.858754,48,57.901446
21.818774,48,58.518744
20.327645,48,59.120898
21.483887,48,60.037167
21.748963,48,60.622765
21.733003,48,61.537801
21.679133,48,62.151182
21.57163,48,63.055945
21.865231,48,63.671977
21.753239,48,64.554555
21.821396,48,65.164237
21.782758,48,66.064596
21.946809,48,66.673651
21.601707,48,67.572987
21.938129,48,68.223643
21.763622,48,69.12461
21.289801,48,69.728054
21.735604,48,71.007471
21.4422,48,71.630661
21.025453,48,72.534957
21.955709,48,73.162643
21.835219,48,74.045676
21.750705,48,74.68375
21.620346,48,75.63726
21.904582,48,76.23672
21.587457,48,77.159891
21.766823,48,77.781841
21.453167,48,78.419026
21.354636,48,79.349591
21.648713,48,79.942171
21.760738,48,80.832866
22.055853,48,81.453137
21.940443,48,82.377394
21.501135,48,82.994054
21.939509,48,83.899953
21.395129,48,84.515246
21.782801,48,85.430172
21.906101,48,86.411556
22.042171,48,87.318511
20.937385,48,87.920153
21.699597,48,88.830399
21.638224,48,89.470603
21.551153,48,90.369025
21.871864,48,90.983637
21.925496,48,91.875637
21.701731,48,92.446093
20.851351,48,93.303893
21.874956,48,93.919933
21.672927,48,94.838011
21.658233,48,95.453127
21.697897,48,96.351592
21.956283,48,96.966051
