#{"t_start": 1744202890.6464849, "env_id": "ATM"}
r,l,t
17.16602,48,0.707212
10.175185,48,1.341331
21.535853,48,2.254666
21.070053,48,2.875309
21.46961,48,3.77947
21.74532,48,4.39822
21.703516,48,5.361147
21.841696,48,6.012131
21.743233,48,6.940576
21.078675,48,7.593344
21.487747,48,8.528425
20.845736,48,9.233556
21.962354,48,10.623963
21.287998,48,11.263607
21.486312,48,12.209974
21.851314,48,12.844206
21.889799,48,13.793792
21.84009,48,14.43665
22.016879,48,15.408572
21.53676,48,16.051463
21.587704,48,17.041282
21.692896,48,17.692321
21.61401,48,18.635621
20.695434,48,19.276531
21.977603,48,19.911075
21.869064,48,20.857109
21.906742,48,21.520498
21.835204,48,22.471493
21.615401,48,23.117827
21.593528,48,24.632895
21.688346,48,25.289245
21.737515,48,26.252316
21.879482,48,26.847172
21.843511,48,27.773231
21.90423,48,28.394838
21.821169,48,29.283128
21.461363,48,29.895437
21.689594,48,30.800019
21.661635,48,31.408106
21.097093,48,32.299636
21.896698,48,32.912096
21.712615,48,33.846041
20.599753,48,34.451909
21.716429,48,35.329296
21.707496,48,35.925386
21.920319,48,36.858084
21.604637,48,37.453757
21.629394,48,38.345989
21.747788,48,38.936157
21.897691,48,39.524717
21.460225,48,40.833313
21.687635,48,41.413785
21.611826,48,42.296618
21.655208,48,42.907941
21.839051,48,43.800356
21.753894,48,44.400898
21.793177,48,45.274755
21.745997,48,45.881886
21.695449,48,46.81491
21.340045,48,47.436876
21.396185,48,48.331287
21.421926,48,48.935562
21.576808,48,49.857545
21.566968,48,50.478543
21.864723,48,51.363795
21.503764,48,51.988224
21.813944,48,52.881428
21.946094,48,53.488633
20.475807,48,54.396993
21.558471,48,55.020075
20.813691,48,56.299591
21.575999,48,56.912133
20.386548,48,57.840273
21.253209,48,58.458049
21.721107,48,59.060373
21.75526,48,59.97486
21.331341,48,60.562638
21.221272,48,61.476959
20.805093,48,62.089947
21.34641,48,62.994711
21.727095,48,63.610398
21.722914,48,64.492801
21.657842,48,65.100457
21.222015,48,66.002287
20.96171,48,66.612506
21.459231,48,67.512125
21.663155,48,68.163724
21.616999,48,69.062854
21.34847,48,69.66731
21.065732,48,70.945515
20.889044,48,71.569993
21.435783,48,72.473423
21.7085,48,73.102048
21.307415,48,73.984215
21.2324,48,74.624059
21.648348,48,75.577719
21.259049,48,76.175972
21.516364,48,77.098594
21.2124,48,77.721696
21.313122,48,78.359643
21.533117,48,79.287574
21.667135,48,79.881617
21.627107,48,80.771905
21.707945,48,81.393517
21.437575,48,82.315765
21.569408,48,82.932871
21.876387,48,83.837948
21.115539,48,84.452487
21.195195,48,85.367769
19.753655,48,86.350311
20.661871,48,87.257192
21.19146,48,87.858923
21.681027,48,88.76953
21.289308,48,89.410181
21.080747,48,90.308389
21.079967,48,90.923914
21.66282,48,91.814637
21.40978,48,92.383643
21.558418,48,93.239362
21.19367,48,93.860766
20.456061,48,94.776097
21.2937,48,95.39252
20.996812,48,96.29038
21.489633,48,96.905641
21.361394,48,97.508156
21.580665,48,98.435936
21.457097,48,99.026814
20.569398,48,99.939393
21.24767,48,100.924516
21.730537,48,101.830016
21.576732,48,102.438599
21.470432,48,103.331223
20.69944,48,103.93523
21.493411,48,104.829064
21.216498,48,105.4432
20.686125,48,106.346918
21.429441,48,106.955055
21.494527,48,107.851224
21.150859,48,108.47862
21.718027,48,109.367475
21.35507,48,110.003284
