train/ent_coef,train/critic_loss,time/time_elapsed,rollout/ep_len_mean,time/fps,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/ep_b3_mean,eval/ep_nodes_below_zero,eval/ep_b1_mean,eval/ep_b3_std,eval/ep_timesteps_below_zero,eval/ep_b1_std,eval/ep_b2_mean,eval/ep_nodes_above_threshold,eval/ep_b2_std,eval/ep_pressure_obj_mean,eval/ep_pump_price_obj_std,eval/ep_nodes_below_threshold,eval/ep_pump_price_obj_mean,eval/ep_pressure_obj_std
0.009999999776482582,0.03803098201751709,0,48.0,656,35,-0.4696062207221985,4,384,0.003,14.59835,,,,,,,,,,,,,,
,,0,48.0,648,,,8,384,,14.59835,,,,,,,,,,,,,,
0.009999999776482582,0.03814680129289627,1,48.0,629,83,-0.6498157382011414,12,768,0.003,12.233818562500002,,,,,,,,,,,,,,
,,1,48.0,625,,,16,768,,12.233818562500002,,,,,,,,,,,,,,
0.009999999776482582,0.019979208707809448,2,48.0,540,131,-0.7880641222000122,20,1152,0.003,15.255653416666666,0.600628536904918,0.0,0.9053028665898485,0.1394186411427146,0,0.07174231696923372,0.8457398570911416,0.0,0.15852286262450968,0.958333333333333,0.23819206570378135,0.02040816326530612,0.5885633581960721,0.14442686274153388
,,2,48.0,534,,,24,1152,,15.255653416666666,,,,,,,,,,,,,,
0.009999999776482582,0.019866663962602615,2,48.0,557,179,-0.8821735382080078,28,1536,0.003,16.732800843750002,,,,,,,,,,,,,,
,,2,48.0,556,,,32,1536,,16.732800843750002,,,,,,,,,,,,,,
0.009999999776482582,0.020390581339597702,3,48.0,524,227,-0.9191153049468994,36,1920,0.003,17.69337885,0.377843345636581,0.0,0.9293623130803893,0.22613071125935388,0,0.04845502914928829,0.6731501639486983,0.0,0.3518781840393542,1.0,0.12329830834221384,0.0,0.558438844746057,0.0
,,3,48.0,521,,,40,1920,,17.69337885,,,,,,,,,,,,,,
0.009999999776482582,0.008067784830927849,4,48.0,538,275,-1.0220290422439575,44,2304,0.003,18.317448208333335,,,,,,,,,,,,,,
,,4,48.0,537,,,48,2304,,18.317448208333335,,,,,,,,,,,,,,
0.009999999776482582,0.010857236571609974,5,48.0,512,323,-1.1088659763336182,52,2688,0.003,18.783585357142858,0.3795871081053861,0.0,0.8984394732441908,0.22804263192982777,0,0.07611861905623277,0.7823943846677438,0.0,0.26156707611105867,1.0,0.23528884882412632,0.0,0.5289410258157691,0.0
,,5,48.0,510,,,56,2688,,18.783585357142858,,,,,,,,,,,,,,
0.009999999776482582,0.014887924306094646,5,48.0,521,371,-1.2181599140167236,60,3072,0.003,19.16018971875,,,,,,,,,,,,,,
,,5,48.0,520,,,64,3072,,19.16018971875,,,,,,,,,,,,,,
0.009999999776482582,0.010161830112338066,6,48.0,506,419,-1.2751495838165283,68,3456,0.003,19.447380305555555,0.4738764291776337,0.0,0.8448985287993009,0.2633828565168778,0,0.14540155632175136,0.7954743800712283,0.0,0.25484509164727837,1.0,0.15220520402339238,0.0,0.5526675178715981,0.0
,,6,48.0,505,,,72,3456,,19.447380305555555,,,,,,,,,,,,,,
0.009999999776482582,0.015931153669953346,7,48.0,513,467,-1.3429926633834839,76,3840,0.003,19.5867877375,,,,,,,,,,,,,,
,,7,48.0,513,,,80,3840,,19.5867877375,,,,,,,,,,,,,,
0.009999999776482582,0.012982577085494995,8,48.0,502,515,-1.4690592288970947,84,4224,0.003,19.771947113636365,0.48529680319157337,0.02040816326530612,0.8624207221387071,0.21444887270612484,1,0.1292723153341054,0.8585318288622261,0.0,0.20693338285129348,0.9791666666666666,0.17481300805008795,0.02040816326530612,0.5603811418350366,0.14433756729740646
,,8,48.0,501,,,88,4224,,19.771947113636365,,,,,,,,,,,,,,
0.009999999776482582,0.0139568280428648,9,48.0,505,563,-1.5330890417099,92,4608,0.003,19.879763385416666,,,,,,,,,,,,,,
,,9,48.0,505,,,96,4608,,19.879763385416666,,,,,,,,,,,,,,
0.009999999776482582,0.014102675020694733,10,48.0,475,611,-1.5906357765197754,100,4992,0.003,20.22789434,0.7076800268176517,0.0,0.794052242833323,0.12266827622374306,0,0.19109449952974178,0.8380704368245036,0.0,0.20994441679321887,1.0,0.18378051649697136,0.0,0.586046053507049,0.0
,,10,48.0,474,,,104,4992,,20.22789434,,,,,,,,,,,,,,
