#{"t_start": 1744376264.6171157, "env_id": "ATM"}
r,l,t
15.818368,48,0.702862
21.194357,48,1.310623
19.376835,48,2.235893
18.673292,48,3.767937
19.311284,48,5.152112
19.727097,48,5.805109
20.726508,48,6.769745
20.196303,48,7.386044
19.983967,48,8.321645
20.626566,48,8.958492
21.608447,48,9.866469
20.506118,48,10.484294
21.063448,48,11.428396
21.28593,48,12.052794
21.416222,48,12.951349
20.790364,48,13.549149
21.266074,48,14.449139
20.922492,48,15.060891
21.474046,48,15.991851
21.597376,48,16.620499
21.608209,48,17.537456
21.517639,48,18.132957
20.965998,48,19.218806
21.082661,48,19.883975
21.012051,48,20.476585
21.550557,48,21.379762
21.570034,48,21.984327
21.319614,48,22.875987
21.532009,48,23.471071
21.653593,48,24.365689
20.535564,48,24.978975
21.324505,48,25.919652
21.698924,48,26.535014
21.71544,48,27.447774
21.431441,48,28.055911
20.498758,48,28.946955
21.166022,48,29.562754
21.317661,48,30.470252
20.582978,48,31.082951
21.27299,48,32.019926
21.233025,48,32.641061
21.394686,48,33.72772
20.432253,48,34.371419
17.614895,48,35.324452
20.357575,48,36.853303
20.575097,48,37.830994
20.484245,48,38.486923
20.775775,48,39.420327
20.935896,48,40.044708
21.07995,48,40.672747
20.145655,48,41.616357
21.56488,48,42.233471
20.464773,48,43.148951
20.879811,48,43.768744
18.883706,48,44.666544
19.861953,48,45.370686
19.552046,48,46.271106
21.648036,48,46.877624
19.321171,48,47.806504
20.533577,48,48.513431
19.199167,48,49.549756
20.711584,48,50.178128
20.571485,48,51.119116
21.531122,48,51.752027
20.641556,48,52.690444
18.804662,48,53.317482
19.205372,48,54.301655
20.323479,48,54.934377
20.503241,48,55.894968
21.384157,48,56.519506
20.86916,48,57.4377
18.744678,48,58.071281
19.443975,48,59.076515
18.992785,48,59.718904
21.565148,48,60.340748
20.857595,48,61.28476
20.989797,48,61.908785
19.774953,48,62.872312
19.476365,48,63.513148
21.665692,48,64.672958
20.568042,48,65.307189
21.106213,48,66.221684
21.762382,48,66.858089
19.786685,48,67.817749
19.740864,48,68.467318
20.312586,48,70.326843
21.869542,48,70.972857
20.404403,48,71.943702
21.679021,48,72.615351
21.794342,48,73.559827
21.104433,48,74.191962
20.455493,48,75.155615
21.196082,48,75.792367
