#{"t_start": 1744376264.5384917, "env_id": "ATM"}
r,l,t
16.534047,48,0.780664
20.334215,48,1.389282
20.009933,48,2.314244
21.383252,48,3.845482
20.490567,48,5.231392
20.555707,48,5.883265
21.463053,48,6.847117
21.760823,48,7.46477
20.523949,48,8.399908
21.298325,48,9.036309
21.690745,48,9.944761
21.574089,48,10.563053
20.527596,48,11.506225
21.401944,48,12.129747
21.540682,48,13.028521
21.633219,48,13.62698
20.989573,48,14.527874
20.705927,48,15.139379
21.593189,48,16.069977
21.135763,48,16.698302
21.363179,48,17.615336
21.722249,48,18.211727
21.252456,48,19.29319
21.229772,48,19.962326
21.274586,48,20.554714
21.555028,48,21.458582
21.490812,48,22.063468
21.012196,48,22.954194
21.317975,48,23.548929
21.618995,48,24.44328
21.232448,48,25.057605
21.221862,48,25.99724
21.895572,48,26.612999
21.362838,48,27.525335
21.44966,48,28.134535
21.503828,48,29.023864
21.419384,48,29.64238
21.839239,48,30.549012
20.803935,48,31.161275
20.65292,48,32.098908
21.039383,48,32.719474
21.719148,48,33.806233
21.222589,48,34.449584
21.03505,48,35.402976
20.891685,48,36.931063
20.116168,48,37.909124
21.760256,48,38.564888
21.255892,48,39.499047
20.528181,48,40.123153
21.907923,48,40.751059
21.010993,48,41.694694
20.888938,48,42.312963
21.625397,48,43.226313
20.522523,48,43.846879
20.310334,48,44.744711
21.271923,48,45.448577
21.323365,48,46.349613
19.952861,48,46.956311
20.293173,48,47.885486
21.717734,48,48.591747
20.345288,48,49.629064
21.353284,48,50.257515
20.449594,48,51.19721
20.596984,48,51.831068
21.102083,48,52.768575
20.703961,48,53.395305
20.65863,48,54.380196
20.999355,48,55.012138
20.76195,48,55.974951
20.737649,48,56.597323
21.644272,48,57.51582
19.888699,48,58.148842
19.816135,48,59.155163
20.609165,48,59.796852
19.991946,48,60.417774
20.809233,48,61.362879
22.050156,48,61.986683
21.078047,48,62.950063
20.380683,48,63.591532
20.204042,48,64.750645
20.5903,48,65.384998
20.795991,48,66.300036
19.470558,48,66.938982
21.085748,48,67.896657
21.211074,48,68.545972
17.961766,48,70.405286
21.148767,48,71.051381
20.860724,48,72.021152
21.488117,48,72.690719
20.157125,48,73.638158
20.615846,48,74.270649
17.943884,48,75.233877
21.368224,48,75.870851
19.699908,48,76.783017
21.23978,48,77.399197
20.844546,48,78.342908
20.589994,48,78.97423
20.358861,48,80.066043
21.141118,48,80.740592
19.132424,48,81.349721
20.425904,48,82.289298
20.33287,48,82.943804
19.055142,48,83.881272
18.288197,48,84.513789
20.675604,48,85.504705
20.145612,48,86.153758
20.345602,48,87.104714
20.04556,48,87.764088
18.982583,48,88.719643
21.452777,48,89.377124
19.5936,48,90.324373
21.147617,48,90.995614
20.667802,48,92.017638
21.141255,48,92.685484
19.855072,48,93.611352
20.847604,48,94.42926
20.72251,48,95.393279
19.718056,48,96.042839
21.246628,48,96.992371
19.795925,48,97.636683
20.537842,48,98.60502
21.256872,48,99.251716
19.031369,48,100.225247
19.887279,48,100.885503
19.349623,48,101.550358
18.984109,48,103.389959
21.342069,48,104.028342
19.588118,48,104.980298
20.974122,48,105.623196
20.087092,48,106.578636
21.55581,48,107.245164
20.434585,48,108.191305
19.590073,48,108.814625
20.608975,48,109.962925
18.907315,48,110.615316
20.127452,48,111.542236
21.479248,48,112.212909
19.976144,48,113.194077
20.062421,48,113.843471
19.986967,48,114.798323
20.453628,48,115.452115
19.761729,48,116.39193
19.173742,48,117.052668
18.762118,48,117.99115
21.163225,48,118.635201
20.537252,48,119.591161
19.137527,48,120.220196
20.58742,48,121.154623
21.262574,48,121.799984
20.140622,48,122.451371
19.589546,48,123.424074
20.067587,48,124.268444
20.605184,48,125.201958
20.850003,48,125.836418
19.802886,48,126.785187
20.793142,48,127.462037
21.627797,48,128.386167
20.541678,48,129.027991
21.230155,48,129.968791
18.455065,48,130.637737
20.660652,48,131.586356
20.767805,48,132.247596
20.84218,48,133.211099
20.909063,48,133.877782
21.126462,48,134.91448
18.710369,48,136.469432
21.944298,48,137.435189
22.022987,48,138.100897
19.542393,48,139.078886
21.298108,48,139.891623
20.792886,48,140.83573
19.801673,48,141.481769
20.730499,48,142.430038
21.443051,48,143.075634
21.672185,48,143.724379
20.359072,48,144.679377
20.767172,48,145.32045
20.494322,48,146.273957
18.282614,48,146.935634
21.402208,48,147.877558
19.960771,48,148.513805
21.126814,48,149.507811
19.470814,48,150.162706
19.625696,48,151.096741
20.311341,48,151.750351
19.643196,48,152.68418
21.052682,48,153.33332
20.746313,48,154.553689
19.88869,48,155.199085
21.670732,48,156.187068
20.451217,48,156.846517
21.180458,48,157.806838
