train/n_updates,train/ent_coef,train/actor_loss,time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/critic_loss,time/fps,time/time_elapsed,train/learning_rate,eval/ep_b1_std,eval/ep_nodes_above_threshold,eval/ep_pressure_obj_mean,eval/ep_nodes_below_threshold,eval/ep_pressure_obj_std,eval/ep_b3_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_b2_std,eval/ep_b1_mean,eval/ep_timesteps_below_zero,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_nodes_below_zero
2195,0.009999999776482582,-4.256596565246582,364,48.0,17664,21.112417109999996,0.4337409734725952,468,37,0.003,0.15939232979126502,0.0,1.0,0.0,0.0,0.8795829467280437,0.5496497483921884,0.11052117005649574,0.16807447937020992,0.30384445576236746,0,0.2360385555266735,0.8644740652662558,0.0
,,,368,48.0,17664,21.112417109999996,,467,37,,,,,,,,,,,,,,,
2243,0.009999999776482582,-4.359228134155273,372,48.0,18048,21.08266892,0.17770341038703918,470,38,0.003,,,,,,,,,,,,,,
,,,376,48.0,18048,21.08266892,,470,38,,,,,,,,,,,,,,,
2291,0.009999999776482582,-4.330113410949707,380,48.0,18432,21.05205145,0.3544785976409912,468,39,0.003,0.12561131460824532,0.0,1.0,0.0,0.0,0.8895867470228809,0.5670072482588073,0.08908792664509223,0.15860721508294226,0.449289823882016,0,0.2814238001447416,0.863716559567176,0.0
,,,384,48.0,18432,21.05205145,,468,39,,,,,,,,,,,,,,,
2339,0.009999999776482582,-4.424820899963379,388,48.0,18816,21.032508099999994,0.25258177518844604,471,39,0.003,,,,,,,,,,,,,,
,,,392,48.0,18816,21.032508099999994,,471,39,,,,,,,,,,,,,,,
2387,0.009999999776482582,-4.542665004730225,396,48.0,19200,21.003169739999997,0.2844012379646301,469,40,0.003,0.11969766581545635,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.8379336002791065,0.6418832312052802,0.10967935313081781,0.16793789317969057,0.48121811318355734,0,0.2570920669803868,0.8459046432547831,0.0
,,,400,48.0,19200,21.003169739999997,,469,40,,,,,,,,,,,,,,,
2435,0.009999999776482582,-4.6090826988220215,404,48.0,19584,20.99505225,0.13522553443908691,471,41,0.003,,,,,,,,,,,,,,
,,,408,48.0,19584,20.99505225,,471,41,,,,,,,,,,,,,,,
2483,0.009999999776482582,-4.57599401473999,412,48.0,19968,21.022337509999996,0.6234680414199829,473,42,0.003,,,,,,,,,,,,,,
,,,416,48.0,19968,21.022337509999996,,473,42,,,,,,,,,,,,,,,
2531,0.009999999776482582,-4.820838928222656,420,48.0,20352,21.027521060000005,0.4941720962524414,472,43,0.003,0.16805841422375684,0.0,1.0,0.0,0.0,0.8984326066672452,0.5584034833601978,0.07664298591461126,0.20228752163956934,0.3903692567490272,0,0.23459168248992274,0.8164121561502115,0.0
,,,424,48.0,20352,21.027521060000005,,472,43,,,,,,,,,,,,,,,
2579,0.009999999776482582,-4.692922592163086,428,48.0,20736,21.022647069999998,0.4258648753166199,474,43,0.003,,,,,,,,,,,,,,
,,,432,48.0,20736,21.022647069999998,,474,43,,,,,,,,,,,,,,,
2627,0.009999999776482582,-4.812273979187012,436,48.0,21120,20.8628873,0.6539865732192993,473,44,0.003,0.10249221316797687,0.0,1.0,0.0,0.0,0.9174113605356596,0.5793825532623665,0.0590540400688995,0.18259003989012315,0.4723000936017432,0,0.23763841633973196,0.8268507954406903,0.0
,,,440,48.0,21120,20.8628873,,473,44,,,,,,,,,,,,,,,
2675,0.009999999776482582,-4.864880084991455,444,48.0,21504,20.868645199999996,0.3500511348247528,475,45,0.003,,,,,,,,,,,,,,
,,,448,48.0,21504,20.868645199999996,,474,45,,,,,,,,,,,,,,,
2723,0.009999999776482582,-4.831705093383789,452,48.0,21888,20.892895709999998,0.4956094026565552,474,46,0.003,0.132590299240358,0.0,1.0,0.0,0.0,0.8695247456388464,0.5365905954694675,0.1052296382880111,0.09010393261150629,0.3758437173362368,0,0.24275603268960144,0.9189529222482729,0.0
,,,456,48.0,21888,20.892895709999998,,473,46,,,,,,,,,,,,,,,
2771,0.009999999776482582,-5.048232078552246,460,48.0,22272,20.89596802,0.413095086812973,476,46,0.003,,,,,,,,,,,,,,
,,,464,48.0,22272,20.89596802,,476,46,,,,,,,,,,,,,,,
2819,0.009999999776482582,-5.054028511047363,468,48.0,22656,20.83027044,0.49486857652664185,474,47,0.003,0.13285310269329717,0.0,0.9550438596491229,0.04403866809881848,0.11793271631358557,0.8496789935553211,0.704403063591568,0.09277046109157885,0.18568877392667624,0.5354290929031086,0,0.2596185310603094,0.778526260353027,0.0
,,,472,48.0,22656,20.83027044,,474,47,,,,,,,,,,,,,,,
2867,0.009999999776482582,-5.142582416534424,476,48.0,23040,20.85855467,0.36966991424560547,475,48,0.003,,,,,,,,,,,,,,
,,,480,48.0,23040,20.85855467,,475,48,,,,,,,,,,,,,,,
2915,0.009999999776482582,-5.241160869598389,484,48.0,23424,20.79132929,0.5438842177391052,473,49,0.003,0.19679288479377685,0.004296455424274973,0.8486842105263156,0.14285714285714285,0.2807396624272443,0.854144032234405,0.6636972085778315,0.09919294051045514,0.18063140933604366,0.5305129516753085,4,0.2709123562707199,0.7356671968882589,0.021482277121374866
,,,488,48.0,23424,20.79132929,,473,49,,,,,,,,,,,,,,,
2963,0.009999999776482582,-5.364824295043945,492,48.0,23808,20.7922446,0.6482726335525513,475,50,0.003,,,,,,,,,,,,,,
,,,496,48.0,23808,20.7922446,,475,50,,,,,,,,,,,,,,,
3011,0.009999999776482582,-5.553040981292725,500,48.0,24192,20.76472183,0.4806436598300934,474,51,0.003,0.14464928280504175,0.0,0.9846491228070176,0.015037593984962405,0.07750327874955294,0.7529012047167594,0.6281747043149807,0.28628876242015167,0.2823264255498845,0.3881842873189601,0,0.2889761045161731,0.7489466294331617,0.0
,,,504,48.0,24192,20.76472183,,474,51,,,,,,,,,,,,,,,
3059,0.009999999776482582,-5.427984714508057,508,48.0,24576,20.785252649999997,0.7027175426483154,475,51,0.003,,,,,,,,,,,,,,
,,,512,48.0,24576,20.785252649999997,,475,51,,,,,,,,,,,,,,,
3107,0.009999999776482582,-5.674742221832275,516,48.0,24960,20.736169150000002,0.4214412569999695,474,52,0.003,0.07948474585011409,0.0,0.9857456140350876,0.013963480128893663,0.05614224637524213,0.8732326143511354,0.6149378866915163,0.04607550891592266,0.08536902006259008,0.5291340632969707,0,0.14406540308589535,0.8832812562878442,0.0
,,,520,48.0,24960,20.736169150000002,,474,52,,,,,,,,,,,,,,,
3155,0.009999999776482582,-5.55376672744751,524,48.0,25344,20.706555240000004,0.4555512070655823,476,53,0.003,,,,,,,,,,,,,,
,,,528,48.0,25344,20.706555240000004,,476,53,,,,,,,,,,,,,,,
3203,0.009999999776482582,-5.468132019042969,532,48.0,25728,20.700356409999998,0.8128750324249268,474,54,0.003,0.15162384125743614,0.0,0.9353070175438596,0.06337271750805586,0.20260564204310225,0.8699962937971417,0.506357944762593,0.12569655060732352,0.2551691989218816,0.30651345991559964,1,0.2882817888045059,0.7522643735811826,0.0053705692803437165
,,,536,48.0,25728,20.700356409999998,,474,54,,,,,,,,,,,,,,,
3251,0.009999999776482582,-5.923277854919434,540,48.0,26112,20.752839870000003,0.35111939907073975,476,54,0.003,,,,,,,,,,,,,,
,,,544,48.0,26112,20.752839870000003,,476,54,,,,,,,,,,,,,,,
3299,0.009999999776482582,-5.982279300689697,548,48.0,26496,20.756228570000005,0.49549704790115356,474,55,0.003,0.13133900644965724,0.0,0.9692982456140351,0.03007518796992481,0.14518999948404782,0.8968826596487192,0.6298688950273149,0.04709011258610288,0.16914765286004596,0.3865307778383475,0,0.19668539952289868,0.7914948680560607,0.0
,,,552,48.0,26496,20.756228570000005,,474,55,,,,,,,,,,,,,,,
3347,0.009999999776482582,-5.749072551727295,556,48.0,26880,20.78732575,0.6865365505218506,476,56,0.003,,,,,,,,,,,,,,
,,,560,48.0,26880,20.78732575,,476,56,,,,,,,,,,,,,,,
3395,0.009999999776482582,-5.972965717315674,564,48.0,27264,20.79391448,1.1416609287261963,475,57,0.003,0.1451296586253073,0.0,0.9978070175438596,0.0021482277121374865,0.015193428136569096,0.8756998622556988,0.5285799070865045,0.10382769912978924,0.21732082199815098,0.40388953463356897,0,0.2628621130959178,0.8164332707915178,0.0
,,,568,48.0,27264,20.79391448,,475,57,,,,,,,,,,,,,,,
3443,0.009999999776482582,-5.8119330406188965,572,48.0,27648,20.74296954,0.8989595174789429,476,57,0.003,,,,,,,,,,,,,,
,,,576,48.0,27648,20.74296954,,476,57,,,,,,,,,,,,,,,
3491,0.009999999776482582,-6.062798500061035,580,48.0,28032,20.69336183,0.763595461845398,475,58,0.003,0.0851413999443044,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.8972358512288104,0.613996141039472,0.09749087354952385,0.16561239620910825,0.5687484816284283,0,0.2560892089105704,0.8121037207685362,0.0
,,,584,48.0,28032,20.69336183,,475,58,,,,,,,,,,,,,,,
3539,0.009999999776482582,-5.984152317047119,588,48.0,28416,20.666171209999998,1.0236499309539795,476,59,0.003,,,,,,,,,,,,,,
,,,592,48.0,28416,20.666171209999998,,476,59,,,,,,,,,,,,,,,
3587,0.009999999776482582,-6.290130138397217,596,48.0,28800,20.65783374,0.3239104151725769,475,60,0.003,0.0449971347422273,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.9329130300106702,0.6253544523349591,0.03350124576866367,0.08105675696752333,0.7261610410306606,0,0.15623936988541737,0.8159052861577801,0.0
,,,600,48.0,28800,20.65783374,,475,60,,,,,,,,,,,,,,,
3635,0.009999999776482582,-6.210700035095215,604,48.0,29184,20.643592279999996,0.3053242266178131,476,61,0.003,,,,,,,,,,,,,,
,,,608,48.0,29184,20.643592279999996,,476,61,,,,,,,,,,,,,,,
3683,0.009999999776482582,-6.313230037689209,612,48.0,29568,20.645871510000003,0.878063440322876,478,61,0.003,,,,,,,,,,,,,,
,,,616,48.0,29568,20.645871510000003,,478,61,,,,,,,,,,,,,,,
3731,0.009999999776482582,-6.243002414703369,620,48.0,29952,20.650446570000003,1.0751773118972778,477,62,0.003,0.10877188861688485,0.0,0.9802631578947368,0.01933404940923738,0.1367408532291219,0.8711131704966283,0.6510493523057429,0.0924139833680808,0.1257101024103312,0.5180316423538467,0,0.23142105826975556,0.8328555638074066,0.0
,,,624,48.0,29952,20.650446570000003,,477,62,,,,,,,,,,,,,,,
3779,0.009999999776482582,-6.371518611907959,628,48.0,30336,20.65429356,0.6771275401115417,478,63,0.003,,,,,,,,,,,,,,
,,,632,48.0,30336,20.65429356,,478,63,,,,,,,,,,,,,,,
3827,0.009999999776482582,-6.5296125411987305,636,48.0,30720,20.70551798,0.9712673425674438,475,64,0.003,0.07605402314997231,0.0,1.0,0.0,0.0,0.9015131717694915,0.6527223559082417,0.05947059482023332,0.1010583064378906,0.5895064961808756,0,0.18448738310239474,0.8299775985420158,0.0
,,,640,48.0,30720,20.70551798,,475,64,,,,,,,,,,,,,,,
3875,0.009999999776482582,-6.6417059898376465,644,48.0,31104,20.70838393,0.6160047054290771,477,65,0.003,,,,,,,,,,,,,,
,,,648,48.0,31104,20.70838393,,476,65,,,,,,,,,,,,,,,
3923,0.009999999776482582,-6.261585235595703,652,48.0,31488,20.71589081,1.1056725978851318,476,66,0.003,0.15090445700871874,0.0,1.0,0.0,0.0,0.9010909166524256,0.5700214421075115,0.07968687459072085,0.15404088973627106,0.319879514431049,0,0.2316398772822092,0.8321411638225019,0.0
,,,656,48.0,31488,20.71589081,,476,66,,,,,,,,,,,,,,,
3971,0.009999999776482582,-6.5973310470581055,660,48.0,31872,20.694627519999997,0.7289326190948486,477,66,0.003,,,,,,,,,,,,,,
,,,664,48.0,31872,20.694627519999997,,477,66,,,,,,,,,,,,,,,
4019,0.009999999776482582,-6.760499954223633,668,48.0,32256,20.685595860000003,0.7093799114227295,476,67,0.003,0.10910577822060231,0.0,1.0,0.0,0.0,0.8981579581954908,0.6302699894478256,0.060251223655148574,0.176369881645048,0.40644165286197526,0,0.19677944887168602,0.7851243461262614,0.0
,,,672,48.0,32256,20.685595860000003,,476,67,,,,,,,,,,,,,,,
4067,0.009999999776482582,-6.57655668258667,676,48.0,32640,20.695829670000002,0.8023178577423096,477,68,0.003,,,,,,,,,,,,,,
,,,680,48.0,32640,20.695829670000002,,477,68,,,,,,,,,,,,,,,
4115,0.009999999776482582,-6.822476387023926,684,48.0,33024,20.631326109999996,0.8084765672683716,470,70,0.003,0.051612215196845584,0.0,1.0,0.0,0.0,0.7876799791096075,0.6158677862704379,0.032600256093965795,0.11438900690449129,0.9272784081912241,0,0.19174068040143652,0.814525987237246,0.0
,,,688,48.0,33024,20.631326109999996,,470,70,,,,,,,,,,,,,,,
4163,0.009999999776482582,-6.896467685699463,692,48.0,33408,20.701618109999995,0.9990766048431396,471,70,0.003,,,,,,,,,,,,,,
,,,696,48.0,33408,20.701618109999995,,471,70,,,,,,,,,,,,,,,
4211,0.009999999776482582,-6.666334629058838,700,48.0,33792,20.725598069999997,1.0720561742782593,470,71,0.003,0.15329587912871273,0.0,1.0,0.0,0.0,0.9196069681783978,0.6375702615116351,0.02643509873586698,0.2787731930368407,0.2809052664061669,0,0.1591823708208744,0.682611602117983,0.0
,,,704,48.0,33792,20.725598069999997,,470,71,,,,,,,,,,,,,,,
4259,0.009999999776482582,-6.976104736328125,708,48.0,34176,20.75760334,0.7885329127311707,471,72,0.003,,,,,,,,,,,,,,
,,,712,48.0,34176,20.75760334,,471,72,,,,,,,,,,,,,,,
4307,0.009999999776482582,-7.163751602172852,716,48.0,34560,20.783584960000002,1.2534393072128296,470,73,0.003,0.08921521968862417,0.0,1.0,0.0,0.0,0.9153288679116494,0.6060355010933098,0.045616709849184596,0.10566100115289243,0.48242035164110086,0,0.1609465454576105,0.8408156716691395,0.0
,,,720,48.0,34560,20.783584960000002,,470,73,,,,,,,,,,,,,,,
