#{"t_start": 1744376264.6117904, "env_id": "ATM"}
r,l,t
17.774177,48,0.707128
20.614505,48,1.315485
20.452592,48,2.241173
20.437132,48,3.770734
19.897273,48,5.15684
21.419648,48,5.809651
20.813724,48,6.773533
21.769248,48,7.391673
21.267666,48,8.326423
21.796606,48,8.962905
21.355647,48,9.871604
21.781025,48,10.489986
21.781794,48,11.433131
20.613048,48,12.056736
21.746399,48,12.954983
21.844603,48,13.554786
21.116627,48,14.454417
20.361877,48,15.066066
21.407532,48,15.996874
21.091469,48,16.624863
21.528145,48,17.542022
21.244178,48,18.138272
21.689682,48,19.220164
21.304275,48,19.889092
20.152858,48,20.481602
21.286312,48,21.386605
21.529304,48,21.989949
21.493737,48,22.881312
21.077708,48,23.475555
20.526961,48,24.370054
21.626506,48,24.984015
21.481658,48,25.924009
21.566203,48,26.540453
21.71539,48,27.451897
20.786795,48,28.060934
21.413179,48,28.950707
21.364375,48,29.567821
21.030055,48,30.477836
21.698711,48,31.087975
21.28969,48,32.02502
21.821266,48,32.646214
20.130967,48,33.733007
21.288146,48,34.37617
21.093025,48,35.329721
21.747636,48,36.858712
21.229389,48,37.83585
21.095276,48,38.491787
20.859148,48,39.425876
20.818224,48,40.04993
20.998238,48,40.677848
21.928275,48,41.621346
21.494006,48,42.239551
21.92136,48,43.15452
21.024248,48,43.773576
18.762905,48,44.671769
21.688128,48,45.375618
20.11196,48,46.276635
20.727811,48,46.883528
20.522641,48,47.811654
21.019791,48,48.518674
18.626993,48,49.555319
21.707243,48,50.184559
21.388489,48,51.123927
20.823787,48,51.758008
21.254335,48,52.695363
19.771456,48,53.32219
21.066464,48,54.307555
19.899582,48,54.938849
21.495457,48,55.90023
20.800922,48,56.523952
20.222952,48,57.442786
20.862983,48,58.075896
18.902588,48,59.081663
20.255721,48,59.723613
20.862832,48,60.344971
20.064921,48,61.290229
20.3177,48,61.913964
21.929197,48,62.876659
21.360461,48,63.517736
21.669535,48,64.677444
21.211221,48,65.311701
19.749487,48,66.226681
20.272725,48,66.862739
19.626025,48,67.822638
19.962615,48,68.4738
18.19481,48,70.331938
21.727821,48,70.977701
20.807262,48,71.947613
21.514303,48,72.617165
21.505227,48,73.56486
20.759696,48,74.197288
20.49234,48,75.160977
20.394503,48,75.797217
20.725263,48,76.710141
20.127657,48,77.325735
21.372279,48,78.269384
21.158812,48,78.901705
20.829907,48,79.992145
21.700653,48,80.667223
20.882448,48,81.276668
21.569905,48,82.215189
21.14645,48,82.870116
21.65945,48,83.806799
19.457269,48,84.440447
20.406082,48,85.431571
21.094431,48,86.081525
21.399127,48,87.033037
21.114871,48,87.690963
20.098223,48,88.646765
20.819442,48,89.303684
20.77964,48,90.251094
21.656322,48,90.923629
20.876484,48,91.945415
21.468603,48,92.611764
20.369968,48,93.53834
21.602747,48,94.355027
20.94375,48,95.314487
20.340467,48,95.969232
21.276179,48,96.919972
20.734397,48,97.562766
20.78319,48,98.532148
20.834434,48,99.17854
22.314443,48,100.15193
21.954425,48,100.810092
21.521709,48,101.476872
21.037372,48,103.316948
21.565834,48,103.953662
22.11637,48,104.905977
20.957757,48,105.550219
21.666218,48,106.505496
20.012132,48,107.170361
20.440419,48,108.116737
21.587638,48,108.741759
21.855375,48,109.886878
20.946548,48,110.542315
20.505989,48,111.468694
21.9729,48,112.141311
18.853282,48,113.12063
21.432078,48,113.770318
21.131964,48,114.725022
21.8915,48,115.379072
21.483417,48,116.318407
21.364301,48,116.980726
17.201008,48,117.917851
21.609879,48,118.560684
21.554733,48,119.518144
22.183384,48,120.146637
22.029327,48,121.08106
20.732125,48,121.726696
21.575908,48,122.377542
20.776567,48,123.349671
22.253123,48,124.193907
22.04369,48,125.129101
21.499179,48,125.760442
19.93928,48,126.711563
20.929126,48,127.388383
21.740728,48,128.312948
21.963714,48,128.954808
19.798752,48,129.895842
21.593316,48,130.563161
21.994948,48,131.511833
21.384859,48,132.173649
21.729669,48,133.136999
20.839256,48,133.80351
21.195779,48,134.841989
20.190963,48,136.397435
22.176414,48,137.361671
21.864039,48,138.028042
21.643954,48,139.005698
21.829255,48,139.817603
21.354405,48,140.760934
20.744596,48,141.408661
20.604408,48,142.356679
22.186173,48,143.00203
21.58447,48,143.650834
21.548322,48,144.605493
22.014138,48,145.248192
21.880438,48,146.200316
19.491691,48,146.862335
20.345401,48,147.804093
20.844174,48,148.44013
21.443564,48,149.434828
20.549509,48,150.090417
19.529093,48,151.023628
19.901706,48,151.675726
20.274961,48,152.61036
21.013781,48,153.26023
21.447316,48,154.479758
21.649143,48,155.125374
22.275488,48,156.112073
18.509146,48,156.773427
21.171485,48,157.733278
21.540255,48,158.366424
20.803198,48,159.326412
21.724835,48,159.963265
21.144227,48,160.908257
21.368545,48,161.543941
20.207408,48,162.500502
20.965346,48,163.144991
21.878119,48,163.777189
20.87928,48,164.752481
21.719551,48,165.390295
20.212874,48,166.3753
18.968343,48,167.061543
20.882598,48,167.989204
21.90589,48,169.607917
21.946049,48,170.585656
20.656755,48,171.214462
21.867733,48,172.178994
21.474946,48,172.821702
21.149563,48,173.754326
20.485218,48,174.40207
20.706651,48,175.364556
21.215636,48,176.020117
21.223846,48,176.950771
21.834802,48,177.608358
21.478079,48,178.603485
21.138404,48,179.246339
21.042149,48,180.19572
21.4992,48,180.847208
21.593009,48,181.805116
21.023473,48,182.51855
21.113285,48,183.471014
21.774763,48,184.239963
18.976051,48,184.930427
20.853689,48,185.919982
20.356149,48,186.575119
22.136075,48,187.523454
21.514908,48,188.19337
20.803726,48,189.170909
21.282149,48,189.816426
21.299701,48,190.792765
22.098433,48,191.438793
20.45095,48,192.406244
19.662761,48,193.048186
20.763698,48,194.019402
20.952542,48,194.676428
21.575908,48,195.624116
20.803762,48,196.288576
21.201287,48,197.256139
21.506943,48,197.876406
21.903366,48,199.10923
21.315715,48,199.754129
20.922122,48,200.695345
22.020535,48,202.204676
22.161125,48,203.161378
20.997852,48,203.803752
20.102619,48,204.750992
21.134103,48,205.422094
19.136696,48,206.049116
20.470656,48,207.031959
21.523822,48,207.675159
18.998624,48,208.607435
21.806995,48,209.241064
21.114981,48,210.205643
19.943694,48,210.875025
20.016399,48,211.841284
21.341912,48,212.51576
19.502629,48,213.459535
20.078769,48,214.23957
