train/learning_rate,train/actor_loss,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/episodes,train/ent_coef,rollout/ep_len_mean,train/n_updates,time/time_elapsed,eval/ep_b3_mean,eval/ep_pump_price_obj_std,eval/ep_pressure_obj_mean,eval/ep_timesteps_below_zero,eval/ep_b1_mean,eval/ep_pressure_obj_std,eval/ep_nodes_below_zero,eval/ep_b3_std,eval/ep_pump_price_obj_mean,eval/ep_b1_std,eval/ep_nodes_below_threshold,eval/ep_nodes_above_threshold,eval/ep_b2_std,eval/ep_b2_mean
0.003,-1.0575865507125854,529,20.351406125,2688,0.015773765742778778,52,0.009999999776482582,48.0,323,5,0.788347360761155,0.2012580830453827,0.9605263157894736,0,0.9404023060648496,0.09371100690039863,0.0,0.17246832806784634,0.5422620692075352,0.0604486631675843,0.03759398496240601,0.0010741138560687433,0.14415836385743427,0.5663718822648738
,,527,20.351406125,2688,,56,,48.0,,5,,,,,,,,,,,,,,
0.003,-1.171964168548584,537,20.442598453125,3072,0.009325508028268814,60,0.009999999776482582,48.0,371,5,,,,,,,,,,,,,,
,,536,20.442598453125,3072,,64,,48.0,,5,,,,,,,,,,,,,,
0.003,-1.2440900802612305,520,20.537973666666666,3456,0.01255575567483902,68,0.009999999776482582,48.0,419,6,0.7554951234392624,0.18768608583256904,0.918859649122807,0,0.8661043323687831,0.17639251671888276,0.0,0.18715547442215333,0.5747828797441163,0.22276553751498457,0.079484425349087,0.0,0.18405463807066866,0.5635725866156371
,,519,20.537973666666666,3456,,72,,48.0,,6,,,,,,,,,,,,,,
0.003,-1.3155255317687988,527,20.540802574999997,3840,0.012828955426812172,76,0.009999999776482582,48.0,467,7,,,,,,,,,,,,,,
,,526,20.540802574999997,3840,,80,,48.0,,7,,,,,,,,,,,,,,
0.003,-1.42901611328125,514,20.615259181818182,4224,0.015037213452160358,84,0.009999999776482582,48.0,515,8,0.6824480979679449,0.20611999345420762,0.9682017543859648,0,0.9488405806332906,0.08321045536780246,0.0,0.20357211457759364,0.5316202153372424,0.055915283787146046,0.031149301825993556,0.0,0.12811443823512259,0.6413026334669315
,,513,20.615259181818182,4224,,88,,48.0,,8,,,,,,,,,,,,,,
0.003,-1.5248197317123413,522,20.676286125,4608,0.013449059799313545,92,0.009999999776482582,48.0,563,8,,,,,,,,,,,,,,
,,522,20.676286125,4608,,96,,48.0,,8,,,,,,,,,,,,,,
0.003,-1.6382391452789307,513,21.02188916,4992,0.011821543797850609,100,0.009999999776482582,48.0,611,9,0.8072140481660212,0.19705800110307786,1.0,0,0.904699376251815,0.0,0.0,0.12778391116376034,0.6022354768603356,0.12835057329663707,0.0,0.0,0.16228918076109325,0.5935685845651595
,,512,21.02188916,4992,,104,,48.0,,9,,,,,,,,,,,,,,
0.003,-1.6146525144577026,519,21.34104091,5376,0.015049668028950691,108,0.009999999776482582,48.0,659,10,,,,,,,,,,,,,,
,,519,21.34104091,5376,,112,,48.0,,10,,,,,,,,,,,,,,
0.003,-1.7263857126235962,510,21.321608240000003,5760,0.011497178114950657,116,0.009999999776482582,48.0,707,11,0.7639298278111235,0.20593475386365162,0.9945175438596491,0,0.8773880748987885,0.03798357034142275,0.0,0.18917052711956003,0.6105581270613195,0.1276939469540441,0.0053705692803437165,0.0,0.18429921118806994,0.6409190502083222
,,509,21.321608240000003,5760,,120,,48.0,,11,,,,,,,,,,,,,,
0.003,-1.814788818359375,513,21.308213050000003,6144,0.011351777240633965,124,0.009999999776482582,48.0,755,11,,,,,,,,,,,,,,
,,513,21.308213050000003,6144,,128,,48.0,,11,,,,,,,,,,,,,,
0.003,-1.8217405080795288,495,21.292968530000003,6528,0.010251100175082684,132,0.009999999776482582,48.0,803,13,0.8585545655068954,0.1709521419702917,1.0,0,0.9343476990919412,0.0,0.0,0.0891013945878954,0.5847472556201624,0.04523193379304831,0.0,0.0,0.10714467524463026,0.6376229778225732
,,495,21.292968530000003,6528,,136,,48.0,,13,,,,,,,,,,,,,,
0.003,-1.9958453178405762,501,21.306005340000002,6912,0.007378966547548771,140,0.009999999776482582,48.0,851,13,,,,,,,,,,,,,,
,,501,21.306005340000002,6912,,144,,48.0,,13,,,,,,,,,,,,,,
0.003,-2.0497708320617676,496,21.334934089999997,7296,0.006978978868573904,148,0.009999999776482582,48.0,899,14,0.8232019261090989,0.19027186615517253,1.0,0,0.8840331546769538,0.0,0.0,0.17038889207972296,0.618650434765519,0.09448767785104047,0.0,0.0,0.11296830407580906,0.5755766202590094
,,495,21.334934089999997,7296,,152,,48.0,,14,,,,,,,,,,,,,,
0.003,-2.147444725036621,500,21.343137170000006,7680,0.006775443442165852,156,0.009999999776482582,48.0,947,15,,,,,,,,,,,,,,
,,500,21.343137170000006,7680,,160,,48.0,,15,,,,,,,,,,,,,,
0.003,-2.27282977104187,495,21.416123709999997,8064,0.005029115825891495,164,0.009999999776482582,48.0,995,16,0.8182830917244922,0.22172260631480314,1.0,0,0.8770958460978786,0.0,0.0,0.21299880219019054,0.6166062865197078,0.14429917847825102,0.0,0.0,0.16058225885679564,0.5550740693894375
,,494,21.416123709999997,8064,,168,,48.0,,16,,,,,,,,,,,,,,
0.003,-2.2890126705169678,500,21.467645280000003,8448,0.008294768631458282,172,0.009999999776482582,48.0,1043,16,,,,,,,,,,,,,,
,,499,21.467645280000003,8448,,176,,48.0,,16,,,,,,,,,,,,,,
0.003,-2.352860450744629,494,21.49669364,8832,0.006298013962805271,180,0.009999999776482582,48.0,1091,17,0.8394581551107475,0.21719515667483288,0.9934210526315789,0,0.8754684811607386,0.038576974263939384,0.0,0.13238678602704998,0.5994410761466747,0.12373736290350487,0.0053705692803437165,0.0,0.11093411018507005,0.6234842020019383
,,493,21.49669364,8832,,184,,48.0,,17,,,,,,,,,,,,,,
0.003,-2.424708127975464,498,21.519160730000003,9216,0.009133465588092804,188,0.009999999776482582,48.0,1139,18,,,,,,,,,,,,,,
,,498,21.519160730000003,9216,,192,,48.0,,18,,,,,,,,,,,,,,
0.003,-2.5360801219940186,495,21.556309069999998,9600,0.005754020065069199,196,0.009999999776482582,48.0,1187,19,0.8281972709620136,0.2052776311605677,1.0,0,0.8650015485185221,0.0,0.0,0.16020603701310673,0.6118720561407959,0.167115698822028,0.0,0.0,0.10340450863174531,0.6725193716423044
,,494,21.556309069999998,9600,,200,,48.0,,19,,,,,,,,,,,,,,
0.003,-2.6024460792541504,498,21.554897580000002,9984,0.004103245213627815,204,0.009999999776482582,48.0,1235,20,,,,,,,,,,,,,,
,,498,21.554897580000002,9984,,208,,48.0,,20,,,,,,,,,,,,,,
0.003,-2.6885313987731934,503,21.573268870000003,10368,0.0043118856847286224,212,0.009999999776482582,48.0,1283,20,,,,,,,,,,,,,,
,,502,21.573268870000003,10368,,216,,48.0,,20,,,,,,,,,,,,,,
0.003,-2.778303384780884,499,21.614659330000006,10752,0.0039593614637851715,220,0.009999999776482582,48.0,1331,21,0.831763905252086,0.25430454182197343,1.0,0,0.8579063928512365,0.0,0.0,0.17040740588104658,0.6287598753250029,0.1516715727359623,0.0,0.0,0.13213767629056822,0.4904684963872645
,,498,21.614659330000006,10752,,224,,48.0,,21,,,,,,,,,,,,,,
0.003,-2.8527133464813232,502,21.66254409,11136,0.0064882924780249596,228,0.009999999776482582,48.0,1379,22,,,,,,,,,,,,,,
,,502,21.66254409,11136,,232,,48.0,,22,,,,,,,,,,,,,,
0.003,-2.9552009105682373,499,21.687801490000002,11520,0.008512543514370918,236,0.009999999776482582,48.0,1427,23,0.8180621579854722,0.26520186588434136,1.0,0,0.8663406173448861,0.0,0.0,0.13487781686396647,0.6251037591526057,0.16599543694306818,0.0,0.0,0.07898797973691064,0.6800409796884272
,,498,21.687801490000002,11520,,240,,48.0,,23,,,,,,,,,,,,,,
0.003,-3.0679893493652344,502,21.68064355,11904,0.004305338487029076,244,0.009999999776482582,48.0,1475,23,,,,,,,,,,,,,,
,,501,21.68064355,11904,,248,,48.0,,23,,,,,,,,,,,,,,
0.003,-3.1352250576019287,498,21.695631640000002,12288,0.0030833196360617876,252,0.009999999776482582,48.0,1523,24,0.8180367895188031,0.21857573137604608,1.0,0,0.8780145312713804,0.0,0.0,0.1470953773742319,0.6510028670806673,0.1387386633140677,0.0,0.0,0.09890909578921167,0.6394151283151439
,,498,21.695631640000002,12288,,256,,48.0,,24,,,,,,,,,,,,,,
0.003,-3.205059766769409,501,21.703201990000004,12672,0.0036546902265399694,260,0.009999999776482582,48.0,1571,25,,,,,,,,,,,,,,
,,501,21.703201990000004,12672,,264,,48.0,,25,,,,,,,,,,,,,,
0.003,-3.236572265625,498,21.713065179999997,13056,0.003580783260986209,268,0.009999999776482582,48.0,1619,26,0.8378331621951853,0.24187357565681297,0.9945175438596491,0,0.85892588468432,0.03798357034142275,0.0,0.12654877493721187,0.6463357250573064,0.15825421290745154,0.0053705692803437165,0.0,0.09266921733916156,0.5386358388213885
,,498,21.713065179999997,13056,,272,,48.0,,26,,,,,,,,,,,,,,
0.003,-3.3922901153564453,501,21.725845669999998,13440,0.003084261668846011,276,0.009999999776482582,48.0,1667,26,,,,,,,,,,,,,,
,,501,21.725845669999998,13440,,280,,48.0,,26,,,,,,,,,,,,,,
0.003,-3.45953369140625,497,21.742730729999998,13824,0.0047012800350785255,284,0.009999999776482582,48.0,1715,27,0.8280071765445584,0.2141458347297499,1.0,0,0.8844275963204935,0.0,0.0,0.11659096705702038,0.6372280500100179,0.11400974831062322,0.0,0.0,0.08791068867975319,0.6493584882837575
,,496,21.742730729999998,13824,,288,,48.0,,27,,,,,,,,,,,,,,
0.003,-3.4438719749450684,499,21.737405320000004,14208,0.00436081038787961,292,0.009999999776482582,48.0,1763,28,,,,,,,,,,,,,,
,,498,21.737405320000004,14208,,296,,48.0,,28,,,,,,,,,,,,,,
0.003,-3.5141985416412354,496,21.760294179999995,14592,0.0034403931349515915,300,0.009999999776482582,48.0,1811,29,0.8393337255490936,0.2361194645063953,1.0,0,0.88854168285114,0.0,0.0,0.12724721925864987,0.6256605911771561,0.11048260778537591,0.0,0.0,0.09655972739508452,0.5603678127322068
,,496,21.760294179999995,14592,,304,,48.0,,29,,,,,,,,,,,,,,
0.003,-3.7054874897003174,499,21.77353431,14976,0.008972210809588432,308,0.009999999776482582,48.0,1859,30,,,,,,,,,,,,,,
,,498,21.77353431,14976,,312,,48.0,,30,,,,,,,,,,,,,,
0.003,-3.8173060417175293,496,21.776426379999997,15360,0.005234701558947563,316,0.009999999776482582,48.0,1907,30,0.8098959749711669,0.207515651911197,1.0,0,0.9001586694761885,0.0,0.0,0.13801803795344772,0.643412253011207,0.11324145789624224,0.0,0.0,0.10876310431754084,0.5555855331969911
,,496,21.776426379999997,15360,,320,,48.0,,30,,,,,,,,,,,,,,
0.003,-3.76043701171875,499,21.77404647,15744,0.005638391710817814,324,0.009999999776482582,48.0,1955,31,,,,,,,,,,,,,,
,,499,21.77404647,15744,,328,,48.0,,31,,,,,,,,,,,,,,
0.003,-3.8053479194641113,496,21.777754809999998,16128,0.003319756593555212,332,0.009999999776482582,48.0,2003,32,0.848293144814179,0.22086024471911658,1.0,0,0.8866134263686458,0.0,0.0,0.11857853038355397,0.6405586436616113,0.09577129350845441,0.0,0.0,0.1056565821177006,0.5602302506859612
,,496,21.777754809999998,16128,,336,,48.0,,32,,,,,,,,,,,,,,
0.003,-3.8946890830993652,499,21.776216320000003,16512,0.006665450520813465,340,0.009999999776482582,48.0,2051,33,,,,,,,,,,,,,,
,,498,21.776216320000003,16512,,344,,48.0,,33,,,,,,,,,,,,,,
0.003,-3.984004497528076,496,21.77194348,16896,0.002960088662803173,348,0.009999999776482582,48.0,2099,33,0.841691624475342,0.21835170271073892,1.0,0,0.8450551266228137,0.0,0.0,0.14237589688752922,0.6519758889898378,0.15128908596116444,0.0,0.0,0.12775549959221483,0.5932721688420596
,,496,21.77194348,16896,,352,,48.0,,34,,,,,,,,,,,,,,
0.003,-4.080019474029541,499,21.75999801,17280,0.003769412636756897,356,0.009999999776482582,48.0,2147,34,,,,,,,,,,,,,,
,,498,21.75999801,17280,,360,,48.0,,34,,,,,,,,,,,,,,
0.003,-4.192794322967529,497,21.75608031,17664,0.0035842368379235268,364,0.009999999776482582,48.0,2195,35,0.8634281210406353,0.25987375393198997,1.0,0,0.876722157210302,0.0,0.0,0.12043551778335028,0.6179782884993286,0.10648369015043303,0.0,0.0,0.1112332489015383,0.6193755461842837
,,496,21.75608031,17664,,368,,48.0,,35,,,,,,,,,,,,,,
0.003,-4.178810119628906,499,21.756494509999996,18048,0.002588867675513029,372,0.009999999776482582,48.0,2243,36,,,,,,,,,,,,,,
,,499,21.756494509999996,18048,,376,,48.0,,36,,,,,,,,,,,,,,
0.003,-4.297060489654541,497,21.748997360000004,18432,0.004990908782929182,380,0.009999999776482582,48.0,2291,37,0.842247741893203,0.2715395684224051,1.0,0,0.8691833568734253,0.0,0.0,0.12845338031377895,0.6421625624950617,0.122915675972658,0.0,0.0,0.10088462306768413,0.6248293456363841
,,497,21.748997360000004,18432,,384,,48.0,,37,,,,,,,,,,,,,,
0.003,-4.467423915863037,499,21.769424120000004,18816,0.0034481161274015903,388,0.009999999776482582,48.0,2339,37,,,,,,,,,,,,,,
,,499,21.769424120000004,18816,,392,,48.0,,37,,,,,,,,,,,,,,
0.003,-4.2972235679626465,497,21.75678315,19200,0.005825521424412727,396,0.009999999776482582,48.0,2387,38,0.835371107801456,0.26138606296193806,0.9989035087719298,0,0.8534077189061794,0.007596714068284557,0.0,0.14578049803040918,0.6335491574687249,0.11659448273933752,0.0,0.0010741138560687433,0.13999843717421145,0.5928427660333058
,,497,21.75678315,19200,,400,,48.0,,38,,,,,,,,,,,,,,
0.003,-4.573547840118408,499,21.755084249999996,19584,0.008711854927241802,404,0.009999999776482582,48.0,2435,39,,,,,,,,,,,,,,
,,499,21.755084249999996,19584,,408,,48.0,,39,,,,,,,,,,,,,,
0.003,-4.671668529510498,500,21.75820725,19968,0.004104394465684891,412,0.009999999776482582,48.0,2483,39,,,,,,,,,,,,,,
,,500,21.75820725,19968,,416,,48.0,,39,,,,,,,,,,,,,,
0.003,-4.536067962646484,498,21.75824751,20352,0.009147497825324535,420,0.009999999776482582,48.0,2531,40,0.8140612527685156,0.26850015629640595,1.0,0,0.8379787780455867,0.0,0.0,0.15367666439811847,0.678292228584857,0.13453010760775078,0.0,0.0,0.12602987978047447,0.5886393674163592
,,498,21.75824751,20352,,424,,48.0,,40,,,,,,,,,,,,,,
0.003,-4.693096160888672,500,21.767530490000002,20736,0.004752183798700571,428,0.009999999776482582,48.0,2579,41,,,,,,,,,,,,,,
,,500,21.767530490000002,20736,,432,,48.0,,41,,,,,,,,,,,,,,
0.003,-4.771955490112305,498,21.772029309999994,21120,0.0028746912721544504,436,0.009999999776482582,48.0,2627,42,0.8475120508810345,0.29184642611661665,1.0,0,0.8473718892210071,0.0,0.0,0.12229830715778764,0.6651249334547943,0.12630546976298954,0.0,0.0,0.09248229521316863,0.6703282386053989
,,498,21.772029309999994,21120,,440,,48.0,,42,,,,,,,,,,,,,,
0.003,-4.907304286956787,500,21.778212470000003,21504,0.0058159856125712395,444,0.009999999776482582,48.0,2675,43,,,,,,,,,,,,,,
,,499,21.778212470000003,21504,,448,,48.0,,43,,,,,,,,,,,,,,
0.003,-4.893214225769043,498,21.788744150000003,21888,0.0034292181953787804,452,0.009999999776482582,48.0,2723,43,0.8419499984462301,0.273822047142075,1.0,0,0.871011276234968,0.0,0.0,0.1223077425381064,0.6491910199479032,0.12389179710510997,0.0,0.0,0.08970431867183065,0.6095123082388827
,,498,21.788744150000003,21888,,456,,48.0,,43,,,,,,,,,,,,,,
0.003,-5.030679225921631,500,21.799424499999997,22272,0.007673576939851046,460,0.009999999776482582,48.0,2771,44,,,,,,,,,,,,,,
,,499,21.799424499999997,22272,,464,,48.0,,44,,,,,,,,,,,,,,
0.003,-4.954422950744629,498,21.796163099999998,22656,0.0029477039352059364,468,0.009999999776482582,48.0,2819,45,0.8484591133393454,0.2683929585043158,1.0,0,0.8569721046414381,0.0,0.0,0.13512061424439825,0.6145951701973602,0.13378344994126976,0.0,0.0,0.09416294376504765,0.6219685604975338
,,498,21.796163099999998,22656,,472,,48.0,,45,,,,,,,,,,,,,,
0.003,-5.216317176818848,499,21.80393798,23040,0.004682553932070732,476,0.009999999776482582,48.0,2867,46,,,,,,,,,,,,,,
,,499,21.80393798,23040,,480,,48.0,,46,,,,,,,,,,,,,,
0.003,-5.099827289581299,498,21.8114071,23424,0.0044584209099411964,484,0.009999999776482582,48.0,2915,47,0.8181842799958785,0.24531329816780825,1.0,0,0.8863419454580138,0.0,0.0,0.15669493114468366,0.6432995615015787,0.09927701174943464,0.0,0.0,0.10012840937552762,0.6271259156406332
,,497,21.8114071,23424,,488,,48.0,,47,,,,,,,,,,,,,,
0.003,-5.063563823699951,499,21.808858050000005,23808,0.0026078890077769756,492,0.009999999776482582,48.0,2963,47,,,,,,,,,,,,,,
,,499,21.808858050000005,23808,,496,,48.0,,47,,,,,,,,,,,,,,
0.003,-4.9746880531311035,497,21.805104059999998,24192,0.0036808112636208534,500,0.009999999776482582,48.0,3011,48,0.8385864463040674,0.2811967485171246,1.0,0,0.8781757667011831,0.0,0.0,0.14289079849820352,0.6353910871974245,0.11226474822240161,0.0,0.0,0.09420915728352487,0.6137983188934879
,,497,21.805104059999998,24192,,504,,48.0,,48,,,,,,,,,,,,,,
0.003,-5.455548286437988,498,21.79073418,24576,0.009835789911448956,508,0.009999999776482582,48.0,3059,49,,,,,,,,,,,,,,
,,498,21.79073418,24576,,512,,48.0,,49,,,,,,,,,,,,,,
0.003,-5.3774189949035645,496,21.772747000000003,24960,0.007129854988306761,516,0.009999999776482582,48.0,3107,50,0.8132423542853171,0.2523482496173236,0.9945175438596491,0,0.8459781556368561,0.03798357034142275,0.0,0.12816076010841942,0.7079402336225327,0.1147880707209142,0.0053705692803437165,0.0,0.10868556900139224,0.60224171481465
,,496,21.772747000000003,24960,,520,,48.0,,50,,,,,,,,,,,,,,
0.003,-5.318381309509277,497,21.749532079999998,25344,0.005482797976583242,524,0.009999999776482582,48.0,3155,50,,,,,,,,,,,,,,
,,497,21.749532079999998,25344,,528,,48.0,,50,,,,,,,,,,,,,,
0.003,-5.520468235015869,496,21.740595540000005,25728,0.005636801943182945,532,0.009999999776482582,48.0,3203,51,0.8357843273409425,0.2661277365162532,1.0,0,0.8603157634293017,0.0,0.0,0.13077416279379164,0.664197476165199,0.10759354671112292,0.0,0.0,0.1244585182963127,0.565928904194167
,,495,21.740595540000005,25728,,536,,48.0,,51,,,,,,,,,,,,,,
0.003,-5.507293701171875,497,21.729899,26112,0.011201171204447746,540,0.009999999776482582,48.0,3251,52,,,,,,,,,,,,,,
,,497,21.729899,26112,,544,,48.0,,52,,,,,,,,,,,,,,
0.003,-5.784230709075928,495,21.71606981,26496,0.0032361855264753103,548,0.009999999776482582,48.0,3299,53,0.832518868630603,0.2710325066585072,1.0,0,0.8640109558149947,0.0,0.0,0.14027760537841552,0.6344636768214376,0.11376276256410453,0.0,0.0,0.09005520752997517,0.687872388957877
,,495,21.71606981,26496,,552,,48.0,,53,,,,,,,,,,,,,,
0.003,-5.868670463562012,497,21.718673069999994,26880,0.005487141199409962,556,0.009999999776482582,48.0,3347,54,,,,,,,,,,,,,,
,,497,21.718673069999994,26880,,560,,48.0,,54,,,,,,,,,,,,,,
0.003,-5.673630714416504,495,21.71540693,27264,0.006672089919447899,564,0.009999999776482582,48.0,3395,54,0.8512294928291273,0.23674468843324326,1.0,0,0.8659115812871608,0.0,0.0,0.1078336920912614,0.6418400420038358,0.10730934108469403,0.0,0.0,0.09420782225797927,0.7049414440674848
,,495,21.71540693,27264,,568,,48.0,,54,,,,,,,,,,,,,,
0.003,-5.833205223083496,497,21.716437589999995,27648,0.0027838624082505703,572,0.009999999776482582,48.0,3443,55,,,,,,,,,,,,,,
,,497,21.716437589999995,27648,,576,,48.0,,55,,,,,,,,,,,,,,
0.003,-5.933325290679932,495,21.704832999999997,28032,0.003489122958853841,580,0.009999999776482582,48.0,3491,56,0.844485314855127,0.27870443471929535,1.0,0,0.8649854771600165,0.0,0.0,0.12429433593936036,0.6534454820160002,0.10898550989226308,0.0,0.0,0.10423008680672223,0.6635426749369727
,,495,21.704832999999997,28032,,584,,48.0,,56,,,,,,,,,,,,,,
0.003,-6.0929484367370605,497,21.712425659999994,28416,0.0024783634580671787,588,0.009999999776482582,48.0,3539,57,,,,,,,,,,,,,,
,,497,21.712425659999994,28416,,592,,48.0,,57,,,,,,,,,,,,,,
0.003,-5.97892951965332,495,21.71078385,28800,0.003258921205997467,596,0.009999999776482582,48.0,3587,58,0.8599401849526183,0.2595140376176215,1.0,0,0.8782775221693959,0.0,0.0,0.11551758558381428,0.628581503264787,0.09782767947970274,0.0,0.0,0.09715092291976266,0.6242797001881666
,,495,21.71078385,28800,,600,,48.0,,58,,,,,,,,,,,,,,
0.003,-5.941710472106934,496,21.698348880000005,29184,0.004324231296777725,604,0.009999999776482582,48.0,3635,58,,,,,,,,,,,,,,
,,496,21.698348880000005,29184,,608,,48.0,,58,,,,,,,,,,,,,,
0.003,-6.092592239379883,497,21.704271529999996,29568,0.00756099633872509,612,0.009999999776482582,48.0,3683,59,,,,,,,,,,,,,,
,,497,21.704271529999996,29568,,616,,48.0,,59,,,,,,,,,,,,,,
0.003,-6.233703136444092,496,21.72354577,29952,0.008011797443032265,620,0.009999999776482582,48.0,3731,60,0.8634412133833234,0.29298145079284627,1.0,0,0.8654327382501978,0.0,0.0,0.10582683164950869,0.6448536732874935,0.10668512434199955,0.0,0.0,0.0798842805366451,0.6971774117668472
,,496,21.72354577,29952,,624,,48.0,,60,,,,,,,,,,,,,,
0.003,-5.966355800628662,497,21.725300179999994,30336,0.00660292524844408,628,0.009999999776482582,48.0,3779,60,,,,,,,,,,,,,,
,,497,21.725300179999994,30336,,632,,48.0,,60,,,,,,,,,,,,,,
0.003,-6.3508148193359375,496,21.742504930000006,30720,0.005196602549403906,636,0.009999999776482582,48.0,3827,61,0.8444911342147312,0.2748960204350475,1.0,0,0.887251640061525,0.0,0.0,0.11354690942551189,0.6466689655669131,0.09331003310608044,0.0,0.0,0.0576877270280525,0.689247701665739
,,496,21.742504930000006,30720,,640,,48.0,,61,,,,,,,,,,,,,,
0.003,-6.3245463371276855,497,21.75099379,31104,0.0029964526183903217,644,0.009999999776482582,48.0,3875,62,,,,,,,,,,,,,,
,,497,21.75099379,31104,,648,,48.0,,62,,,,,,,,,,,,,,
0.003,-6.4806132316589355,496,21.761654580000005,31488,0.01159239187836647,652,0.009999999776482582,48.0,3923,63,0.8255200158229546,0.2492544098586095,1.0,0,0.8827010516872899,0.0,0.0,0.12834284680922028,0.6406608846834855,0.11462562415679427,0.0,0.0,0.07563574949507734,0.6749775237564329
,,496,21.761654580000005,31488,,656,,48.0,,63,,,,,,,,,,,,,,
0.003,-6.590403079986572,497,21.75902277,31872,0.005326061509549618,660,0.009999999776482582,48.0,3971,64,,,,,,,,,,,,,,
,,497,21.75902277,31872,,664,,48.0,,64,,,,,,,,,,,,,,
0.003,-6.490159034729004,496,21.753014710000002,32256,0.004897602833807468,668,0.009999999776482582,48.0,4019,65,0.8408782722651609,0.26662317149099474,1.0,0,0.867530483581164,0.0,0.0,0.13868339873724222,0.6380285781589993,0.11424086571900181,0.0,0.0,0.10313590575657368,0.6317494722642867
,,495,21.753014710000002,32256,,672,,48.0,,65,,,,,,,,,,,,,,
0.003,-6.4308762550354,497,21.752558829999998,32640,0.0024788130540400743,676,0.009999999776482582,48.0,4067,65,,,,,,,,,,,,,,
,,497,21.752558829999998,32640,,680,,48.0,,65,,,,,,,,,,,,,,
0.003,-6.584115505218506,495,21.754890259999996,33024,0.005662630777806044,684,0.009999999776482582,48.0,4115,66,0.8538102437908203,0.2921844153525641,1.0,0,0.8630839734316559,0.0,0.0,0.12379755976409706,0.638489606837587,0.12392035915233278,0.0,0.0,0.09933864689462808,0.6105618827794687
,,495,21.754890259999996,33024,,688,,48.0,,66,,,,,,,,,,,,,,
0.003,-6.451117038726807,496,21.752965170000007,33408,0.004765750840306282,692,0.009999999776482582,48.0,4163,67,,,,,,,,,,,,,,
,,496,21.752965170000007,33408,,696,,48.0,,67,,,,,,,,,,,,,,
0.003,-6.501677513122559,495,21.753802219999997,33792,0.0046478621661663055,700,0.009999999776482582,48.0,4211,68,0.8611723346022577,0.2771353370390584,1.0,0,0.8585817657826585,0.0,0.0,0.10859624206778999,0.6605222712850659,0.11444687328552909,0.0,0.0,0.08847352032702743,0.6211878844051135
,,495,21.753802219999997,33792,,704,,48.0,,68,,,,,,,,,,,,,,
0.003,-6.655097484588623,496,21.75777125,34176,0.005556771066039801,708,0.009999999776482582,48.0,4259,68,,,,,,,,,,,,,,
,,496,21.75777125,34176,,712,,48.0,,68,,,,,,,,,,,,,,
0.003,-6.802187919616699,495,21.764969890000003,34560,0.0026557217352092266,716,0.009999999776482582,48.0,4307,69,0.8283419405580433,0.32198455833365053,1.0,0,0.8330152061176014,0.0,0.0,0.1520139933231775,0.6699378026365209,0.15578727943126947,0.0,0.0,0.09985834099346008,0.672038284916213
,,495,21.764969890000003,34560,,720,,48.0,,69,,,,,,,,,,,,,,
0.003,-7.004520893096924,496,21.77109716,34944,0.005406688898801804,724,0.009999999776482582,48.0,4355,70,,,,,,,,,,,,,,
,,496,21.77109716,34944,,728,,48.0,,70,,,,,,,,,,,,,,
