#{"t_start": 1744290173.901096, "env_id": "ATM"}
r,l,t
16.133847,48,0.723273
21.110631,48,1.338919
21.156538,48,2.209394
21.870894,48,2.816167
21.673608,48,3.700605
21.174218,48,4.31659
21.563653,48,5.226565
21.595268,48,5.862752
21.287623,48,6.785237
20.739111,48,7.429302
21.809088,48,8.352273
21.487121,48,8.968395
22.008752,48,9.875177
21.298673,48,10.498946
21.361033,48,11.434551
21.530564,48,12.101487
20.425858,48,13.314061
21.460235,48,13.929966
21.370897,48,14.849579
21.625566,48,15.48063
21.761071,48,16.423543
21.025262,48,17.040891
20.913174,48,18.00896
21.82846,48,18.618199
21.87237,48,19.22449
21.527839,48,20.157392
21.750814,48,20.761754
21.968979,48,21.687922
21.788904,48,22.306125
21.537837,48,23.218548
20.830018,48,23.855532
21.866839,48,24.793444
21.923599,48,25.409436
21.683499,48,26.34464
21.708488,48,26.96624
21.789519,48,27.957571
21.623138,48,28.617593
21.508245,48,29.5401
21.954304,48,30.153071
21.709377,48,31.054754
21.841157,48,31.666342
21.749792,48,32.62019
21.992469,48,33.236749
21.79816,48,34.142201
21.461357,48,34.776271
21.193033,48,35.682968
21.800308,48,36.303178
21.80954,48,37.208255
21.707985,48,37.828441
21.750661,48,38.430683
21.645219,48,39.383349
21.711183,48,40.014971
21.970104,48,40.936848
22.053327,48,41.561854
22.036476,48,42.484513
22.039138,48,43.152638
21.911985,48,44.058779
21.968654,48,44.689897
21.925004,48,45.615293
22.19937,48,46.246588
21.845869,48,47.179548
21.781988,48,47.801409
21.870842,48,48.75025
21.732064,48,49.399913
21.616515,48,50.429503
20.765211,48,51.075568
21.786977,48,52.000956
21.779321,48,52.648303
21.934766,48,53.586706
21.831614,48,54.213851
21.997755,48,55.123579
21.812295,48,55.744915
21.935511,48,56.694646
21.923387,48,57.316322
21.880303,48,57.98201
21.885205,48,58.931181
21.464936,48,59.538138
21.918779,48,60.476355
22.161588,48,61.112335
21.625529,48,62.035537
21.318373,48,62.670096
21.833401,48,63.591477
21.979548,48,64.222531
22.009889,48,65.164742
21.400848,48,65.793929
21.932348,48,66.739616
21.993777,48,67.381115
21.810309,48,68.312563
21.483099,48,68.941107
21.758355,48,69.873908
22.061199,48,70.538697
22.120617,48,71.475488
20.475409,48,72.102597
21.850739,48,73.065107
21.583983,48,73.699839
21.882272,48,74.620484
21.426585,48,75.251251
21.426304,48,76.170893
21.741519,48,76.803064
21.644694,48,77.432402
21.159671,48,78.377553
21.860926,48,78.989889
21.670925,48,79.914446
21.599612,48,80.555646
22.009423,48,81.523485
21.823848,48,82.157032
21.896257,48,83.079152
21.47472,48,83.711184
21.160039,48,84.657592
21.642897,48,85.291493
21.994266,48,86.213484
21.948076,48,86.836078
22.033043,48,87.797789
21.778482,48,88.44417
21.701949,48,89.389924
21.969556,48,90.02347
21.842935,48,90.942045
21.224056,48,91.590266
21.804163,48,92.540107
21.451675,48,93.173177
22.080695,48,94.147578
22.174369,48,94.776268
21.98188,48,95.708485
21.501456,48,96.334484
21.472867,48,96.943388
21.920368,48,97.893676
21.488321,48,98.518039
21.557238,48,99.447583
21.510655,48,100.081326
21.887602,48,101.012806
21.973222,48,101.653279
21.90435,48,102.736016
21.968865,48,103.456275
21.87541,48,104.384537
21.838536,48,105.008479
21.765601,48,105.939431
21.843557,48,106.57325
21.336041,48,107.511244
21.488074,48,108.159509
21.921371,48,109.094994
21.670621,48,109.751584
22.155706,48,110.696393
21.668673,48,111.349022
21.798277,48,112.290395
21.360241,48,112.964218
21.477805,48,113.909124
21.873609,48,114.539374
21.876175,48,115.492505
21.925118,48,116.132591
22.035644,48,116.761055
22.100385,48,117.776102
21.891768,48,118.414389
21.751524,48,119.35624
21.792465,48,119.991069
22.080965,48,120.930893
22.209851,48,121.567818
21.875324,48,122.514696
21.406667,48,123.185154
21.934846,48,124.129928
21.086524,48,124.775408
21.385549,48,125.723926
21.283089,48,126.364082
21.391306,48,127.306909
22.044236,48,127.950262
21.571946,48,128.922251
22.058834,48,129.580509
21.68496,48,130.557854
21.840954,48,131.198807
21.749156,48,132.143492
21.849177,48,132.907175
22.060271,48,133.895751
21.378602,48,134.539406
21.909777,48,135.512007
21.745757,48,136.188622
21.753408,48,136.839082
21.795581,48,137.837903
22.0165,48,138.497416
21.810928,48,139.452221
21.621452,48,140.081991
21.768252,48,141.016496
21.878249,48,141.647687
21.514039,48,142.600368
20.77177,48,143.27159
22.030124,48,144.285116
22.079629,48,144.974618
21.634482,48,145.988297
21.74455,48,146.644299
21.8014,48,147.672924
21.797018,48,148.381311
21.617841,48,149.46338
21.694565,48,150.150186
21.964988,48,151.109809
21.795219,48,151.853113
21.257356,48,152.880414
21.972565,48,153.564953
22.102845,48,154.668265
21.357147,48,155.385999
21.777872,48,156.370319
21.553917,48,157.051406
21.028843,48,157.671231
21.803219,48,158.646529
21.721532,48,159.278883
21.816014,48,160.202017
21.980255,48,160.866739
22.208968,48,161.821502
21.658175,48,162.466981
21.841464,48,163.409357
21.569481,48,164.041542
21.594199,48,165.005188
21.706829,48,165.672292
21.792481,48,166.601531
21.775422,48,167.249783
21.548876,48,168.171497
22.048379,48,168.797215
21.284791,48,169.750476
21.826059,48,170.393328
21.696708,48,171.322702
21.746428,48,171.964698
21.78,48,172.904098
21.905185,48,173.555512
21.581979,48,174.504596
21.490159,48,175.142103
21.646468,48,176.109495
21.878985,48,176.747016
21.749456,48,177.381196
21.639387,48,178.312248
21.785216,48,178.940855
21.778602,48,179.876078
21.000388,48,180.524151
21.363037,48,181.495731
21.402048,48,182.135748
21.424177,48,183.091811
21.736568,48,183.732351
21.698619,48,184.668143
21.641965,48,185.312173
21.695208,48,186.285842
22.024268,48,186.945162
21.955493,48,187.889869
21.091824,48,188.530618
21.651731,48,189.467206
21.87014,48,190.09592
21.776291,48,191.041671
21.48556,48,191.694941
21.931077,48,192.668685
21.789022,48,193.337243
21.611734,48,194.278401
21.971616,48,194.916854
21.758038,48,195.860974
22.062412,48,196.497397
21.678219,48,197.161678
21.779266,48,198.120342
21.219585,48,198.739408
21.697459,48,199.687726
20.765302,48,200.391521
21.822344,48,201.435237
21.967025,48,202.0955
21.739003,48,203.057212
22.077993,48,203.715208
21.807282,48,204.740005
21.78065,48,205.676723
