#{"t_start": 1744290173.8906503, "env_id": "ATM"}
r,l,t
13.090172,48,0.733661
20.893161,48,1.349602
21.359787,48,2.220657
21.618224,48,2.826808
21.487033,48,3.710621
21.806155,48,4.326569
21.62003,48,5.237083
21.622432,48,5.873391
20.093168,48,6.796032
21.399345,48,7.439778
21.009446,48,8.362723
21.571863,48,8.979012
21.330757,48,9.886098
21.882411,48,10.509238
20.448177,48,11.443867
20.984944,48,12.111871
21.832737,48,13.323858
21.647074,48,13.939076
21.601075,48,14.859758
21.76284,48,15.491669
21.885438,48,16.433274
21.548806,48,17.051568
21.871609,48,18.019243
21.515581,48,18.629041
21.879522,48,19.236101
21.553244,48,20.167794
21.609011,48,20.771742
20.967363,48,21.698815
21.684865,48,22.315437
21.828322,48,23.229953
22.172219,48,23.866224
21.693393,48,24.803113
21.912072,48,25.420474
21.809208,48,26.354632
21.929992,48,26.975954
21.667101,48,27.968012
21.170098,48,28.627558
21.945428,48,29.550047
21.734172,48,30.164544
21.91536,48,31.064091
21.964995,48,31.675939
21.832002,48,32.632317
21.91688,48,33.248165
21.820007,48,34.153122
21.979048,48,34.786776
22.165389,48,35.694665
21.938845,48,36.3144
21.876886,48,37.21804
21.820373,48,37.838995
21.847873,48,38.44199
22.143206,48,39.393167
21.731746,48,40.023983
21.872663,48,40.947825
21.987331,48,41.570064
21.225016,48,42.494767
21.793743,48,43.163834
21.909968,48,44.069531
21.872086,48,44.69949
21.756914,48,45.625646
21.674372,48,46.256985
22.033982,48,47.190915
21.72797,48,47.812307
21.679168,48,48.758965
21.788884,48,49.410272
21.74666,48,50.439793
21.994849,48,51.084764
22.070522,48,52.011885
21.52786,48,52.659724
21.720198,48,53.597455
21.92542,48,54.223783
21.916719,48,55.13332
21.775625,48,55.755561
21.768028,48,56.704658
21.876074,48,57.325583
21.744863,48,57.992649
21.642649,48,58.941778
21.585265,48,59.548053
21.613953,48,60.486696
21.658538,48,61.12221
21.730405,48,62.046261
22.026278,48,62.68143
21.81266,48,63.601207
21.775952,48,64.232974
21.292183,48,65.174129
21.922407,48,65.804838
22.006044,48,66.750313
21.680392,48,67.39121
21.062966,48,68.321766
21.768912,48,68.951389
21.686274,48,69.883938
21.807128,48,70.549969
21.704643,48,71.485912
21.921361,48,72.113147
21.893477,48,73.075406
21.920619,48,73.710378
20.867259,48,74.631716
21.545474,48,75.260688
21.863338,48,76.181633
21.790821,48,76.814462
21.731141,48,77.442179
22.029685,48,78.387007
21.817124,48,78.999622
21.957042,48,79.925189
21.633866,48,80.566029
21.060811,48,81.534602
21.821754,48,82.168377
21.904387,48,83.090513
21.608165,48,83.721112
21.085229,48,84.667246
22.048709,48,85.302165
21.926735,48,86.223983
21.897925,48,86.846452
21.944371,48,87.807386
21.596809,48,88.454557
21.977312,48,89.400448
21.554935,48,90.033217
21.512332,48,90.952422
21.908274,48,91.600737
21.711096,48,92.551599
22.036741,48,93.1835
21.930349,48,94.158277
21.853808,48,94.78614
21.890437,48,95.718848
22.048701,48,96.344196
21.973295,48,96.953856
21.528553,48,97.903518
21.838976,48,98.528712
21.81102,48,99.457579
21.62816,48,100.091615
21.965286,48,101.024762
21.852077,48,101.663777
21.860841,48,102.745274
21.716568,48,103.46557
22.058714,48,104.394928
21.753779,48,105.019041
21.932536,48,105.949913
21.721586,48,106.583771
21.656995,48,107.521673
22.02663,48,108.170142
22.069878,48,109.105108
21.643277,48,109.762106
21.711779,48,110.706921
21.814226,48,111.359614
21.831281,48,112.301275
21.82468,48,112.974262
21.867754,48,113.91959
21.890877,48,114.549899
21.630418,48,115.502166
21.743176,48,116.14343
21.426195,48,116.77333
21.991736,48,117.786704
21.464468,48,118.425786
21.673441,48,119.366726
21.774805,48,120.000824
21.860555,48,120.941606
21.246433,48,121.578829
21.607713,48,122.525767
21.894081,48,123.195434
21.587875,48,124.141262
21.917342,48,124.786205
21.775326,48,125.734465
21.702386,48,126.374618
21.423361,48,127.317696
21.500544,48,127.960368
21.49296,48,128.934223
21.726097,48,129.590696
21.872355,48,130.568799
22.000422,48,131.20931
21.806639,48,132.154546
21.951731,48,132.917328
21.852884,48,133.903855
21.538443,48,134.550869
21.482436,48,135.52316
21.095551,48,136.198537
21.346162,48,136.849831
21.099578,48,137.849215
20.796446,48,138.508074
21.802841,48,139.462644
21.925436,48,140.093234
22.020161,48,141.02548
21.813577,48,141.656994
21.86953,48,142.61096
21.597463,48,143.282803
22.025964,48,144.29727
21.815782,48,144.98502
21.423176,48,145.998457
21.405426,48,146.654905
21.758344,48,147.681996
21.803813,48,148.391682
21.409778,48,149.475416
21.889095,48,150.160354
21.838518,48,151.120412
21.057263,48,151.865856
21.826276,48,152.890553
21.583718,48,153.575558
21.921647,48,154.679019
21.869414,48,155.398089
21.477688,48,156.380888
21.662829,48,157.06216
21.946182,48,157.681719
21.844318,48,158.65751
21.73365,48,159.289463
21.651885,48,160.212389
21.606341,48,160.875978
22.000398,48,161.832888
21.460102,48,162.477084
21.590983,48,163.419502
21.438847,48,164.051322
21.841335,48,165.015572
21.961866,48,165.68288
21.76783,48,166.611778
21.982361,48,167.26081
21.847576,48,168.182987
21.579902,48,168.807262
21.67267,48,169.761018
21.687134,48,170.403083
21.540305,48,171.332213
21.788925,48,171.97509
21.666151,48,172.913628
21.180146,48,173.566957
