#{"t_start": 1744290173.9512222, "env_id": "ATM"}
r,l,t
11.861921,48,0.672504
21.104245,48,1.289293
21.496663,48,2.159003
21.433074,48,2.766098
21.807449,48,3.650049
21.737236,48,4.266296
21.658343,48,5.176931
21.547157,48,5.812566
21.652246,48,6.735719
19.116538,48,7.380546
20.75056,48,8.30197
21.234524,48,8.918015
21.624899,48,9.825439
21.42457,48,10.449375
21.493163,48,11.383247
21.574478,48,12.051246
20.763297,48,13.265023
21.735243,48,13.879206
21.86949,48,14.798768
22.02049,48,15.4314
21.831044,48,16.373824
21.779079,48,16.989954
21.507289,48,17.959084
21.827591,48,18.568154
21.719665,48,19.175359
21.818338,48,20.108266
21.706446,48,20.711205
22.03165,48,21.637903
21.622794,48,22.255032
21.503199,48,23.168356
21.958958,48,23.805662
22.060975,48,24.742343
21.93758,48,25.359934
22.088347,48,26.294027
22.124415,48,26.915939
22.061926,48,27.907432
21.591692,48,28.566836
22.049568,48,29.490115
21.886953,48,30.102535
21.573265,48,31.005288
21.95833,48,31.615295
21.708704,48,32.570507
21.165175,48,33.188395
21.932926,48,34.093172
21.978029,48,34.725907
21.902906,48,35.632888
21.672556,48,36.252779
21.616656,48,37.15787
22.188661,48,37.778328
21.843775,48,38.381713
22.168579,48,39.332331
21.85897,48,39.964082
21.858222,48,40.8876
21.975236,48,41.510475
21.883363,48,42.43471
21.831316,48,43.102463
21.971551,48,44.008629
21.808598,48,44.639948
21.947851,48,45.565834
21.799223,48,46.196609
21.594382,48,47.130711
21.833262,48,47.75164
21.328032,48,48.698395
21.588597,48,49.35336
21.724274,48,50.380405
21.736764,48,51.025372
21.656898,48,51.951478
21.84917,48,52.59812
21.930813,48,53.537124
21.774597,48,54.163321
22.041855,48,55.072454
22.140233,48,55.695865
21.637114,48,56.644154
21.782705,48,57.266269
22.119285,48,57.931861
21.845661,48,58.881771
22.063745,48,59.487243
21.756707,48,60.426337
21.825675,48,61.061817
21.882739,48,61.986681
21.921163,48,62.621528
22.107112,48,63.54112
21.851259,48,64.173583
21.862976,48,65.11388
21.605183,48,65.747295
21.933254,48,66.690966
21.915046,48,67.332202
21.791556,48,68.262213
21.737521,48,68.892023
22.163479,48,69.827099
21.95181,48,70.488167
21.621896,48,71.424495
22.183222,48,72.052452
22.08077,48,73.014933
21.831177,48,73.649919
21.967576,48,74.570934
22.063321,48,75.200836
21.689037,48,76.120977
22.120243,48,76.752272
22.015184,48,77.382324
21.92959,48,78.326077
22.00075,48,78.938393
21.980879,48,79.866025
21.943561,48,80.50454
22.270827,48,81.47554
20.894686,48,82.108005
21.972437,48,83.031527
21.677778,48,83.66119
21.99803,48,84.60661
21.91671,48,85.241084
21.859941,48,86.162903
21.836069,48,86.787025
22.08146,48,87.747195
21.856782,48,88.39636
21.797694,48,89.343181
21.96363,48,89.976357
21.974372,48,90.893206
21.935508,48,91.543231
21.289417,48,92.491214
21.541189,48,93.123371
21.646555,48,94.097909
22.104322,48,94.726318
21.960827,48,95.659466
21.829325,48,96.284
21.814733,48,96.893316
21.809274,48,97.844433
22.086219,48,98.46814
21.891594,48,99.397492
21.863788,48,100.030962
22.08315,48,100.963643
21.917312,48,101.604508
21.887931,48,102.68553
19.874533,48,103.404997
21.9376,48,104.334174
22.110139,48,104.96159
21.770585,48,105.888896
21.936432,48,106.523481
21.940969,48,107.461784
21.908663,48,108.112057
21.872765,48,109.044496
21.451639,48,109.701611
21.612008,48,110.647362
21.28049,48,111.299779
21.385782,48,112.242723
20.629657,48,112.914666
21.823793,48,113.860953
22.068862,48,114.490368
21.929342,48,115.441534
21.724728,48,116.083014
21.886938,48,116.711536
21.583989,48,117.726953
