Time,Trial-0,Trial-1,Trial-2,Trial-3,Trial-4,Trial-5,Trial-6,Trial-7,Trial-8,Trial-9
1800,0.9839662335474,0.9839410344869448,0.9839542529812803,0.983928927959649,0.9839335509212735,0.9839188698311893,0.9839105120516678,0.9838981206435672,0.9839213354281386,0.9839398232840907
3600,0.982160832023631,0.9819935224165189,0.982216056112063,0.9819435037700612,0.9820893269749669,0.982037480670346,0.9818858988081662,0.9817235319359201,0.9818368851763842,0.9818644713622336
5400,0.9665636986933318,0.9657598629832823,0.965751193851327,0.965130663135795,0.9649921491977181,0.964483269583022,0.9643886615942595,0.9641482859948006,0.9648951978708097,0.9656979525399367
7200,0.9627981798800685,0.9629683055732887,0.9626204552880268,0.9620068865758724,0.9616762938822517,0.961945777814446,0.9616485958982376,0.9615816098793393,0.9614402091009282,0.9613409850839029
9000,0.9654362100044163,0.9654417606356921,0.9649555547977232,0.9640498527264675,0.9639789299884929,0.9640735266681659,0.9636167932834846,0.9636169967940947,0.9634489474828931,0.9632735856041033
10800,0.9749150949895944,0.974819703501042,0.9746133075164036,0.9709471786715779,0.9716296639867841,0.970310139530145,0.9698318238333173,0.9709034096452442,0.9702314179566732,0.9699483297582564
12600,0.9850909559100091,0.9853756461261056,0.9851408942165836,0.9814676531730562,0.9834899645096639,0.9817303533325441,0.9816316750871169,0.9817640551523859,0.9835205598705701,0.983515536266564
14400,0.9878259122736195,0.9862932497321157,0.9872016786510428,0.9872082894918988,0.9877299541619589,0.9874515802414578,1.0,1.0,1.0,0.987932768056027
16200,0.9655695879839942,0.9644277984710646,0.9642613884904253,0.9693128683081637,0.9666862796716092,0.9683299736344924,0.9692433558328037,0.9696907373163738,0.9769095870557024,0.9767386806245655
18000,0.9602414175575245,0.94686086712631,0.9600894272031193,0.9463189096488018,0.9605121989954241,0.9477556734836471,0.9440523700137096,0.9596351103608234,0.9469243717582527,0.9445528218429916
19800,0.9440972204177066,0.9459415202420696,0.946686129005371,0.9427680782671933,0.9604319770939261,0.9445932937029409,0.9468926525809392,0.9464134941424567,0.9425404727921464,0.9377319151299045
21600,0.9601594616894495,0.9605658111580815,0.9600799704110068,0.9599588778794876,0.9599795039429468,0.9609503122412704,0.959739901649752,0.9601016596406068,0.9593993264770858,0.9610651342574882
23400,0.9449767035344379,0.9617480738280445,0.9593340410332278,0.9623279446053921,0.9606633074067453,0.964893840139917,0.9606937990173063,0.9603207430197723,0.9641858940806043,0.9671103563556674
