time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,time/episodes,rollout/ep_rew_mean,train/actor_loss,time/time_elapsed,train/critic_loss,train/n_updates,train/ent_coef,eval/ep_b3_mean,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_b2_std,eval/ep_b1_std,eval/ep_pressure_obj_mean,eval/ep_b1_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_pressure_obj_std
495,48.0,6528,0.003,132,21.2475086,-1.8549343347549438,13,0.010416228324174881,803,0.009999999776482582,0.9513508401007935,0.1564227555081651,0.5687810484841569,0.23078273977385244,0.2521947608038293,0.9890350877192983,0.5652976415250454,0.5797419666507405,0.03245478722256791,0.053142351716699704
494,48.0,6528,,136,21.2475086,,13,,,,,,,,,,,,,
499,48.0,6912,0.003,140,21.229712319999997,-1.9464055299758911,13,0.004768297076225281,851,0.009999999776482582,,,,,,,,,,
498,48.0,6912,,144,21.229712319999997,,13,,,,,,,,,,,,,
492,48.0,7296,0.003,148,21.19134381,-2.012795925140381,14,0.006915725767612457,899,0.009999999776482582,0.9556083828472012,0.14463069923061636,0.6258656660502461,0.17870052303291292,0.20542916150402865,0.9945175438596491,0.607819345741438,0.5645916737040403,0.036674408301087216,0.03798357034142275
491,48.0,7296,,152,21.19134381,,14,,,,,,,,,,,,,
496,48.0,7680,0.003,156,21.18575563,-2.1210360527038574,15,0.007806663867086172,947,0.009999999776482582,,,,,,,,,,
495,48.0,7680,,160,21.18575563,,15,,,,,,,,,,,,,
489,48.0,8064,0.003,164,21.22420115,-2.2415146827697754,16,0.004129303619265556,995,0.009999999776482582,0.9517214775954841,0.1562983780041021,0.6103698025542053,0.17435308633160712,0.22705031873400078,1.0,0.5359748074858244,0.5888211536625961,0.04341592508201067,0.0
488,48.0,8064,,168,21.22420115,,16,,,,,,,,,,,,,
493,48.0,8448,0.003,172,21.20552951,-2.2247698307037354,17,0.010657736100256443,1043,0.009999999776482582,,,,,,,,,,
493,48.0,8448,,176,21.20552951,,17,,,,,,,,,,,,,
488,48.0,8832,0.003,180,21.218945369999997,-2.317776918411255,18,0.006371569819748402,1091,0.009999999776482582,0.956641294848519,0.17383656996005623,0.642071571093595,0.1670432008238956,0.24104837728331105,0.9945175438596491,0.47481238133038367,0.5817307290532917,0.0394973543509343,0.03798357034142275
488,48.0,8832,,184,21.218945369999997,,18,,,,,,,,,,,,,
492,48.0,9216,0.003,188,21.208064759999992,-2.419053792953491,18,0.010163964703679085,1139,0.009999999776482582,,,,,,,,,,
492,48.0,9216,,192,21.208064759999992,,18,,,,,,,,,,,,,
488,48.0,9600,0.003,196,21.27628198,-2.516375780105591,19,0.008832181803882122,1187,0.009999999776482582,0.9534917756872168,0.156134645174832,0.6229613737781844,0.1881121253767331,0.1604875557504403,0.974780701754386,0.5783937009885074,0.5777912052698432,0.03269676850846171,0.10184227646731812
488,48.0,9600,,200,21.27628198,,19,,,,,,,,,,,,,
492,48.0,9984,0.003,204,21.36226255,-2.588698387145996,20,0.0075498162768781185,1235,0.009999999776482582,,,,,,,,,,
492,48.0,9984,,208,21.36226255,,20,,,,,,,,,,,,,
495,48.0,10368,0.003,212,21.339403580000003,-2.6435093879699707,20,0.010368237271904945,1283,0.009999999776482582,,,,,,,,,,
495,48.0,10368,,216,21.339403580000003,,20,,,,,,,,,,,,,
491,48.0,10752,0.003,220,21.326066370000003,-2.778794765472412,21,0.01105748862028122,1331,0.009999999776482582,0.950614554871675,0.13924038460836427,0.6233722182550399,0.2074156501553497,0.1679063325658903,0.9989035087719298,0.5660181327397197,0.6024923092523123,0.028358626702726774,0.007596714068284557
491,48.0,10752,,224,21.326066370000003,,21,,,,,,,,,,,,,
494,48.0,11136,0.003,228,21.32513688,-2.8166942596435547,22,0.00825134851038456,1379,0.009999999776482582,,,,,,,,,,
494,48.0,11136,,232,21.32513688,,22,,,,,,,,,,,,,
491,48.0,11520,0.003,236,21.35075481,-2.858670711517334,23,0.011607025749981403,1427,0.009999999776482582,0.9560382612766919,0.1435953424135153,0.593463161586661,0.21756503765390156,0.1568808151838679,0.9846491228070176,0.5576287662151596,0.5836523009354703,0.031069113640150844,0.07750327874955294
491,48.0,11520,,240,21.35075481,,23,,,,,,,,,,,,,
494,48.0,11904,0.003,244,21.3626744,-2.9191243648529053,24,0.007268068380653858,1475,0.009999999776482582,,,,,,,,,,
494,48.0,11904,,248,21.3626744,,24,,,,,,,,,,,,,
490,48.0,12288,0.003,252,21.38025673,-3.0346670150756836,25,0.008673761039972305,1523,0.009999999776482582,0.9502939585173267,0.16331166910875908,0.6805736408539371,0.18899165864883902,0.1639177615792586,0.9945175438596491,0.5755539161473592,0.5890605276152302,0.03129611293223196,0.03798357034142275
489,48.0,12288,,256,21.38025673,,25,,,,,,,,,,,,,
492,48.0,12672,0.003,260,21.382009800000002,-3.216747522354126,25,0.010024841874837875,1571,0.009999999776482582,,,,,,,,,,
492,48.0,12672,,264,21.382009800000002,,25,,,,,,,,,,,,,
489,48.0,13056,0.003,268,21.34247182,-3.2083277702331543,26,0.007068702485412359,1619,0.009999999776482582,0.9477818891363134,0.1573384733464971,0.6516557778012186,0.1701734694169211,0.18790064252117641,0.9857456140350878,0.5732395237461115,0.5831803936243355,0.03126111699461487,0.05718240730119905
489,48.0,13056,,272,21.34247182,,26,,,,,,,,,,,,,
492,48.0,13440,0.003,276,21.342397719999997,-3.2362844944000244,27,0.012446760199964046,1667,0.009999999776482582,,,,,,,,,,
492,48.0,13440,,280,21.342397719999997,,27,,,,,,,,,,,,,
489,48.0,13824,0.003,284,21.342675229999994,-3.3668313026428223,28,0.009508494287729263,1715,0.009999999776482582,0.9527609254285647,0.159790032779383,0.5759258542123297,0.2238261109206502,0.230460693196107,0.9682017543859649,0.5141188772012464,0.5755856475194006,0.046631918541394965,0.09815867280408391
489,48.0,13824,,288,21.342675229999994,,28,,,,,,,,,,,,,
491,48.0,14208,0.003,292,21.341047479999997,-3.4356765747070312,28,0.01565447449684143,1763,0.009999999776482582,,,,,,,,,,
491,48.0,14208,,296,21.341047479999997,,28,,,,,,,,,,,,,
488,48.0,14592,0.003,300,21.3149352,-3.4656519889831543,29,0.006638534367084503,1811,0.009999999776482582,0.9488548870858748,0.1561540518737487,0.6260821172766946,0.2025094161135658,0.1628936425667963,0.9945175438596491,0.6095923753072492,0.5897767813160758,0.03934078605283909,0.03798357034142275
488,48.0,14592,,304,21.3149352,,29,,,,,,,,,,,,,
490,48.0,14976,0.003,308,21.28470582,-3.5824599266052246,30,0.006749995984137058,1859,0.009999999776482582,,,,,,,,,,
490,48.0,14976,,312,21.28470582,,30,,,,,,,,,,,,,
488,48.0,15360,0.003,316,21.279081769999998,-3.5818605422973633,31,0.007791510783135891,1907,0.009999999776482582,0.9544664296221627,0.22367182370584524,0.5947180339865945,0.25220561475798997,0.16016368726393967,0.9890350877192983,0.6375895704197111,0.546685561968947,0.03404167144338354,0.0531423517166997
487,48.0,15360,,320,21.279081769999998,,31,,,,,,,,,,,,,
490,48.0,15744,0.003,324,21.290441729999998,-3.7912726402282715,32,0.008677510544657707,1955,0.009999999776482582,,,,,,,,,,
490,48.0,15744,,328,21.290441729999998,,32,,,,,,,,,,,,,
488,48.0,16128,0.003,332,21.338905819999994,-3.852304220199585,33,0.0051841726526618,2003,0.009999999776482582,0.9553012486276229,0.1614678539310898,0.6504457889152223,0.16142026372682197,0.18419092624016825,1.0,0.6583075853898288,0.5639443555933187,0.03182946700829987,0.0
487,48.0,16128,,336,21.338905819999994,,33,,,,,,,,,,,,,
489,48.0,16512,0.003,340,21.30621508,-3.961531639099121,33,0.009655164554715157,2051,0.009999999776482582,,,,,,,,,,
489,48.0,16512,,344,21.30621508,,33,,,,,,,,,,,,,
486,48.0,16896,0.003,348,21.300544499999997,-3.9920530319213867,34,0.007652895990759134,2099,0.009999999776482582,0.950879638622575,0.14422636254820384,0.6545163433760204,0.1464024106084461,0.19321688629653208,0.9945175438596491,0.621393116361823,0.5933139802426772,0.026927972359110947,0.03798357034142275
486,48.0,16896,,352,21.300544499999997,,34,,,,,,,,,,,,,
488,48.0,17280,0.003,356,21.31611136,-4.001628875732422,35,0.008963900618255138,2147,0.009999999776482582,,,,,,,,,,
488,48.0,17280,,360,21.31611136,,35,,,,,,,,,,,,,
485,48.0,17664,0.003,364,21.345758540000002,-4.124163627624512,36,0.016946565359830856,2195,0.009999999776482582,0.9527399567578171,0.15665263012398287,0.619476288981746,0.18572980946137632,0.1946955878980183,0.9846491228070176,0.5913317898969949,0.5887988191921192,0.03269776564962946,0.1063539969559837
485,48.0,17664,,368,21.345758540000002,,36,,,,,,,,,,,,,
487,48.0,18048,0.003,372,21.333446300000002,-4.195140361785889,37,0.010976981371641159,2243,0.009999999776482582,,,,,,,,,,
487,48.0,18048,,376,21.333446300000002,,37,,,,,,,,,,,,,
485,48.0,18432,0.003,380,21.36677588,-4.293112277984619,37,0.010598032735288143,2291,0.009999999776482582,0.9457364547878763,0.15122306808836664,0.6683138193514073,0.15268771485922522,0.16121419991693375,0.9791666666666666,0.6803044958645671,0.5896519225141345,0.032400446232536954,0.08530889468644254
485,48.0,18432,,384,21.36677588,,37,,,,,,,,,,,,,
487,48.0,18816,0.003,388,21.364571389999995,-4.290177345275879,38,0.006352049298584461,2339,0.009999999776482582,,,,,,,,,,
487,48.0,18816,,392,21.364571389999995,,38,,,,,,,,,,,,,
485,48.0,19200,0.003,396,21.369935759999997,-4.458499431610107,39,0.004680662415921688,2387,0.009999999776482582,0.9399403543757799,0.1682774912490802,0.6208310897850667,0.2080636876951309,0.2023417322077306,0.9901315789473685,0.5978408336294628,0.5996319148208354,0.049088886585700924,0.06837042661456096
484,48.0,19200,,400,21.369935759999997,,39,,,,,,,,,,,,,
486,48.0,19584,0.003,404,21.351933920000008,-4.383945465087891,40,0.01703638769686222,2435,0.009999999776482582,,,,,,,,,,
486,48.0,19584,,408,21.351933920000008,,40,,,,,,,,,,,,,
488,48.0,19968,0.003,412,21.36228233,-4.698770046234131,40,0.0114776361733675,2483,0.009999999776482582,,,,,,,,,,
488,48.0,19968,,416,21.36228233,,40,,,,,,,,,,,,,
487,48.0,20352,0.003,420,21.3919545,-4.489488124847412,41,0.012085819616913795,2531,0.009999999776482582,0.945656183144841,0.16809431760773638,0.6862621731285338,0.14088134988101625,0.20334362691205868,0.9989035087719298,0.6082517123607427,0.5940008139718866,0.03207218491353687,0.007596714068284557
486,48.0,20352,,424,21.3919545,,41,,,,,,,,,,,,,
488,48.0,20736,0.003,428,21.350220559999997,-4.645713806152344,42,0.011316370218992233,2579,0.009999999776482582,,,,,,,,,,
488,48.0,20736,,432,21.350220559999997,,42,,,,,,,,,,,,,
486,48.0,21120,0.003,436,21.32065585,-4.7275519371032715,43,0.006334683857858181,2627,0.009999999776482582,0.9519134933504173,0.15703825547783137,0.6162409999530333,0.1764832567269644,0.21468223533980194,0.9978070175438596,0.592692730586938,0.5872415291140813,0.030604264440653128,0.015193428136569096
486,48.0,21120,,440,21.32065585,,43,,,,,,,,,,,,,
488,48.0,21504,0.003,444,21.30313128,-4.593402862548828,44,0.010631298646330833,2675,0.009999999776482582,,,,,,,,,,
488,48.0,21504,,448,21.30313128,,44,,,,,,,,,,,,,
486,48.0,21888,0.003,452,21.268450570000006,-4.998160362243652,44,0.010484825819730759,2723,0.009999999776482582,0.9442064120714412,0.17860942701920637,0.627198798740559,0.23313511185860583,0.2017133539507763,0.9890350877192983,0.5947040564815079,0.5848999002682085,0.03848741473922192,0.0531423517166997
486,48.0,21888,,456,21.268450570000006,,44,,,,,,,,,,,,,
488,48.0,22272,0.003,460,21.22276299,-4.889247894287109,45,0.012801917269825935,2771,0.009999999776482582,,,,,,,,,,
488,48.0,22272,,464,21.22276299,,45,,,,,,,,,,,,,
486,48.0,22656,0.003,468,21.211226450000005,-5.008747577667236,46,0.017761532217264175,2819,0.009999999776482582,0.9448126156372334,0.16501887942734547,0.6605804828346183,0.17704844614876838,0.18916448703655558,0.9890350877192983,0.6152900204021791,0.598020895624734,0.03161078389297672,0.0531423517166997
486,48.0,22656,,472,21.211226450000005,,46,,,,,,,,,,,,,
487,48.0,23040,0.003,476,21.238477849999995,-4.947821140289307,47,0.01238565519452095,2867,0.009999999776482582,,,,,,,,,,
487,48.0,23040,,480,21.238477849999995,,47,,,,,,,,,,,,,
486,48.0,23424,0.003,484,21.227236589999993,-5.085264205932617,48,0.014283586293458939,2915,0.009999999776482582,0.9530411657891362,0.16551968946614434,0.6290631201183716,0.18126252806540943,0.2358653736768795,0.9945175438596491,0.5448540347834709,0.5816258699527536,0.02964697198127298,0.03798357034142275
486,48.0,23424,,488,21.227236589999993,,48,,,,,,,,,,,,,
487,48.0,23808,0.003,492,21.19465629,-4.9396748542785645,48,0.010449103079736233,2963,0.009999999776482582,,,,,,,,,,
487,48.0,23808,,496,21.19465629,,48,,,,,,,,,,,,,
485,48.0,24192,0.003,500,21.1836611,-5.170206069946289,49,0.0061409189365804195,3011,0.009999999776482582,0.9494337965900451,0.15900940302710068,0.6471066910991053,0.16138572829628048,0.20377345276921205,0.9945175438596491,0.5883250731249932,0.5916400589352858,0.030154723113007046,0.03798357034142275
485,48.0,24192,,504,21.1836611,,49,,,,,,,,,,,,,
487,48.0,24576,0.003,508,21.232053510000004,-5.3700480461120605,50,0.011522344313561916,3059,0.009999999776482582,,,,,,,,,,
487,48.0,24576,,512,21.232053510000004,,50,,,,,,,,,,,,,
485,48.0,24960,0.003,516,21.18976363,-5.444469451904297,51,0.006083561107516289,3107,0.009999999776482582,0.9458477354432506,0.18443470785521882,0.6346381542015239,0.16173475412092989,0.21032301826680813,0.9890350877192983,0.5911722173151392,0.5923103933060284,0.03171132710607095,0.04850367036806682
485,48.0,24960,,520,21.18976363,,51,,,,,,,,,,,,,
487,48.0,25344,0.003,524,21.193760070000003,-5.24469518661499,52,0.004994232673197985,3155,0.009999999776482582,,,,,,,,,,
487,48.0,25344,,528,21.193760070000003,,52,,,,,,,,,,,,,
485,48.0,25728,0.003,532,21.18852547,-5.577877998352051,52,0.007464855909347534,3203,0.009999999776482582,0.9506125356122805,0.16652249602140215,0.6444209733169096,0.15509991356934302,0.1911432820959293,0.9901315789473685,0.653693103269237,0.5845152348242237,0.02905219974290534,0.06837042661456096
485,48.0,25728,,536,21.18852547,,52,,,,,,,,,,,,,
487,48.0,26112,0.003,540,21.19299515,-5.47771692276001,53,0.009963203221559525,3251,0.009999999776482582,,,,,,,,,,
487,48.0,26112,,544,21.19299515,,53,,,,,,,,,,,,,
485,48.0,26496,0.003,548,21.188434,-5.58888053894043,54,0.004666982218623161,3299,0.009999999776482582,0.9367026641313777,0.1635122540803567,0.6598472313602768,0.16175984646857378,0.220178414555293,0.9956140350877193,0.6373263046104768,0.5991035205077652,0.02910789233708017,0.030386856273138196
485,48.0,26496,,552,21.188434,,54,,,,,,,,,,,,,
486,48.0,26880,0.003,556,21.198946059999997,-5.592717170715332,55,0.008010569028556347,3347,0.009999999776482582,,,,,,,,,,
486,48.0,26880,,560,21.198946059999997,,55,,,,,,,,,,,,,
485,48.0,27264,0.003,564,21.207056220000005,-5.618068218231201,56,0.00639753695577383,3395,0.009999999776482582,0.9422720783480226,0.1724098917293051,0.6890255046731762,0.18230130672919395,0.17953466633827422,0.9934210526315789,0.6083265922162685,0.6005389772435881,0.03421676707509176,0.033683160677928405
484,48.0,27264,,568,21.207056220000005,,56,,,,,,,,,,,,,
485,48.0,27648,0.003,572,21.23486529,-5.507597923278809,56,0.011383784003555775,3443,0.009999999776482582,,,,,,,,,,
485,48.0,27648,,576,21.23486529,,56,,,,,,,,,,,,,
484,48.0,28032,0.003,580,21.173531280000002,-5.803162097930908,57,0.007755308877676725,3491,0.009999999776482582,0.9261428169711162,0.1739602874611814,0.7025303717159902,0.17872988477822196,0.18764438403619213,0.9945175438596491,0.6138023730098672,0.622522722624525,0.038865963533136094,0.03798357034142275
484,48.0,28032,,584,21.173531280000002,,57,,,,,,,,,,,,,
485,48.0,28416,0.003,588,21.19302278,-5.922745704650879,58,0.011932759545743465,3539,0.009999999776482582,,,,,,,,,,
485,48.0,28416,,592,21.19302278,,58,,,,,,,,,,,,,
484,48.0,28800,0.003,596,21.19075248,-5.606685161590576,59,0.00475895032286644,3587,0.009999999776482582,0.9391723290651078,0.1670329950386836,0.7050756998805775,0.15657736410294684,0.18355031943795283,0.9967105263157894,0.6289397048362134,0.6093727352833501,0.03187912152614561,0.016841580338964206
484,48.0,28800,,600,21.19075248,,59,,,,,,,,,,,,,
485,48.0,29184,0.003,604,21.19209075,-6.162087440490723,60,0.00968374963849783,3635,0.009999999776482582,,,,,,,,,,
485,48.0,29184,,608,21.19209075,,60,,,,,,,,,,,,,
487,48.0,29568,0.003,612,21.15820946,-5.928826808929443,60,0.010483495891094208,3683,0.009999999776482582,,,,,,,,,,
487,48.0,29568,,616,21.15820946,,60,,,,,,,,,,,,,
485,48.0,29952,0.003,620,21.143683580000005,-5.833216190338135,61,0.0073304325342178345,3731,0.009999999776482582,0.9417614477890746,0.1909862500425856,0.7066544554052712,0.14468480551972296,0.19092551746942923,1.0,0.5481127338405245,0.5944766659656331,0.056944224279497364,0.0
485,48.0,29952,,624,21.143683580000005,,61,,,,,,,,,,,,,
486,48.0,30336,0.003,628,21.111380450000002,-5.975298881530762,62,0.011484140530228615,3779,0.009999999776482582,,,,,,,,,,
486,48.0,30336,,632,21.111380450000002,,62,,,,,,,,,,,,,
484,48.0,30720,0.003,636,21.119800820000002,-6.134674549102783,63,0.00848839245736599,3827,0.009999999776482582,0.9350332900838842,0.18788379906798605,0.6825451052299975,0.16415528196783175,0.17523976498797886,0.9945175438596491,0.6236146246555587,0.617912820945698,0.05835064943309059,0.03798357034142275
484,48.0,30720,,640,21.119800820000002,,63,,,,,,,,,,,,,
485,48.0,31104,0.003,644,21.099478320000003,-6.346202373504639,64,0.013020760379731655,3875,0.009999999776482582,,,,,,,,,,
485,48.0,31104,,648,21.099478320000003,,64,,,,,,,,,,,,,
484,48.0,31488,0.003,652,21.15161855,-6.319941997528076,65,0.009146768599748611,3923,0.009999999776482582,0.9328329055546148,0.20337701620445303,0.7135043470824659,0.14361771836473153,0.17153980553198772,1.0,0.6356379805434194,0.6062442606796823,0.06516055182037254,0.0
484,48.0,31488,,656,21.15161855,,65,,,,,,,,,,,,,
485,48.0,31872,0.003,660,21.17339292,-6.002474784851074,65,0.009974205866456032,3971,0.009999999776482582,,,,,,,,,,
485,48.0,31872,,664,21.17339292,,65,,,,,,,,,,,,,
483,48.0,32256,0.003,668,21.148094849999996,-6.270071506500244,66,0.015259897336363792,4019,0.009999999776482582,0.9391479288698109,0.1907520130686262,0.6983504494223467,0.14316680399348058,0.17277541100964613,0.9956140350877193,0.6655286522199384,0.5918709216210254,0.047175046253123805,0.030386856273138196
483,48.0,32256,,672,21.148094849999996,,66,,,,,,,,,,,,,
484,48.0,32640,0.003,676,21.124459390000002,-6.477208614349365,67,0.007366465870290995,4067,0.009999999776482582,,,,,,,,,,
484,48.0,32640,,680,21.124459390000002,,67,,,,,,,,,,,,,
482,48.0,33024,0.003,684,21.123599430000002,-6.695535659790039,68,0.01230580359697342,4115,0.009999999776482582,0.9318011905118777,0.1978153264089719,0.7089772338151122,0.14474647329605525,0.16125480718400284,0.9945175438596491,0.6675304170429177,0.5984138255835331,0.068500935494019,0.03798357034142275
482,48.0,33024,,688,21.123599430000002,,68,,,,,,,,,,,,,
483,48.0,33408,0.003,692,21.119868999999998,-6.4682416915893555,69,0.012940501794219017,4163,0.009999999776482582,,,,,,,,,,
483,48.0,33408,,696,21.119868999999998,,69,,,,,,,,,,,,,
482,48.0,33792,0.003,700,21.132234920000005,-6.69542121887207,70,0.006150064989924431,4211,0.009999999776482582,0.9091416211413744,0.20115408719137037,0.6438751827078613,0.19911076720753473,0.19937842096470282,0.9945175438596491,0.6463607497016465,0.6088140019782511,0.11071326376077252,0.03798357034142275
482,48.0,33792,,704,21.132234920000005,,70,,,,,,,,,,,,,
483,48.0,34176,0.003,708,21.141779960000004,-6.531558036804199,70,0.015742851421236992,4259,0.009999999776482582,,,,,,,,,,
483,48.0,34176,,712,21.141779960000004,,70,,,,,,,,,,,,,
482,48.0,34560,0.003,716,21.153585559999996,-6.531808853149414,71,0.009084992110729218,4307,0.009999999776482582,0.934538305135979,0.18284694342454025,0.703410430646835,0.1373454125595614,0.15175678688044014,0.9945175438596491,0.6889950927078194,0.6024784153556222,0.04090035051240127,0.03798357034142275
482,48.0,34560,,720,21.153585559999996,,71,,,,,,,,,,,,,
483,48.0,34944,0.003,724,21.13456037,-6.6956467628479,72,0.009592713788151741,4355,0.009999999776482582,,,,,,,,,,
483,48.0,34944,,728,21.13456037,,72,,,,,,,,,,,,,
482,48.0,35328,0.003,732,21.129746619999995,-6.675507068634033,73,0.005891510751098394,4403,0.009999999776482582,0.9403874257042351,0.19125879631296952,0.6102407876923783,0.1753096702287576,0.17097114376552588,0.9945175438596491,0.6766352722494657,0.588689754581818,0.03281797530437941,0.03798357034142275
482,48.0,35328,,736,21.129746619999995,,73,,,,,,,,,,,,,
483,48.0,35712,0.003,740,21.125840519999997,-7.106633186340332,73,0.006740073673427105,4451,0.009999999776482582,,,,,,,,,,
483,48.0,35712,,744,21.125840519999997,,73,,,,,,,,,,,,,
482,48.0,36096,0.003,748,21.10281938,-6.922694683074951,74,0.016664795577526093,4499,0.009999999776482582,0.9230557391491122,0.19511888646855402,0.6838340398597882,0.14305047278346583,0.17358737299174257,0.9945175438596491,0.6544663251317965,0.6182915947439335,0.0746677264610061,0.03798357034142275
482,48.0,36096,,752,21.10281938,,74,,,,,,,,,,,,,
483,48.0,36480,0.003,756,21.097377030000004,-6.884030342102051,75,0.008614709600806236,4547,0.009999999776482582,,,,,,,,,,
483,48.0,36480,,760,21.097377030000004,,75,,,,,,,,,,,,,
482,48.0,36864,0.003,764,21.06412461,-6.867242813110352,76,0.011860853061079979,4595,0.009999999776482582,0.9391320667357728,0.17010104466508916,0.6694544667481567,0.1567910032806438,0.17211845526007052,0.9945175438596491,0.6502185818755584,0.6039661514490204,0.0373834654516414,0.03798357034142275
482,48.0,36864,,768,21.06412461,,76,,,,,,,,,,,,,
483,48.0,37248,0.003,772,21.083650889999998,-7.268566608428955,77,0.010451525449752808,4643,0.009999999776482582,,,,,,,,,,
483,48.0,37248,,776,21.083650889999998,,77,,,,,,,,,,,,,
479,48.0,37632,0.003,780,21.124522029999998,-7.232813358306885,78,0.006670789793133736,4691,0.009999999776482582,0.934358192063681,0.18487681786757237,0.6845238948952586,0.15323124069811603,0.14363911867062054,1.0,0.7183530296253385,0.6061802031097402,0.04044662473785947,0.0
479,48.0,37632,,784,21.124522029999998,,78,,,,,,,,,,,,,
480,48.0,38016,0.003,788,21.14192138,-6.899631500244141,79,0.008634638041257858,4739,0.009999999776482582,,,,,,,,,,
480,48.0,38016,,792,21.14192138,,79,,,,,,,,,,,,,
