#{"t_start": 1744204610.0425625, "env_id": "ATM"}
r,l,t
13.986209,48,1.003541
21.002143,48,1.619414
21.727982,48,2.542189
17.550493,48,3.169432
21.520846,48,4.139028
21.724929,48,4.752323
21.521976,48,5.681681
20.987464,48,6.299404
21.447708,48,7.222508
20.741031,48,7.852388
21.316081,48,8.788468
19.533209,48,9.429401
19.979354,48,10.382819
21.652984,48,11.018455
22.013226,48,11.95509
20.259416,48,12.60677
21.474998,48,13.604342
20.764272,48,14.267245
20.044447,48,15.235341
20.614321,48,15.900836
21.832016,48,16.905272
21.591567,48,17.546607
21.968038,48,18.494295
21.700231,48,19.137102
21.504143,48,19.762394
21.586479,48,20.706075
21.407219,48,21.351505
21.070037,48,22.284856
19.906473,48,22.927701
21.827663,48,23.862119
21.297117,48,24.485444
21.92517,48,25.494537
21.853952,48,26.134684
21.508599,48,27.08211
20.198523,48,27.713635
21.876508,48,28.669023
21.954959,48,29.326836
21.294825,48,30.291523
20.688451,48,30.928418
20.745207,48,31.880173
22.031404,48,32.511945
21.955255,48,33.457291
22.024214,48,34.122326
21.470171,48,35.137776
22.00097,48,35.800055
21.60894,48,36.781679
22.027413,48,37.423823
21.820961,48,38.400356
21.687305,48,39.038812
21.484506,48,39.692786
21.225917,48,40.647875
21.658919,48,41.273822
21.814425,48,42.208711
22.030056,48,42.849638
20.45689,48,43.804621
22.030333,48,44.448292
21.305922,48,45.392102
21.331654,48,46.048142
21.27178,48,47.021865
22.072013,48,47.650084
20.629214,48,48.595511
21.732495,48,49.231377
20.688833,48,50.212592
21.327432,48,50.845716
21.628241,48,51.78699
21.582181,48,52.428514
20.483886,48,53.379251
21.311183,48,54.021025
21.409401,48,54.986431
21.626255,48,55.641077
21.699708,48,56.624459
21.509265,48,57.338484
21.885916,48,58.28313
21.481114,48,58.90936
21.524386,48,59.535551
21.771124,48,60.490226
21.024464,48,61.118244
20.51929,48,62.067636
21.768631,48,62.728963
21.133113,48,63.773421
21.429782,48,64.476152
21.871738,48,65.437642
21.759277,48,66.103026
21.652682,48,67.107072
20.502391,48,67.804564
20.617793,48,68.812286
21.464425,48,69.481586
20.332688,48,70.454143
21.561301,48,71.088457
21.320195,48,72.023192
21.3863,48,72.70061
21.961683,48,73.664617
19.904754,48,74.295995
21.176452,48,75.251876
21.45897,48,75.880174
20.847798,48,76.836086
20.917276,48,77.475122
21.73757,48,78.909166
21.496464,48,79.550333
19.267253,48,80.190798
21.709606,48,81.13449
21.530087,48,81.775386
21.642796,48,82.71041
21.400845,48,83.348938
21.605862,48,84.303072
21.482078,48,84.937067
21.869693,48,85.870642
19.776409,48,86.543401
21.777838,48,87.454503
20.915722,48,88.085194
21.267721,48,89.051728
20.914412,48,89.694737
21.23013,48,90.64842
20.008329,48,91.282315
21.227735,48,92.293131
21.735425,48,92.938742
21.087122,48,94.237469
20.713997,48,94.912282
19.839864,48,95.866522
21.12191,48,96.493699
21.374153,48,97.435823
20.548813,48,98.104795
20.135663,48,99.071903
20.881197,48,99.7334
20.797474,48,100.364032
20.010498,48,101.33108
21.072416,48,101.966297
21.101702,48,102.910159
21.362881,48,103.553048
20.079273,48,104.500106
21.457751,48,105.120769
21.393241,48,106.065518
21.137811,48,106.698865
20.708115,48,107.650322
21.302305,48,108.67693
21.404225,48,109.718008
21.318279,48,110.354941
21.258071,48,111.305665
20.193714,48,111.954853
19.895537,48,112.910934
20.480839,48,113.577632
20.276484,48,114.528517
21.263427,48,115.178576
19.53931,48,116.124202
20.749282,48,116.760808
21.321164,48,117.705273
20.209455,48,118.35467
21.477838,48,119.297475
21.018842,48,119.949306
19.882952,48,120.594252
20.54129,48,121.546195
20.501841,48,122.180537
19.506242,48,123.124583
20.183377,48,124.244901
21.32885,48,125.179183
21.007755,48,125.818803
21.016084,48,126.761826
21.795245,48,127.4087
21.286886,48,128.374518
20.451159,48,129.0169
21.177204,48,129.965377
20.937754,48,130.630362
21.09477,48,131.580159
20.12696,48,132.239485
20.579591,48,133.184008
21.073331,48,133.828102
20.540478,48,134.790836
21.575356,48,135.427037
21.040297,48,136.397276
21.059266,48,137.043536
20.785959,48,138.006175
20.912477,48,139.144324
21.368982,48,140.092457
20.753229,48,140.749298
21.255831,48,141.435917
20.967691,48,142.374599
20.717597,48,143.00759
21.274225,48,143.95358
21.268957,48,144.596054
21.001379,48,145.549881
20.458415,48,146.187907
21.075244,48,147.158714
19.66087,48,147.8029
20.593543,48,148.748946
20.78043,48,149.392946
19.658019,48,150.378637
20.078938,48,151.085676
20.858081,48,152.09845
20.757242,48,152.755044
19.598425,48,154.050282
21.340851,48,154.697303
21.035624,48,155.660621
20.489096,48,156.297019
21.400907,48,157.272294
20.224113,48,157.916769
20.80958,48,158.892578
20.450106,48,159.566043
21.221264,48,160.515415
20.566829,48,161.149323
21.625221,48,161.776393
21.250221,48,162.780407
18.843916,48,163.406204
20.043038,48,164.352621
20.592581,48,165.018151
21.666615,48,165.980541
20.951033,48,166.621782
20.372557,48,167.562057
20.333665,48,168.205207
20.211244,48,169.609621
19.574999,48,170.24831
20.845703,48,171.189269
20.491447,48,171.824006
20.307453,48,172.866204
20.614155,48,173.552444
20.248064,48,174.565869
20.767461,48,175.234699
21.541271,48,176.224163
21.091427,48,176.914955
19.965968,48,177.870963
20.492677,48,178.532211
20.131026,48,179.487977
20.174851,48,180.149417
20.749678,48,181.078627
20.091979,48,181.748615
20.503407,48,182.376325
21.094805,48,183.385368
20.62234,48,184.426671
20.486581,48,185.37638
19.938213,48,186.028906
19.912315,48,187.002866
20.863749,48,187.643863
19.785804,48,188.592421
20.116544,48,189.24147
20.576349,48,190.185853
19.784526,48,190.831562
20.515089,48,191.772329
19.37802,48,192.469769
20.320464,48,193.438393
20.750555,48,194.129672
20.097949,48,195.111925
21.352478,48,195.745813
20.072255,48,196.721498
20.705401,48,197.372415
19.557751,48,198.331477
21.298414,48,199.391864
19.913481,48,200.345158
20.766594,48,200.984951
20.686149,48,201.946332
20.724735,48,202.595502
20.848396,48,203.232069
20.360707,48,204.223329
21.228854,48,204.916641
20.514514,48,205.867674
20.425743,48,206.520374
19.53536,48,207.464139
19.400899,48,208.120384
19.099777,48,209.073139
20.355289,48,209.728745
19.700774,48,210.711262
20.129326,48,211.357528
