#{"t_start": 1744204610.0489411, "env_id": "ATM"}
r,l,t
19.267101,48,0.996998
20.315074,48,1.613562
20.432995,48,2.534526
16.121051,48,3.165913
21.353284,48,4.132871
21.41623,48,4.745863
21.55775,48,5.67627
20.580303,48,6.293306
21.660145,48,7.216391
21.420217,48,7.845741
20.57804,48,8.782724
20.766221,48,9.423796
21.677366,48,10.377058
21.636296,48,11.013429
21.730343,48,11.948987
21.832203,48,12.600764
21.802889,48,13.599644
21.692543,48,14.262431
21.907801,48,15.229924
21.965981,48,15.893765
21.67628,48,16.89846
21.511202,48,17.541177
21.841619,48,18.488333
21.954973,48,19.133473
21.063132,48,19.756984
21.487576,48,20.702634
21.674021,48,21.34512
20.910578,48,22.277379
21.415893,48,22.920841
21.947993,48,23.857409
21.056775,48,24.479373
20.861754,48,25.488376
21.254572,48,26.130207
21.253793,48,27.076434
21.720311,48,27.710428
20.499577,48,28.663883
20.813831,48,29.32001
20.020774,48,30.286062
20.149106,48,30.923187
21.554105,48,31.873675
21.501083,48,32.505767
21.97297,48,33.451896
20.830493,48,34.121975
21.297549,48,35.131775
21.283908,48,35.793736
21.159912,48,36.775995
20.349231,48,37.417201
21.286426,48,38.394714
21.629651,48,39.032047
21.449531,48,39.68564
21.354177,48,40.641874
21.361336,48,41.267489
21.43076,48,42.206874
21.870568,48,42.84326
20.693679,48,43.798163
20.013803,48,44.444835
19.002162,48,45.385672
21.650279,48,46.044981
21.036185,48,47.014937
21.837514,48,47.643345
21.091627,48,48.589445
21.594109,48,49.225481
21.836673,48,50.201669
21.364621,48,50.837745
21.70968,48,51.782093
22.012918,48,52.424105
21.648713,48,53.370224
21.587394,48,54.014391
19.033374,48,54.984468
20.457581,48,55.637406
21.723145,48,56.618913
20.797096,48,57.331679
20.736849,48,58.276389
19.344494,48,58.902471
20.891442,48,59.528233
21.886858,48,60.488518
21.523957,48,61.113328
21.12491,48,62.062106
21.143011,48,62.724933
21.199993,48,63.775738
21.043134,48,64.469882
20.803746,48,65.431414
21.200849,48,66.096691
21.880009,48,67.101443
21.525494,48,67.798397
21.647651,48,68.806306
21.61146,48,69.473678
21.741401,48,70.447978
21.371829,48,71.084073
21.073582,48,72.018466
20.090863,48,72.693938
20.502561,48,73.657208
21.456723,48,74.291228
