#{"t_start": 1744205474.344853, "env_id": "ATM"}
r,l,t
10.966004,48,0.74041
12.947513,48,1.367966
20.969483,48,2.219299
21.601435,48,2.82624
21.668706,48,3.735085
19.729061,48,4.348635
21.808104,48,5.29828
21.573205,48,5.933141
21.368458,48,6.840933
20.861252,48,7.450101
20.213786,48,8.378128
20.956537,48,8.990654
21.524658,48,9.888785
21.829838,48,10.518129
21.22345,48,11.531962
20.952419,48,12.155254
20.644352,48,13.093249
21.888518,48,14.247722
21.531727,48,15.197361
21.622948,48,15.927437
21.284164,48,16.963827
20.905934,48,17.583472
21.873677,48,18.498762
21.202442,48,19.109226
21.368908,48,19.752362
21.021149,48,20.687156
21.604579,48,21.317595
21.616728,48,22.243904
21.223808,48,22.868269
21.863221,48,23.78393
21.949061,48,24.395129
21.659584,48,25.314466
21.043103,48,25.922613
20.532478,48,26.884747
21.562238,48,27.512308
21.691342,48,28.454022
21.524602,48,29.527648
21.873955,48,30.437712
21.946431,48,31.058755
21.080998,48,32.004321
21.276036,48,32.597147
19.785999,48,33.541949
21.172418,48,34.158834
21.849247,48,35.070129
21.622281,48,35.684867
21.011026,48,36.640015
21.155655,48,37.275149
21.148382,48,38.185606
21.545766,48,38.792552
20.499836,48,39.390802
21.331905,48,40.287897
22.005868,48,40.873388
20.155413,48,41.820792
21.708366,48,42.416865
21.519489,48,43.318768
21.441578,48,44.340896
21.970934,48,45.257714
21.879397,48,45.887773
21.674831,48,46.789925
20.681537,48,47.456231
21.138864,48,48.377858
22.073334,48,48.985712
21.550871,48,49.945651
19.835926,48,50.56199
21.595884,48,51.449214
22.060118,48,52.072235
20.908931,48,52.98992
21.761595,48,53.587693
20.538695,48,54.501954
21.897113,48,55.09488
20.680248,48,56.010576
21.281425,48,56.623025
22.007535,48,57.558911
22.080054,48,58.226297
22.22177,48,59.270157
21.771636,48,60.17655
21.75519,48,60.776476
21.784802,48,61.688123
21.169216,48,62.324826
21.783345,48,63.244777
21.929314,48,63.857336
20.832431,48,64.808541
21.855427,48,65.455468
22.036932,48,66.40879
21.224154,48,67.044942
21.59041,48,68.006888
21.342757,48,68.697683
21.742213,48,69.659293
21.204183,48,70.281064
21.762804,48,71.209754
21.336831,48,71.854477
21.128601,48,72.837259
21.948773,48,73.814084
19.404119,48,74.851794
21.506437,48,75.539436
21.510297,48,76.487785
21.64708,48,77.10597
21.562938,48,78.024587
21.899518,48,78.627715
20.298731,48,79.267953
20.860585,48,80.170669
21.620477,48,80.766783
21.902415,48,81.7172
21.029323,48,82.365988
22.084335,48,83.34608
21.064503,48,83.979756
21.081275,48,84.97596
21.434238,48,85.662432
20.938289,48,86.602477
21.636585,48,87.220194
22.042592,48,88.1544
21.904656,48,89.205398
21.447429,48,90.177773
21.015881,48,90.782626
21.220582,48,91.679687
21.547354,48,92.282869
20.958151,48,93.213392
22.004683,48,93.809544
21.736353,48,94.704382
22.077901,48,95.305416
21.133605,48,96.224542
21.11277,48,96.817046
22.012556,48,97.695054
20.912614,48,98.316803
21.253306,48,98.912606
21.683799,48,99.832531
20.024224,48,100.473414
20.88354,48,101.37075
21.617374,48,101.984538
21.052882,48,102.876769
21.266804,48,103.83526
21.37696,48,104.827309
20.674397,48,105.423953
21.64053,48,106.330052
21.169896,48,106.927368
19.744758,48,107.821008
21.211039,48,108.424114
21.388362,48,109.341983
22.049698,48,109.951596
20.833622,48,110.889984
21.408838,48,111.509632
20.729169,48,112.413976
21.59105,48,113.027294
20.254064,48,113.947809
21.340189,48,114.549483
21.274339,48,115.478849
21.958538,48,116.098002
22.027119,48,117.01012
21.969658,48,117.623045
21.925042,48,118.251832
21.068147,48,119.454327
21.93013,48,120.048244
21.699335,48,120.970428
20.917196,48,121.593459
20.840714,48,122.505631
21.745524,48,123.108414
21.361166,48,124.021054
22.073598,48,124.638467
21.309641,48,125.554245
20.42813,48,126.182031
21.984233,48,127.097538
21.468234,48,127.722753
22.026701,48,128.624621
20.760626,48,129.248831
21.10866,48,130.159791
20.202442,48,130.788424
20.350863,48,131.72869
21.109212,48,132.345202
21.397478,48,133.258499
21.016607,48,134.279983
22.086172,48,135.207052
21.834548,48,135.801529
22.086772,48,136.694212
22.155264,48,137.301994
21.242165,48,137.908322
21.249325,48,138.823939
21.431216,48,139.449295
21.567614,48,140.377751
21.306983,48,140.988358
21.819617,48,141.883954
20.629485,48,142.579776
21.2978,48,143.506727
20.676644,48,144.128128
21.589422,48,145.069176
19.626511,48,145.696443
21.923259,48,146.609286
19.536855,48,147.228636
20.134868,48,148.152266
21.493914,48,149.211843
21.381986,48,150.16511
20.899343,48,150.81665
20.615574,48,151.743574
21.893278,48,152.372324
21.31608,48,153.389757
21.049416,48,154.038866
22.056463,48,155.004116
21.661863,48,155.671314
21.282962,48,156.625501
20.66919,48,157.296695
21.311661,48,157.931285
21.654847,48,158.915688
21.650654,48,159.541383
21.082705,48,160.506711
20.587322,48,161.152177
21.059703,48,162.076745
22.100064,48,162.712631
20.203614,48,164.148337
20.734414,48,164.822943
20.289895,48,165.796998
20.938301,48,166.428058
20.40708,48,167.367124
20.962535,48,167.994904
21.88677,48,168.927368
20.094788,48,169.563857
19.209842,48,170.522526
21.291222,48,171.14537
21.232873,48,172.076278
20.556988,48,172.715705
21.365119,48,173.676353
21.646197,48,174.329532
20.57115,48,175.293419
20.849712,48,175.960269
20.937213,48,177.218161
20.084512,48,177.871811
21.615884,48,178.513848
21.947676,48,179.479156
21.650664,48,180.139187
20.256864,48,181.23129
21.727199,48,181.922204
20.76432,48,182.90392
21.329767,48,183.564073
19.758175,48,184.542968
21.896765,48,185.208724
20.764313,48,186.18273
21.786347,48,186.831867
20.613252,48,187.774337
21.099278,48,188.417275
21.579445,48,189.369301
20.34817,48,190.011437
21.769762,48,190.977819
19.582309,48,191.629077
19.519159,48,192.579272
20.482055,48,193.227876
20.4215,48,194.172569
20.632756,48,194.868629
21.392093,48,196.195291
21.312141,48,196.860964
21.126517,48,197.845549
21.677996,48,198.480342
20.735836,48,199.125104
21.893731,48,200.147996
20.631652,48,200.822435
21.461088,48,201.821936
21.736257,48,202.471619
21.27528,48,203.470544
20.98752,48,204.116505
20.970175,48,205.080136
20.285525,48,205.769315
19.852626,48,206.769142
20.1053,48,207.436809
