#{"t_start": 1744205474.2281857, "env_id": "ATM"}
r,l,t
14.319403,48,0.857727
8.247927,48,1.485784
20.602343,48,2.340667
20.882858,48,2.942969
20.8033,48,3.850862
19.468985,48,4.463968
20.997742,48,5.415754
21.812658,48,6.049704
20.907868,48,6.957661
20.797534,48,7.567231
20.991221,48,8.494424
21.904279,48,9.107192
21.58801,48,10.005147
22.08529,48,10.634607
21.950406,48,11.648319
21.390121,48,12.27137
20.842696,48,13.209365
21.004202,48,14.364446
21.643121,48,15.314205
21.180811,48,16.043283
21.063095,48,17.080832
21.924376,48,17.7004
21.840021,48,18.615357
20.187761,48,19.225235
21.971926,48,19.8673
21.565255,48,20.803829
21.790492,48,21.43372
20.274713,48,22.360173
22.017063,48,22.984741
21.99456,48,23.902896
21.37761,48,24.51523
22.019591,48,25.430235
21.872178,48,26.038402
22.044666,48,27.001553
21.536929,48,27.628587
22.097987,48,28.569921
22.035948,48,29.644162
22.08672,48,30.554738
21.881743,48,31.175483
20.153118,48,32.118259
21.773539,48,32.713815
21.768373,48,33.658975
21.537567,48,34.275074
22.056376,48,35.187486
21.914375,48,35.802714
21.557017,48,36.756582
22.033922,48,37.392215
21.918155,48,38.302356
20.488633,48,38.910195
21.686397,48,39.50844
21.276964,48,40.404229
20.352931,48,40.9905
21.83907,48,41.938568
21.456481,48,42.533184
21.356553,48,43.430818
20.996261,48,44.457653
21.469214,48,45.372829
20.032918,48,46.003476
22.058524,48,46.907179
21.94166,48,47.57408
21.770863,48,48.494641
21.653052,48,49.101309
20.940322,48,50.05757
21.832947,48,50.678835
21.904057,48,51.564734
22.072924,48,52.189498
21.773706,48,53.106829
21.738195,48,53.7044
21.777948,48,54.618864
22.051734,48,55.211521
22.076331,48,56.126841
19.873616,48,56.739341
21.641174,48,57.675425
21.533779,48,58.343715
20.676877,48,59.385995
21.835,48,60.291897
20.950523,48,60.892791
21.227173,48,61.804773
21.933252,48,62.441708
21.041394,48,63.361597
21.716034,48,63.974135
20.629472,48,64.925585
21.808046,48,65.572347
20.875168,48,66.525962
21.766473,48,67.163738
21.866249,48,68.123256
21.474646,48,68.813572
21.841054,48,69.776004
22.017718,48,70.400124
21.978129,48,71.32638
21.765996,48,71.97102
22.072495,48,72.953989
21.963248,48,73.930646
21.601981,48,74.968433
21.395104,48,75.656662
21.803593,48,76.605417
21.669894,48,77.224056
21.653879,48,78.140683
20.891142,48,78.743618
21.146074,48,79.384582
21.845341,48,80.287569
21.375247,48,80.882741
21.220666,48,81.830804
21.08688,48,82.482932
