#{"t_start": 1744205474.3780448, "env_id": "ATM"}
r,l,t
14.464867,48,0.708091
13.768122,48,1.334772
21.415919,48,2.185921
21.546259,48,2.796541
21.847082,48,3.700638
19.174459,48,4.316277
21.799201,48,5.265883
21.648897,48,5.899781
21.784985,48,6.807649
21.25233,48,7.416618
19.451283,48,8.344626
20.641952,48,8.959322
21.865039,48,9.856329
21.539689,48,10.485417
21.251644,48,11.498582
21.827015,48,12.121471
21.458923,48,13.05868
21.892806,48,14.214387
21.545954,48,15.164062
21.720683,48,15.897448
20.891683,48,16.93111
21.945422,48,17.550166
21.672268,48,18.46667
20.470573,48,19.075155
21.202316,48,19.718141
21.863813,48,20.654177
21.669259,48,21.283952
20.90226,48,22.211085
21.671739,48,22.835222
21.721041,48,23.752439
21.176794,48,24.361643
22.014417,48,25.280324
22.031857,48,25.888436
20.422637,48,26.852427
21.514073,48,27.480172
21.538689,48,28.420023
21.716011,48,29.494291
20.914761,48,30.407269
21.213942,48,31.025067
22.07055,48,31.968534
22.035596,48,32.563389
21.144718,48,33.508538
21.665173,48,34.124755
21.782545,48,35.036605
21.948746,48,35.652411
21.422007,48,36.610019
21.750996,48,37.241403
21.771763,48,38.152591
21.694751,48,38.759238
22.05176,48,39.358316
19.129304,48,40.254233
21.422961,48,40.840447
21.802856,48,41.787375
22.035919,48,42.383169
21.072813,48,43.280395
20.930001,48,44.3076
21.278225,48,45.22274
22.02252,48,45.85386
22.097235,48,46.757559
22.092324,48,47.422357
21.345724,48,48.344551
21.385163,48,48.951676
22.135701,48,49.907513
21.973833,48,50.528216
21.25042,48,51.414502
21.169065,48,52.038994
21.473722,48,52.957015
22.121375,48,53.553845
22.15892,48,54.468977
21.770534,48,55.061408
21.821863,48,55.977962
21.231116,48,56.590455
20.853717,48,57.525296
21.573342,48,58.193057
20.251418,48,59.237951
22.004007,48,60.141752
22.139206,48,60.74277
21.879506,48,61.657189
22.178994,48,62.291161
21.865656,48,63.211966
21.920532,48,63.823529
22.129319,48,64.774848
21.289672,48,65.422296
22.117576,48,66.375493
21.505225,48,67.012916
21.887221,48,67.974322
21.297748,48,68.663532
21.794683,48,69.625751
21.499494,48,70.247419
