#{"t_start": 1744206410.3359015, "env_id": "ATM"}
r,l,t
15.139508,48,0.774967
16.169165,48,1.415708
21.434735,48,2.304469
21.884001,48,2.930558
20.957209,48,3.85221
21.598509,48,4.473224
21.35878,48,5.431808
21.807861,48,6.074641
21.857164,48,7.047075
21.303526,48,7.700506
21.706061,48,8.63033
21.286523,48,9.2417
21.71852,48,10.62512
21.550313,48,11.240236
21.586214,48,12.194396
21.511596,48,12.83985
19.475981,48,13.804615
21.706531,48,14.4857
21.371005,48,15.43295
21.483188,48,16.068871
21.681759,48,17.061413
21.840924,48,17.767668
20.438105,48,18.768486
21.66196,48,19.387107
20.641122,48,20.031082
21.722063,48,20.979377
21.604928,48,21.607193
21.804271,48,22.5842
20.623833,48,23.226777
21.638704,48,24.195503
21.43543,48,24.87106
21.744266,48,26.273287
21.831574,48,26.920648
20.665412,48,27.867439
21.243906,48,28.527458
21.785298,48,29.457692
20.677335,48,30.075721
21.801031,48,31.029181
21.899261,48,31.679699
21.423509,48,32.598656
21.727435,48,33.237882
21.803192,48,34.220073
21.935585,48,34.84522
21.665733,48,35.784921
21.706554,48,36.438817
21.741595,48,37.43733
21.866517,48,38.093087
21.667244,48,39.076091
21.944069,48,39.70331
21.857427,48,40.73968
21.71914,48,41.667539
21.502044,48,42.280014
21.785355,48,43.246707
21.107093,48,43.873317
21.267791,48,44.849771
21.01873,48,45.496783
21.74864,48,46.506455
21.631299,48,47.116454
21.569765,48,48.041378
21.84913,48,48.711183
21.902176,48,49.698718
21.654377,48,50.321229
21.497695,48,51.283723
21.550821,48,51.916031
21.608188,48,52.846693
21.711432,48,53.497229
21.58475,48,54.439662
21.867783,48,55.459072
21.289167,48,56.417279
21.569165,48,57.04686
21.73955,48,57.993729
21.496875,48,58.66338
21.828405,48,59.611564
21.730864,48,60.283557
20.472777,48,60.904723
21.786054,48,61.82754
21.391631,48,62.44374
21.791585,48,63.380342
21.585784,48,64.050984
21.508602,48,64.982722
21.698741,48,65.629747
21.546355,48,66.560853
21.798599,48,67.167873
21.402942,48,68.127119
20.526521,48,68.780129
21.847898,48,69.725884
20.634598,48,70.830776
21.944198,48,71.777543
20.930242,48,72.415434
21.269942,48,73.373156
21.3176,48,74.048227
21.356366,48,74.975371
21.096371,48,75.594396
21.77772,48,76.523341
21.782579,48,77.183219
21.225724,48,78.103159
21.603992,48,78.723399
21.829045,48,79.693072
21.152629,48,80.313705
21.613743,48,80.942947
21.707481,48,81.9124
21.779041,48,82.545091
21.544395,48,83.487729
21.509133,48,84.104178
21.910192,48,85.524563
21.467926,48,86.152736
21.592623,48,87.083999
21.638545,48,87.694066
21.658182,48,88.627619
21.357643,48,89.258292
21.355886,48,90.211605
21.88362,48,90.862175
21.748522,48,91.837243
21.345174,48,92.462966
21.704673,48,93.395999
20.805809,48,94.021861
21.570773,48,94.966085
21.64091,48,95.623568
21.408683,48,96.543714
21.794827,48,97.165431
21.276861,48,98.092094
21.723939,48,98.709133
21.782171,48,99.652555
21.759176,48,100.740535
21.205825,48,101.351176
21.820207,48,102.377705
21.573326,48,102.994895
21.850106,48,103.932608
21.776841,48,104.567926
21.462755,48,105.493347
21.273201,48,106.148797
21.765698,48,107.066456
21.755464,48,107.700293
21.797492,48,108.634035
21.764013,48,109.246464
21.679757,48,110.194702
22.039412,48,110.829372
21.731035,48,111.766912
21.695238,48,112.390771
21.621015,48,113.406642
21.006772,48,114.047902
21.363361,48,115.318325
21.643891,48,116.015148
21.675897,48,116.948591
22.029363,48,117.569531
21.761579,48,118.514096
21.222897,48,119.154181
21.772191,48,120.121866
21.403923,48,120.771817
21.952108,48,121.390978
21.557996,48,122.329971
21.853649,48,122.965667
21.824724,48,123.935642
21.501205,48,124.580955
21.665047,48,125.548219
21.778289,48,126.177069
21.765412,48,127.105459
21.651093,48,127.734573
21.927809,48,128.67675
21.86381,48,129.296382
21.60444,48,130.657362
21.92113,48,131.302195
20.631438,48,132.253623
21.530302,48,132.887768
21.37571,48,133.86718
20.8883,48,134.489422
21.628949,48,135.428349
21.718954,48,136.078086
21.50175,48,137.033982
21.000377,48,137.676232
21.618315,48,138.610982
21.594246,48,139.22331
21.830556,48,140.165473
21.59742,48,140.790686
20.792726,48,141.462844
21.803558,48,142.406279
21.748447,48,143.042573
21.481462,48,144.004434
21.696703,48,144.663129
21.672194,48,145.896185
21.794453,48,146.547199
21.576669,48,147.489527
21.689191,48,148.11961
21.272225,48,149.090683
21.287083,48,149.741127
21.383963,48,150.682941
21.741581,48,151.342563
21.197259,48,152.298962
21.672724,48,152.933477
21.794605,48,153.880739
21.920144,48,154.512658
21.797747,48,155.514045
22.038034,48,156.144501
21.624609,48,157.119045
21.557844,48,157.751251
21.383844,48,158.695194
21.451606,48,159.32214
21.631214,48,160.549304
21.454169,48,161.19044
21.628507,48,161.829346
21.498648,48,162.771651
20.665641,48,163.401977
21.442208,48,164.334318
21.446252,48,164.97976
21.802291,48,165.955506
21.34878,48,166.596719
21.532726,48,167.55952
20.607056,48,168.199607
21.547887,48,169.160998
21.456359,48,169.792105
21.379068,48,170.745774
21.768245,48,171.378408
21.663713,48,172.334879
21.397867,48,172.972641
21.550564,48,173.928309
21.255786,48,174.583676
21.851104,48,175.983557
21.51388,48,176.618452
21.921288,48,177.586948
20.482115,48,178.230017
21.639438,48,179.194782
21.636971,48,179.82898
21.815067,48,180.796107
21.270154,48,181.428176
20.578964,48,182.074488
21.660408,48,183.055792
21.916648,48,183.694451
21.073294,48,184.65426
21.723835,48,185.291274
21.703357,48,186.256186
21.659318,48,186.908458
21.991746,48,187.869663
21.63843,48,188.515728
21.520891,48,189.452622
21.377743,48,190.544469
21.542263,48,191.519085
21.61295,48,192.178179
21.737942,48,193.163832
21.48683,48,193.797225
21.65068,48,194.752958
21.211348,48,195.378561
21.427282,48,196.350437
21.752592,48,197.0551
21.358596,48,198.051619
21.107901,48,198.671966
21.001227,48,199.623516
21.793992,48,200.253804
21.668919,48,201.191349
21.70912,48,201.8334
20.71899,48,202.475214
21.656178,48,203.492864
21.22595,48,204.140242
21.350848,48,205.448542
21.842177,48,206.136108
21.246826,48,207.13188
21.81862,48,207.847268
21.244856,48,208.822647
21.75352,48,209.475835
21.4689,48,210.413892
21.423702,48,211.048709
