#{"t_start": 1744206410.4422271, "env_id": "ATM"}
r,l,t
16.807686,48,0.669292
14.838306,48,1.310568
21.414558,48,2.198177
20.651352,48,2.82388
21.674052,48,3.745641
21.732104,48,4.366737
21.841501,48,5.326694
21.732996,48,5.968674
21.737367,48,6.945136
20.916577,48,7.595359
21.793504,48,8.524212
21.545988,48,9.135662
21.717495,48,10.520339
21.432226,48,11.133894
21.126895,48,12.088176
20.718941,48,12.738983
21.292086,48,13.698148
20.745721,48,14.378301
21.693501,48,15.326754
20.951886,48,15.962885
21.595171,48,16.958552
21.602603,48,17.660394
21.911612,48,18.659862
21.46827,48,19.282148
21.726366,48,19.926061
21.569993,48,20.871439
21.532606,48,21.501985
21.930694,48,22.478188
21.742558,48,23.120482
21.381735,48,24.08995
20.986741,48,24.765549
21.959076,48,26.167672
21.860089,48,26.814874
21.707796,48,27.758239
21.656817,48,28.421723
21.787222,48,29.352873
22.105328,48,29.96879
21.026579,48,30.923832
21.840277,48,31.571389
21.816383,48,32.492388
21.858268,48,33.131794
21.294397,48,34.113596
21.699094,48,34.740204
21.848352,48,35.679131
21.805062,48,36.333058
20.731727,48,37.331191
21.879061,48,37.98697
21.195115,48,38.96964
22.011702,48,39.597997
21.678346,48,40.632255
21.630505,48,41.561749
21.605052,48,42.174031
21.782241,48,43.139409
21.560521,48,43.766969
21.206288,48,44.743135
21.682837,48,45.390738
21.49549,48,46.400254
21.760326,48,47.010416
21.482382,48,47.935212
21.472038,48,48.605591
20.667479,48,49.592881
21.991733,48,50.214313
21.737738,48,51.177883
21.668801,48,51.808638
21.3621,48,52.737416
21.918967,48,53.391536
22.003757,48,54.33341
20.667715,48,55.346618
21.745215,48,56.309224
21.720499,48,56.94053
21.528256,48,57.884473
21.657423,48,58.555177
21.276173,48,59.504661
21.802839,48,60.177965
21.870688,48,60.798409
21.371273,48,61.721345
21.822104,48,62.338154
21.733108,48,63.272702
21.208944,48,63.945157
21.883497,48,64.87645
21.067956,48,65.523495
20.905777,48,66.45494
20.85302,48,67.065284
21.617666,48,68.021814
21.585255,48,68.673552
21.596916,48,69.61969
21.64239,48,70.724262
21.481057,48,71.669925
21.043285,48,72.309349
21.76235,48,73.266543
21.561303,48,73.942657
21.579196,48,74.86899
20.949093,48,75.487905
21.872055,48,76.417241
21.85304,48,77.07673
21.536456,48,77.993351
21.21022,48,78.616974
21.822805,48,79.586192
21.410532,48,80.205263
21.529965,48,80.849208
20.95423,48,81.806496
21.90448,48,82.439588
21.750034,48,83.381191
21.024019,48,84.001742
21.571824,48,85.419048
21.437679,48,86.046646
21.276471,48,86.977729
21.300164,48,87.587592
21.614332,48,88.522154
