Time,pressure_obj,tank_obj,pump_efficiency_obj,smoothness_obj,pump_price_obj,hydraulically_unstable,reward,centered
1800,1.0,0.0,0,0,1.0,False,1.0,True
3600,1.0,0.5000845002989085,0,0,0.8548284033315274,False,0.9854828403331528,True
5400,1.0,0.6259782445672479,0,0,0.4377259508385811,False,0.9437725950838581,True
7200,1.0,0.0,0,0,1.0,False,1.0,True
9000,1.0,0.4568367350442537,0,0,0.728885361470066,False,0.9728885361470067,True
10800,1.0,0.5744456162954815,0,0,0.5472683563831438,False,0.9547268356383144,True
12600,1.0,0.0,0,0,1.0,False,1.0,True
14400,1.0,0.0,0,0,1.0,False,1.0,True
16200,1.0,0.6056604776812283,0,0,0.40755050785385727,False,0.9407550507853858,True
18000,1.0,0.6343288614430851,0,0,0.6692979707674973,False,0.9669297970767498,True
19800,1.0,0.6605996815026504,0,0,0.5001996089325138,False,0.9500199608932514,True
21600,1.0,0.0,0,0,1.0,False,1.0,True
23400,1.0,0.2669603444383539,0,0,0.8418006683992822,False,0.9841800668399283,True
25200,1.0,0.5770599497013665,0,0,0.3831132069872071,False,0.9383113206987207,True
27000,1.0,0.6947445338087814,0,0,0.42909090856114396,False,0.9429090908561144,True
28800,1.0,0.06802818206229523,0,0,0.876100198648255,False,0.9876100198648256,True
30600,1.0,0.7779000133266112,0,0,0.4117562166797847,False,0.9411756216679785,True
32400,1.0,0.7567219336802167,0,0,0.17113497584407023,False,0.9171134975844071,True
34200,1.0,0.6827819746305932,0,0,0.38386887719238894,False,0.938386887719239,True
36000,1.0,0.35065173990753534,0,0,0.6353137199364152,False,0.9635313719936416,True
37800,0.9473684210526315,0.9265955305853981,0,0,0.3358889455502925,False,0.8862204735023976,True
39600,1.0,0.85401340928409,0,0,0.12979323034730783,False,0.9129793230347308,True
41400,1.0,0.8980960980870567,0,0,0.20682869426939188,False,0.9206828694269392,True
43200,1.0,0.9913438053044775,0,0,0.19689241377127908,False,0.9196892413771279,True
45000,1.0,0.6847991374685863,0,0,0.32030678731300066,False,0.9320306787313001,True
46800,1.0,0.6099627458916544,0,0,0.46863670566851157,False,0.9468636705668512,True
48600,1.0,0.0,0,0,1.0,False,1.0,True
50400,1.0,0.33095405867204725,0,0,0.7554978986089095,False,0.9755497898608909,True
52200,1.0,0.8195952885216707,0,0,0.2864942543475607,False,0.9286494254347561,True
54000,1.0,0.7524380539241584,0,0,0.3400585612429655,False,0.9340058561242965,True
55800,1.0,0.8453663515149268,0,0,0.4272685065485765,False,0.9427268506548576,True
57600,1.0,0.758960972957175,0,0,0.5828921004492489,False,0.958289210044925,True
59400,1.0,0.7476457983926993,0,0,0.5043483833342182,False,0.9504348383334218,True
61200,1.0,0.0,0,0,1.0,False,1.0,True
63000,1.0,0.569230902212337,0,0,0.6242801315772657,False,0.9624280131577266,True
64800,1.0,0.4618463058069454,0,0,0.7270194942586248,False,0.9727019494258625,True
66600,1.0,0.5916250007018209,0,0,0.6338161679342431,False,0.9633816167934244,True
68400,1.0,0.6108412050507385,0,0,0.6567330621955967,False,0.9656733062195597,True
70200,1.0,0.0,0,0,1.0,False,1.0,True
72000,1.0,0.026399832284457983,0,0,0.7384707121965712,False,0.9738470712196572,True
73800,1.0,0.5676746240087857,0,0,0.3381731698770031,False,0.9338173169877003,True
75600,1.0,0.0,0,0,1.0,False,1.0,True
77400,1.0,0.0,0,0,1.0,False,1.0,True
79200,1.0,0.6358930208481021,0,0,0.7099518488995591,False,0.970995184889956,True
81000,1.0,0.5461743101321356,0,0,0.458500056556845,False,0.9458500056556846,True
82800,1.0,0.0,0,0,1.0,False,1.0,True
84600,1.0,0.0,0,0,1.0,False,1.0,True
86400,1.0,0.6399218081296277,0,0,0.36708380870866186,False,0.9367083808708662,True
