#{"t_start": 1744206410.42156, "env_id": "ATM"}
r,l,t
16.028376,48,0.689519
16.414833,48,1.330095
20.837339,48,2.218918
20.443454,48,2.844961
21.675032,48,3.767011
21.407106,48,4.387455
21.416957,48,5.346345
21.532999,48,5.989159
21.398738,48,6.962596
21.093284,48,7.614715
21.378465,48,8.544423
21.21945,48,9.156899
21.891116,48,10.542767
20.608263,48,11.154805
21.410809,48,12.107844
21.850216,48,12.754457
20.605882,48,13.717764
21.651421,48,14.398968
21.101599,48,15.347393
21.225757,48,15.984804
21.619948,48,16.976839
21.323279,48,17.683703
21.536946,48,18.680511
21.407315,48,19.301348
21.75794,48,19.945963
21.684535,48,20.892749
21.896355,48,21.521621
21.810977,48,22.498796
21.598466,48,23.141079
21.756741,48,24.11081
20.754452,48,24.784464
21.065467,48,26.187927
21.499073,48,26.835249
21.112978,48,27.782618
21.274067,48,28.440929
21.571223,48,29.373315
21.311634,48,29.992319
21.703464,48,30.944658
20.98315,48,31.592198
21.567185,48,32.513458
21.820802,48,33.154624
21.696964,48,34.135404
21.680235,48,34.759845
21.657139,48,35.699222
21.30805,48,36.354226
21.926324,48,37.352622
21.520114,48,38.007129
21.745944,48,38.993971
21.412479,48,39.618119
21.009499,48,40.653295
21.732237,48,41.58145
20.941426,48,42.194635
21.752442,48,43.15994
21.861927,48,43.787692
21.805832,48,44.763885
21.593359,48,45.411346
21.265427,48,46.420669
22.021914,48,47.03115
21.865058,48,47.954734
21.452519,48,48.625878
21.803674,48,49.613532
21.723641,48,50.23476
20.836455,48,51.1992
21.743492,48,51.82877
21.222185,48,52.757772
21.71267,48,53.412223
20.830289,48,54.354077
21.601048,48,55.362245
21.786775,48,56.329421
20.602455,48,56.962397
21.726263,48,57.905218
21.758176,48,58.574835
21.607004,48,59.52496
20.59971,48,60.198212
21.650457,48,60.81886
21.413407,48,61.741385
21.705116,48,62.35868
21.509656,48,63.29329
21.124911,48,63.965375
21.277871,48,64.896833
21.79419,48,65.544584
21.506763,48,66.475194
