time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,time/episodes,rollout/ep_rew_mean,train/actor_loss,time/time_elapsed,train/critic_loss,train/n_updates,train/ent_coef,eval/ep_b3_mean,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_b2_std,eval/ep_b1_std,eval/ep_pressure_obj_mean,eval/ep_b1_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_pressure_obj_std
468,48.0,16128,0.003,332,21.37737926,-3.805332660675049,34,0.00676988810300827,2003,0.009999999776482582,0.7834824339120622,0.15155756486562572,0.588225610826859,0.13476979136382242,0.09517208499029545,1.0,0.9004596692830403,0.5960441954790039,0.20513813398263755,0.0
467,48.0,16128,,336,21.37737926,,34,,,,,,,,,,,,,
469,48.0,16512,0.003,340,21.35350376,-3.901951789855957,35,0.011137843132019043,2051,0.009999999776482582,,,,,,,,,,
469,48.0,16512,,344,21.35350376,,35,,,,,,,,,,,,,
466,48.0,16896,0.003,348,21.32809251,-3.9625816345214844,36,0.012611374258995056,2099,0.009999999776482582,0.7998850549623324,0.14210189206009352,0.658650608511766,0.09292765502165935,0.07320507361536348,0.9945175438596491,0.9110570892650941,0.5925524164094911,0.16459785342531125,0.03798357034142275
466,48.0,16896,,352,21.32809251,,36,,,,,,,,,,,,,
468,48.0,17280,0.003,356,21.32665048,-4.0585856437683105,36,0.010563154704868793,2147,0.009999999776482582,,,,,,,,,,
468,48.0,17280,,360,21.32665048,,36,,,,,,,,,,,,,
467,48.0,17664,0.003,364,21.33956452,-4.130431652069092,37,0.009766860865056515,2195,0.009999999776482582,0.797587348212358,0.15303081186320697,0.5761581456772326,0.13896273347299506,0.06475241982390403,0.9890350877192983,0.9118831463877722,0.5877707107939548,0.185070988012458,0.0531423517166997
467,48.0,17664,,368,21.33956452,,37,,,,,,,,,,,,,
469,48.0,18048,0.003,372,21.329264900000002,-4.106293201446533,38,0.0047701140865683556,2243,0.009999999776482582,,,,,,,,,,
469,48.0,18048,,376,21.329264900000002,,38,,,,,,,,,,,,,
467,48.0,18432,0.003,380,21.295550320000004,-4.248103141784668,39,0.012072326615452766,2291,0.009999999776482582,0.7688463503870079,0.13668415135874215,0.5949561004117234,0.14273846329394532,0.06998441252982435,1.0,0.9175617441494325,0.581490155740842,0.2133892224898935,0.0
467,48.0,18432,,384,21.295550320000004,,39,,,,,,,,,,,,,
470,48.0,18816,0.003,388,21.2897206,-4.399079322814941,40,0.012909567914903164,2339,0.009999999776482582,,,,,,,,,,
470,48.0,18816,,392,21.2897206,,40,,,,,,,,,,,,,
468,48.0,19200,0.003,396,21.301972060000004,-4.247278690338135,40,0.013793427497148514,2387,0.009999999776482582,0.7437506503857779,0.15002828255134174,0.6420752909099976,0.1443548101420168,0.05732976847039542,0.9934210526315789,0.9217723573612394,0.5966254392766812,0.19539972571456432,0.03857697426393938
468,48.0,19200,,400,21.301972060000004,,40,,,,,,,,,,,,,
470,48.0,19584,0.003,404,21.298643150000004,-4.535418510437012,41,0.010588438250124454,2435,0.009999999776482582,,,,,,,,,,
470,48.0,19584,,408,21.298643150000004,,41,,,,,,,,,,,,,
472,48.0,19968,0.003,412,21.326520809999998,-4.639672756195068,42,0.00667367409914732,2483,0.009999999776482582,,,,,,,,,,
472,48.0,19968,,416,21.326520809999998,,42,,,,,,,,,,,,,
470,48.0,20352,0.003,420,21.314256789999998,-4.589332580566406,43,0.008929863572120667,2531,0.009999999776482582,0.7808095949906126,0.15486808884037812,0.6030156574068427,0.12032569337558478,0.0645706287153466,0.9945175438596491,0.9254211128629671,0.6024012987011996,0.14520087989974673,0.03798357034142275
470,48.0,20352,,424,21.314256789999998,,43,,,,,,,,,,,,,
468,48.0,20736,0.003,428,21.302089049999996,-4.690060615539551,44,0.007032094988971949,2579,0.009999999776482582,,,,,,,,,,
468,48.0,20736,,432,21.302089049999996,,44,,,,,,,,,,,,,
467,48.0,21120,0.003,436,21.28293445,-4.7360029220581055,45,0.008289976045489311,2627,0.009999999776482582,0.777837769439599,0.1321303849044469,0.597633004613231,0.14123861763333845,0.052156396275046674,0.9835526315789473,0.9229938037196671,0.6031941376443614,0.16094486508952166,0.06437448089343181
466,48.0,21120,,440,21.28293445,,45,,,,,,,,,,,,,
468,48.0,21504,0.003,444,21.314942700000003,-4.874598026275635,45,0.008084584958851337,2675,0.009999999776482582,,,,,,,,,,
468,48.0,21504,,448,21.314942700000003,,45,,,,,,,,,,,,,
467,48.0,21888,0.003,452,21.33450465,-4.841076374053955,46,0.0063659995794296265,2723,0.009999999776482582,0.7406743190379426,0.12562707675620008,0.6431664104962026,0.12188061602806682,0.05344696667589504,0.9846491228070176,0.9425397261936524,0.5887177645572647,0.16529504831509517,0.06040894538803211
467,48.0,21888,,456,21.33450465,,46,,,,,,,,,,,,,
469,48.0,22272,0.003,460,21.30446561000001,-4.985079765319824,47,0.00851717870682478,2771,0.009999999776482582,,,,,,,,,,
469,48.0,22272,,464,21.30446561000001,,47,,,,,,,,,,,,,
468,48.0,22656,0.003,468,21.290058620000003,-4.897894859313965,48,0.0086902417242527,2819,0.009999999776482582,0.7588723682280356,0.13503493456107696,0.6621065217002722,0.11294441325303342,0.06293786552592619,0.9780701754385964,0.9296639369113792,0.5967874748672163,0.16827740994868404,0.07350268259617478
468,48.0,22656,,472,21.290058620000003,,48,,,,,,,,,,,,,
470,48.0,23040,0.003,476,21.340396739999996,-5.141951560974121,49,0.01132667250931263,2867,0.009999999776482582,,,,,,,,,,
470,48.0,23040,,480,21.340396739999996,,49,,,,,,,,,,,,,
468,48.0,23424,0.003,484,21.368443660000004,-5.043812274932861,49,0.010119859129190445,2915,0.009999999776482582,0.763783557404634,0.16464518386154978,0.7022154548327941,0.12279827388725181,0.07152104839817128,0.9945175438596491,0.9241580527311156,0.5886288890790623,0.16252977973571212,0.03798357034142275
468,48.0,23424,,488,21.368443660000004,,49,,,,,,,,,,,,,
470,48.0,23808,0.003,492,21.381540870000002,-5.031480312347412,50,0.010112772695720196,2963,0.009999999776482582,,,,,,,,,,
470,48.0,23808,,496,21.381540870000002,,50,,,,,,,,,,,,,
469,48.0,24192,0.003,500,21.37226401,-4.947527885437012,51,0.005516713485121727,3011,0.009999999776482582,0.7607130934650451,0.1429649804022262,0.6594548637150909,0.1397458452302172,0.07017667471934429,0.9956140350877193,0.928335781208905,0.5912671117061633,0.15433283144227788,0.030386856273138196
469,48.0,24192,,504,21.37226401,,51,,,,,,,,,,,,,
470,48.0,24576,0.003,508,21.35827258,-5.412458419799805,52,0.01017712987959385,3059,0.009999999776482582,,,,,,,,,,
470,48.0,24576,,512,21.35827258,,52,,,,,,,,,,,,,
469,48.0,24960,0.003,516,21.38722138,-5.290513038635254,53,0.00856407918035984,3107,0.009999999776482582,0.7587445412016295,0.14198288939564416,0.5614352644087507,0.15564336690829553,0.1322049716243815,0.9945175438596491,0.9118553055447662,0.5821056998660639,0.1669921134726217,0.03798357034142275
469,48.0,24960,,520,21.38722138,,53,,,,,,,,,,,,,
471,48.0,25344,0.003,524,21.380013199999997,-5.298664569854736,53,0.008948344737291336,3155,0.009999999776482582,,,,,,,,,,
471,48.0,25344,,528,21.380013199999997,,53,,,,,,,,,,,,,
470,48.0,25728,0.003,532,21.354805519999996,-5.543091773986816,54,0.005296723917126656,3203,0.009999999776482582,0.7787473752443538,0.14123570005007136,0.6252100198234021,0.09806975738439432,0.057166139126768316,1.0,0.9314166066253142,0.5950211103737283,0.14358867214721457,0.0
470,48.0,25728,,536,21.354805519999996,,54,,,,,,,,,,,,,
471,48.0,26112,0.003,540,21.392721840000004,-5.504189968109131,55,0.008844111114740372,3251,0.009999999776482582,,,,,,,,,,
471,48.0,26112,,544,21.392721840000004,,55,,,,,,,,,,,,,
470,48.0,26496,0.003,548,21.36318212,-5.719353675842285,56,0.008140012621879578,3299,0.009999999776482582,0.7908608235527925,0.15438961414636754,0.6451701434888808,0.1249457887681587,0.09700152872783667,0.9901315789473685,0.9063590323093673,0.5950737101331668,0.14082915571391583,0.06837042661456096
470,48.0,26496,,552,21.36318212,,56,,,,,,,,,,,,,
472,48.0,26880,0.003,556,21.363811319999996,-5.791263580322266,56,0.012891141697764397,3347,0.009999999776482582,,,,,,,,,,
472,48.0,26880,,560,21.363811319999996,,56,,,,,,,,,,,,,
470,48.0,27264,0.003,564,21.377841569999998,-5.630381107330322,57,0.006142320577055216,3395,0.009999999776482582,0.8115096947021281,0.14775577674515325,0.601225063933564,0.11941743399364614,0.10982264973727786,0.9945175438596491,0.9077131513085371,0.5797930090994144,0.14116133091424513,0.03798357034142275
470,48.0,27264,,568,21.377841569999998,,57,,,,,,,,,,,,,
469,48.0,27648,0.003,572,21.357560210000003,-5.743893623352051,58,0.008406459353864193,3443,0.009999999776482582,,,,,,,,,,
468,48.0,27648,,576,21.357560210000003,,58,,,,,,,,,,,,,
467,48.0,28032,0.003,580,21.334649150000004,-5.895832061767578,59,0.008107425644993782,3491,0.009999999776482582,0.793404811221083,0.15107602495236744,0.6406767555026782,0.11029544486495878,0.0617264643047418,0.9945175438596491,0.9230170276355457,0.5939996909227715,0.14561374253990964,0.03798357034142275
467,48.0,28032,,584,21.334649150000004,,59,,,,,,,,,,,,,
469,48.0,28416,0.003,588,21.341687,-5.949514389038086,60,0.01191806048154831,3539,0.009999999776482582,,,,,,,,,,
469,48.0,28416,,592,21.341687,,60,,,,,,,,,,,,,
468,48.0,28800,0.003,596,21.340865929999996,-5.929182052612305,61,0.01019660197198391,3587,0.009999999776482582,0.8409500672762141,0.16889190586793784,0.6077903914805984,0.122184995790331,0.10753545055406002,0.9923245614035087,0.9026724284664179,0.5876938934328765,0.11522419018668306,0.04060830457074042
468,48.0,28800,,600,21.340865929999996,,61,,,,,,,,,,,,,
469,48.0,29184,0.003,604,21.339887500000003,-5.836433410644531,62,0.00583096407353878,3635,0.009999999776482582,,,,,,,,,,
469,48.0,29184,,608,21.339887500000003,,62,,,,,,,,,,,,,
471,48.0,29568,0.003,612,21.344193769999997,-5.988539695739746,62,0.011039115488529205,3683,0.009999999776482582,,,,,,,,,,
470,48.0,29568,,616,21.344193769999997,,62,,,,,,,,,,,,,
469,48.0,29952,0.003,620,21.352231369999995,-6.182199478149414,63,0.0064854552038013935,3731,0.009999999776482582,0.8129112334536913,0.17015836865766115,0.59796107344376,0.1415248575720462,0.12926061192731544,0.9835526315789473,0.8920564799547882,0.5755027716889051,0.1524061842840251,0.06437448089343181
469,48.0,29952,,624,21.352231369999995,,63,,,,,,,,,,,,,
471,48.0,30336,0.003,628,21.341840619999992,-5.858412742614746,64,0.013056440278887749,3779,0.009999999776482582,,,,,,,,,,
471,48.0,30336,,632,21.341840619999992,,64,,,,,,,,,,,,,
470,48.0,30720,0.003,636,21.31013624,-6.239938259124756,65,0.007205574307590723,3827,0.009999999776482582,0.8140933285823541,0.16462091405532878,0.5634545882735124,0.1420205439808223,0.12322557287882296,0.9945175438596491,0.9008214177789208,0.6092594956780476,0.1227879867196479,0.03798357034142275
470,48.0,30720,,640,21.31013624,,65,,,,,,,,,,,,,
471,48.0,31104,0.003,644,21.297021120000004,-6.207056045532227,65,0.0067063081078231335,3875,0.009999999776482582,,,,,,,,,,
471,48.0,31104,,648,21.297021120000004,,65,,,,,,,,,,,,,
470,48.0,31488,0.003,652,21.29149978,-6.4069623947143555,66,0.01884182170033455,3923,0.009999999776482582,0.8351800481536817,0.18597683145797198,0.6252457369944677,0.1399389551421132,0.09286386969414721,0.9945175438596491,0.8976488796687326,0.5972520513314727,0.1069831025867976,0.03798357034142275
470,48.0,31488,,656,21.29149978,,66,,,,,,,,,,,,,
471,48.0,31872,0.003,660,21.26634144,-6.52460241317749,67,0.008115651085972786,3971,0.009999999776482582,,,,,,,,,,
471,48.0,31872,,664,21.26634144,,67,,,,,,,,,,,,,
470,48.0,32256,0.003,668,21.23410713,-6.359456539154053,68,0.013088738545775414,4019,0.009999999776482582,0.7946796238075364,0.17279278261208217,0.6328976645142855,0.1098029610611047,0.056909061430923225,0.9934210526315789,0.9308300263682877,0.6153083566424381,0.11217586362664048,0.038576974263939384
470,48.0,32256,,672,21.23410713,,68,,,,,,,,,,,,,
471,48.0,32640,0.003,676,21.27432917,-6.32248592376709,69,0.012197303585708141,4067,0.009999999776482582,,,,,,,,,,
471,48.0,32640,,680,21.27432917,,69,,,,,,,,,,,,,
470,48.0,33024,0.003,684,21.277115729999995,-6.478241443634033,70,0.011027224361896515,4115,0.009999999776482582,0.8168922787679351,0.1564129235685231,0.6410177555000702,0.12112726561571655,0.11682299620101122,0.9945175438596491,0.8848586394733999,0.5960848058866995,0.1491109980554697,0.03798357034142275
470,48.0,33024,,688,21.277115729999995,,70,,,,,,,,,,,,,
472,48.0,33408,0.003,692,21.29856926,-6.310037136077881,70,0.00991024635732174,4163,0.009999999776482582,,,,,,,,,,
472,48.0,33408,,696,21.29856926,,70,,,,,,,,,,,,,
471,48.0,33792,0.003,700,21.280961259999998,-6.4036407470703125,71,0.01251002587378025,4211,0.009999999776482582,0.8301512030575607,0.16735070295011562,0.624997794444626,0.11964824373038223,0.07625405804767825,1.0,0.9096362276608317,0.5761885838733133,0.13854946195820533,0.0
471,48.0,33792,,704,21.280961259999998,,71,,,,,,,,,,,,,
472,48.0,34176,0.003,708,21.273033280000003,-6.628082752227783,72,0.005469117313623428,4259,0.009999999776482582,,,,,,,,,,
472,48.0,34176,,712,21.273033280000003,,72,,,,,,,,,,,,,
471,48.0,34560,0.003,716,21.290934580000002,-6.678414344787598,73,0.011959228664636612,4307,0.009999999776482582,0.8261284989623041,0.15470044995403867,0.6634319143017136,0.10980781782238877,0.0833315719847615,0.9835526315789473,0.9071649473195861,0.5862291109735337,0.12524474333954602,0.06437448089343181
470,48.0,34560,,720,21.290934580000002,,73,,,,,,,,,,,,,
469,48.0,34944,0.003,724,21.320135030000003,-6.960702896118164,74,0.019634466618299484,4355,0.009999999776482582,,,,,,,,,,
469,48.0,34944,,728,21.320135030000003,,74,,,,,,,,,,,,,
468,48.0,35328,0.003,732,21.344840500000004,-6.504539489746094,75,0.006004896946251392,4403,0.009999999776482582,0.8277283387177712,0.15521361391881905,0.6925210324466636,0.12267888611330845,0.105552071660735,0.9945175438596491,0.8886898441845744,0.5834001817732936,0.12677248847734723,0.03798357034142275
468,48.0,35328,,736,21.344840500000004,,75,,,,,,,,,,,,,
469,48.0,35712,0.003,740,21.316931,-6.760354518890381,75,0.0070305755361914635,4451,0.009999999776482582,,,,,,,,,,
469,48.0,35712,,744,21.316931,,75,,,,,,,,,,,,,
469,48.0,36096,0.003,748,21.29737619,-6.814876079559326,76,0.017121287062764168,4499,0.009999999776482582,0.8284098253827573,0.1651205103253691,0.6929881382342912,0.10491445289819068,0.09897510856639398,0.9835526315789473,0.904808186963695,0.5846225772962776,0.11834777535830837,0.06437448089343181
469,48.0,36096,,752,21.29737619,,76,,,,,,,,,,,,,
470,48.0,36480,0.003,756,21.293861630000002,-6.959637641906738,77,0.004694953560829163,4547,0.009999999776482582,,,,,,,,,,
470,48.0,36480,,760,21.293861630000002,,77,,,,,,,,,,,,,
469,48.0,36864,0.003,764,21.330831839999995,-6.99758243560791,78,0.012329880148172379,4595,0.009999999776482582,0.7970327555786241,0.15350482651281894,0.6144604145861808,0.1045404280845135,0.08172118622446209,0.9945175438596491,0.9142099389879759,0.5963213023220557,0.14111316172006383,0.03798357034142275
469,48.0,36864,,768,21.330831839999995,,78,,,,,,,,,,,,,
470,48.0,37248,0.003,772,21.3012012,-7.106026649475098,79,0.01021631807088852,4643,0.009999999776482582,,,,,,,,,,
470,48.0,37248,,776,21.3012012,,79,,,,,,,,,,,,,
469,48.0,37632,0.003,780,21.265767660000005,-7.016623020172119,80,0.0047927722334861755,4691,0.009999999776482582,0.840396779254348,0.15750230640210025,0.6082902494123195,0.1223136267439845,0.0914921943206545,0.9945175438596491,0.8965420408779948,0.6065210090541044,0.1226545445880059,0.03798357034142275
469,48.0,37632,,784,21.265767660000005,,80,,,,,,,,,,,,,
470,48.0,38016,0.003,788,21.25036279,-7.103598117828369,80,0.014780334196984768,4739,0.009999999776482582,,,,,,,,,,
470,48.0,38016,,792,21.25036279,,80,,,,,,,,,,,,,
470,48.0,38400,0.003,796,21.23214713,-7.014058589935303,81,0.008003013208508492,4787,0.009999999776482582,0.8215253113136867,0.1644292905672762,0.6606358379115055,0.11222809282923736,0.07049895141478413,1.0,0.9186337555813017,0.5937979890127593,0.12641842863534536,0.0
